task_id,department,section_id,location_reference_type,location_reference_id,start_km,end_km,defect_type,severity_class,logged_date,target_completion_date,deferred_count,status,overdue_days,required_resource_type,estimated_duration_minutes,gps_latitude,gps_longitude,mapped_chainage_km,spatial_mapping_method,spatial_mapping_confidence,srs,seasonal_risk_score,live_weather_severity,live_weather_risk_score,weather_maintenance_suitability,seasonal_risk_factor,criticality_score,priority_rank,priority_band,cluster_id,cluster_size,departments_involved,integrated_block_candidate,spatial_overlap_score,traffic_feasible,machine_feasible,crew_feasible,time_feasible,spatially_feasible,weather_feasible,overall_feasible,rejection_reason
TMS_TASK_023979,Engineering,SEC_045,CHAINAGE,TMS_TASK_023979,182.196,183.672,Rail Fracture Risk,A,2024-11-04,2024-11-05,0,Open,56,Engineering crew,180,10.966485,78.949703,182.934,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_006916,Engineering,SEC_045,CHAINAGE,TMS_TASK_006916,182.343,183.527,Weld Failure,A,2024-09-12,2024-09-13,3,Deferred,109,Engineering crew,120,10.966485,78.949703,182.935,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,96.41,819,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_014738,Engineering,SEC_045,CHAINAGE,TMS_TASK_014738,182.522,183.394,Track Parameter Deviation,C,2024-01-09,2024-02-22,4,In-Progress,313,Tamping Machine,90,10.966485,78.949703,182.958,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,65.79,39346,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_001732,Engineering,SEC_045,CHAINAGE,TMS_TASK_001732,182.768,183.166,Rail Fracture Risk,B,2024-09-06,2024-09-18,3,Open,104,Engineering crew,180,10.966485,78.949703,182.967,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,76.62,30945,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_029558,Engineering,SEC_045,CHAINAGE,TMS_TASK_029558,182.803,183.133,Track Parameter Deviation,A,2024-04-05,2024-04-06,0,Open,269,Tamping Machine,90,10.966485,78.949703,182.968,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_029531,Engineering,SEC_045,CHAINAGE,TMS_TASK_029531,182.407,183.531,Weld Failure,A,2024-05-05,2024-05-10,0,Deferred,235,Engineering crew,120,10.966485,78.949703,182.969,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_025417,Engineering,SEC_045,CHAINAGE,TMS_TASK_025417,182.404,183.545,Deep Screening Overdue,B,2024-08-05,2024-08-19,0,Open,134,Ballast Cleaning Machine,240,10.966485,78.949703,182.974,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_023186,Engineering,SEC_045,CHAINAGE,TMS_TASK_023186,182.663,183.286,Ballast Issue,C,2024-09-24,2024-10-22,2,In-Progress,70,Ballast Cleaning Machine,120,10.966485,78.949703,182.975,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,56.54,64416,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_026185,Engineering,SEC_045,CHAINAGE,TMS_TASK_026185,182.472,183.491,Weld Failure,A,2024-08-10,2024-08-13,0,Completed,140,Engineering crew,120,10.966485,78.949703,182.982,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_022072,Engineering,SEC_045,CHAINAGE,TMS_TASK_022072,182.252,183.726,Rail Fracture Risk,A,2024-09-25,2024-10-01,0,In-Progress,91,Engineering crew,180,10.966485,78.949703,182.989,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_027076,Engineering,SEC_045,CHAINAGE,TMS_TASK_027076,182.618,183.411,Ballast Issue,B,2024-05-03,2024-05-24,4,Open,221,Ballast Cleaning Machine,120,10.966485,78.949703,183.014,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,81.11,28211,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_027644,Engineering,SEC_045,CHAINAGE,TMS_TASK_027644,182.329,183.723,Weld Failure,A,2024-01-13,2024-01-14,0,Completed,352,Engineering crew,120,10.966485,78.949703,183.026,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_011314,Engineering,SEC_045,CHAINAGE,TMS_TASK_011314,182.726,183.358,Deep Screening Overdue,C,2024-12-22,2025-02-02,0,Open,0,Ballast Cleaning Machine,240,10.966485,78.949703,183.042,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,15.14,79421,Low,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_008907,Engineering,SEC_045,CHAINAGE,TMS_TASK_008907,182.376,183.721,Ballast Issue,B,2024-03-22,2024-04-08,2,Deferred,267,Ballast Cleaning Machine,120,10.966485,78.949703,183.048,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,71.85,33663,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_000592,Engineering,SEC_045,CHAINAGE,TMS_TASK_000592,182.71,183.406,Rail Fracture Risk,A,2024-08-25,2024-08-28,0,In-Progress,125,Engineering crew,180,10.966485,78.949703,183.058,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_003590,Engineering,SEC_045,CHAINAGE,TMS_TASK_003590,182.783,183.349,Deep Screening Overdue,B,2024-08-14,2024-08-29,0,Open,124,Ballast Cleaning Machine,240,10.966485,78.949703,183.066,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_021520,Engineering,SEC_045,CHAINAGE,TMS_TASK_021520,182.572,183.561,Ballast Issue,C,2024-05-28,2024-07-01,0,Completed,183,Ballast Cleaning Machine,120,10.966485,78.949703,183.067,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,48.3,68883,Medium,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_010972,Engineering,SEC_045,CHAINAGE,TMS_TASK_010972,183.024,183.118,Ballast Issue,B,2024-12-09,2024-12-21,3,Deferred,10,Ballast Cleaning Machine,120,10.966485,78.949703,183.071,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,54.87,66028,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_013311,Engineering,SEC_045,CHAINAGE,TMS_TASK_013311,182.485,183.666,Rail Fracture Risk,A,2024-06-29,2024-07-01,0,Open,183,Engineering crew,180,10.966485,78.949703,183.076,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_028119,Engineering,SEC_045,CHAINAGE,TMS_TASK_028119,182.54,183.623,Deep Screening Overdue,B,2024-09-09,2024-09-18,0,Deferred,104,Ballast Cleaning Machine,240,10.966485,78.949703,183.082,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_011458,Engineering,SEC_045,CHAINAGE,TMS_TASK_011458,182.901,183.275,Ballast Issue,C,2024-09-27,2024-11-04,0,In-Progress,57,Ballast Cleaning Machine,120,10.966485,78.949703,183.088,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,48.3,68883,Medium,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_023492,Engineering,SEC_045,CHAINAGE,TMS_TASK_023492,182.601,183.596,Rail Fracture Risk,A,2024-09-10,2024-09-16,0,In-Progress,106,Engineering crew,180,10.966485,78.949703,183.099,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_015059,Engineering,SEC_045,CHAINAGE,TMS_TASK_015059,182.708,183.53,Deep Screening Overdue,C,2024-11-20,2024-12-12,2,In-Progress,19,Ballast Cleaning Machine,240,10.966485,78.949703,183.119,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,45.36,75926,Medium,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_014680,Engineering,SEC_045,CHAINAGE,TMS_TASK_014680,182.944,183.301,Track Parameter Deviation,A,2024-06-03,2024-06-10,0,Open,204,Tamping Machine,90,10.966485,78.949703,183.123,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_014538,Engineering,SEC_045,CHAINAGE,TMS_TASK_014538,183.05,183.28,Track Parameter Deviation,B,2024-11-30,2024-12-09,0,Completed,22,Tamping Machine,90,10.966485,78.949703,183.165,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,54.01,66141,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_006482,Engineering,SEC_045,CHAINAGE,TMS_TASK_006482,182.82,183.516,Track Parameter Deviation,B,2024-03-21,2024-04-03,1,Deferred,272,Tamping Machine,90,10.966485,78.949703,183.168,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,67.45,36608,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_017804,Engineering,SEC_045,CHAINAGE,TMS_TASK_017804,182.456,183.892,Rail Fracture Risk,B,2024-06-20,2024-06-30,0,Completed,184,Engineering crew,180,10.966485,78.949703,183.174,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_028379,Engineering,SEC_045,CHAINAGE,TMS_TASK_028379,182.804,183.576,Ballast Issue,C,2024-04-19,2024-05-11,3,Open,234,Ballast Cleaning Machine,120,10.966485,78.949703,183.19,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,60.98,62305,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_026691,Engineering,SEC_045,CHAINAGE,TMS_TASK_026691,183.164,183.222,Deep Screening Overdue,B,2024-04-08,2024-04-23,0,Open,252,Ballast Cleaning Machine,240,10.966485,78.949703,183.193,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_002101,Engineering,SEC_045,CHAINAGE,TMS_TASK_002101,182.905,183.488,Weld Failure,A,2024-04-20,2024-04-22,0,Completed,253,Engineering crew,120,10.966485,78.949703,183.197,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_004933,Engineering,SEC_045,CHAINAGE,TMS_TASK_004933,182.708,183.695,Track Parameter Deviation,A,2024-07-20,2024-07-22,0,Open,162,Tamping Machine,90,10.966485,78.949703,183.202,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_029437,Engineering,SEC_045,CHAINAGE,TMS_TASK_029437,182.75,183.669,Rail Fracture Risk,A,2024-11-24,2024-12-01,0,In-Progress,30,Engineering crew,180,10.966485,78.949703,183.209,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.3,27716,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_010258,Engineering,SEC_045,CHAINAGE,TMS_TASK_010258,183.055,183.414,Rail Fracture Risk,B,2024-11-07,2024-11-17,0,Deferred,44,Engineering crew,180,10.966485,78.949703,183.234,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_011478,Engineering,SEC_045,CHAINAGE,TMS_TASK_011478,182.502,183.998,Deep Screening Overdue,A,2024-11-06,2024-11-08,0,In-Progress,53,Ballast Cleaning Machine,240,10.966485,78.949703,183.25,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_019644,Engineering,SEC_045,CHAINAGE,TMS_TASK_019644,183.008,183.5,Weld Failure,B,2024-05-26,2024-06-09,4,Deferred,205,Engineering crew,120,10.966485,78.949703,183.254,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,81.11,28211,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_006318,Engineering,SEC_045,CHAINAGE,TMS_TASK_006318,182.921,183.586,Ballast Issue,B,2024-07-12,2024-08-01,2,Deferred,152,Ballast Cleaning Machine,120,10.966485,78.949703,183.254,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,71.85,33663,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_001206,Engineering,SEC_045,CHAINAGE,TMS_TASK_001206,183.029,183.493,Deep Screening Overdue,A,2024-05-21,2024-05-25,0,Completed,220,Ballast Cleaning Machine,240,10.966485,78.949703,183.261,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_027902,Engineering,SEC_045,CHAINAGE,TMS_TASK_027902,182.621,183.904,Deep Screening Overdue,C,2024-02-16,2024-03-23,3,Open,283,Ballast Cleaning Machine,240,10.966485,78.949703,183.262,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,60.98,62305,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_025923,Engineering,SEC_045,CHAINAGE,TMS_TASK_025923,183.163,183.365,Weld Failure,B,2024-07-06,2024-07-22,4,In-Progress,162,Engineering crew,120,10.966485,78.949703,183.264,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,81.11,28211,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_014817,Engineering,SEC_045,CHAINAGE,TMS_TASK_014817,182.825,183.714,Rail Fracture Risk,A,2024-08-22,2024-08-29,2,In-Progress,124,Engineering crew,180,10.966485,78.949703,183.269,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,92.61,1686,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_013047,Engineering,SEC_045,CHAINAGE,TMS_TASK_013047,183.204,183.414,Ballast Issue,B,2024-07-02,2024-07-19,0,Deferred,165,Ballast Cleaning Machine,120,10.966485,78.949703,183.309,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_006133,Engineering,SEC_045,CHAINAGE,TMS_TASK_006133,182.655,184.048,Weld Failure,B,2024-01-03,2024-01-19,0,Completed,347,Engineering crew,120,10.966485,78.949703,183.351,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_022918,Engineering,SEC_045,CHAINAGE,TMS_TASK_022918,183.307,183.419,Weld Failure,B,2024-11-24,2024-12-13,0,In-Progress,18,Engineering crew,120,10.966485,78.949703,183.363,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,50.48,68299,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_020878,Engineering,SEC_045,CHAINAGE,TMS_TASK_020878,182.822,183.926,Rail Fracture Risk,C,2024-12-02,2025-01-06,4,Open,0,Engineering crew,180,10.966485,78.949703,183.374,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,32.42,77526,Medium,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_013475,Engineering,SEC_045,CHAINAGE,TMS_TASK_013475,182.883,183.886,Deep Screening Overdue,B,2024-08-15,2024-09-05,0,Open,117,Ballast Cleaning Machine,240,10.966485,78.949703,183.385,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_001569,Engineering,SEC_045,CHAINAGE,TMS_TASK_001569,183.292,183.506,Rail Fracture Risk,A,2024-03-17,2024-03-24,0,Open,282,Engineering crew,180,10.966485,78.949703,183.399,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_001390,Engineering,SEC_045,CHAINAGE,TMS_TASK_001390,182.702,184.101,Ballast Issue,C,2024-11-03,2024-12-14,0,Open,17,Ballast Cleaning Machine,120,10.966485,78.949703,183.401,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,33.28,77434,Medium,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_020641,Engineering,SEC_045,CHAINAGE,TMS_TASK_020641,183.015,183.799,Ballast Issue,B,2024-11-30,2024-12-14,0,Open,17,Ballast Cleaning Machine,120,10.966485,78.949703,183.407,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,48.78,68752,Medium,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_022209,Engineering,SEC_045,CHAINAGE,TMS_TASK_022209,183.358,183.456,Deep Screening Overdue,C,2024-12-30,2025-01-22,4,Deferred,0,Ballast Cleaning Machine,240,10.966485,78.949703,183.407,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,32.42,77526,Medium,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_014960,Engineering,SEC_045,CHAINAGE,TMS_TASK_014960,182.966,183.911,Track Parameter Deviation,C,2024-08-19,2024-09-26,2,In-Progress,96,Tamping Machine,90,10.966485,78.949703,183.439,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,56.54,64416,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_023081,Engineering,SEC_045,CHAINAGE,TMS_TASK_023081,183.38,183.514,Weld Failure,A,2024-01-15,2024-01-21,0,In-Progress,345,Engineering crew,120,10.966485,78.949703,183.447,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_003910,Engineering,SEC_045,CHAINAGE,TMS_TASK_003910,183.301,183.611,Deep Screening Overdue,B,2024-09-21,2024-10-10,1,Deferred,82,Ballast Cleaning Machine,240,10.966485,78.949703,183.456,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,67.45,36608,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_013508,Engineering,SEC_045,CHAINAGE,TMS_TASK_013508,183.411,183.513,Rail Fracture Risk,C,2024-09-01,2024-09-16,0,In-Progress,106,Engineering crew,180,10.966485,78.949703,183.462,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,48.3,68883,Medium,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_009176,Engineering,SEC_045,CHAINAGE,TMS_TASK_009176,183.171,183.756,Weld Failure,B,2024-07-24,2024-08-02,0,Open,151,Engineering crew,120,10.966485,78.949703,183.464,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
