task_id,criticality_score,priority_band,overall_feasible,rejection_reason
SMMS_TASK_018385,98.97,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_010453,98.97,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_021137,96.41,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_005399,92.61,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_011995,87.36,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_023169,87.36,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_022118,87.36,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_003921,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_005014,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_005099,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_000081,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_005712,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_003172,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_006775,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_007113,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_007658,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_008618,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_008664,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_008835,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_008949,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_000181,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_009335,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_011179,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_011719,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_012219,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_012603,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_013883,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_014169,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_014265,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_002097,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_015346,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_016110,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_016174,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_016232,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_018581,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_019253,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_019731,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_020043,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_020075,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_021620,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_021890,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_022261,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_022374,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_023109,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_023946,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_000936,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_000764,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_006362,81.24,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_007618,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_021904,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_016077,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_016130,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_010324,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_019460,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_009727,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_005016,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_001109,71.85,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_002631,71.85,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_009244,71.85,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_015133,71.85,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_021877,69.5,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_000286,67.45,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_024578,67.45,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_023631,67.45,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_017873,67.45,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_014575,67.45,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_017677,67.45,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_015920,67.45,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_010009,67.31,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_002713,67.25,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_001689,66.79,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_016249,65.79,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_002942,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_002953,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_002782,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_003553,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_024827,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_003688,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_023978,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_023741,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_023530,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_004208,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_023247,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_004381,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_004477,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_022493,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_022431,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_021598,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_020803,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_020206,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_019529,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_002458,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_006201,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_000680,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_006373,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_000754,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_006541,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_018211,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_006624,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_017933,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_017764,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_006899,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_017242,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_007210,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_002289,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_016878,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_007462,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_007621,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_016648,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_016597,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_007705,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_016528,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_016399,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_002169,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_002148,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_008749,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_014801,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_009213,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_009363,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_009628,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_013644,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_009828,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_013297,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_001910,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_013155,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_010178,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_010228,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_012494,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_012113,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_001766,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_011683,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_006914,62.71,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_007542,61.97,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_005197,61.79,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_003743,61.47,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_015265,60.98,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_021482,60.98,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_013237,60.98,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_023361,60.91,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_000382,60.07,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_024109,59.66,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_022060,52.71,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_009911,52.47,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_013770,51.83,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_006220,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_002233,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_008555,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_021582,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_004404,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_002649,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_001447,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_024714,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_002791,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_002878,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_016605,38.05,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_000348,38.05,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_019643,34.88,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_003352,31.77,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_022809,30.05,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_015047,30.05,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_018333,29.5,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_000319,27.87,Medium,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_011427,92.61,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_002670,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_015356,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_021071,91.52,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_015171,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_006144,59.74,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_010994,98.97,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_007240,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_017945,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_016858,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_023622,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_022142,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_017717,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_013093,70.76,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_023163,65.79,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_021832,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_023029,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_002814,87.36,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_006188,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_023466,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_015014,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_003214,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_016532,67.23,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_006324,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_024136,37.63,Medium,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_022082,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_016342,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_020097,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_018435,74.97,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_012399,52.53,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_004357,52.71,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_010147,98.97,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_002828,96.41,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_016974,92.61,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_015539,92.61,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_024289,87.01,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_003705,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_003961,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_003462,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_004074,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_004237,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_004723,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_004911,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_004965,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_005397,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_006325,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_006602,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_007303,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_002918,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_009362,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_010946,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_012169,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_012716,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_012828,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_002221,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_014117,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_014425,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_014766,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_015524,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_015618,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_015806,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_015847,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_016583,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_017018,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_017893,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_018422,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_018902,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_018984,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_020234,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_021955,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_023663,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_024693,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_000926,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_013099,83.63,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_023255,83.56,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_017144,83.37,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_006776,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_021923,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_021819,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_018279,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_001837,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_016834,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_015984,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_024554,80.66,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_016902,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_021761,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_010878,71.85,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_021679,71.85,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_018284,71.85,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_017835,71.85,High,False,High Traffic Pressure / No Traffic Gap
