task_id,date,department,section_id,severity_level,severity_num,priority_code,priority_rank,estimated_duration_hours,deferred_count,days_until_target,passenger_trains_daily,freight_rakes_daily,total_trains_daily,capacity_utilization_percent,festival_flag,festival_traffic_multiplier,latitude,longitude,status,source_type
SMMS_TASK_024684,2024-03-24,SIGNAL,SEC_063,HIGH,3,P2_URGENT,3,1.7,0,7,41,18,59,98.3,0,1.0,9.932169,78.107872,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_024685,2024-03-08,SIGNAL,SEC_029,CRITICAL,4,P1_EMERGENCY,4,4.1,0,7,43,14,57,95.0,1,1.3,12.034651,79.535983,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_024686,2024-12-05,SIGNAL,SEC_029,HIGH,3,P2_URGENT,3,2.2,0,7,43,14,57,95.0,0,1.0,12.018123,79.525764,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024687,2024-05-14,SIGNAL,SEC_039,HIGH,3,P2_URGENT,3,2.0,0,7,42,18,60,100.0,0,1.0,11.285379,79.185927,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_024688,2024-10-12,SIGNAL,SEC_033,HIGH,3,P2_URGENT,3,2.0,3,7,54,16,70,116.7,1,1.65,11.797325,79.395258,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024689,2024-01-21,SIGNAL,SEC_013,CRITICAL,4,P1_EMERGENCY,4,2.6,0,7,42,8,50,83.3,0,1.0,12.887036,80.082532,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_024690,2024-11-19,SIGNAL,SEC_028,HIGH,3,P2_URGENT,3,3.2,0,7,43,16,59,98.3,0,1.0,12.071799,79.547074,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_024691,2024-11-12,SIGNAL,SEC_011,HIGH,3,P2_URGENT,3,2.2,0,7,57,16,73,121.7,0,1.0,12.908692,80.098886,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_024692,2024-09-18,SIGNAL,SEC_016,CRITICAL,4,P1_EMERGENCY,4,1.7,0,7,60,12,72,120.0,0,1.0,12.77775,80.010158,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_024693,2024-04-16,SIGNAL,SEC_033,CRITICAL,4,P1_EMERGENCY,4,4.2,0,7,54,16,70,116.7,0,1.0,11.659201,79.339324,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_024694,2024-01-30,SIGNAL,SEC_058,HIGH,3,P2_URGENT,3,3.0,4,7,56,16,72,120.0,0,1.0,10.55544,78.330953,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024695,2024-03-17,SIGNAL,SEC_042,MEDIUM,2,P3_NORMAL,2,3.9,0,7,52,8,60,100.0,0,1.0,11.141051,79.06391,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_024696,2024-07-09,SIGNAL,SEC_013,HIGH,3,P2_URGENT,3,4.0,1,7,42,8,50,83.3,0,1.0,12.885955,80.081955,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024697,2024-12-14,SIGNAL,SEC_066,CRITICAL,4,P1_EMERGENCY,4,2.3,0,7,59,12,71,253.6,0,1.0,8.974674,78.039996,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_024698,2024-09-14,SIGNAL,SEC_050,MEDIUM,2,P3_NORMAL,2,2.3,0,7,30,12,42,70.0,0,1.0,10.848011,78.698378,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_024699,2024-06-24,SIGNAL,SEC_026,HIGH,3,P2_URGENT,3,2.0,2,7,31,14,45,75.0,0,1.0,12.17736,79.614399,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024700,2024-08-13,SIGNAL,SEC_060,CRITICAL,4,P1_EMERGENCY,4,4.1,0,7,35,12,47,78.3,0,1.0,10.505371,78.204305,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_024701,2024-09-27,SIGNAL,SEC_012,CRITICAL,4,P1_EMERGENCY,4,3.8,1,7,53,16,69,115.0,0,1.0,12.898629,80.090161,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_024702,2024-09-07,SIGNAL,SEC_003,CRITICAL,4,P1_EMERGENCY,4,2.5,0,7,50,10,60,100.0,1,1.5,13.004212,80.208364,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_024703,2024-02-08,SIGNAL,SEC_018,HIGH,3,P2_URGENT,3,2.8,0,7,32,12,44,73.3,0,1.0,12.669959,79.97877,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_024704,2024-07-15,SIGNAL,SEC_054,HIGH,3,P2_URGENT,3,2.2,2,7,50,18,68,113.3,0,1.0,10.785138,78.672385,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024705,2024-11-25,SIGNAL,SEC_050,HIGH,3,P2_URGENT,3,2.5,0,7,30,12,42,70.0,0,1.0,10.840878,78.700155,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_024706,2024-08-19,SIGNAL,SEC_009,HIGH,3,P2_URGENT,3,3.9,3,7,35,12,47,78.3,0,1.0,12.943408,80.135134,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024707,2024-05-18,SIGNAL,SEC_042,HIGH,3,P2_URGENT,3,2.9,0,7,52,8,60,100.0,0,1.0,11.123915,79.053596,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_024708,2024-07-24,SIGNAL,SEC_055,HIGH,3,P2_URGENT,3,2.0,0,7,53,16,69,115.0,0,1.0,10.708029,78.558793,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024709,2024-09-20,SIGNAL,SEC_041,HIGH,3,P2_URGENT,3,1.6,0,7,29,8,37,61.7,0,1.0,11.212169,79.099125,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_024710,2024-01-29,SIGNAL,SEC_064,HIGH,3,P2_URGENT,3,2.5,0,7,44,12,56,93.3,0,1.0,9.903611,78.092466,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_024711,2024-03-08,SIGNAL,SEC_049,CRITICAL,4,P1_EMERGENCY,4,2.5,0,7,59,12,71,118.3,1,1.3,10.863874,78.721741,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_024712,2024-08-02,SIGNAL,SEC_002,MEDIUM,2,P3_NORMAL,2,2.5,2,7,58,12,70,116.7,0,1.0,13.03463,80.226002,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_024713,2024-02-03,SIGNAL,SEC_031,CRITICAL,4,P1_EMERGENCY,4,3.6,0,7,35,8,43,71.7,0,1.0,11.938679,79.496109,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_024714,2024-06-19,SIGNAL,SEC_056,MEDIUM,2,P3_NORMAL,2,3.1,0,7,61,10,71,118.3,0,1.0,10.635652,78.457363,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_024715,2024-10-05,SIGNAL,SEC_007,HIGH,3,P2_URGENT,3,1.8,0,7,26,14,40,66.7,0,1.0,12.976944,80.162042,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_024716,2024-07-03,SIGNAL,SEC_061,CRITICAL,4,P1_EMERGENCY,4,2.1,3,7,25,12,37,61.7,0,1.0,10.457652,78.126466,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024717,2024-10-21,SIGNAL,SEC_034,CRITICAL,4,P1_EMERGENCY,4,4.2,0,7,40,16,56,93.3,0,1.0,11.559211,79.316214,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_024718,2024-01-28,SIGNAL,SEC_040,HIGH,3,P2_URGENT,3,2.4,0,7,45,14,59,98.3,0,1.0,11.237252,79.136799,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024719,2024-06-18,SIGNAL,SEC_048,HIGH,3,P2_URGENT,3,2.2,0,7,28,8,36,60.0,0,1.0,10.873061,78.768127,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_024720,2024-11-26,SIGNAL,SEC_021,HIGH,3,P2_URGENT,3,2.0,4,7,24,12,36,60.0,0,1.0,12.484198,79.877003,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024721,2024-08-07,SIGNAL,SEC_049,CRITICAL,4,P1_EMERGENCY,4,1.9,0,7,59,12,71,118.3,0,1.0,10.866984,78.734735,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_024722,2024-11-03,SIGNAL,SEC_002,MEDIUM,2,P3_NORMAL,2,2.9,3,7,58,12,70,116.7,0,1.0,13.029886,80.223554,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024723,2024-05-27,SIGNAL,SEC_020,HIGH,3,P2_URGENT,3,3.0,0,7,40,12,52,86.7,0,1.0,12.527031,79.908145,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_024724,2024-01-19,SIGNAL,SEC_019,HIGH,3,P2_URGENT,3,2.0,0,7,60,16,76,126.7,0,1.0,12.541797,79.918335,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_024725,2024-04-21,SIGNAL,SEC_030,MEDIUM,2,P3_NORMAL,2,4.3,4,7,46,10,56,93.3,1,1.45,11.985418,79.509304,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_024726,2024-11-25,SIGNAL,SEC_020,HIGH,3,P2_URGENT,3,2.7,0,7,40,12,52,86.7,0,1.0,12.510659,79.897266,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_024727,2024-03-21,SIGNAL,SEC_031,HIGH,3,P2_URGENT,3,1.7,0,7,35,8,43,71.7,0,1.0,11.91059,79.46782,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_024728,2024-11-04,SIGNAL,SEC_017,MEDIUM,2,P3_NORMAL,2,3.1,2,7,52,12,64,106.7,0,1.0,12.716491,79.987332,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024729,2024-08-20,SIGNAL,SEC_003,MEDIUM,2,P3_NORMAL,2,2.4,2,7,50,10,60,100.0,0,1.0,13.007825,80.211802,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_024730,2024-10-11,SIGNAL,SEC_011,HIGH,3,P2_URGENT,3,2.2,1,7,57,16,73,121.7,1,1.55,12.92405,80.11598,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024731,2024-12-12,SIGNAL,SEC_003,HIGH,3,P2_URGENT,3,1.7,0,7,50,10,60,100.0,0,1.0,12.999591,80.203965,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_024732,2024-12-06,SIGNAL,SEC_045,CRITICAL,4,P1_EMERGENCY,4,3.1,0,7,29,14,43,71.7,0,1.0,10.94612,78.924942,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024733,2024-07-04,SIGNAL,SEC_059,MEDIUM,2,P3_NORMAL,2,2.8,2,7,39,12,51,85.0,0,1.0,10.523568,78.249743,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_024734,2024-08-29,SIGNAL,SEC_056,HIGH,3,P2_URGENT,3,2.1,0,7,61,10,71,118.3,0,1.0,10.647257,78.473452,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024735,2024-02-11,SIGNAL,SEC_055,CRITICAL,4,P1_EMERGENCY,4,4.2,0,7,53,16,69,115.0,0,1.0,10.731571,78.594817,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_024736,2024-02-14,SIGNAL,SEC_027,HIGH,3,P2_URGENT,3,3.9,0,7,43,8,51,85.0,0,1.0,12.130406,79.576183,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_024737,2024-12-04,SIGNAL,SEC_001,HIGH,3,P2_URGENT,3,2.0,3,7,53,16,69,115.0,0,1.0,13.047783,80.235974,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024738,2024-02-28,SIGNAL,SEC_005,HIGH,3,P2_URGENT,3,1.5,0,7,60,12,72,120.0,0,1.0,12.987361,80.180852,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_024739,2024-01-19,SIGNAL,SEC_050,CRITICAL,4,P1_EMERGENCY,4,2.9,2,7,30,12,42,70.0,0,1.0,10.845365,78.699037,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024740,2024-01-27,SIGNAL,SEC_004,HIGH,3,P2_URGENT,3,2.1,0,7,56,14,70,116.7,0,1.0,12.993997,80.197243,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024741,2024-01-06,SIGNAL,SEC_041,HIGH,3,P2_URGENT,3,1.9,2,7,29,8,37,61.7,0,1.0,11.154522,79.071344,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_024742,2024-06-02,SIGNAL,SEC_019,HIGH,3,P2_URGENT,3,2.4,3,7,60,16,76,126.7,0,1.0,12.615991,79.970525,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024743,2024-01-31,SIGNAL,SEC_025,MEDIUM,2,P3_NORMAL,2,1.9,0,7,29,8,37,61.7,0,1.0,12.299333,79.715805,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024744,2024-02-29,SIGNAL,SEC_007,CRITICAL,4,P1_EMERGENCY,4,3.1,0,7,26,14,40,66.7,0,1.0,12.976472,80.16154,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_024745,2024-11-18,SIGNAL,SEC_017,MEDIUM,2,P3_NORMAL,2,3.0,2,7,52,12,64,106.7,0,1.0,12.719918,79.988346,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_024746,2024-01-13,SIGNAL,SEC_033,HIGH,3,P2_URGENT,3,2.7,3,7,54,16,70,116.7,0,1.0,11.73422,79.369703,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024747,2024-02-12,SIGNAL,SEC_060,MEDIUM,2,P3_NORMAL,2,2.0,1,7,35,12,47,78.3,0,1.0,10.490975,78.170192,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024748,2024-07-08,SIGNAL,SEC_033,CRITICAL,4,P1_EMERGENCY,4,2.0,0,7,54,16,70,116.7,0,1.0,11.75814,79.379389,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_024749,2024-03-16,SIGNAL,SEC_028,CRITICAL,4,P1_EMERGENCY,4,2.0,0,7,43,16,59,98.3,0,1.0,12.089494,79.550018,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_024750,2024-04-22,SIGNAL,SEC_017,HIGH,3,P2_URGENT,3,2.6,0,7,52,12,64,106.7,0,1.0,12.74206,79.9949,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_024751,2024-06-19,SIGNAL,SEC_048,HIGH,3,P2_URGENT,3,2.6,0,7,28,8,36,60.0,0,1.0,10.872711,78.761126,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_024752,2024-03-13,SIGNAL,SEC_012,HIGH,3,P2_URGENT,3,2.2,2,7,53,16,69,115.0,0,1.0,12.897498,80.089326,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024753,2024-09-23,SIGNAL,SEC_003,HIGH,3,P2_URGENT,3,2.8,0,7,50,10,60,100.0,0,1.0,13.001947,80.206208,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_024754,2024-09-13,SIGNAL,SEC_066,CRITICAL,4,P1_EMERGENCY,4,4.2,0,7,59,12,71,253.6,0,1.0,9.349971,78.08291,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_024755,2024-01-07,SIGNAL,SEC_052,MEDIUM,2,P3_NORMAL,2,2.0,0,7,36,16,52,86.7,0,1.0,10.82191,78.690133,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_024756,2024-07-28,SIGNAL,SEC_061,CRITICAL,4,P1_EMERGENCY,4,1.8,0,7,25,12,37,61.7,0,1.0,10.483216,78.155698,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_024757,2024-05-01,SIGNAL,SEC_014,CRITICAL,4,P1_EMERGENCY,4,2.0,0,7,45,10,55,91.7,0,1.0,12.851485,80.061711,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_024758,2024-07-20,SIGNAL,SEC_067,MEDIUM,2,P3_NORMAL,2,2.5,0,7,47,12,59,210.7,0,1.0,8.817903,78.062666,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_024759,2024-08-27,SIGNAL,SEC_005,HIGH,3,P2_URGENT,3,1.5,3,7,60,12,72,120.0,0,1.0,12.987568,80.1813,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024760,2024-05-09,SIGNAL,SEC_063,HIGH,3,P2_URGENT,3,2.2,0,7,41,18,59,98.3,0,1.0,9.934415,78.107454,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_024761,2024-08-10,SIGNAL,SEC_059,HIGH,3,P2_URGENT,3,1.9,4,7,39,12,51,85.0,0,1.0,10.526419,78.258212,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024762,2024-10-03,SIGNAL,SEC_058,CRITICAL,4,P1_EMERGENCY,4,2.0,0,7,56,16,72,120.0,0,1.0,10.552705,78.325881,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_024763,2024-10-21,SIGNAL,SEC_053,CRITICAL,4,P1_EMERGENCY,4,4.2,0,7,41,16,57,95.0,0,1.0,10.801735,78.690175,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_024764,2024-02-25,SIGNAL,SEC_044,CRITICAL,4,P1_EMERGENCY,4,2.7,0,7,27,18,45,75.0,0,1.0,11.00333,78.984435,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024765,2024-07-21,SIGNAL,SEC_027,HIGH,3,P2_URGENT,3,2.6,0,7,43,8,51,85.0,0,1.0,12.1555,79.598003,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_024766,2024-06-11,SIGNAL,SEC_014,HIGH,3,P2_URGENT,3,3.0,3,7,45,10,55,91.7,0,1.0,12.863655,80.069613,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_024767,2024-11-25,SIGNAL,SEC_007,CRITICAL,4,P1_EMERGENCY,4,1.9,0,7,26,14,40,66.7,0,1.0,12.971653,80.1564,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_024768,2024-05-21,SIGNAL,SEC_064,MEDIUM,2,P3_NORMAL,2,2.4,0,7,44,12,56,93.3,0,1.0,9.898702,78.086998,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_024769,2024-03-27,SIGNAL,SEC_032,HIGH,3,P2_URGENT,3,2.1,0,7,58,10,68,113.3,0,1.0,11.883366,79.44435,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_024770,2024-10-18,SIGNAL,SEC_032,CRITICAL,4,P1_EMERGENCY,4,2.4,0,7,58,10,68,113.3,0,1.0,11.873791,79.437231,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_024771,2024-05-23,SIGNAL,SEC_019,HIGH,3,P2_URGENT,3,2.5,0,7,60,16,76,126.7,0,1.0,12.550176,79.924228,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_024772,2024-03-09,SIGNAL,SEC_054,CRITICAL,4,P1_EMERGENCY,4,4.1,1,7,50,18,68,113.3,0,1.0,10.790072,78.679362,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024773,2024-07-15,SIGNAL,SEC_017,CRITICAL,4,P1_EMERGENCY,4,2.1,0,7,52,12,64,106.7,0,1.0,12.703574,79.983508,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_024774,2024-12-27,SIGNAL,SEC_049,CRITICAL,4,P1_EMERGENCY,4,3.0,0,7,59,12,71,118.3,0,1.0,10.869452,78.745045,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_024775,2024-04-19,SIGNAL,SEC_011,HIGH,3,P2_URGENT,3,2.4,2,7,57,16,73,121.7,0,1.0,12.90728,80.097313,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024776,2024-02-28,SIGNAL,SEC_022,CRITICAL,4,P1_EMERGENCY,4,2.2,0,7,44,10,54,90.0,0,1.0,12.386794,79.799137,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_024777,2024-06-21,SIGNAL,SEC_025,MEDIUM,2,P3_NORMAL,2,2.8,2,7,29,8,37,61.7,0,1.0,12.290282,79.707515,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024778,2024-06-10,SIGNAL,SEC_045,HIGH,3,P2_URGENT,3,2.7,2,7,29,14,43,71.7,0,1.0,10.962942,78.945396,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024779,2024-04-19,SIGNAL,SEC_037,HIGH,3,P2_URGENT,3,3.1,0,7,31,14,45,75.0,0,1.0,11.389327,79.220443,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_024780,2024-08-10,SIGNAL,SEC_011,HIGH,3,P2_URGENT,3,4.0,0,7,57,16,73,121.7,0,1.0,12.912412,80.103025,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_024781,2024-01-08,SIGNAL,SEC_044,CRITICAL,4,P1_EMERGENCY,4,2.0,0,7,27,18,45,75.0,0,1.0,11.019527,78.999704,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024782,2024-06-03,SIGNAL,SEC_042,CRITICAL,4,P1_EMERGENCY,4,3.7,0,7,52,8,60,100.0,0,1.0,11.102665,79.040806,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_024783,2024-02-18,SIGNAL,SEC_027,CRITICAL,4,P1_EMERGENCY,4,3.9,0,7,43,8,51,85.0,0,1.0,12.136662,79.581622,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_024784,2024-11-16,SIGNAL,SEC_043,HIGH,3,P2_URGENT,3,3.1,4,7,25,14,39,65.0,0,1.0,11.074756,79.027343,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024785,2024-07-20,SIGNAL,SEC_066,CRITICAL,4,P1_EMERGENCY,4,3.9,0,7,59,12,71,253.6,0,1.0,8.979258,78.04052,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_024786,2024-08-23,SIGNAL,SEC_033,CRITICAL,4,P1_EMERGENCY,4,3.1,0,7,54,16,70,116.7,0,1.0,11.64037,79.331699,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_024787,2024-08-07,SIGNAL,SEC_002,HIGH,3,P2_URGENT,3,3.9,3,7,58,12,70,116.7,0,1.0,13.017891,80.217364,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024788,2024-09-06,SIGNAL,SEC_010,HIGH,3,P2_URGENT,3,2.5,4,7,38,10,48,80.0,0,1.0,12.931264,80.124184,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_024789,2024-09-06,SIGNAL,SEC_033,CRITICAL,4,P1_EMERGENCY,4,2.7,4,7,54,16,70,116.7,0,1.0,11.822684,79.405527,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024790,2024-11-18,SIGNAL,SEC_024,HIGH,3,P2_URGENT,3,1.8,1,7,60,8,68,113.3,0,1.0,12.310544,79.726491,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024791,2024-08-12,SIGNAL,SEC_051,CRITICAL,4,P1_EMERGENCY,4,1.9,0,7,31,16,47,78.3,0,1.0,10.828591,78.700274,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_024792,2024-02-17,SIGNAL,SEC_065,CRITICAL,4,P1_EMERGENCY,4,3.4,0,7,50,18,68,113.3,0,1.0,9.675852,78.086785,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024793,2024-05-16,SIGNAL,SEC_031,CRITICAL,4,P1_EMERGENCY,4,2.0,0,7,35,8,43,71.7,0,1.0,11.92553,79.482866,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_024794,2024-06-12,SIGNAL,SEC_026,CRITICAL,4,P1_EMERGENCY,4,4.2,0,7,31,14,45,75.0,0,1.0,12.193102,79.625683,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024795,2024-11-27,SIGNAL,SEC_061,MEDIUM,2,P3_NORMAL,2,2.4,2,7,25,12,37,61.7,0,1.0,10.451537,78.119473,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024796,2024-05-27,SIGNAL,SEC_047,MEDIUM,2,P3_NORMAL,2,2.4,0,7,37,18,55,91.7,0,1.0,10.879806,78.823853,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_024797,2024-11-13,SIGNAL,SEC_043,HIGH,3,P2_URGENT,3,2.0,2,7,25,14,39,65.0,0,1.0,11.055443,79.018652,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_024798,2024-10-01,SIGNAL,SEC_012,HIGH,3,P2_URGENT,3,2.0,1,7,53,16,69,115.0,0,1.0,12.900472,80.091522,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_024799,2024-05-23,SIGNAL,SEC_014,HIGH,3,P2_URGENT,3,4.0,2,7,45,10,55,91.7,0,1.0,12.852795,80.062562,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024800,2024-11-04,SIGNAL,SEC_005,HIGH,3,P2_URGENT,3,3.0,2,7,60,12,72,120.0,0,1.0,12.989193,80.184816,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024801,2024-06-22,SIGNAL,SEC_032,MEDIUM,2,P3_NORMAL,2,2.1,3,7,58,10,68,113.3,0,1.0,11.849728,79.419341,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024802,2024-06-13,SIGNAL,SEC_008,CRITICAL,4,P1_EMERGENCY,4,2.0,0,7,40,10,50,83.3,0,1.0,12.966366,80.151196,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_024803,2024-02-17,SIGNAL,SEC_022,HIGH,3,P2_URGENT,3,1.9,0,7,44,10,54,90.0,0,1.0,12.382661,79.795808,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_024804,2024-02-12,SIGNAL,SEC_067,CRITICAL,4,P1_EMERGENCY,4,4.1,0,7,47,12,59,210.7,0,1.0,8.825376,78.032747,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_024805,2024-07-20,SIGNAL,SEC_047,HIGH,3,P2_URGENT,3,3.2,0,7,37,18,55,91.7,0,1.0,10.877976,78.820294,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_024806,2024-10-05,SIGNAL,SEC_038,HIGH,3,P2_URGENT,3,3.9,0,7,30,18,48,80.0,0,1.0,11.349904,79.214129,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_024807,2024-11-06,SIGNAL,SEC_033,HIGH,3,P2_URGENT,3,1.8,0,7,54,16,70,116.7,0,1.0,11.728378,79.367337,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_024808,2024-10-13,SIGNAL,SEC_049,HIGH,3,P2_URGENT,3,2.7,0,7,59,12,71,118.3,0,1.0,10.865942,78.730384,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_024809,2024-06-13,SIGNAL,SEC_052,CRITICAL,4,P1_EMERGENCY,4,4.2,0,7,36,16,52,86.7,0,1.0,10.815625,78.69193,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_024810,2024-04-10,SIGNAL,SEC_061,CRITICAL,4,P1_EMERGENCY,4,4.0,4,7,25,12,37,61.7,0,1.0,10.4561,78.124691,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_024811,2024-05-29,SIGNAL,SEC_050,MEDIUM,2,P3_NORMAL,2,3.5,0,7,30,12,42,70.0,0,1.0,10.831715,78.702439,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_024812,2024-03-03,SIGNAL,SEC_050,HIGH,3,P2_URGENT,3,3.0,0,7,30,12,42,70.0,0,1.0,10.853927,78.696903,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_024813,2024-07-10,SIGNAL,SEC_058,CRITICAL,4,P1_EMERGENCY,4,4.1,0,7,56,16,72,120.0,0,1.0,10.551795,78.324194,Deferred,CALIBRATED_SYNTHETIC
