sev_num,overdue_days,traffic_num,deferred_count,actual_priority_rank
1,14,1,2,41.76
2,18,2,3,66.18
2,21,3,1,66.51
2,24,1,5,84.01
2,24,1,5,73.94
2,25,3,5,81.43
1,22,3,4,62.19
3,11,3,2,82.12
3,24,1,4,100.0
2,21,1,0,50.98
2,22,2,4,74.88
1,30,1,1,64.36
2,39,1,1,78.42
3,30,3,2,93.19
2,14,3,5,72.27
1,2,3,1,24.5
2,25,3,3,71.6
2,35,3,2,73.3
1,15,2,4,48.77
3,2,1,3,77.34
2,13,1,1,46.16
2,5,2,1,36.74
2,8,3,0,39.5
2,35,2,2,68.94
1,4,1,1,20.92
2,30,2,2,70.81
2,33,3,1,76.52
3,42,2,5,100.0
1,36,1,0,64.4
1,31,2,1,52.5
2,18,2,5,73.34
2,14,1,4,61.29
2,24,1,2,68.48
2,6,3,2,47.68
1,25,1,2,47.53
3,3,1,0,56.59
3,1,1,0,50.63
2,40,3,0,70.08
2,43,1,2,85.42
2,28,3,3,77.72
2,13,1,2,63.96
2,16,1,0,44.16
3,41,3,5,100.0
1,1,2,0,17.56
2,35,1,5,94.16
1,2,1,2,37.99
3,13,1,3,86.45
1,17,2,1,43.37
1,28,1,2,59.58
1,22,3,1,53.4
1,18,2,5,54.64
2,11,1,0,54.73
2,32,2,5,82.26
2,9,1,5,69.96
2,44,1,0,72.96
3,23,1,5,95.12
3,0,1,3,74.53
2,11,1,1,51.37
2,7,1,1,41.97
2,21,1,1,65.98
2,4,1,5,69.2
3,0,2,1,60.04
2,19,1,5,73.65
2,8,1,0,39.61
1,30,3,5,77.73
2,44,2,1,64.74
2,30,2,3,76.42
1,3,1,3,42.03
1,20,1,2,51.52
2,7,1,2,47.9
2,36,3,1,70.9
3,16,1,0,66.42
3,34,1,4,95.89
1,26,1,3,56.42
1,17,2,5,54.13
1,0,1,2,36.06
2,34,1,4,95.73
2,25,3,2,68.07
3,13,1,4,83.73
2,23,1,5,77.3
2,43,1,0,75.33
1,33,3,4,74.79
1,31,2,1,51.82
1,17,1,2,45.31
1,11,1,5,58.16
2,8,2,3,48.39
2,30,2,0,61.59
2,15,2,1,48.87
1,16,1,0,36.35
3,20,2,3,83.63
2,16,1,2,62.85
2,40,3,3,84.41
3,14,1,0,70.62
3,3,3,3,76.29
3,37,1,2,100.0
3,29,1,5,100.0
1,30,3,2,62.68
3,5,3,5,83.4
3,2,1,3,63.75
2,18,3,2,68.62
2,32,2,1,65.33
2,33,3,2,71.27
2,22,2,4,72.66
3,24,1,1,93.1
2,8,3,1,48.08
1,2,1,1,23.63
2,34,3,5,88.31
1,38,3,2,60.58
1,2,1,5,45.51
2,40,1,0,74.37
2,44,1,5,87.31
3,22,3,4,100.0
2,31,3,3,79.52
1,6,1,5,45.16
2,13,2,5,67.02
2,7,1,1,53.44
2,25,2,1,63.35
3,36,2,4,99.23
1,30,1,3,71.23
1,26,1,0,47.75
3,13,1,0,64.16
3,37,3,1,92.07
1,12,1,1,41.85
2,25,1,5,93.75
2,35,2,3,74.67
2,44,2,4,76.43
3,29,3,2,95.92
3,25,3,3,98.09
1,21,3,2,55.68
1,6,2,5,43.16
3,33,3,2,93.14
1,25,1,4,60.22
3,30,1,3,100.0
2,28,2,4,79.49
2,17,3,3,67.76
1,6,3,3,33.7
1,7,1,5,53.82
2,34,2,4,80.91
2,39,3,0,60.87
2,21,1,2,65.37
2,14,1,0,46.37
3,16,1,5,96.84
2,14,2,2,48.97
1,43,2,5,68.57
1,30,2,4,64.86
3,9,1,4,80.18
2,24,1,0,62.21
3,2,2,3,72.23
3,10,3,3,76.03
1,4,3,0,21.69
1,3,2,1,22.71
1,9,1,1,41.52
2,20,1,1,69.07
1,19,3,5,60.91
1,0,2,1,21.79
2,14,1,3,70.31
2,44,1,0,74.51
2,36,1,5,87.18
3,35,1,4,100.0
2,7,3,1,46.03
1,33,1,5,84.81
3,1,1,0,63.74
3,24,3,0,83.59
1,33,2,5,72.67
1,5,1,0,17.62
1,27,1,1,59.65
1,29,1,1,60.84
2,43,1,3,87.16
1,31,3,2,61.26
1,11,3,4,50.34
2,25,1,4,85.86
2,43,3,1,70.43
3,26,3,3,96.54
2,39,1,4,90.55
2,29,1,4,88.96
3,1,3,0,53.96
2,35,3,2,72.99
2,35,2,4,80.94
2,44,3,5,92.43
3,16,3,1,76.52
2,26,1,0,71.32
1,30,1,5,70.75
3,44,3,3,96.71
1,19,1,1,38.12
3,14,2,4,78.1
3,9,2,1,63.43
2,44,1,2,80.57
2,24,1,5,80.56
2,28,1,0,73.34
3,13,1,5,88.21
2,30,1,3,89.94
1,40,3,1,59.4
1,40,2,0,45.96
2,35,1,4,77.92
1,14,3,2,44.2
3,34,2,4,100.0
2,1,2,2,44.36
3,1,1,5,69.52
2,26,3,2,71.87
2,29,3,5,85.52
2,4,1,0,30.21
2,25,2,1,55.34
3,16,2,3,79.38
2,32,2,5,90.43
2,31,1,0,64.77
2,4,2,5,52.47
2,26,3,4,83.94
2,35,3,4,83.59
2,39,1,3,82.59
3,16,2,3,84.16
2,43,1,3,88.03
2,1,1,4,53.22
2,11,1,1,52.68
2,22,1,3,66.55
2,8,1,0,43.64
2,31,1,4,78.52
3,16,2,2,73.37
3,22,2,2,81.32
1,27,2,2,56.11
3,17,1,3,88.42
3,42,2,2,91.51
1,8,1,0,39.18
2,28,1,4,84.04
2,32,3,2,82.16
2,11,3,2,54.72
2,29,1,3,76.51
1,1,3,0,15.46
1,8,1,5,48.39
2,4,3,0,41.78
1,1,1,5,32.62
1,3,1,1,35.02
2,31,3,5,85.26
2,24,3,5,85.09
2,21,3,1,60.54
1,18,2,0,32.2
2,29,2,2,74.24
2,35,3,4,85.2
2,35,2,0,59.58
1,9,3,4,45.79
2,10,3,4,61.35
2,33,3,5,86.56
2,36,1,1,80.42
2,19,2,3,62.6
3,13,1,3,82.52
1,6,2,1,34.87
1,26,1,5,76.46
2,28,1,5,93.32
2,10,1,2,63.71
3,33,1,3,98.59
1,34,2,0,49.14
1,8,3,5,52.12
2,20,1,2,70.86
1,7,1,4,37.97
1,31,3,5,73.19
3,0,1,4,63.74
2,23,1,1,67.75
2,22,3,5,83.7
2,5,2,3,50.03
2,2,3,1,45.08
2,16,1,1,54.25
2,38,1,4,81.47
2,18,2,3,58.48
3,9,2,1,62.29
2,39,1,2,83.88
1,4,1,0,30.31
2,23,1,5,95.66
2,33,1,5,88.04
1,4,3,1,31.19
2,8,1,0,44.01
3,44,2,4,100.0
1,10,1,1,24.73
2,0,2,4,49.52
1,22,2,0,38.9
3,0,1,4,76.22
3,11,1,4,80.99
1,27,1,2,67.6
1,15,2,2,37.69
2,30,1,2,69.55
3,8,3,2,73.7
1,14,3,4,53.01
1,28,1,0,47.51
1,36,2,2,57.06
2,41,3,3,82.57
2,41,2,1,69.77
2,39,1,1,79.23
2,26,1,3,68.5
1,27,1,1,47.68
2,18,2,3,58.68
3,20,3,2,86.5
3,33,1,0,93.38
2,42,3,1,71.77
2,24,1,1,62.72
1,18,1,0,34.47
1,23,1,5,61.74
2,9,2,3,53.96
2,5,3,5,60.91
3,9,1,3,66.84
1,9,2,2,32.01
2,14,3,0,51.52
2,12,1,2,58.26
2,29,1,1,78.54
2,6,2,2,46.35
3,31,1,5,100.0
1,27,3,0,51.15
3,28,1,3,100.0
3,40,1,0,92.82
3,16,2,3,84.13
2,20,2,0,50.64
2,21,2,0,54.25
2,41,2,3,79.83
3,1,1,0,67.97
3,3,1,2,70.94
2,44,3,5,91.7
1,13,1,1,47.43
2,36,3,3,84.59
2,14,3,1,49.69
1,35,1,3,61.93
2,1,2,0,27.26
3,11,3,5,90.51
1,37,2,5,71.46
1,36,2,3,66.05
3,29,3,0,83.82
2,24,1,1,69.58
2,28,1,0,70.25
2,26,1,1,74.59
2,29,3,1,70.03
2,9,1,5,62.61
2,34,2,2,65.61
2,5,1,3,61.45
2,10,1,5,66.58
2,0,3,3,52.48
3,12,3,5,93.27
1,39,2,2,55.89
1,21,1,5,70.05
2,13,3,5,75.98
2,28,2,5,83.45
1,32,2,0,42.96
2,35,1,5,92.13
2,40,1,4,90.32
1,30,1,0,53.97
1,37,1,5,89.94
1,18,3,1,41.63
2,21,1,5,75.69
3,36,1,2,100.0
1,34,3,5,75.78
1,30,1,5,66.66
2,8,2,1,43.12
2,24,1,1,55.84
1,39,2,3,55.25
3,43,3,4,100.0
2,14,3,1,58.52
1,5,1,3,42.88
3,42,2,1,87.74
1,35,1,1,53.35
3,8,3,1,63.7
1,19,1,1,39.55
3,25,3,5,98.25
2,0,1,1,40.34
2,7,1,2,54.74
1,10,2,1,26.12
2,41,1,4,80.68
2,23,1,4,82.78
1,28,1,2,58.92
1,35,1,1,53.36
2,9,2,3,53.13
1,23,1,3,54.63
1,7,1,1,39.27
2,29,3,4,89.39
3,24,3,1,87.53
2,20,1,0,55.19
3,26,1,3,100.0
2,36,1,2,71.96
2,38,1,2,79.92
3,6,2,3,64.36
1,19,1,4,61.08
2,5,3,2,45.39
3,13,2,1,68.18
2,42,2,2,75.44
2,17,3,3,70.1
2,1,3,4,54.0
2,42,1,3,77.16
1,21,2,0,36.01
1,19,1,1,48.14
2,2,1,4,50.53
2,40,1,1,77.03
2,37,3,3,80.37
2,39,2,4,82.38
1,7,3,1,31.98
2,24,1,0,55.07
1,0,1,5,48.42
2,28,3,3,80.53
2,32,1,1,75.46
3,0,1,1,66.49
2,16,2,1,58.44
1,25,2,3,53.09
1,14,3,5,60.83
1,29,3,0,57.37
2,6,1,4,54.78
2,10,1,3,55.17
2,6,1,2,48.22
3,21,2,3,83.34
2,11,2,3,56.97
2,43,3,2,78.54
3,5,1,4,77.39
1,37,1,0,57.62
2,6,1,2,58.34
2,9,3,0,44.75
1,25,3,4,60.47
3,17,1,4,95.82
3,35,2,4,100.0
3,10,1,0,65.99
2,22,3,4,74.05
2,40,3,1,71.34
2,11,2,0,39.77
2,8,1,2,44.74
2,36,3,3,78.92
3,25,3,2,87.73
3,12,1,3,86.23
3,36,1,4,95.63
3,35,1,2,94.36
2,19,2,5,76.68
2,30,1,5,95.55
2,11,2,0,45.06
2,42,2,3,77.34
2,24,2,2,62.96
2,12,1,1,59.99
1,19,2,5,58.65
2,21,1,4,71.6
2,30,1,1,78.23
2,16,3,4,67.85
1,31,1,3,75.99
1,33,1,0,56.7
3,37,1,5,100.0
1,26,1,3,69.45
3,31,3,4,100.0
1,17,1,2,41.35
2,6,2,5,57.84
3,40,3,2,100.0
3,35,2,1,88.33
2,24,2,5,80.32
2,34,3,4,83.78
1,20,2,1,35.29
2,28,2,1,64.26
1,31,3,5,76.09
1,35,1,0,44.39
1,35,2,1,52.68
1,20,1,4,58.59
2,42,1,3,75.26
2,5,2,3,50.61
2,8,1,3,53.37
2,27,1,0,55.75
3,17,2,4,84.53
1,2,1,3,41.0
1,28,2,0,45.42
2,19,3,5,78.14
1,1,1,3,33.6
1,43,2,5,65.6
3,34,3,3,100.0
2,18,3,4,70.62
1,38,2,5,66.57
1,21,2,3,55.83
1,34,1,0,46.99
1,41,1,3,73.98
3,14,3,5,90.5
2,21,2,4,75.02
2,34,1,0,73.7
1,0,2,3,31.31
2,36,1,1,78.2
2,26,1,2,78.57
1,42,3,3,68.47
2,0,1,3,45.1
3,0,2,0,47.24
2,1,3,4,55.55
2,10,1,2,54.88
2,21,3,4,78.18
2,18,1,0,68.23
2,11,1,2,62.26
1,27,1,5,68.08
2,13,2,3,54.93
1,14,1,3,55.36
3,12,1,4,80.33
1,44,2,5,73.74
1,44,1,4,59.33
1,10,1,2,34.62
2,0,3,4,55.46
2,28,1,1,72.92
2,42,2,3,75.58
2,34,2,0,63.74
3,12,1,0,70.82
1,25,1,3,57.59
3,18,1,2,78.56
2,2,1,2,42.21
2,19,1,0,55.74
2,0,1,2,49.18
3,8,1,5,93.26
2,39,1,2,70.26
2,34,1,3,85.46
1,3,1,0,17.66
1,23,3,4,61.62
2,14,2,0,46.5
3,36,1,3,100.0
1,7,3,0,29.93
2,20,3,1,60.74
3,18,1,3,77.5
3,5,1,0,51.13
2,13,1,5,81.84
2,41,2,5,91.61
2,3,1,1,48.58
2,14,1,3,57.59
3,21,2,2,77.74
1,17,1,5,56.93
2,21,2,0,49.71
3,37,2,0,82.33
1,10,1,4,51.91
2,3,2,3,45.83
1,41,1,2,66.41
2,20,3,2,65.03
3,33,1,4,100.0
2,26,2,3,65.98
3,2,1,1,58.54
1,44,2,5,67.65
3,26,2,5,100.0
2,5,1,0,33.99
2,42,3,4,80.94
2,25,2,3,76.3
1,19,2,3,49.15
2,16,3,2,61.27
3,39,1,1,93.36
1,44,3,3,69.9
2,36,1,4,80.78
2,23,1,3,72.61
2,17,3,0,55.44
1,36,1,1,64.01
2,26,1,4,88.45
2,13,2,0,44.74
2,19,1,4,63.82
2,12,1,1,47.76
1,17,1,0,41.39
2,19,3,2,64.57
3,13,3,0,70.18
2,15,2,4,66.98
2,31,1,1,66.65
2,11,1,5,79.05
3,43,3,4,100.0
1,15,3,4,48.67
2,17,2,1,47.89
2,1,3,1,39.94
1,19,1,2,54.36
2,3,1,1,51.07
2,3,2,4,48.35
2,25,1,0,61.7
1,18,3,3,52.34
2,18,1,3,67.43
1,41,1,1,49.75
2,39,2,5,86.68
2,2,1,5,57.5
3,35,2,0,81.19
2,33,2,2,69.9
2,21,1,0,51.06
3,12,1,0,65.36
3,26,1,1,80.6
2,3,1,0,46.5
1,26,1,0,56.72
2,15,1,1,60.42
2,16,2,5,74.03
2,13,2,3,57.08
1,16,2,0,29.75
1,24,2,4,56.17
2,19,2,0,47.84
2,6,1,3,59.85
3,38,1,3,100.0
3,28,1,0,79.89
3,1,3,5,80.69
2,5,3,1,39.56
3,2,3,0,54.69
1,28,1,4,73.91
3,22,3,5,100.0
3,9,1,4,85.07
2,32,2,4,81.58
2,8,3,0,43.78
3,14,1,4,88.57
2,34,1,5,92.23
2,13,2,3,59.24
2,9,2,4,55.78
1,25,3,0,41.97
1,13,1,1,34.27
1,11,1,3,41.78
3,20,2,5,87.99
2,37,3,2,76.93
1,36,1,3,63.19
2,18,2,0,48.93
2,14,3,5,72.97
1,7,1,4,46.36
2,5,1,0,33.43
3,1,2,1,53.19
1,35,2,1,55.37
3,10,2,4,77.04
2,41,1,4,76.91
2,11,3,0,47.73
2,27,1,5,82.11
3,10,1,1,67.38
2,16,1,3,69.1
1,16,1,4,61.3
2,39,3,3,82.61
2,1,3,5,60.19
2,17,3,3,65.07
2,1,2,0,28.38
2,37,3,1,69.66
3,38,3,1,92.3
1,9,1,4,55.15
3,1,1,0,49.3
2,27,1,5,82.32
2,26,1,5,96.21
3,10,3,0,68.08
3,28,2,3,94.7
3,24,1,3,89.07
3,3,2,5,68.46
2,20,1,4,79.57
1,21,3,2,55.55
1,14,1,4,60.37
3,41,1,3,94.07
2,37,3,3,79.32
1,15,3,1,41.05
2,40,3,4,87.1
2,14,1,0,52.88
1,1,1,5,39.55
1,17,1,3,58.93
2,10,3,3,59.26
2,44,2,2,77.08
3,23,3,2,88.49
1,43,1,4,63.25
3,22,3,0,80.42
3,28,2,3,96.88
2,14,3,5,72.75
3,24,1,3,89.95
1,37,2,3,65.99
1,15,1,4,58.14
2,13,1,3,69.41
2,2,1,3,59.58
1,12,1,1,40.53
2,26,1,1,69.44
2,19,3,4,75.88
2,7,3,3,52.69
2,22,3,3,72.02
2,44,2,1,70.39
2,15,2,1,54.34
3,24,2,5,98.89
1,23,1,0,35.39
2,30,3,4,83.15
1,6,2,5,48.11
3,33,1,3,100.0
2,12,1,1,59.92
3,15,1,0,75.55
2,42,1,4,88.31
2,4,2,3,46.93
1,3,3,0,25.71
2,15,3,4,68.58
3,14,3,1,72.22
3,15,3,2,79.32
2,13,1,1,50.64
3,30,2,0,89.26
2,28,2,2,69.38
2,5,1,4,50.38
1,28,3,2,62.8
2,6,1,1,40.4
2,18,1,3,68.62
1,12,1,0,38.67
2,43,2,1,66.18
3,2,1,3,72.01
1,9,1,3,34.6
2,11,1,4,67.9
1,33,1,1,63.98
2,26,3,5,88.67
3,19,1,2,89.34
1,9,1,5,48.43
1,34,1,0,56.37
3,37,1,0,90.17
2,30,3,3,81.19
3,36,2,1,87.5
2,20,1,5,80.17
1,8,2,0,23.66
1,44,2,4,65.64
1,29,1,4,63.22
2,43,3,5,94.72
1,34,1,4,76.53
3,36,1,2,100.0
1,20,3,5,57.8
2,0,1,0,38.78
1,16,1,5,68.32
2,27,2,4,76.97
1,15,3,4,55.92
3,6,3,3,77.1
3,19,2,5,93.15
1,33,2,4,65.8
1,37,1,2,56.93
1,4,1,3,34.97
1,19,1,1,44.31
2,23,1,4,88.88
3,31,2,0,82.53
2,8,3,0,44.11
3,4,1,3,66.06
3,41,1,4,100.0
2,43,1,0,72.76
2,0,3,0,31.95
1,8,1,4,51.23
2,6,1,4,69.08
2,11,2,2,53.0
2,27,1,3,77.92
3,31,1,1,87.41
3,37,3,0,93.26
2,10,3,0,39.78
2,36,1,5,87.2
1,27,3,1,56.32
2,16,1,5,75.14
2,33,3,4,85.56
2,22,1,0,55.77
2,8,1,1,53.42
3,15,2,0,65.09
3,11,1,5,83.59
2,37,2,3,76.18
2,31,1,1,66.88
1,36,3,3,61.45
2,17,3,2,60.97
1,38,1,3,59.91
2,7,3,4,56.14
2,37,2,5,83.49
1,28,1,2,53.42
2,3,3,5,63.84
1,17,1,4,44.54
2,34,2,1,66.44
1,11,1,2,46.01
3,43,3,2,94.08
1,40,2,4,62.37
2,4,2,1,30.65
1,10,2,0,27.18
2,23,3,0,62.89
3,37,3,2,97.53
2,20,3,4,77.22
1,19,3,3,57.83
1,33,1,1,54.18
2,38,1,0,66.26
2,8,3,4,61.08
3,43,2,0,83.74
2,23,1,4,72.31
2,29,3,3,78.39
3,3,3,5,77.95
1,21,2,5,60.06
2,4,3,4,58.41
1,27,3,4,66.15
3,1,2,0,49.81
2,14,3,5,76.52
2,30,2,2,74.91
2,28,3,2,77.51
2,33,3,3,74.61
3,0,1,2,60.38
2,11,3,4,61.73
1,27,1,0,42.22
2,29,1,5,90.74
2,35,1,5,83.73
1,22,2,3,52.9
3,5,2,0,53.79
2,17,1,0,58.04
1,33,3,4,76.11
2,26,1,3,73.88
3,8,2,0,59.5
2,5,1,0,42.15
1,22,1,3,51.13
2,25,1,3,74.19
1,13,2,3,46.24
2,7,2,3,50.75
1,28,1,0,55.47
2,28,1,2,70.37
1,9,2,1,28.05
3,11,2,5,85.06
1,28,3,5,69.92
2,12,1,5,71.71
3,32,1,3,96.24
2,21,2,3,67.45
1,40,1,1,47.14
3,19,3,4,89.37
1,41,1,1,53.52
3,29,1,4,96.42
2,11,3,2,55.97
1,8,2,0,24.3
2,19,1,0,63.51
2,38,2,1,69.27
3,43,3,0,86.11
2,0,1,3,38.45
2,0,1,2,42.37
3,29,3,3,96.0
1,23,1,3,62.51
1,25,1,1,51.21
3,4,1,4,72.31
2,29,3,3,79.25
1,37,1,3,65.8
2,3,1,5,67.74
2,28,1,4,88.68
2,3,1,3,61.8
2,7,1,4,55.26
2,19,2,3,63.01
2,31,2,5,80.46
2,27,1,2,71.26
2,1,1,3,53.65
1,20,1,5,62.78
1,26,3,4,66.42
2,23,2,0,51.31
2,15,1,3,68.03
2,4,3,0,35.1
1,30,3,2,62.59
1,41,1,0,48.1
2,11,1,0,33.35
1,28,1,4,71.96
1,41,1,4,68.55
2,21,1,0,65.5
3,25,1,2,85.33
2,27,1,4,76.7
2,0,1,3,55.07
2,24,3,5,83.28
3,20,3,5,100.0
2,44,1,5,96.91
2,24,1,2,75.91
1,36,3,2,64.71
3,12,3,0,72.57
2,42,1,1,78.84
2,1,1,4,50.87
2,20,2,2,56.65
1,9,1,1,34.08
2,23,2,2,63.52
1,30,2,0,44.5
1,28,2,5,64.79
2,20,1,3,66.37
2,23,3,3,70.93
2,10,1,1,44.65
3,23,2,5,92.42
2,12,1,0,43.91
3,41,2,2,95.1
3,30,2,4,100.0
2,38,1,2,80.21
2,33,1,0,65.95
3,21,2,0,75.0
2,11,1,5,70.38
2,35,1,2,70.94
3,25,1,1,94.0
1,25,1,4,61.39
3,37,2,2,94.33
3,44,1,2,90.11
2,8,3,0,42.82
2,13,1,1,49.08
3,35,2,4,96.63
3,7,1,4,71.58
1,13,1,0,33.64
2,5,1,5,51.17
2,18,1,4,75.99
1,36,2,3,55.36
2,43,3,0,64.63
2,36,3,4,88.54
2,43,3,2,72.13
1,31,3,1,60.94
2,43,1,4,86.38
1,13,3,5,51.94
3,16,3,1,72.75
1,29,2,0,47.84
2,3,1,1,39.47
1,7,2,4,39.86
2,14,2,4,62.09
1,9,1,3,39.11
3,27,1,2,98.84
1,41,2,5,71.57
2,32,1,3,80.06
3,39,1,0,82.09
2,34,1,2,83.8
2,42,1,5,95.48
3,12,1,1,67.79
2,8,1,0,40.13
3,1,3,5,79.7
2,1,2,4,48.45
3,13,1,1,68.3
3,44,3,4,100.0
1,18,3,3,52.78
1,42,1,3,72.49
3,5,2,1,57.49
2,12,2,2,51.7
1,36,1,4,82.67
1,33,1,5,82.36
2,15,3,4,72.45
3,37,1,3,97.28
2,28,3,5,91.68
3,25,1,1,92.3
2,28,1,0,70.75
2,29,2,5,83.24
2,0,2,0,29.48
2,31,3,5,93.43
3,10,1,1,69.44
1,19,3,3,58.42
2,35,2,5,90.43
1,15,1,4,50.83
1,41,1,4,72.52
2,15,1,1,59.93
1,30,1,4,77.21
1,9,1,5,43.65
3,14,1,3,85.64
2,29,1,5,90.16
1,12,3,1,36.82
3,40,1,1,85.96
2,33,1,0,63.36
2,38,3,2,75.59
1,32,1,1,60.26
2,10,2,2,54.45
2,1,2,1,33.62
2,22,3,1,64.05
2,2,2,2,45.09
3,28,2,4,93.5
2,31,3,0,64.65
2,5,3,5,64.12
2,16,2,2,62.51
2,9,1,0,41.95
2,36,1,1,73.92
3,39,1,3,100.0
2,41,2,3,75.62
2,26,2,5,81.28
2,19,2,1,57.61
2,8,2,2,49.07
3,9,3,4,86.87
2,38,3,3,76.78
1,30,2,0,52.2
1,2,1,3,32.68
3,23,1,3,100.0
1,13,1,3,54.72
2,28,2,2,73.3
2,42,3,4,86.68
3,9,2,0,62.02
3,26,1,2,97.29
3,42,3,2,93.59
2,7,3,4,64.85
1,3,1,1,21.04
1,17,2,1,35.21
3,11,1,5,96.32
1,25,3,0,48.07
1,23,1,2,55.54
2,10,3,0,48.03
2,19,2,2,59.16
1,27,3,0,49.11
1,9,3,5,51.24
1,8,1,5,47.37
3,31,2,0,92.0
3,27,1,3,99.08
2,5,1,1,41.0
3,22,3,4,98.2
3,7,1,3,70.56
1,42,3,1,58.13
3,10,2,5,81.17
2,29,1,3,75.87
2,27,3,2,73.78
1,12,1,2,33.37
1,36,1,1,52.67
2,14,1,4,61.16
1,14,2,0,26.71
2,41,2,5,83.44
2,42,1,4,77.66
3,4,1,2,69.86
3,9,1,3,70.4
2,33,1,2,88.02
2,42,3,3,77.51
2,7,1,2,53.94
2,33,2,2,70.14
3,7,3,2,78.45
2,29,1,1,69.3
2,44,1,0,57.9
1,3,3,1,22.87
2,39,3,4,82.43
2,41,1,2,78.1
3,41,3,0,84.43
2,39,3,2,79.36
3,35,3,2,91.53
1,21,1,4,64.74
2,4,3,3,53.06
1,1,1,5,52.22
3,44,3,4,100.0
2,44,1,2,80.9
2,10,2,3,57.39
1,21,1,5,59.64
1,7,1,3,45.27
1,14,3,1,36.62
1,18,3,2,52.24
3,9,3,5,81.76
1,0,1,4,36.71
3,34,2,3,98.87
2,16,1,2,57.88
1,8,3,0,34.41
2,21,3,1,61.5
3,27,1,3,92.4
2,20,3,2,65.01
2,39,1,2,79.89
1,15,1,4,58.73
2,37,2,5,82.16
2,5,3,1,42.95
3,32,1,2,95.0
1,28,1,2,72.52
2,20,1,0,51.81
2,42,3,5,91.66
2,3,2,4,51.87
2,4,2,1,35.92
2,10,3,1,46.38
2,32,1,1,76.42
3,26,1,5,100.0
2,19,3,3,71.23
2,41,1,4,89.82
2,29,1,1,75.34
1,7,3,4,44.04
3,16,1,1,82.65
2,11,1,5,74.09
3,0,3,3,69.35
2,28,3,4,83.17
2,1,2,0,34.64
2,4,2,0,35.0
1,23,2,2,47.58
1,12,1,3,42.06
3,2,1,5,73.24
1,25,1,1,56.23
2,18,2,2,56.79
2,36,1,4,93.39
2,17,1,1,69.82
1,28,1,5,74.7
2,12,2,2,48.74
2,1,3,5,59.13
3,35,3,5,100.0
1,3,1,3,42.57
2,1,2,4,47.62
2,38,2,3,73.49
2,28,2,3,73.29
3,17,2,3,85.09
3,30,1,0,95.74
1,30,1,1,51.51
3,26,3,3,96.23
1,41,2,2,57.35
2,34,1,1,75.1
2,5,1,1,51.7
3,18,1,2,83.56
1,16,1,3,45.2
3,25,3,3,97.12
1,36,2,2,54.02
3,24,1,5,100.0
3,18,1,4,96.19
2,8,3,4,64.54
3,42,2,4,100.0
3,4,1,4,72.02
2,8,1,5,64.09
1,3,3,2,27.92
2,4,1,2,51.56
2,21,1,3,76.71
1,41,2,0,42.17
3,5,2,2,64.7
2,10,1,2,59.32
1,33,1,5,70.64
1,16,1,2,41.84
2,7,3,0,42.16
1,25,1,1,44.68
2,28,3,1,63.52
1,12,3,5,58.15
3,14,2,1,66.98
2,43,3,4,89.78
3,14,1,2,76.65
2,1,1,2,46.41
2,25,1,0,66.95
3,8,1,3,79.44
1,17,2,1,34.19
3,13,3,0,73.25
2,17,1,4,76.86
1,12,2,5,53.25
1,16,1,2,54.49
3,17,1,5,100.0
1,12,2,2,39.59
1,32,1,2,66.52
2,0,2,2,40.33
1,1,1,5,50.11
3,32,1,2,98.35
2,26,2,5,74.22
2,44,1,0,57.46
2,16,2,2,57.6
1,7,1,2,44.53
3,16,1,5,87.55
1,44,1,0,47.65
3,0,1,3,60.92
3,42,1,0,85.68
1,7,2,5,46.07
2,0,1,0,27.61
3,6,2,3,70.84
1,11,2,2,39.65
1,35,2,3,60.94
1,11,1,2,37.32
2,10,1,5,75.17
1,11,3,4,45.68
2,40,1,1,66.3
3,39,2,1,84.79
2,0,3,2,47.16
2,43,1,5,87.31
2,7,2,3,50.73
1,28,1,3,70.63
2,6,3,3,48.1
2,14,1,2,55.02
1,30,1,0,61.34
2,26,3,3,76.84
2,15,3,3,66.24
2,7,2,4,53.33
3,19,3,5,95.84
1,24,3,3,62.69
3,37,1,5,100.0
3,41,1,2,88.75
3,0,2,2,57.07
2,25,3,4,84.28
1,15,1,3,61.2
1,41,2,4,65.47
3,24,2,2,86.7
1,44,2,3,67.91
1,29,3,4,74.93
3,30,3,0,91.86
3,0,3,2,66.18
2,21,2,2,58.92
2,15,2,1,54.07
2,25,1,1,67.91
3,32,1,3,98.55
3,3,1,1,66.16
3,10,2,2,69.75
2,14,1,2,66.52
1,44,3,1,58.1
3,9,3,1,69.49
3,18,1,1,73.41
2,12,1,3,58.09
2,26,1,5,83.3
2,22,2,1,52.24
2,32,2,2,72.2
2,35,1,4,79.14
2,11,3,3,58.22
2,11,2,0,36.17
3,32,1,3,100.0
3,2,1,1,63.56
2,35,2,1,71.07
3,31,2,2,92.41
2,4,1,1,48.71
2,20,1,4,77.02
3,21,2,5,93.04
2,36,3,5,90.92
2,33,2,3,76.17
1,31,2,2,54.17
2,33,1,4,82.78
2,31,3,1,71.53
1,40,2,3,59.32
1,14,2,5,50.8
2,17,1,0,50.49
2,35,2,2,68.8
1,11,2,3,37.78
2,23,1,4,71.66
3,17,2,0,61.87
3,36,2,4,97.55
3,20,3,5,96.41
2,5,1,1,41.25
1,16,3,4,59.91
3,13,1,3,88.55
2,29,3,2,76.49
2,2,2,2,45.25
3,5,1,5,72.73
2,20,1,4,81.92
1,7,1,4,52.92
2,40,2,2,75.85
