task_id,section_id,mast_number,defect_type,severity_class,logged_date,target_completion_date,deferred_count,status
TDMS_TASK_022132,SEC_014,OHE_SEC_014_1375,Catenary Wear,B,2024-05-08,2024-05-15,0,Open
TDMS_TASK_022133,SEC_014,OHE_SEC_014_1313,Neutral Section Fault,C,2024-06-09,2024-07-02,0,Completed
TDMS_TASK_022134,SEC_045,OHE_SEC_045_3577,Catenary Wear,B,2024-10-03,2024-10-16,0,Open
TDMS_TASK_022135,SEC_045,OHE_SEC_045_3554,Neutral Section Fault,A,2024-05-09,2024-05-10,0,Open
TDMS_TASK_022136,SEC_018,OHE_SEC_018_1719,Neutral Section Fault,C,2024-04-27,2024-05-23,0,Open
TDMS_TASK_022137,SEC_011,OHE_SEC_011_1147,Substation Feed Issue,B,2024-12-29,2025-01-05,0,In-Progress
TDMS_TASK_022138,SEC_018,OHE_SEC_018_1664,Catenary Wear,A,2024-06-06,2024-06-09,0,Completed
TDMS_TASK_022139,SEC_026,OHE_SEC_026_2421,Neutral Section Fault,A,2024-10-20,2024-10-25,0,Completed
TDMS_TASK_022140,SEC_017,OHE_SEC_017_1539,Catenary Wear,A,2024-05-26,2024-06-01,0,Completed
TDMS_TASK_022141,SEC_034,OHE_SEC_034_3011,Neutral Section Fault,C,2024-12-23,2025-01-06,1,Deferred
TDMS_TASK_022142,SEC_047,OHE_SEC_047_3839,Insulator Damage,B,2024-06-02,2024-06-12,3,Deferred
TDMS_TASK_022143,SEC_018,OHE_SEC_018_1606,Substation Feed Issue,A,2024-05-13,2024-05-15,0,Completed
TDMS_TASK_022144,SEC_004,OHE_SEC_004_0467,Insulator Damage,C,2024-09-22,2024-10-11,0,In-Progress
TDMS_TASK_022145,SEC_004,OHE_SEC_004_0481,Catenary Wear,A,2024-10-25,2024-10-26,0,Deferred
TDMS_TASK_022146,SEC_044,OHE_SEC_044_3471,Insulator Damage,B,2024-03-30,2024-04-14,0,Completed
TDMS_TASK_022147,SEC_018,OHE_SEC_018_1657,Insulator Damage,B,2024-12-09,2024-12-19,0,Completed
TDMS_TASK_022148,SEC_013,OHE_SEC_013_1303,Substation Feed Issue,A,2024-04-28,2024-04-30,0,Completed
TDMS_TASK_022149,SEC_026,OHE_SEC_026_2466,Insulator Damage,A,2024-11-23,2024-11-24,0,Completed
TDMS_TASK_022150,SEC_046,OHE_SEC_046_3808,Catenary Wear,B,2024-07-06,2024-07-18,0,Completed
TDMS_TASK_022151,SEC_018,OHE_SEC_018_1691,Substation Feed Issue,A,2024-07-28,2024-07-29,0,Completed
TDMS_TASK_022152,SEC_013,OHE_SEC_013_1255,Insulator Damage,C,2024-04-11,2024-04-23,4,Open
TDMS_TASK_022153,SEC_044,OHE_SEC_044_3435,Catenary Wear,A,2024-02-29,2024-03-04,0,Completed
TDMS_TASK_022154,SEC_003,OHE_SEC_003_0330,Neutral Section Fault,A,2024-02-18,2024-02-24,0,In-Progress
TDMS_TASK_022155,SEC_043,OHE_SEC_043_3362,Neutral Section Fault,A,2024-02-11,2024-02-12,1,Deferred
TDMS_TASK_022156,SEC_025,OHE_SEC_025_2071,Catenary Wear,A,2024-09-14,2024-09-20,0,Deferred
TDMS_TASK_022157,SEC_001,OHE_SEC_001_0081,Catenary Wear,B,2024-08-12,2024-08-23,0,Deferred
TDMS_TASK_022158,SEC_009,OHE_SEC_009_0908,Neutral Section Fault,C,2024-08-06,2024-08-21,0,Completed
TDMS_TASK_022159,SEC_029,OHE_SEC_029_2704,Catenary Wear,A,2024-12-04,2024-12-10,2,Open
TDMS_TASK_022160,SEC_033,OHE_SEC_033_2998,Substation Feed Issue,A,2024-12-12,2024-12-13,4,In-Progress
TDMS_TASK_022161,SEC_008,OHE_SEC_008_0779,Catenary Wear,A,2024-06-27,2024-06-29,0,Completed
TDMS_TASK_022162,SEC_028,OHE_SEC_028_2617,Catenary Wear,B,2024-09-28,2024-10-04,0,Open
TDMS_TASK_022163,SEC_049,OHE_SEC_049_3939,Substation Feed Issue,A,2024-01-30,2024-02-02,0,In-Progress
TDMS_TASK_022164,SEC_030,OHE_SEC_030_2733,Neutral Section Fault,A,2024-07-28,2024-08-03,0,Completed
TDMS_TASK_022165,SEC_032,OHE_SEC_032_2797,Neutral Section Fault,B,2024-06-07,2024-06-23,0,Deferred
TDMS_TASK_022166,SEC_008,OHE_SEC_008_0771,Neutral Section Fault,B,2024-04-07,2024-04-24,0,Open
TDMS_TASK_022167,SEC_027,OHE_SEC_027_2538,Neutral Section Fault,A,2024-05-18,2024-05-19,0,Completed
TDMS_TASK_022168,SEC_032,OHE_SEC_032_2822,Neutral Section Fault,A,2024-03-14,2024-03-18,0,Completed
TDMS_TASK_022169,SEC_004,OHE_SEC_004_0441,Catenary Wear,B,2024-07-06,2024-07-12,0,Completed
TDMS_TASK_022170,SEC_012,OHE_SEC_012_1240,Catenary Wear,A,2024-07-10,2024-07-13,0,Deferred
TDMS_TASK_022171,SEC_044,OHE_SEC_044_3514,Neutral Section Fault,B,2024-02-13,2024-02-28,0,In-Progress
TDMS_TASK_022172,SEC_049,OHE_SEC_049_3976,Substation Feed Issue,A,2024-06-17,2024-06-19,3,Deferred
TDMS_TASK_022173,SEC_007,OHE_SEC_007_0690,Insulator Damage,B,2024-04-26,2024-05-06,0,Completed
TDMS_TASK_022174,SEC_032,OHE_SEC_032_2914,Catenary Wear,A,2024-05-28,2024-05-29,0,Completed
TDMS_TASK_022175,SEC_025,OHE_SEC_025_1997,Catenary Wear,B,2024-11-23,2024-12-06,0,Deferred
TDMS_TASK_022176,SEC_026,OHE_SEC_026_2351,Substation Feed Issue,A,2024-06-10,2024-06-13,0,Deferred
TDMS_TASK_022177,SEC_025,OHE_SEC_025_2035,Insulator Damage,C,2024-08-27,2024-09-20,0,Completed
TDMS_TASK_022178,SEC_044,OHE_SEC_044_3452,Catenary Wear,A,2024-03-18,2024-03-19,0,Completed
TDMS_TASK_022179,SEC_021,OHE_SEC_021_1772,Catenary Wear,B,2024-12-18,2025-01-04,0,Completed
TDMS_TASK_022180,SEC_026,OHE_SEC_026_2347,Neutral Section Fault,C,2024-06-02,2024-06-26,0,Open
TDMS_TASK_022181,SEC_029,OHE_SEC_029_2665,Substation Feed Issue,A,2024-04-24,2024-04-25,0,Open
TDMS_TASK_022182,SEC_025,OHE_SEC_025_2201,Substation Feed Issue,A,2024-01-15,2024-01-21,4,Deferred
TDMS_TASK_022183,SEC_044,OHE_SEC_044_3502,Catenary Wear,B,2024-11-06,2024-11-13,0,Open
TDMS_TASK_022184,SEC_011,OHE_SEC_011_0945,Substation Feed Issue,B,2024-07-24,2024-08-03,2,Deferred
TDMS_TASK_022185,SEC_046,OHE_SEC_046_3775,Neutral Section Fault,B,2024-02-22,2024-02-28,0,Completed
TDMS_TASK_022186,SEC_029,OHE_SEC_029_2700,Catenary Wear,B,2024-07-22,2024-08-03,3,Deferred
TDMS_TASK_022187,SEC_046,OHE_SEC_046_3822,Insulator Damage,C,2024-04-07,2024-04-22,0,In-Progress
TDMS_TASK_022188,SEC_017,OHE_SEC_017_1492,Substation Feed Issue,C,2024-09-01,2024-09-29,0,Completed
TDMS_TASK_022189,SEC_025,OHE_SEC_025_1907,Neutral Section Fault,B,2024-03-06,2024-03-19,0,In-Progress
TDMS_TASK_022190,SEC_001,OHE_SEC_001_0172,Insulator Damage,A,2024-09-18,2024-09-20,1,In-Progress
TDMS_TASK_022191,SEC_046,OHE_SEC_046_3679,Insulator Damage,B,2024-03-06,2024-03-19,0,Deferred
TDMS_TASK_022192,SEC_039,OHE_SEC_039_3249,Catenary Wear,A,2024-09-03,2024-09-08,0,In-Progress
TDMS_TASK_022193,SEC_012,OHE_SEC_012_1180,Insulator Damage,B,2024-04-16,2024-04-26,0,Completed
TDMS_TASK_022194,SEC_002,OHE_SEC_002_0207,Substation Feed Issue,A,2024-10-21,2024-10-26,0,Open
TDMS_TASK_022195,SEC_031,OHE_SEC_031_2775,Neutral Section Fault,A,2024-07-13,2024-07-19,0,In-Progress
TDMS_TASK_022196,SEC_029,OHE_SEC_029_2677,Neutral Section Fault,B,2024-02-18,2024-03-03,0,Completed
TDMS_TASK_022197,SEC_025,OHE_SEC_025_2101,Catenary Wear,A,2024-11-13,2024-11-19,0,Completed
TDMS_TASK_022198,SEC_006,OHE_SEC_006_0624,Insulator Damage,C,2024-11-20,2024-12-17,2,Open
TDMS_TASK_022199,SEC_045,OHE_SEC_045_3657,Neutral Section Fault,A,2024-04-28,2024-04-30,3,Deferred
TDMS_TASK_022200,SEC_018,OHE_SEC_018_1723,Neutral Section Fault,A,2024-05-22,2024-05-28,0,In-Progress
TDMS_TASK_022201,SEC_032,OHE_SEC_032_2885,Catenary Wear,B,2024-01-04,2024-01-16,2,Deferred
TDMS_TASK_022202,SEC_044,OHE_SEC_044_3421,Insulator Damage,C,2024-09-01,2024-09-22,0,Completed
TDMS_TASK_022203,SEC_025,OHE_SEC_025_2183,Neutral Section Fault,B,2024-06-14,2024-06-22,3,Open
TDMS_TASK_022204,SEC_003,OHE_SEC_003_0376,Substation Feed Issue,B,2024-02-14,2024-03-01,0,Open
TDMS_TASK_022205,SEC_044,OHE_SEC_044_3534,Neutral Section Fault,B,2024-08-26,2024-09-05,0,Open
TDMS_TASK_022206,SEC_028,OHE_SEC_028_2656,Substation Feed Issue,A,2024-03-23,2024-03-26,0,Open
TDMS_TASK_022207,SEC_045,OHE_SEC_045_3561,Substation Feed Issue,A,2024-03-26,2024-04-01,0,Completed
TDMS_TASK_022208,SEC_026,OHE_SEC_026_2439,Neutral Section Fault,A,2024-12-06,2024-12-08,0,Open
TDMS_TASK_022209,SEC_045,OHE_SEC_045_3613,Neutral Section Fault,A,2024-09-30,2024-10-06,0,In-Progress
TDMS_TASK_022210,SEC_044,OHE_SEC_044_3454,Substation Feed Issue,A,2024-02-20,2024-02-22,0,Completed
TDMS_TASK_022211,SEC_009,OHE_SEC_009_0859,Catenary Wear,A,2024-07-27,2024-07-31,0,Completed
TDMS_TASK_022212,SEC_007,OHE_SEC_007_0688,Catenary Wear,A,2024-06-19,2024-06-24,0,Deferred
TDMS_TASK_022213,SEC_007,OHE_SEC_007_0638,Catenary Wear,B,2024-02-22,2024-03-05,0,In-Progress
TDMS_TASK_022214,SEC_038,OHE_SEC_038_3184,Neutral Section Fault,B,2024-02-04,2024-02-17,0,Open
TDMS_TASK_022215,SEC_011,OHE_SEC_011_0957,Catenary Wear,C,2024-11-13,2024-11-26,2,In-Progress
TDMS_TASK_022216,SEC_021,OHE_SEC_021_1792,Neutral Section Fault,B,2024-02-04,2024-02-18,2,Deferred
TDMS_TASK_022217,SEC_038,OHE_SEC_038_3137,Substation Feed Issue,A,2024-08-07,2024-08-08,0,In-Progress
TDMS_TASK_022218,SEC_018,OHE_SEC_018_1707,Substation Feed Issue,A,2024-12-29,2024-12-31,0,In-Progress
TDMS_TASK_022219,SEC_002,OHE_SEC_002_0247,Insulator Damage,A,2024-05-21,2024-05-25,0,Open
TDMS_TASK_022220,SEC_015,OHE_SEC_015_1441,Insulator Damage,B,2024-08-21,2024-08-28,0,Deferred
TDMS_TASK_022221,SEC_003,OHE_SEC_003_0377,Neutral Section Fault,A,2024-06-11,2024-06-13,0,Completed
TDMS_TASK_022222,SEC_017,OHE_SEC_017_1535,Insulator Damage,C,2024-08-20,2024-09-18,0,In-Progress
TDMS_TASK_022223,SEC_032,OHE_SEC_032_2933,Insulator Damage,B,2024-04-11,2024-04-20,0,Open
TDMS_TASK_022224,SEC_025,OHE_SEC_025_2070,Catenary Wear,A,2024-04-09,2024-04-13,0,In-Progress
TDMS_TASK_022225,SEC_029,OHE_SEC_029_2687,Catenary Wear,A,2024-07-25,2024-07-28,0,Completed
TDMS_TASK_022226,SEC_004,OHE_SEC_004_0426,Insulator Damage,B,2024-02-25,2024-03-10,0,In-Progress
TDMS_TASK_022227,SEC_033,OHE_SEC_033_2987,Insulator Damage,C,2024-07-25,2024-08-16,2,Open
TDMS_TASK_022228,SEC_018,OHE_SEC_018_1693,Insulator Damage,B,2024-08-12,2024-08-26,0,Completed
TDMS_TASK_022229,SEC_011,OHE_SEC_011_1143,Neutral Section Fault,A,2024-12-25,2024-12-29,0,In-Progress
TDMS_TASK_022230,SEC_028,OHE_SEC_028_2596,Insulator Damage,A,2024-04-01,2024-04-02,0,In-Progress
TDMS_TASK_022231,SEC_006,OHE_SEC_006_0537,Insulator Damage,B,2024-02-09,2024-02-21,4,Deferred
TDMS_TASK_022232,SEC_025,OHE_SEC_025_1984,Substation Feed Issue,A,2024-04-09,2024-04-13,1,Open
TDMS_TASK_022233,SEC_018,OHE_SEC_018_1681,Substation Feed Issue,A,2024-10-20,2024-10-24,0,Completed
TDMS_TASK_022234,SEC_007,OHE_SEC_007_0661,Neutral Section Fault,B,2024-06-02,2024-06-11,4,Open
TDMS_TASK_022235,SEC_046,OHE_SEC_046_3791,Substation Feed Issue,A,2024-03-01,2024-03-05,0,Completed
TDMS_TASK_022236,SEC_015,OHE_SEC_015_1446,Insulator Damage,A,2024-03-23,2024-03-29,0,Completed
TDMS_TASK_022237,SEC_001,OHE_SEC_001_0163,Insulator Damage,B,2024-10-20,2024-10-31,0,In-Progress
TDMS_TASK_022238,SEC_020,OHE_SEC_020_1764,Substation Feed Issue,A,2024-12-09,2024-12-12,0,Completed
TDMS_TASK_022239,SEC_048,OHE_SEC_048_3849,Catenary Wear,B,2024-02-25,2024-03-11,0,Completed
TDMS_TASK_022240,SEC_029,OHE_SEC_029_2663,Substation Feed Issue,A,2024-07-30,2024-08-04,0,Open
TDMS_TASK_022241,SEC_027,OHE_SEC_027_2535,Neutral Section Fault,B,2024-12-25,2025-01-07,0,Completed
TDMS_TASK_022242,SEC_045,OHE_SEC_045_3586,Catenary Wear,B,2024-01-26,2024-02-06,2,Deferred
TDMS_TASK_022243,SEC_003,OHE_SEC_003_0335,Catenary Wear,A,2024-02-28,2024-02-29,0,Completed
TDMS_TASK_022244,SEC_025,OHE_SEC_025_2192,Catenary Wear,A,2024-06-25,2024-06-26,0,Completed
TDMS_TASK_022245,SEC_013,OHE_SEC_013_1278,Neutral Section Fault,B,2024-01-26,2024-02-10,0,Completed
TDMS_TASK_022246,SEC_029,OHE_SEC_029_2693,Neutral Section Fault,A,2024-07-24,2024-07-28,0,Completed
TDMS_TASK_022247,SEC_043,OHE_SEC_043_3395,Neutral Section Fault,B,2024-09-08,2024-09-18,0,Deferred
TDMS_TASK_022248,SEC_003,OHE_SEC_003_0308,Substation Feed Issue,A,2024-05-11,2024-05-14,0,Open
TDMS_TASK_022249,SEC_007,OHE_SEC_007_0630,Substation Feed Issue,B,2024-12-01,2024-12-16,1,Open
TDMS_TASK_022250,SEC_046,OHE_SEC_046_3800,Neutral Section Fault,A,2024-11-15,2024-11-21,0,Deferred
TDMS_TASK_022251,SEC_025,OHE_SEC_025_1959,Neutral Section Fault,B,2024-09-21,2024-10-07,0,In-Progress
TDMS_TASK_022252,SEC_013,OHE_SEC_013_1255,Insulator Damage,B,2024-07-09,2024-07-26,0,Open
TDMS_TASK_022253,SEC_006,OHE_SEC_006_0607,Neutral Section Fault,C,2024-02-07,2024-03-04,4,Open
TDMS_TASK_022254,SEC_014,OHE_SEC_014_1411,Catenary Wear,B,2024-03-28,2024-04-04,0,Open
TDMS_TASK_022255,SEC_001,OHE_SEC_001_0020,Insulator Damage,B,2024-12-20,2025-01-01,0,Deferred
TDMS_TASK_022256,SEC_009,OHE_SEC_009_0888,Catenary Wear,B,2024-07-17,2024-08-01,0,In-Progress
TDMS_TASK_022257,SEC_007,OHE_SEC_007_0729,Insulator Damage,A,2024-06-07,2024-06-12,0,Open
TDMS_TASK_022258,SEC_003,OHE_SEC_003_0338,Neutral Section Fault,C,2024-09-21,2024-10-22,2,Deferred
TDMS_TASK_022259,SEC_048,OHE_SEC_048_3858,Insulator Damage,B,2024-03-28,2024-04-03,0,In-Progress
TDMS_TASK_022260,SEC_038,OHE_SEC_038_3146,Catenary Wear,B,2024-04-22,2024-05-07,1,Deferred
TDMS_TASK_022261,SEC_046,OHE_SEC_046_3744,Catenary Wear,A,2024-05-21,2024-05-25,0,Completed
TDMS_TASK_022262,SEC_011,OHE_SEC_011_0958,Neutral Section Fault,B,2024-11-15,2024-11-25,0,Open
TDMS_TASK_022263,SEC_011,OHE_SEC_011_1149,Neutral Section Fault,C,2024-06-19,2024-07-01,0,Deferred
TDMS_TASK_022264,SEC_011,OHE_SEC_011_1126,Substation Feed Issue,A,2024-01-21,2024-01-23,3,Deferred
TDMS_TASK_022265,SEC_026,OHE_SEC_026_2224,Substation Feed Issue,A,2024-06-20,2024-06-23,0,Completed
TDMS_TASK_022266,SEC_007,OHE_SEC_007_0724,Insulator Damage,B,2024-04-18,2024-05-01,4,Deferred
TDMS_TASK_022267,SEC_011,OHE_SEC_011_0938,Substation Feed Issue,A,2024-06-22,2024-06-23,0,Open
TDMS_TASK_022268,SEC_049,OHE_SEC_049_3882,Catenary Wear,C,2024-12-05,2025-01-08,0,Open
TDMS_TASK_022269,SEC_014,OHE_SEC_014_1403,Catenary Wear,A,2024-04-27,2024-04-28,0,In-Progress
TDMS_TASK_022270,SEC_037,OHE_SEC_037_3110,Neutral Section Fault,A,2024-04-07,2024-04-11,0,Completed
TDMS_TASK_022271,SEC_009,OHE_SEC_009_0912,Insulator Damage,A,2024-06-22,2024-06-24,0,In-Progress
TDMS_TASK_022272,SEC_046,OHE_SEC_046_3702,Insulator Damage,C,2024-01-28,2024-02-16,0,In-Progress
TDMS_TASK_022273,SEC_030,OHE_SEC_030_2763,Substation Feed Issue,A,2024-03-17,2024-03-20,0,In-Progress
TDMS_TASK_022274,SEC_044,OHE_SEC_044_3431,Neutral Section Fault,C,2024-01-17,2024-02-07,0,Completed
TDMS_TASK_022275,SEC_025,OHE_SEC_025_2056,Neutral Section Fault,A,2024-11-27,2024-11-28,3,In-Progress
TDMS_TASK_022276,SEC_045,OHE_SEC_045_3608,Substation Feed Issue,A,2024-10-02,2024-10-08,0,Completed
TDMS_TASK_022277,SEC_015,OHE_SEC_015_1444,Insulator Damage,A,2024-02-28,2024-02-29,0,Open
TDMS_TASK_022278,SEC_025,OHE_SEC_025_1908,Substation Feed Issue,B,2024-05-03,2024-05-10,0,Completed
TDMS_TASK_022279,SEC_002,OHE_SEC_002_0246,Catenary Wear,A,2024-02-10,2024-02-11,0,Open
TDMS_TASK_022280,SEC_007,OHE_SEC_007_0679,Insulator Damage,B,2024-10-06,2024-10-14,0,Open
TDMS_TASK_022281,SEC_035,OHE_SEC_035_3071,Insulator Damage,B,2024-02-17,2024-02-24,0,Open
TDMS_TASK_022282,SEC_013,OHE_SEC_013_1302,Catenary Wear,A,2024-08-26,2024-09-01,0,Completed
TDMS_TASK_022283,SEC_004,OHE_SEC_004_0407,Neutral Section Fault,B,2024-07-29,2024-08-12,0,Open
TDMS_TASK_022284,SEC_012,OHE_SEC_012_1165,Insulator Damage,C,2024-10-01,2024-10-13,0,Completed
TDMS_TASK_022285,SEC_014,OHE_SEC_014_1405,Insulator Damage,B,2024-11-07,2024-11-22,0,Open
TDMS_TASK_022286,SEC_032,OHE_SEC_032_2855,Insulator Damage,B,2024-12-01,2024-12-14,0,Open
TDMS_TASK_022287,SEC_003,OHE_SEC_003_0361,Insulator Damage,A,2024-05-01,2024-05-07,0,Completed
TDMS_TASK_022288,SEC_001,OHE_SEC_001_0103,Catenary Wear,B,2024-10-25,2024-11-01,0,Completed
TDMS_TASK_022289,SEC_032,OHE_SEC_032_2883,Catenary Wear,B,2024-03-04,2024-03-18,0,Completed
TDMS_TASK_022290,SEC_006,OHE_SEC_006_0566,Neutral Section Fault,A,2024-02-25,2024-02-27,0,Completed
TDMS_TASK_022291,SEC_018,OHE_SEC_018_1671,Substation Feed Issue,C,2024-11-19,2024-12-17,0,Open
TDMS_TASK_022292,SEC_030,OHE_SEC_030_2719,Neutral Section Fault,A,2024-11-27,2024-11-29,0,In-Progress
TDMS_TASK_022293,SEC_025,OHE_SEC_025_2047,Neutral Section Fault,A,2024-09-03,2024-09-08,0,Open
TDMS_TASK_022294,SEC_004,OHE_SEC_004_0492,Neutral Section Fault,A,2024-05-02,2024-05-05,0,Completed
TDMS_TASK_022295,SEC_032,OHE_SEC_032_2876,Substation Feed Issue,A,2024-06-01,2024-06-05,0,Open
TDMS_TASK_022296,SEC_001,OHE_SEC_001_0193,Insulator Damage,C,2024-10-21,2024-11-17,0,Open
TDMS_TASK_022297,SEC_011,OHE_SEC_011_0925,Insulator Damage,C,2024-03-25,2024-04-12,0,In-Progress
TDMS_TASK_022298,SEC_004,OHE_SEC_004_0435,Catenary Wear,B,2024-07-09,2024-07-19,2,Deferred
TDMS_TASK_022299,SEC_025,OHE_SEC_025_2041,Catenary Wear,C,2024-05-23,2024-06-20,0,Completed
TDMS_TASK_022300,SEC_030,OHE_SEC_030_2750,Neutral Section Fault,A,2024-03-05,2024-03-06,0,Completed
TDMS_TASK_022301,SEC_028,OHE_SEC_028_2588,Substation Feed Issue,A,2024-07-29,2024-08-02,0,Completed
TDMS_TASK_022302,SEC_006,OHE_SEC_006_0555,Catenary Wear,B,2024-09-09,2024-09-26,3,Open
TDMS_TASK_022303,SEC_014,OHE_SEC_014_1367,Substation Feed Issue,A,2024-03-26,2024-03-31,0,Open
TDMS_TASK_022304,SEC_006,OHE_SEC_006_0583,Substation Feed Issue,A,2024-09-01,2024-09-05,0,Open
TDMS_TASK_022305,SEC_014,OHE_SEC_014_1365,Substation Feed Issue,B,2024-12-01,2024-12-16,0,Completed
TDMS_TASK_022306,SEC_010,OHE_SEC_010_0917,Insulator Damage,B,2024-11-28,2024-12-11,0,Open
TDMS_TASK_022307,SEC_032,OHE_SEC_032_2948,Substation Feed Issue,A,2024-11-30,2024-12-06,0,Open
TDMS_TASK_022308,SEC_033,OHE_SEC_033_2990,Substation Feed Issue,B,2024-05-30,2024-06-05,0,Completed
TDMS_TASK_022309,SEC_039,OHE_SEC_039_3259,Neutral Section Fault,A,2024-09-07,2024-09-12,0,Completed
TDMS_TASK_022310,SEC_009,OHE_SEC_009_0798,Substation Feed Issue,B,2024-09-25,2024-10-09,4,Deferred
TDMS_TASK_022311,SEC_001,OHE_SEC_001_0054,Neutral Section Fault,B,2024-12-22,2025-01-02,0,Deferred
TDMS_TASK_022312,SEC_001,OHE_SEC_001_0141,Catenary Wear,A,2024-07-08,2024-07-09,0,Deferred
TDMS_TASK_022313,SEC_043,OHE_SEC_043_3358,Catenary Wear,A,2024-11-04,2024-11-10,0,Open
TDMS_TASK_022314,SEC_045,OHE_SEC_045_3607,Substation Feed Issue,B,2024-07-20,2024-08-05,0,Completed
TDMS_TASK_022315,SEC_009,OHE_SEC_009_0844,Substation Feed Issue,A,2024-10-27,2024-10-31,3,Deferred
TDMS_TASK_022316,SEC_044,OHE_SEC_044_3489,Neutral Section Fault,A,2024-05-05,2024-05-10,0,In-Progress
TDMS_TASK_022317,SEC_025,OHE_SEC_025_2109,Substation Feed Issue,A,2024-01-27,2024-01-31,1,Deferred
TDMS_TASK_022318,SEC_007,OHE_SEC_007_0736,Neutral Section Fault,A,2024-05-12,2024-05-18,0,Completed
TDMS_TASK_022319,SEC_012,OHE_SEC_012_1246,Neutral Section Fault,A,2024-05-02,2024-05-07,0,Completed
TDMS_TASK_022320,SEC_011,OHE_SEC_011_1057,Substation Feed Issue,B,2024-10-20,2024-10-31,0,In-Progress
TDMS_TASK_022321,SEC_035,OHE_SEC_035_3040,Neutral Section Fault,A,2024-09-10,2024-09-13,0,Completed
TDMS_TASK_022322,SEC_007,OHE_SEC_007_0751,Insulator Damage,B,2024-08-20,2024-09-05,4,Deferred
TDMS_TASK_022323,SEC_007,OHE_SEC_007_0729,Substation Feed Issue,B,2024-03-10,2024-03-21,0,Completed
TDMS_TASK_022324,SEC_032,OHE_SEC_032_2865,Substation Feed Issue,A,2024-09-08,2024-09-11,0,Open
TDMS_TASK_022325,SEC_012,OHE_SEC_012_1204,Substation Feed Issue,A,2024-09-06,2024-09-12,2,Open
TDMS_TASK_022326,SEC_011,OHE_SEC_011_0996,Substation Feed Issue,B,2024-12-06,2024-12-18,0,Completed
TDMS_TASK_022327,SEC_039,OHE_SEC_039_3216,Insulator Damage,B,2024-04-07,2024-04-17,3,Deferred
TDMS_TASK_022328,SEC_046,OHE_SEC_046_3709,Neutral Section Fault,A,2024-09-09,2024-09-12,0,Open
TDMS_TASK_022329,SEC_026,OHE_SEC_026_2211,Insulator Damage,C,2024-01-28,2024-02-20,4,Deferred
TDMS_TASK_022330,SEC_041,OHE_SEC_041_3295,Catenary Wear,A,2024-09-25,2024-09-29,0,Deferred
TDMS_TASK_022331,SEC_043,OHE_SEC_043_3350,Substation Feed Issue,A,2024-10-24,2024-10-29,0,In-Progress
TDMS_TASK_022332,SEC_026,OHE_SEC_026_2343,Substation Feed Issue,B,2024-10-09,2024-10-17,0,Completed
TDMS_TASK_022333,SEC_043,OHE_SEC_043_3304,Catenary Wear,A,2024-06-14,2024-06-15,4,Deferred
TDMS_TASK_022334,SEC_001,OHE_SEC_001_0036,Substation Feed Issue,B,2024-06-06,2024-06-15,0,In-Progress
TDMS_TASK_022335,SEC_001,OHE_SEC_001_0141,Catenary Wear,A,2024-01-13,2024-01-15,0,In-Progress
TDMS_TASK_022336,SEC_044,OHE_SEC_044_3518,Substation Feed Issue,B,2024-06-17,2024-06-23,0,In-Progress
TDMS_TASK_022337,SEC_006,OHE_SEC_006_0560,Substation Feed Issue,A,2024-09-20,2024-09-26,3,Deferred
TDMS_TASK_022338,SEC_032,OHE_SEC_032_2898,Substation Feed Issue,A,2024-12-24,2024-12-26,0,Deferred
TDMS_TASK_022339,SEC_018,OHE_SEC_018_1673,Substation Feed Issue,A,2024-02-09,2024-02-12,0,In-Progress
TDMS_TASK_022340,SEC_038,OHE_SEC_038_3137,Neutral Section Fault,A,2024-07-23,2024-07-29,0,Open
TDMS_TASK_022341,SEC_028,OHE_SEC_028_2649,Substation Feed Issue,A,2024-03-31,2024-04-05,0,Completed
TDMS_TASK_022342,SEC_003,OHE_SEC_003_0286,Catenary Wear,B,2024-05-17,2024-05-24,3,Deferred
TDMS_TASK_022343,SEC_014,OHE_SEC_014_1341,Insulator Damage,C,2024-10-14,2024-11-11,0,Open
TDMS_TASK_022344,SEC_032,OHE_SEC_032_2821,Catenary Wear,A,2024-01-22,2024-01-28,0,In-Progress
TDMS_TASK_022345,SEC_045,OHE_SEC_045_3669,Catenary Wear,B,2024-01-21,2024-01-30,0,Completed
TDMS_TASK_022346,SEC_039,OHE_SEC_039_3204,Substation Feed Issue,A,2024-03-19,2024-03-24,0,Completed
TDMS_TASK_022347,SEC_045,OHE_SEC_045_3551,Catenary Wear,B,2024-04-02,2024-04-18,0,In-Progress
TDMS_TASK_022348,SEC_046,OHE_SEC_046_3809,Insulator Damage,B,2024-10-11,2024-10-25,3,Open
TDMS_TASK_022349,SEC_045,OHE_SEC_045_3560,Catenary Wear,B,2024-04-09,2024-04-26,0,Completed
TDMS_TASK_022350,SEC_026,OHE_SEC_026_2311,Substation Feed Issue,A,2024-12-05,2024-12-07,0,Completed
TDMS_TASK_022351,SEC_014,OHE_SEC_014_1339,Insulator Damage,A,2024-12-23,2024-12-26,0,In-Progress
TDMS_TASK_022352,SEC_025,OHE_SEC_025_2023,Substation Feed Issue,A,2024-10-14,2024-10-16,0,Open
TDMS_TASK_022353,SEC_038,OHE_SEC_038_3168,Substation Feed Issue,A,2024-06-23,2024-06-27,2,Deferred
TDMS_TASK_022354,SEC_018,OHE_SEC_018_1694,Substation Feed Issue,A,2024-10-18,2024-10-23,0,Open
