station_code,in_timetable,in_station_master,match_status,match_confidence,has_coordinates
SXX,True,True,UNMATCHED,NONE,False
SXZM,True,True,UNMATCHED,NONE,False
SY,True,True,MATCHED,HIGH,True
SYA,True,True,UNMATCHED,NONE,False
SYC,True,True,UNMATCHED,NONE,False
SYE,True,True,UNMATCHED,NONE,False
SYF,True,True,UNMATCHED,NONE,False
SYH,True,True,UNMATCHED,NONE,False
SYJ,True,True,UNMATCHED,NONE,False
SYK,True,True,UNMATCHED,NONE,False
SYL,True,True,UNMATCHED,NONE,False
SYM,True,True,UNMATCHED,NONE,False
SYN,True,True,UNMATCHED,NONE,False
SYQ,True,True,UNMATCHED,NONE,False
SYU,True,True,UNMATCHED,NONE,False
SYW,True,True,UNMATCHED,NONE,False
SYWN,True,True,UNMATCHED,NONE,False
SYZ,True,True,UNMATCHED,NONE,False
SZ,True,True,UNMATCHED,NONE,False
SZA,True,True,UNMATCHED,NONE,False
SZB,True,True,UNMATCHED,NONE,False
SZE,True,True,UNMATCHED,NONE,False
SZF,True,True,UNMATCHED,NONE,False
SZM,True,True,UNMATCHED,NONE,False
SZN,True,True,UNMATCHED,NONE,False
SZP,True,True,UNMATCHED,NONE,False
SZR,True,True,UNMATCHED,NONE,False
SZV,True,True,MATCHED,MEDIUM,True
SZY,True,True,UNMATCHED,NONE,False
SZZ,True,True,UNMATCHED,NONE,False
TA,True,True,UNMATCHED,NONE,False
TAA,True,True,UNMATCHED,NONE,False
TABU,True,True,UNMATCHED,NONE,False
TAC,True,True,UNMATCHED,NONE,False
TADA,True,True,MATCHED,MEDIUM,True
TAE,True,True,UNMATCHED,NONE,False
TAK,True,True,UNMATCHED,NONE,False
TAKU,True,True,UNMATCHED,NONE,False
TALA,True,True,UNMATCHED,NONE,False
TALL,True,True,UNMATCHED,NONE,False
TAN,True,True,UNMATCHED,NONE,False
TAO,True,True,UNMATCHED,NONE,False
TAP,True,True,UNMATCHED,NONE,False
TAPA,True,True,UNMATCHED,NONE,False
TAR,True,True,UNMATCHED,NONE,False
TAS,True,True,UNMATCHED,NONE,False
TASA,True,True,UNMATCHED,NONE,False
TAT,True,True,UNMATCHED,NONE,False
TATA,True,True,UNMATCHED,NONE,False
TATI,True,True,MATCHED,MEDIUM,True
TAV,True,True,UNMATCHED,NONE,False
TAY,True,True,UNMATCHED,NONE,False
TAZ,True,True,UNMATCHED,NONE,False
TBA,True,True,UNMATCHED,NONE,False
TBAE,True,True,UNMATCHED,NONE,False
TBB,True,True,UNMATCHED,NONE,False
TBH,True,True,UNMATCHED,NONE,False
TBL,True,True,UNMATCHED,NONE,False
TBM,True,True,MATCHED,HIGH,True
TBMS,True,True,MATCHED,HIGH,True
TBN,True,True,UNMATCHED,NONE,False
TBR,True,True,UNMATCHED,NONE,False
TBT,True,True,UNMATCHED,NONE,False
TBTN,True,True,UNMATCHED,NONE,False
TBU,True,True,UNMATCHED,NONE,False
TBV,True,True,UNMATCHED,NONE,False
TBX,True,True,UNMATCHED,NONE,False
TCH,True,True,MATCHED,HIGH,True
TCL,True,True,MATCHED,HIGH,True
TCN,True,True,MATCHED,HIGH,True
TCNR,True,True,UNMATCHED,NONE,False
TCR,True,True,UNMATCHED,NONE,False
TDD,True,True,UNMATCHED,NONE,False
TDH,True,True,UNMATCHED,NONE,False
TDK,True,True,UNMATCHED,NONE,False
TDL,True,True,UNMATCHED,NONE,False
TDLE,True,True,UNMATCHED,NONE,False
TDN,True,True,MATCHED,HIGH,True
TDO,True,True,UNMATCHED,NONE,False
TDP,True,True,UNMATCHED,NONE,False
TDPM,True,True,UNMATCHED,NONE,False
TDPR,True,True,MATCHED,HIGH,True
TDR,True,True,UNMATCHED,NONE,False
TDU,True,True,UNMATCHED,NONE,False
TDV,True,True,UNMATCHED,NONE,False
TDW,True,True,UNMATCHED,NONE,False
TEA,True,True,UNMATCHED,NONE,False
TEG,True,True,UNMATCHED,NONE,False
TEK,True,True,UNMATCHED,NONE,False
TEL,True,True,UNMATCHED,NONE,False
TELO,True,True,UNMATCHED,NONE,False
TELY,True,True,UNMATCHED,NONE,False
TEN,True,True,UNMATCHED,NONE,False
TEO,True,True,UNMATCHED,NONE,False
TEP,True,True,UNMATCHED,NONE,False
TERH,True,True,UNMATCHED,NONE,False
TET,True,True,UNMATCHED,NONE,False
TETA,True,True,UNMATCHED,NONE,False
TFGN,True,True,UNMATCHED,NONE,False
TGA,True,True,UNMATCHED,NONE,False
TGB,True,True,UNMATCHED,NONE,False
TGDE,True,True,UNMATCHED,NONE,False
TGE,True,True,UNMATCHED,NONE,False
TGH,True,True,UNMATCHED,NONE,False
TGL,True,True,UNMATCHED,NONE,False
TGM,True,True,UNMATCHED,NONE,False
TGN,True,True,UNMATCHED,NONE,False
TGP,True,True,UNMATCHED,NONE,False
TGQ,True,True,UNMATCHED,NONE,False
TGRL,True,True,UNMATCHED,NONE,False
TGT,True,True,UNMATCHED,NONE,False
TGU,True,True,UNMATCHED,NONE,False
TH,True,True,UNMATCHED,NONE,False
THA,True,True,UNMATCHED,NONE,False
THAN,True,True,MATCHED,MEDIUM,True
THB,True,True,UNMATCHED,NONE,False
THBN,True,True,UNMATCHED,NONE,False
THDR,True,True,UNMATCHED,NONE,False
THE,True,True,UNMATCHED,NONE,False
THEA,True,True,UNMATCHED,NONE,False
THED,True,True,UNMATCHED,NONE,False
THJ,True,True,UNMATCHED,NONE,False
THK,True,True,UNMATCHED,NONE,False
THKU,True,True,UNMATCHED,NONE,False
THL,True,True,MATCHED,HIGH,True
THM,True,True,UNMATCHED,NONE,False
THMA,True,True,MATCHED,MEDIUM,True
THMR,True,True,UNMATCHED,NONE,False
THN,True,True,UNMATCHED,NONE,False
THO,True,True,UNMATCHED,NONE,False
THP,True,True,UNMATCHED,NONE,False
THPR,True,True,UNMATCHED,NONE,False
THR,True,True,UNMATCHED,NONE,False
THS,True,True,UNMATCHED,NONE,False
THUR,True,True,UNMATCHED,NONE,False
THV,True,True,UNMATCHED,NONE,False
THVM,True,True,UNMATCHED,NONE,False
THW,True,True,UNMATCHED,NONE,False
THX,True,True,UNMATCHED,NONE,False
THY,True,True,UNMATCHED,NONE,False
TI,True,True,MATCHED,HIGH,True
TIA,True,True,UNMATCHED,NONE,False
TIBI,True,True,UNMATCHED,NONE,False
TIC,True,True,MATCHED,HIGH,True
TID,True,True,UNMATCHED,NONE,False
TIG,True,True,UNMATCHED,NONE,False
TIHU,True,True,UNMATCHED,NONE,False
TII,True,True,UNMATCHED,NONE,False
TIK,True,True,UNMATCHED,NONE,False
TIL,True,True,UNMATCHED,NONE,False
TILA,True,True,UNMATCHED,NONE,False
TIM,True,True,UNMATCHED,NONE,False
TIP,True,True,MATCHED,HIGH,True
TIR,True,True,UNMATCHED,NONE,False
TIS,True,True,UNMATCHED,NONE,False
TISI,True,True,UNMATCHED,NONE,False
TIT,True,True,UNMATCHED,NONE,False
TIU,True,True,UNMATCHED,NONE,False
TIW,True,True,UNMATCHED,NONE,False
TJ,True,True,MATCHED,HIGH,True
TJD,True,True,UNMATCHED,NONE,False
TJH,True,True,UNMATCHED,NONE,False
TJM,True,True,MATCHED,HIGH,True
TJP,True,True,UNMATCHED,NONE,False
TJW,True,True,UNMATCHED,NONE,False
TK,True,True,UNMATCHED,NONE,False
TKA,True,True,UNMATCHED,NONE,False
TKB,True,True,UNMATCHED,NONE,False
TKBG,True,True,UNMATCHED,NONE,False
TKBN,True,True,UNMATCHED,NONE,False
TKC,True,True,UNMATCHED,NONE,False
TKD,True,True,UNMATCHED,NONE,False
TKE,True,True,UNMATCHED,NONE,False
TKF,True,True,UNMATCHED,NONE,False
TKG,True,True,UNMATCHED,NONE,False
TKH,True,True,UNMATCHED,NONE,False
TKHA,True,True,UNMATCHED,NONE,False
TKHE,True,True,UNMATCHED,NONE,False
TKI,True,True,UNMATCHED,NONE,False
TKJ,True,True,UNMATCHED,NONE,False
TKLE,True,True,UNMATCHED,NONE,False
TKLN,True,True,UNMATCHED,NONE,False
TKMG,True,True,UNMATCHED,NONE,False
TKMY,True,True,UNMATCHED,NONE,False
TKN,True,True,UNMATCHED,NONE,False
TKND,True,True,UNMATCHED,NONE,False
TKNR,True,True,UNMATCHED,NONE,False
TKOT,True,True,UNMATCHED,NONE,False
TKP,True,True,UNMATCHED,NONE,False
TKPH,True,True,UNMATCHED,NONE,False
TKPL,True,True,UNMATCHED,NONE,False
TKPY,True,True,UNMATCHED,NONE,False
TKQ,True,True,UNMATCHED,NONE,False
TKR,True,True,UNMATCHED,NONE,False
TKRA,True,True,UNMATCHED,NONE,False
TKRI,True,True,UNMATCHED,NONE,False
TKRP,True,True,UNMATCHED,NONE,False
TKRU,True,True,UNMATCHED,NONE,False
TKS,True,True,UNMATCHED,NONE,False
TKT,True,True,UNMATCHED,NONE,False
TKTB,True,True,UNMATCHED,NONE,False
TKU,True,True,UNMATCHED,NONE,False
TKUR,True,True,UNMATCHED,NONE,False
TKVR,True,True,UNMATCHED,NONE,False
TKWD,True,True,UNMATCHED,NONE,False
TKYR,True,True,UNMATCHED,NONE,False
TL,True,True,UNMATCHED,NONE,False
TLA,True,True,UNMATCHED,NONE,False
TLAM,True,True,UNMATCHED,NONE,False
TLC,True,True,UNMATCHED,NONE,False
TLD,True,True,UNMATCHED,NONE,False
TLE,True,True,UNMATCHED,NONE,False
TLG,True,True,UNMATCHED,NONE,False
TLGP,True,True,UNMATCHED,NONE,False
TLGR,True,True,UNMATCHED,NONE,False
TLH,True,True,UNMATCHED,NONE,False
TLHD,True,True,UNMATCHED,NONE,False
TLHR,True,True,UNMATCHED,NONE,False
TLI,True,True,UNMATCHED,NONE,False
TLJ,True,True,UNMATCHED,NONE,False
TLKH,True,True,UNMATCHED,NONE,False
TLL,True,True,UNMATCHED,NONE,False
TLM,True,True,MATCHED,HIGH,True
TLMD,True,True,UNMATCHED,NONE,False
TLMG,True,True,UNMATCHED,NONE,False
TLMR,True,True,UNMATCHED,NONE,False
TLN,True,True,UNMATCHED,NONE,False
TLNH,True,True,UNMATCHED,NONE,False
TLNR,True,True,MATCHED,HIGH,True
TLO,True,True,UNMATCHED,NONE,False
TLPH,True,True,UNMATCHED,NONE,False
TLR,True,True,UNMATCHED,NONE,False
TLRA,True,True,UNMATCHED,NONE,False
TLS,True,True,UNMATCHED,NONE,False
TLT,True,True,UNMATCHED,NONE,False
TLU,True,True,UNMATCHED,NONE,False
TLV,True,True,UNMATCHED,NONE,False
TLWA,True,True,UNMATCHED,NONE,False
TLX,True,True,UNMATCHED,NONE,False
TLY,True,True,UNMATCHED,NONE,False
TLZ,True,True,UNMATCHED,NONE,False
TMB,True,True,UNMATCHED,NONE,False
TMC,True,True,UNMATCHED,NONE,False
TMD,True,True,UNMATCHED,NONE,False
TME,True,True,UNMATCHED,NONE,False
TMGN,True,True,UNMATCHED,NONE,False
TMH,True,True,UNMATCHED,NONE,False
TMKA,True,True,UNMATCHED,NONE,False
TMLP,True,True,MATCHED,HIGH,True
TMLU,True,True,UNMATCHED,NONE,False
TMP,True,True,MATCHED,HIGH,True
TMPM,True,True,UNMATCHED,NONE,False
TMPT,True,True,UNMATCHED,NONE,False
TMPY,True,True,UNMATCHED,NONE,False
TMQ,True,True,UNMATCHED,NONE,False
TMR,True,True,UNMATCHED,NONE,False
TMS,True,True,UNMATCHED,NONE,False
TMT,True,True,UNMATCHED,NONE,False
TMU,True,True,MATCHED,HIGH,True
TMUR,True,True,UNMATCHED,NONE,False
TMV,True,True,MATCHED,HIGH,True
TMVL,True,True,MATCHED,HIGH,True
TMX,True,True,UNMATCHED,NONE,False
TMZ,True,True,UNMATCHED,NONE,False
TN,True,True,MATCHED,HIGH,True
TNA,True,True,UNMATCHED,NONE,False
TNDE,True,True,UNMATCHED,NONE,False
TNGL,True,True,UNMATCHED,NONE,False
TNGM,True,True,UNMATCHED,NONE,False
TNGR,True,True,UNMATCHED,NONE,False
TNH,True,True,UNMATCHED,NONE,False
TNI,True,True,MATCHED,HIGH,True
TNJR,True,True,UNMATCHED,NONE,False
TNKU,True,True,UNMATCHED,NONE,False
TNL,True,True,UNMATCHED,NONE,False
TNM,True,True,MATCHED,HIGH,True
TNO,True,True,UNMATCHED,NONE,False
TNP,True,True,MATCHED,HIGH,True
TNPR,True,True,UNMATCHED,NONE,False
TNR,True,True,UNMATCHED,NONE,False
TNRI,True,True,UNMATCHED,NONE,False
TNRU,True,True,UNMATCHED,NONE,False
TNT,True,True,MATCHED,HIGH,True
TNUE,True,True,UNMATCHED,NONE,False
TNW,True,True,UNMATCHED,NONE,False
TNX,True,True,UNMATCHED,NONE,False
TO,True,True,MATCHED,HIGH,True
TOI,True,True,UNMATCHED,NONE,False
TOK,True,True,UNMATCHED,NONE,False
TOM,True,True,MATCHED,HIGH,True
TOP,True,True,UNMATCHED,NONE,False
TOR,True,True,UNMATCHED,NONE,False
TORA,True,True,UNMATCHED,NONE,False
TORI,True,True,MATCHED,MEDIUM,True
TOU,True,True,UNMATCHED,NONE,False
TP,True,True,MATCHED,HIGH,True
TPB,True,True,UNMATCHED,NONE,False
TPC,True,True,MATCHED,HIGH,True
TPE,True,True,MATCHED,HIGH,True
TPF,True,True,UNMATCHED,NONE,False
TPG,True,True,UNMATCHED,NONE,False
TPH,True,True,UNMATCHED,NONE,False
TPJ,True,True,MATCHED,HIGH,True
TPK,True,True,UNMATCHED,NONE,False
TPKR,True,True,UNMATCHED,NONE,False
TPM,True,True,UNMATCHED,NONE,False
TPND,True,True,UNMATCHED,NONE,False
TPO,True,True,UNMATCHED,NONE,False
TPP,True,True,MATCHED,HIGH,True
TPPI,True,True,UNMATCHED,NONE,False
TPQ,True,True,UNMATCHED,NONE,False
TPT,True,True,MATCHED,HIGH,True
TPTN,True,True,MATCHED,HIGH,True
TPTY,True,True,UNMATCHED,NONE,False
TPV,True,True,UNMATCHED,NONE,False
TPW,True,True,UNMATCHED,NONE,False
TPY,True,True,UNMATCHED,NONE,False
TPZ,True,True,UNMATCHED,NONE,False
TQA,True,True,UNMATCHED,NONE,False
TQL,True,True,UNMATCHED,NONE,False
TQM,True,True,UNMATCHED,NONE,False
TQN,True,True,UNMATCHED,NONE,False
TQR,True,True,UNMATCHED,NONE,False
TR,True,True,UNMATCHED,NONE,False
TRA,True,True,UNMATCHED,NONE,False
TRAN,True,True,UNMATCHED,NONE,False
TRB,True,True,MATCHED,HIGH,True
TRBE,True,True,UNMATCHED,NONE,False
TRDI,True,True,UNMATCHED,NONE,False
TRE,True,True,UNMATCHED,NONE,False
TRF,True,True,UNMATCHED,NONE,False
TRG,True,True,UNMATCHED,NONE,False
TRJ,True,True,UNMATCHED,NONE,False
TRK,True,True,MATCHED,HIGH,True
TRKR,True,True,UNMATCHED,NONE,False
TRL,True,True,MATCHED,HIGH,True
TRM,True,True,UNMATCHED,NONE,False
TRN,True,True,UNMATCHED,NONE,False
TRO,True,True,UNMATCHED,NONE,False
TRP,True,True,UNMATCHED,NONE,False
TRPL,True,True,UNMATCHED,NONE,False
TRR,True,True,UNMATCHED,NONE,False
TRS,True,True,UNMATCHED,NONE,False
TRSR,True,True,UNMATCHED,NONE,False
TRT,True,True,MATCHED,HIGH,True
TRTR,True,True,UNMATCHED,NONE,False
TRVL,True,True,UNMATCHED,NONE,False
TRVZ,True,True,UNMATCHED,NONE,False
TRWT,True,True,UNMATCHED,NONE,False
TRZ,True,True,UNMATCHED,NONE,False
TSA,True,True,UNMATCHED,NONE,False
TSAH,True,True,UNMATCHED,NONE,False
TSD,True,True,UNMATCHED,NONE,False
TSF,True,True,UNMATCHED,NONE,False
TSI,True,True,UNMATCHED,NONE,False
TSK,True,True,UNMATCHED,NONE,False
TSL,True,True,UNMATCHED,NONE,False
TSR,True,True,UNMATCHED,NONE,False
TSS,True,True,UNMATCHED,NONE,False
TT,True,True,MATCHED,HIGH,True
TTB,True,True,UNMATCHED,NONE,False
TTI,True,True,UNMATCHED,NONE,False
TTL,True,True,UNMATCHED,NONE,False
TTLA,True,True,UNMATCHED,NONE,False
TTO,True,True,UNMATCHED,NONE,False
TTQ,True,True,UNMATCHED,NONE,False
TTR,True,True,UNMATCHED,NONE,False
TTU,True,True,UNMATCHED,NONE,False
TU,True,True,UNMATCHED,NONE,False
TUA,True,True,UNMATCHED,NONE,False
TUD,True,True,UNMATCHED,NONE,False
TUG,True,True,MATCHED,HIGH,True
TUJ,True,True,UNMATCHED,NONE,False
TUL,True,True,UNMATCHED,NONE,False
TUN,True,True,UNMATCHED,NONE,False
TUNG,True,True,UNMATCHED,NONE,False
TUNI,True,True,UNMATCHED,NONE,False
TUP,True,True,UNMATCHED,NONE,False
TUR,True,True,UNMATCHED,NONE,False
TUV,True,True,UNMATCHED,NONE,False
TUVR,True,True,UNMATCHED,NONE,False
TUWA,True,True,UNMATCHED,NONE,False
TUX,True,True,UNMATCHED,NONE,False
TUY,True,True,MATCHED,HIGH,True
TVC,True,True,UNMATCHED,NONE,False
TVG,True,True,UNMATCHED,NONE,False
TVI,True,True,UNMATCHED,NONE,False
TVL,True,True,UNMATCHED,NONE,False
TVN,True,True,MATCHED,HIGH,True
TVNL,True,True,MATCHED,HIGH,True
TVP,True,True,UNMATCHED,NONE,False
TVR,True,True,MATCHED,HIGH,True
TVS,True,True,UNMATCHED,NONE,False
TVT,True,True,MATCHED,HIGH,True
TWB,True,True,UNMATCHED,NONE,False
TWG,True,True,UNMATCHED,NONE,False
TWI,True,True,UNMATCHED,NONE,False
TWL,True,True,UNMATCHED,NONE,False
TWV,True,True,UNMATCHED,NONE,False
TXD,True,True,UNMATCHED,NONE,False
TXM,True,True,UNMATCHED,NONE,False
TY,True,True,UNMATCHED,NONE,False
TYAE,True,True,UNMATCHED,NONE,False
TYM,True,True,MATCHED,HIGH,True
TYT,True,True,UNMATCHED,NONE,False
TZD,True,True,MATCHED,HIGH,True
TZH,True,True,UNMATCHED,NONE,False
TZR,True,True,UNMATCHED,NONE,False
UA,True,True,UNMATCHED,NONE,False
UAA,True,True,UNMATCHED,NONE,False
UAM,True,True,UNMATCHED,NONE,False
UB,True,True,UNMATCHED,NONE,False
UBC,True,True,UNMATCHED,NONE,False
UBL,True,True,UNMATCHED,NONE,False
UBN,True,True,UNMATCHED,NONE,False
UBR,True,True,UNMATCHED,NONE,False
UCA,True,True,UNMATCHED,NONE,False
UCB,True,True,UNMATCHED,NONE,False
UCH,True,True,UNMATCHED,NONE,False
UCP,True,True,MATCHED,HIGH,True
UCR,True,True,UNMATCHED,NONE,False
UD,True,True,UNMATCHED,NONE,False
UDGR,True,True,UNMATCHED,NONE,False
UDK,True,True,UNMATCHED,NONE,False
UDKN,True,True,UNMATCHED,NONE,False
UDL,True,True,UNMATCHED,NONE,False
UDM,True,True,UNMATCHED,NONE,False
UDMR,True,True,UNMATCHED,NONE,False
UDN,True,True,UNMATCHED,NONE,False
UDPR,True,True,UNMATCHED,NONE,False
UDPU,True,True,UNMATCHED,NONE,False
UDR,True,True,UNMATCHED,NONE,False
UDS,True,True,UNMATCHED,NONE,False
UDT,True,True,UNMATCHED,NONE,False
UDZ,True,True,UNMATCHED,NONE,False
UGD,True,True,UNMATCHED,NONE,False
UGN,True,True,UNMATCHED,NONE,False
UGNA,True,True,UNMATCHED,NONE,False
UGP,True,True,UNMATCHED,NONE,False
UGR,True,True,UNMATCHED,NONE,False
UGU,True,True,UNMATCHED,NONE,False
UHL,True,True,UNMATCHED,NONE,False
UHP,True,True,UNMATCHED,NONE,False
UHR,True,True,UNMATCHED,NONE,False
UJ,True,True,UNMATCHED,NONE,False
UJA,True,True,UNMATCHED,NONE,False
UJH,True,True,UNMATCHED,NONE,False
UJN,True,True,UNMATCHED,NONE,False
UJP,True,True,UNMATCHED,NONE,False
UKA,True,True,UNMATCHED,NONE,False
UKC,True,True,UNMATCHED,NONE,False
UKD,True,True,UNMATCHED,NONE,False
UKE,True,True,UNMATCHED,NONE,False
UKH,True,True,UNMATCHED,NONE,False
UKL,True,True,UNMATCHED,NONE,False
UKN,True,True,UNMATCHED,NONE,False
UKR,True,True,UNMATCHED,NONE,False
UKV,True,True,MATCHED,HIGH,True
ULB,True,True,UNMATCHED,NONE,False
ULD,True,True,UNMATCHED,NONE,False
ULG,True,True,UNMATCHED,NONE,False
ULL,True,True,UNMATCHED,NONE,False
ULM,True,True,UNMATCHED,NONE,False
ULN,True,True,UNMATCHED,NONE,False
ULNR,True,True,UNMATCHED,NONE,False
ULT,True,True,UNMATCHED,NONE,False
ULU,True,True,MATCHED,HIGH,True
UM,True,True,UNMATCHED,NONE,False
UMB,True,True,UNMATCHED,NONE,False
UMD,True,True,UNMATCHED,NONE,False
UMED,True,True,UNMATCHED,NONE,False
UMG,True,True,MATCHED,HIGH,True
UMH,True,True,UNMATCHED,NONE,False
UML,True,True,UNMATCHED,NONE,False
UMM,True,True,UNMATCHED,NONE,False
UMN,True,True,UNMATCHED,NONE,False
UMNF,True,True,UNMATCHED,NONE,False
UMNR,True,True,UNMATCHED,NONE,False
UMR,True,True,UNMATCHED,NONE,False
UMRI,True,True,UNMATCHED,NONE,False
UMS,True,True,UNMATCHED,NONE,False
UNA,True,True,UNMATCHED,NONE,False
UND,True,True,UNMATCHED,NONE,False
UNDI,True,True,MATCHED,MEDIUM,True
UNK,True,True,UNMATCHED,NONE,False
UNL,True,True,UNMATCHED,NONE,False
UNLA,True,True,UNMATCHED,NONE,False
UOI,True,True,UNMATCHED,NONE,False
UPA,True,True,UNMATCHED,NONE,False
UPD,True,True,UNMATCHED,NONE,False
UPL,True,True,MATCHED,MEDIUM,True
UPR,True,True,UNMATCHED,NONE,False
UPW,True,True,UNMATCHED,NONE,False
UR,True,True,UNMATCHED,NONE,False
URD,True,True,UNMATCHED,NONE,False
UREN,True,True,UNMATCHED,NONE,False
URGA,True,True,UNMATCHED,NONE,False
URI,True,True,UNMATCHED,NONE,False
URK,True,True,UNMATCHED,NONE,False
URL,True,True,UNMATCHED,NONE,False
URMA,True,True,UNMATCHED,NONE,False
URML,True,True,UNMATCHED,NONE,False
URN,True,True,UNMATCHED,NONE,False
URP,True,True,UNMATCHED,NONE,False
URPR,True,True,UNMATCHED,NONE,False
URR,True,True,UNMATCHED,NONE,False
USD,True,True,UNMATCHED,NONE,False
USK,True,True,UNMATCHED,NONE,False
USL,True,True,UNMATCHED,NONE,False
USRA,True,True,UNMATCHED,NONE,False
UTA,True,True,UNMATCHED,NONE,False
UTD,True,True,UNMATCHED,NONE,False
UTL,True,True,UNMATCHED,NONE,False
UTN,True,True,UNMATCHED,NONE,False
UTP,True,True,UNMATCHED,NONE,False
UTR,True,True,UNMATCHED,NONE,False
UVD,True,True,UNMATCHED,NONE,False
UWAN,True,True,UNMATCHED,NONE,False
UWNR,True,True,UNMATCHED,NONE,False
VAA,True,True,UNMATCHED,NONE,False
VADR,True,True,UNMATCHED,NONE,False
VAK,True,True,UNMATCHED,NONE,False
VAL,True,True,MATCHED,MEDIUM,True
VAN,True,True,UNMATCHED,NONE,False
VAPI,True,True,UNMATCHED,NONE,False
VAPM,True,True,UNMATCHED,NONE,False
VAR,True,True,UNMATCHED,NONE,False
VARD,True,True,UNMATCHED,NONE,False
VAT,True,True,UNMATCHED,NONE,False
VAY,True,True,UNMATCHED,NONE,False
VB,True,True,UNMATCHED,NONE,False
VBH,True,True,UNMATCHED,NONE,False
VBL,True,True,UNMATCHED,NONE,False
VBR,True,True,UNMATCHED,NONE,False
VBW,True,True,UNMATCHED,NONE,False
VCN,True,True,UNMATCHED,NONE,False
VD,True,True,UNMATCHED,NONE,False
VDA,True,True,UNMATCHED,NONE,False
VDD,True,True,UNMATCHED,NONE,False
VDE,True,True,UNMATCHED,NONE,False
VDH,True,True,UNMATCHED,NONE,False
VDI,True,True,UNMATCHED,NONE,False
VDK,True,True,UNMATCHED,NONE,False
VDKS,True,True,UNMATCHED,NONE,False
VDL,True,True,MATCHED,HIGH,True
VDLR,True,True,UNMATCHED,NONE,False
VDM,True,True,MATCHED,HIGH,True
VDN,True,True,UNMATCHED,NONE,False
VDP,True,True,UNMATCHED,NONE,False
VDR,True,True,MATCHED,HIGH,True
VDS,True,True,UNMATCHED,NONE,False
VDV,True,True,UNMATCHED,NONE,False
VEER,True,True,UNMATCHED,NONE,False
VEI,True,True,MATCHED,HIGH,True
VEK,True,True,UNMATCHED,NONE,False
VEL,True,True,MATCHED,HIGH,True
VELI,True,True,UNMATCHED,NONE,False
VEN,True,True,UNMATCHED,NONE,False
VER,True,True,UNMATCHED,NONE,False
VEU,True,True,MATCHED,HIGH,True
VG,True,True,UNMATCHED,NONE,False
VGA,True,True,UNMATCHED,NONE,False
VGE,True,True,UNMATCHED,NONE,False
VGH,True,True,UNMATCHED,NONE,False
VGI,True,True,UNMATCHED,NONE,False
VGL,True,True,UNMATCHED,NONE,False
VGM,True,True,MATCHED,HIGH,True
VGN,True,True,UNMATCHED,NONE,False
VGRA,True,True,UNMATCHED,NONE,False
VGT,True,True,UNMATCHED,NONE,False
VH,True,True,UNMATCHED,NONE,False
VHGN,True,True,UNMATCHED,NONE,False
VI,True,True,UNMATCHED,NONE,False
VID,True,True,UNMATCHED,NONE,False
VINH,True,True,UNMATCHED,NONE,False
VJA,True,True,UNMATCHED,NONE,False
VJD,True,True,UNMATCHED,NONE,False
VJF,True,True,UNMATCHED,NONE,False
VJK,True,True,UNMATCHED,NONE,False
VJP,True,True,UNMATCHED,NONE,False
VJPJ,True,True,UNMATCHED,NONE,False
VJR,True,True,UNMATCHED,NONE,False
VK,True,True,UNMATCHED,NONE,False
VKA,True,True,UNMATCHED,NONE,False
VKB,True,True,UNMATCHED,NONE,False
VKD,True,True,UNMATCHED,NONE,False
VKG,True,True,MATCHED,MEDIUM,True
VKH,True,True,UNMATCHED,NONE,False
VKI,True,True,UNMATCHED,NONE,False
VKM,True,True,MATCHED,HIGH,True
VKN,True,True,UNMATCHED,NONE,False
VKNR,True,True,UNMATCHED,NONE,False
VKP,True,True,UNMATCHED,NONE,False
VKR,True,True,UNMATCHED,NONE,False
VKT,True,True,UNMATCHED,NONE,False
VKZ,True,True,UNMATCHED,NONE,False
VL,True,True,UNMATCHED,NONE,False
VLA,True,True,UNMATCHED,NONE,False
VLCY,True,True,MATCHED,HIGH,True
VLD,True,True,UNMATCHED,NONE,False
VLDE,True,True,MATCHED,HIGH,True
VLDI,True,True,UNMATCHED,NONE,False
VLDR,True,True,UNMATCHED,NONE,False
VLE,True,True,UNMATCHED,NONE,False
VLG,True,True,UNMATCHED,NONE,False
VLI,True,True,UNMATCHED,NONE,False
VLK,True,True,MATCHED,HIGH,True
VLL,True,True,UNMATCHED,NONE,False
VLNK,True,True,MATCHED,HIGH,True
VLR,True,True,MATCHED,HIGH,True
VLT,True,True,MATCHED,HIGH,True
VLTR,True,True,UNMATCHED,NONE,False
VLU,True,True,MATCHED,HIGH,True
VLV,True,True,UNMATCHED,NONE,False
VLY,True,True,UNMATCHED,NONE,False
VLYN,True,True,UNMATCHED,NONE,False
VM,True,True,MATCHED,HIGH,True
VMA,True,True,UNMATCHED,NONE,False
VMD,True,True,UNMATCHED,NONE,False
VML,True,True,UNMATCHED,NONE,False
VMP,True,True,UNMATCHED,NONE,False
VMU,True,True,UNMATCHED,NONE,False
VN,True,True,MATCHED,HIGH,True
VNA,True,True,UNMATCHED,NONE,False
VNB,True,True,UNMATCHED,NONE,False
VND,True,True,UNMATCHED,NONE,False
VNE,True,True,UNMATCHED,NONE,False
VNGL,True,True,UNMATCHED,NONE,False
VNGP,True,True,UNMATCHED,NONE,False
VNJ,True,True,UNMATCHED,NONE,False
VNK,True,True,UNMATCHED,NONE,False
VNM,True,True,UNMATCHED,NONE,False
VNN,True,True,UNMATCHED,NONE,False
