scenario_id,scenario_type,primary_section_id,latitude,longitude,simulated_duration_hours,affected_train_count,required_machines_count,required_gangs_count,urgency_level,corridor_id,source_type,source
RB-SCN-018093,Monsoon Heavy Flood Waterlogging,SEC_009,12.949229,80.139133,2.6,4,1,3,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018094,OHE Catenary Parting Incident,SEC_047,10.877648,78.819656,6.5,8,1,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018095,High Ambient Temperature Rail Expansion Risk,SEC_008,12.964878,80.150143,3.2,9,1,5,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018096,Monsoon Heavy Flood Waterlogging,SEC_001,13.052221,80.239718,2.9,21,1,3,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018097,Peak Festival Unscheduled Surge,SEC_005,12.989578,80.185647,6.0,13,1,2,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018098,High Ambient Temperature Rail Expansion Risk,SEC_019,12.540653,79.917529,4.2,11,2,5,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018099,Emergency Broken Rail Renewal,SEC_049,10.863034,78.718234,2.7,11,3,3,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018100,OHE Catenary Parting Incident,SEC_050,10.855705,78.69646,7.1,11,2,5,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018101,OHE Catenary Parting Incident,SEC_007,12.973628,80.158507,2.2,3,2,2,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018102,Emergency Broken Rail Renewal,SEC_068,8.808347,78.127271,7.4,11,2,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018103,Signal Cable Cut by Road Construction,SEC_030,11.989582,79.510271,5.1,14,3,4,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018104,Post-Derailment Caution Speed Order,SEC_041,11.191048,79.088946,5.8,14,1,3,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018105,OHE Catenary Parting Incident,SEC_024,12.332057,79.747799,2.4,11,1,4,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018106,High Ambient Temperature Rail Expansion Risk,SEC_020,12.528352,79.909023,4.8,8,1,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018107,OHE Catenary Parting Incident,SEC_064,9.914336,78.104412,3.2,13,2,5,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018108,OHE Catenary Parting Incident,SEC_065,9.757698,78.078073,2.6,7,3,5,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018109,Post-Derailment Caution Speed Order,SEC_030,11.950483,79.50119,5.1,10,3,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018110,Post-Derailment Caution Speed Order,SEC_063,9.93726,78.106925,2.1,9,3,5,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018111,High Ambient Temperature Rail Expansion Risk,SEC_001,13.06946,80.254263,4.2,18,3,4,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018112,Monsoon Heavy Flood Waterlogging,SEC_005,12.987799,80.1818,3.4,4,1,4,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018113,OHE Catenary Parting Incident,SEC_021,12.442594,79.843931,6.9,4,3,4,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018114,OHE Catenary Parting Incident,SEC_053,10.804315,78.691861,6.2,17,1,5,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018115,High Ambient Temperature Rail Expansion Risk,SEC_004,12.993615,80.196187,4.7,13,2,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018116,Signal Cable Cut by Road Construction,SEC_006,12.98114,80.167284,4.1,11,1,1,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018117,Signal Cable Cut by Road Construction,SEC_056,10.68696,78.528493,3.5,14,2,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018118,Post-Derailment Caution Speed Order,SEC_052,10.817481,78.6914,4.0,15,1,5,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018119,High Ambient Temperature Rail Expansion Risk,SEC_018,12.660255,79.978049,7.4,12,3,5,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018120,Emergency Broken Rail Renewal,SEC_015,12.832152,80.047426,5.0,2,1,2,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018121,Emergency Broken Rail Renewal,SEC_048,10.873815,78.783207,1.8,8,2,4,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018122,OHE Catenary Parting Incident,SEC_001,13.066555,80.251812,4.3,13,1,1,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018123,Emergency Broken Rail Renewal,SEC_032,11.871993,79.435895,7.4,17,1,3,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018124,Signal Cable Cut by Road Construction,SEC_054,10.752615,78.626399,5.2,4,3,4,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018125,High Ambient Temperature Rail Expansion Risk,SEC_017,12.705641,79.98412,1.9,18,2,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018126,High Ambient Temperature Rail Expansion Risk,SEC_059,10.535016,78.283746,3.7,9,3,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018127,High Ambient Temperature Rail Expansion Risk,SEC_039,11.271169,79.177251,3.0,18,1,4,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018128,Peak Festival Unscheduled Surge,SEC_015,12.820913,80.038639,6.1,12,2,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018129,Monsoon Heavy Flood Waterlogging,SEC_048,10.874732,78.801559,3.0,16,2,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018130,Emergency Broken Rail Renewal,SEC_027,12.127136,79.573339,7.7,14,1,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018131,Peak Festival Unscheduled Surge,SEC_004,12.991368,80.189962,7.8,10,2,4,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018132,Monsoon Heavy Flood Waterlogging,SEC_042,11.14115,79.06397,7.1,3,3,2,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018133,Emergency Broken Rail Renewal,SEC_043,11.057093,79.019395,7.4,11,1,4,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018134,Post-Derailment Caution Speed Order,SEC_016,12.766795,80.003667,2.8,13,1,3,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018135,Post-Derailment Caution Speed Order,SEC_036,11.437698,79.247607,4.8,5,1,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018136,OHE Catenary Parting Incident,SEC_006,12.982255,80.16973,5.5,8,3,2,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018137,Emergency Broken Rail Renewal,SEC_047,10.893716,78.850898,6.5,13,3,3,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018138,High Ambient Temperature Rail Expansion Risk,SEC_007,12.969755,80.154376,4.5,5,2,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018139,OHE Catenary Parting Incident,SEC_005,12.985882,80.177654,7.5,13,3,2,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018140,Peak Festival Unscheduled Surge,SEC_020,12.51195,79.898123,2.0,12,3,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018141,Peak Festival Unscheduled Surge,SEC_008,12.957721,80.14508,3.1,4,1,5,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018142,Emergency Broken Rail Renewal,SEC_007,12.973967,80.158867,1.5,20,1,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018143,Emergency Broken Rail Renewal,SEC_059,10.533967,78.280632,2.5,20,1,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018144,Peak Festival Unscheduled Surge,SEC_055,10.707398,78.557827,3.0,6,1,1,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018145,Post-Derailment Caution Speed Order,SEC_047,10.886787,78.837426,2.6,15,1,4,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018146,Peak Festival Unscheduled Surge,SEC_034,11.590769,79.315837,1.7,12,1,2,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018147,Monsoon Heavy Flood Waterlogging,SEC_064,9.897123,78.085238,4.0,15,3,3,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018148,Monsoon Heavy Flood Waterlogging,SEC_050,10.83964,78.700464,6.9,10,3,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018149,High Ambient Temperature Rail Expansion Risk,SEC_046,10.917024,78.885099,2.5,16,3,4,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018150,Monsoon Heavy Flood Waterlogging,SEC_036,11.406399,79.226364,3.9,8,3,1,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018151,OHE Catenary Parting Incident,SEC_035,11.493463,79.28695,2.1,2,3,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018152,OHE Catenary Parting Incident,SEC_033,11.71154,79.360519,7.0,20,2,4,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018153,Peak Festival Unscheduled Surge,SEC_060,10.490671,78.169473,5.5,5,2,2,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018154,OHE Catenary Parting Incident,SEC_023,12.342805,79.758545,2.6,10,3,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018155,Monsoon Heavy Flood Waterlogging,SEC_009,12.945882,80.136834,1.7,9,1,1,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018156,Peak Festival Unscheduled Surge,SEC_002,13.034779,80.226079,7.1,9,1,4,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018157,Monsoon Heavy Flood Waterlogging,SEC_004,12.993209,80.195061,7.8,17,3,4,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018158,OHE Catenary Parting Incident,SEC_062,10.181211,78.103942,3.5,13,2,4,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018159,OHE Catenary Parting Incident,SEC_058,10.563721,78.346309,2.6,19,1,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018160,OHE Catenary Parting Incident,SEC_046,10.927417,78.899784,2.0,21,2,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018161,OHE Catenary Parting Incident,SEC_011,12.914007,80.104801,2.5,3,3,4,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018162,Signal Cable Cut by Road Construction,SEC_055,10.733637,78.597979,5.4,21,2,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018163,Monsoon Heavy Flood Waterlogging,SEC_001,13.074469,80.258489,5.2,4,3,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018164,Emergency Broken Rail Renewal,SEC_058,10.5551,78.330322,4.8,15,2,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018165,Peak Festival Unscheduled Surge,SEC_057,10.599092,78.40497,6.8,12,2,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018166,Emergency Broken Rail Renewal,SEC_055,10.705025,78.554196,4.5,21,2,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018167,Post-Derailment Caution Speed Order,SEC_007,12.979187,80.164435,7.9,16,3,3,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018168,High Ambient Temperature Rail Expansion Risk,SEC_064,9.885978,78.072824,4.4,7,1,1,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018169,OHE Catenary Parting Incident,SEC_063,9.93824,78.106742,3.1,4,1,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018170,Signal Cable Cut by Road Construction,SEC_015,12.822477,80.039861,6.3,19,3,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018171,Signal Cable Cut by Road Construction,SEC_010,12.932865,80.126016,5.6,4,1,1,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018172,Signal Cable Cut by Road Construction,SEC_023,12.353247,79.76902,3.9,19,2,2,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018173,Peak Festival Unscheduled Surge,SEC_044,10.995941,78.97747,5.5,21,2,3,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018174,Monsoon Heavy Flood Waterlogging,SEC_003,12.996094,80.200636,3.0,4,1,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018175,OHE Catenary Parting Incident,SEC_043,11.073455,79.026758,5.6,19,1,4,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018176,OHE Catenary Parting Incident,SEC_034,11.580963,79.315954,5.9,9,2,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018177,Emergency Broken Rail Renewal,SEC_028,12.080141,79.548462,5.4,11,1,3,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018178,Signal Cable Cut by Road Construction,SEC_063,9.935282,78.107293,4.2,2,3,3,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018179,Signal Cable Cut by Road Construction,SEC_046,10.905072,78.868211,4.5,5,1,4,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018180,Peak Festival Unscheduled Surge,SEC_019,12.54812,79.922782,2.8,14,3,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018181,Emergency Broken Rail Renewal,SEC_054,10.787996,78.676425,6.1,9,1,5,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018182,Peak Festival Unscheduled Surge,SEC_050,10.854506,78.696759,4.6,7,2,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018183,Peak Festival Unscheduled Surge,SEC_064,9.908789,78.098233,1.5,11,3,3,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018184,Signal Cable Cut by Road Construction,SEC_008,12.963603,80.149241,4.8,17,3,4,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018185,Post-Derailment Caution Speed Order,SEC_033,11.664753,79.341572,4.0,15,1,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018186,High Ambient Temperature Rail Expansion Risk,SEC_034,11.588365,79.315866,2.3,19,3,3,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018187,Peak Festival Unscheduled Surge,SEC_055,10.726889,78.587653,5.2,15,2,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018188,OHE Catenary Parting Incident,SEC_055,10.722721,78.581274,6.6,17,2,2,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018189,High Ambient Temperature Rail Expansion Risk,SEC_057,10.600161,78.406674,4.1,11,2,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018190,Monsoon Heavy Flood Waterlogging,SEC_037,11.372756,79.219499,6.0,9,3,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018191,Peak Festival Unscheduled Surge,SEC_060,10.513628,78.223874,3.4,6,3,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018192,OHE Catenary Parting Incident,SEC_064,9.908333,78.097726,1.8,6,1,2,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018193,Signal Cable Cut by Road Construction,SEC_046,10.907249,78.871287,6.2,14,1,4,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018194,Signal Cable Cut by Road Construction,SEC_032,11.880965,79.442565,1.8,3,1,4,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018195,Signal Cable Cut by Road Construction,SEC_043,11.057153,79.019422,1.5,16,3,3,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018196,High Ambient Temperature Rail Expansion Risk,SEC_026,12.197666,79.628955,7.8,3,3,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018197,Post-Derailment Caution Speed Order,SEC_003,12.99789,80.202346,5.9,8,1,4,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018198,Post-Derailment Caution Speed Order,SEC_055,10.704299,78.553086,6.1,19,2,2,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018199,High Ambient Temperature Rail Expansion Risk,SEC_020,12.511323,79.897707,3.0,20,1,4,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018200,Post-Derailment Caution Speed Order,SEC_037,11.378821,79.219845,7.5,15,1,2,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018201,Post-Derailment Caution Speed Order,SEC_058,10.56449,78.347736,3.0,18,2,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018202,Peak Festival Unscheduled Surge,SEC_040,11.230345,79.125018,5.3,7,3,4,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018203,Monsoon Heavy Flood Waterlogging,SEC_020,12.5103,79.897027,3.8,5,3,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018204,Monsoon Heavy Flood Waterlogging,SEC_052,10.812364,78.692862,3.2,20,3,3,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018205,Peak Festival Unscheduled Surge,SEC_026,12.210873,79.638422,8.0,4,3,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018206,Signal Cable Cut by Road Construction,SEC_023,12.338845,79.754573,6.0,7,1,5,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018207,Post-Derailment Caution Speed Order,SEC_065,9.673019,78.087086,7.4,19,3,1,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018208,Signal Cable Cut by Road Construction,SEC_062,10.305416,78.103295,6.6,20,3,5,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018209,OHE Catenary Parting Incident,SEC_021,12.475107,79.869775,6.6,6,3,4,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018210,OHE Catenary Parting Incident,SEC_049,10.868724,78.742003,3.9,9,2,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018211,OHE Catenary Parting Incident,SEC_025,12.23912,79.660653,3.4,19,3,2,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018212,Peak Festival Unscheduled Surge,SEC_007,12.969505,80.154109,5.1,4,3,3,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018213,Peak Festival Unscheduled Surge,SEC_008,12.958275,80.145472,7.2,6,2,5,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018214,Emergency Broken Rail Renewal,SEC_041,11.178683,79.082988,2.5,5,1,4,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018215,Emergency Broken Rail Renewal,SEC_034,11.546805,79.316362,3.6,5,1,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018216,Post-Derailment Caution Speed Order,SEC_022,12.384531,79.797314,4.1,13,2,4,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018217,Monsoon Heavy Flood Waterlogging,SEC_024,12.324431,79.740246,2.7,18,1,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018218,Monsoon Heavy Flood Waterlogging,SEC_021,12.455446,79.854147,2.3,14,2,3,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018219,Monsoon Heavy Flood Waterlogging,SEC_032,11.891338,79.450277,5.9,5,3,1,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018220,Monsoon Heavy Flood Waterlogging,SEC_041,11.164256,79.076035,6.5,21,2,4,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018221,Post-Derailment Caution Speed Order,SEC_029,12.036443,79.537092,6.4,8,3,3,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018222,OHE Catenary Parting Incident,SEC_017,12.722723,79.989176,4.8,9,2,1,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018223,Monsoon Heavy Flood Waterlogging,SEC_004,12.994336,80.198182,7.8,5,2,2,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018224,High Ambient Temperature Rail Expansion Risk,SEC_038,11.342334,79.212207,4.3,14,3,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018225,Post-Derailment Caution Speed Order,SEC_030,11.972608,79.506329,5.3,9,3,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-018226,High Ambient Temperature Rail Expansion Risk,SEC_032,11.857485,79.425109,5.0,21,2,4,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
