task_id,department,section_id,severity_num,priority_rank,estimated_duration_hours,deferred_count,days_until_target,total_trains_daily,capacity_utilization_percent,festival_traffic_multiplier
TDMS_TASK_015748,TRACTION,SEC_031,3,3,2.9,0,7,43,71.7,1.0
TDMS_TASK_015749,TRACTION,SEC_011,4,4,3.2,0,7,73,121.7,1.0
TDMS_TASK_015750,TRACTION,SEC_047,3,3,3.8,0,7,55,91.7,1.0
TDMS_TASK_015751,TRACTION,SEC_062,3,3,2.1,1,7,64,106.7,1.0
TDMS_TASK_015752,TRACTION,SEC_024,3,3,2.9,0,7,68,113.3,1.0
TDMS_TASK_015753,TRACTION,SEC_048,4,4,3.7,0,7,36,60.0,1.0
TDMS_TASK_015754,TRACTION,SEC_028,3,3,1.9,0,7,59,98.3,1.0
TDMS_TASK_015755,TRACTION,SEC_008,4,4,4.0,0,7,50,83.3,1.0
TDMS_TASK_015756,TRACTION,SEC_031,3,3,2.0,3,7,43,71.7,1.0
TDMS_TASK_015757,TRACTION,SEC_022,4,4,4.1,0,7,54,90.0,1.0
TDMS_TASK_015758,TRACTION,SEC_028,4,4,3.7,3,7,59,98.3,1.0
TDMS_TASK_015759,TRACTION,SEC_054,3,3,2.0,0,7,68,113.3,1.0
TDMS_TASK_015760,TRACTION,SEC_031,4,4,3.1,0,7,43,71.7,1.0
TDMS_TASK_015761,TRACTION,SEC_025,3,3,3.5,3,7,37,61.7,1.0
TDMS_TASK_015762,TRACTION,SEC_068,4,4,3.6,0,7,77,275.0,1.0
TDMS_TASK_015763,TRACTION,SEC_031,4,4,3.5,0,7,43,71.7,1.0
TDMS_TASK_015764,TRACTION,SEC_019,4,4,3.7,0,7,76,126.7,1.0
TDMS_TASK_015765,TRACTION,SEC_039,3,3,2.1,0,7,60,100.0,1.0
TDMS_TASK_015766,TRACTION,SEC_049,3,3,3.9,0,7,71,118.3,1.0
TDMS_TASK_015767,TRACTION,SEC_001,3,3,2.8,2,7,69,115.0,1.0
TDMS_TASK_015768,TRACTION,SEC_015,3,3,2.1,0,7,50,83.3,1.0
TDMS_TASK_015769,TRACTION,SEC_033,2,2,2.8,0,7,70,116.7,1.0
TDMS_TASK_015770,TRACTION,SEC_013,4,4,2.7,0,7,50,83.3,1.85
TDMS_TASK_015771,TRACTION,SEC_024,4,4,3.8,0,7,68,113.3,1.0
TDMS_TASK_015772,TRACTION,SEC_010,4,4,2.0,0,7,48,80.0,1.0
TDMS_TASK_015773,TRACTION,SEC_050,4,4,2.8,0,7,42,70.0,1.0
TDMS_TASK_015774,TRACTION,SEC_023,3,3,2.0,1,7,68,113.3,1.0
TDMS_TASK_015775,TRACTION,SEC_033,4,4,3.9,0,7,70,116.7,1.0
TDMS_TASK_015776,TRACTION,SEC_028,4,4,4.1,0,7,59,98.3,1.0
TDMS_TASK_015777,TRACTION,SEC_060,4,4,1.9,0,7,47,78.3,1.0
TDMS_TASK_015778,TRACTION,SEC_057,2,2,3.2,0,7,64,106.7,1.0
TDMS_TASK_015779,TRACTION,SEC_046,3,3,2.8,0,7,75,125.0,1.25
TDMS_TASK_015780,TRACTION,SEC_013,4,4,3.5,0,7,50,83.3,1.0
TDMS_TASK_015781,TRACTION,SEC_040,3,3,3.7,0,7,59,98.3,1.0
TDMS_TASK_015782,TRACTION,SEC_053,4,4,3.5,0,7,57,95.0,1.0
TDMS_TASK_015783,TRACTION,SEC_039,4,4,4.2,0,7,60,100.0,1.0
TDMS_TASK_015784,TRACTION,SEC_066,2,2,2.3,1,7,71,253.6,1.0
TDMS_TASK_015785,TRACTION,SEC_052,4,4,2.9,0,7,52,86.7,1.0
TDMS_TASK_015786,TRACTION,SEC_003,3,3,4.2,0,7,60,100.0,1.0
TDMS_TASK_015787,TRACTION,SEC_005,3,3,3.6,0,7,72,120.0,1.0
TDMS_TASK_015788,TRACTION,SEC_022,4,4,3.3,2,7,54,90.0,1.0
TDMS_TASK_015789,TRACTION,SEC_015,4,4,4.3,0,7,50,83.3,1.5
TDMS_TASK_015790,TRACTION,SEC_020,2,2,2.0,0,7,52,86.7,1.0
TDMS_TASK_015791,TRACTION,SEC_063,4,4,3.6,0,7,59,98.3,1.0
TDMS_TASK_015792,TRACTION,SEC_057,3,3,1.8,0,7,64,106.7,1.0
TDMS_TASK_015793,TRACTION,SEC_004,2,2,3.9,0,7,70,116.7,1.0
TDMS_TASK_015794,TRACTION,SEC_004,3,3,4.3,0,7,70,116.7,1.0
TDMS_TASK_015795,TRACTION,SEC_044,3,3,4.1,0,7,45,75.0,1.0
TDMS_TASK_015796,TRACTION,SEC_019,3,3,2.1,0,7,76,126.7,1.0
TDMS_TASK_015797,TRACTION,SEC_057,3,3,3.6,0,7,64,106.7,1.0
TDMS_TASK_015798,TRACTION,SEC_046,3,3,4.0,0,7,75,125.0,1.0
TDMS_TASK_015799,TRACTION,SEC_033,3,3,3.9,0,7,70,116.7,1.0
TDMS_TASK_015800,TRACTION,SEC_005,4,4,3.9,0,7,72,120.0,1.0
TDMS_TASK_015801,TRACTION,SEC_060,4,4,3.5,0,7,47,78.3,1.0
TDMS_TASK_015802,TRACTION,SEC_024,4,4,3.6,2,7,68,113.3,1.0
TDMS_TASK_015803,TRACTION,SEC_027,2,2,4.1,0,7,51,85.0,1.0
TDMS_TASK_015804,TRACTION,SEC_052,4,4,3.4,0,7,52,86.7,1.0
TDMS_TASK_015805,TRACTION,SEC_044,3,3,3.0,0,7,45,75.0,1.3
TDMS_TASK_015806,TRACTION,SEC_066,4,4,3.8,0,7,71,253.6,1.0
TDMS_TASK_015807,TRACTION,SEC_050,3,3,4.2,4,7,42,70.0,1.0
TDMS_TASK_015808,TRACTION,SEC_057,3,3,3.9,0,7,64,106.7,1.0
TDMS_TASK_015809,TRACTION,SEC_063,3,3,3.4,0,7,59,98.3,1.0
TDMS_TASK_015810,TRACTION,SEC_037,3,3,2.9,4,7,45,75.0,1.0
TDMS_TASK_015811,TRACTION,SEC_048,4,4,4.2,2,7,36,60.0,1.0
TDMS_TASK_015812,TRACTION,SEC_011,3,3,2.2,0,7,73,121.7,1.0
TDMS_TASK_015813,TRACTION,SEC_007,4,4,3.3,0,7,40,66.7,1.0
TDMS_TASK_015814,TRACTION,SEC_063,4,4,3.3,0,7,59,98.3,1.0
TDMS_TASK_015815,TRACTION,SEC_002,3,3,3.9,0,7,70,116.7,1.7
TDMS_TASK_015816,TRACTION,SEC_041,4,4,3.9,0,7,37,61.7,1.0
TDMS_TASK_015817,TRACTION,SEC_044,3,3,1.9,0,7,45,75.0,1.0
TDMS_TASK_015818,TRACTION,SEC_039,4,4,3.4,0,7,60,100.0,1.0
TDMS_TASK_015819,TRACTION,SEC_042,4,4,2.8,0,7,60,100.0,1.0
TDMS_TASK_015820,TRACTION,SEC_027,4,4,3.0,0,7,51,85.0,1.0
TDMS_TASK_015821,TRACTION,SEC_041,3,3,1.9,0,7,37,61.7,1.0
TDMS_TASK_015822,TRACTION,SEC_028,3,3,4.0,4,7,59,98.3,1.25
TDMS_TASK_015823,TRACTION,SEC_020,4,4,3.9,0,7,52,86.7,1.0
TDMS_TASK_015824,TRACTION,SEC_033,4,4,4.3,0,7,70,116.7,1.8
TDMS_TASK_015825,TRACTION,SEC_022,4,4,3.4,0,7,54,90.0,1.0
TDMS_TASK_015826,TRACTION,SEC_064,3,3,2.7,0,7,56,93.3,1.0
TDMS_TASK_015827,TRACTION,SEC_035,4,4,4.1,0,7,68,113.3,1.0
TDMS_TASK_015828,TRACTION,SEC_011,2,2,2.2,0,7,73,121.7,1.0
TDMS_TASK_015829,TRACTION,SEC_022,4,4,3.2,0,7,54,90.0,1.0
TDMS_TASK_015830,TRACTION,SEC_049,3,3,4.1,1,7,71,118.3,1.0
TDMS_TASK_015831,TRACTION,SEC_002,2,2,1.9,0,7,70,116.7,1.0
TDMS_TASK_015832,TRACTION,SEC_004,4,4,3.5,0,7,70,116.7,1.0
TDMS_TASK_015833,TRACTION,SEC_017,3,3,3.7,0,7,64,106.7,1.0
TDMS_TASK_015834,TRACTION,SEC_043,3,3,2.1,0,7,39,65.0,1.0
TDMS_TASK_015835,TRACTION,SEC_015,4,4,4.1,0,7,50,83.3,1.0
TDMS_TASK_015836,TRACTION,SEC_013,2,2,1.7,4,7,50,83.3,1.0
TDMS_TASK_015837,TRACTION,SEC_018,4,4,2.7,0,7,44,73.3,1.0
TDMS_TASK_015838,TRACTION,SEC_003,3,3,2.8,4,7,60,100.0,1.35
TDMS_TASK_015839,TRACTION,SEC_017,3,3,3.9,0,7,64,106.7,1.85
TDMS_TASK_015840,TRACTION,SEC_036,3,3,2.0,0,7,37,61.7,1.0
TDMS_TASK_015841,TRACTION,SEC_010,4,4,3.4,3,7,48,80.0,1.0
TDMS_TASK_015842,TRACTION,SEC_037,3,3,3.5,0,7,45,75.0,1.0
TDMS_TASK_015843,TRACTION,SEC_026,4,4,2.2,0,7,45,75.0,1.0
TDMS_TASK_015844,TRACTION,SEC_039,3,3,3.1,0,7,60,100.0,1.0
TDMS_TASK_015845,TRACTION,SEC_067,4,4,3.1,0,7,59,210.7,1.0
TDMS_TASK_015846,TRACTION,SEC_006,4,4,2.0,0,7,62,103.3,1.0
TDMS_TASK_015847,TRACTION,SEC_051,4,4,3.5,2,7,47,78.3,1.0
TDMS_TASK_015848,TRACTION,SEC_015,4,4,4.2,1,7,50,83.3,1.0
TDMS_TASK_015849,TRACTION,SEC_030,4,4,1.9,0,7,56,93.3,1.6
TDMS_TASK_015850,TRACTION,SEC_056,2,2,1.8,1,7,71,118.3,1.8
TDMS_TASK_015851,TRACTION,SEC_061,3,3,4.1,4,7,37,61.7,1.0
TDMS_TASK_015852,TRACTION,SEC_024,3,3,3.6,0,7,68,113.3,1.0
TDMS_TASK_015853,TRACTION,SEC_067,2,2,2.2,0,7,59,210.7,1.0
TDMS_TASK_015854,TRACTION,SEC_044,2,2,2.1,0,7,45,75.0,1.0
TDMS_TASK_015855,TRACTION,SEC_038,2,2,3.9,0,7,48,80.0,1.0
TDMS_TASK_015856,TRACTION,SEC_040,2,2,2.1,0,7,59,98.3,1.0
TDMS_TASK_015857,TRACTION,SEC_024,4,4,4.1,0,7,68,113.3,1.0
TDMS_TASK_015858,TRACTION,SEC_051,4,4,3.7,0,7,47,78.3,1.0
TDMS_TASK_015859,TRACTION,SEC_013,4,4,3.3,0,7,50,83.3,1.0
TDMS_TASK_015860,TRACTION,SEC_039,4,4,3.7,0,7,60,100.0,1.0
TDMS_TASK_015861,TRACTION,SEC_029,3,3,3.5,0,7,57,95.0,1.0
TDMS_TASK_015862,TRACTION,SEC_049,4,4,2.9,0,7,71,118.3,1.0
TDMS_TASK_015863,TRACTION,SEC_021,2,2,2.3,0,7,36,60.0,1.0
TDMS_TASK_015864,TRACTION,SEC_064,3,3,2.4,1,7,56,93.3,1.0
TDMS_TASK_015865,TRACTION,SEC_057,3,3,3.7,0,7,64,106.7,1.0
TDMS_TASK_015866,TRACTION,SEC_047,4,4,3.6,0,7,55,91.7,1.0
TDMS_TASK_015867,TRACTION,SEC_046,3,3,4.0,1,7,75,125.0,1.0
TDMS_TASK_015868,TRACTION,SEC_058,2,2,2.0,0,7,72,120.0,1.0
TDMS_TASK_015869,TRACTION,SEC_017,4,4,3.6,0,7,64,106.7,1.0
TDMS_TASK_015870,TRACTION,SEC_002,3,3,3.1,0,7,70,116.7,1.0
TDMS_TASK_015871,TRACTION,SEC_052,4,4,4.0,0,7,52,86.7,1.0
TDMS_TASK_015872,TRACTION,SEC_058,3,3,3.4,4,7,72,120.0,1.0
TDMS_TASK_015873,TRACTION,SEC_009,3,3,2.1,0,7,47,78.3,1.0
TDMS_TASK_015874,TRACTION,SEC_009,2,2,2.0,4,7,47,78.3,1.0
TDMS_TASK_015875,TRACTION,SEC_058,3,3,3.9,0,7,72,120.0,1.0
TDMS_TASK_015876,TRACTION,SEC_012,3,3,2.4,0,7,69,115.0,1.0
TDMS_TASK_015877,TRACTION,SEC_036,3,3,4.2,0,7,37,61.7,1.0
TDMS_TASK_015878,TRACTION,SEC_053,4,4,3.2,0,7,57,95.0,1.0
TDMS_TASK_015879,TRACTION,SEC_056,3,3,3.2,3,7,71,118.3,1.0
TDMS_TASK_015880,TRACTION,SEC_063,4,4,4.1,0,7,59,98.3,1.0
TDMS_TASK_015881,TRACTION,SEC_062,3,3,3.7,2,7,64,106.7,1.0
TDMS_TASK_015882,TRACTION,SEC_011,3,3,1.5,0,7,73,121.7,1.0
TDMS_TASK_015883,TRACTION,SEC_032,4,4,3.7,0,7,68,113.3,1.0
TDMS_TASK_015884,TRACTION,SEC_064,3,3,1.8,0,7,56,93.3,1.0
TDMS_TASK_015885,TRACTION,SEC_055,4,4,3.3,0,7,69,115.0,1.0
TDMS_TASK_015886,TRACTION,SEC_036,3,3,3.0,1,7,37,61.7,1.0
TDMS_TASK_015887,TRACTION,SEC_003,2,2,4.2,4,7,60,100.0,1.45
TDMS_TASK_015888,TRACTION,SEC_022,4,4,3.5,2,7,54,90.0,1.0
TDMS_TASK_015889,TRACTION,SEC_017,2,2,2.1,0,7,64,106.7,1.0
TDMS_TASK_015890,TRACTION,SEC_065,3,3,4.2,0,7,68,113.3,1.0
TDMS_TASK_015891,TRACTION,SEC_035,4,4,3.0,0,7,68,113.3,1.0
TDMS_TASK_015892,TRACTION,SEC_001,3,3,2.9,0,7,69,115.0,1.0
TDMS_TASK_015893,TRACTION,SEC_013,4,4,2.2,0,7,50,83.3,1.0
TDMS_TASK_015894,TRACTION,SEC_040,2,2,3.8,0,7,59,98.3,1.0
TDMS_TASK_015895,TRACTION,SEC_068,3,3,4.2,0,7,77,275.0,1.0
TDMS_TASK_015896,TRACTION,SEC_024,4,4,4.1,0,7,68,113.3,1.0
TDMS_TASK_015897,TRACTION,SEC_015,3,3,3.9,0,7,50,83.3,1.0
TDMS_TASK_015898,TRACTION,SEC_017,4,4,1.7,0,7,64,106.7,1.0
TDMS_TASK_015899,TRACTION,SEC_029,4,4,3.0,0,7,57,95.0,1.0
TDMS_TASK_015900,TRACTION,SEC_050,4,4,2.6,0,7,42,70.0,1.0
TDMS_TASK_015901,TRACTION,SEC_011,3,3,3.1,0,7,73,121.7,1.0
TDMS_TASK_015902,TRACTION,SEC_012,4,4,1.9,0,7,69,115.0,1.0
TDMS_TASK_015903,TRACTION,SEC_004,4,4,3.3,0,7,70,116.7,1.0
TDMS_TASK_015904,TRACTION,SEC_065,4,4,2.7,0,7,68,113.3,1.0
TDMS_TASK_015905,TRACTION,SEC_011,2,2,2.3,0,7,73,121.7,1.0
TDMS_TASK_015906,TRACTION,SEC_042,2,2,4.0,0,7,60,100.0,1.0
TDMS_TASK_015907,TRACTION,SEC_058,3,3,3.2,0,7,72,120.0,1.0
TDMS_TASK_015908,TRACTION,SEC_037,4,4,3.2,0,7,45,75.0,1.0
TDMS_TASK_015909,TRACTION,SEC_042,4,4,2.9,0,7,60,100.0,1.0
TDMS_TASK_015910,TRACTION,SEC_059,3,3,4.0,0,7,51,85.0,1.0
TDMS_TASK_015911,TRACTION,SEC_015,4,4,3.7,0,7,50,83.3,1.0
TDMS_TASK_015912,TRACTION,SEC_050,4,4,3.6,0,7,42,70.0,1.0
TDMS_TASK_015913,TRACTION,SEC_055,2,2,1.9,0,7,69,115.0,1.0
TDMS_TASK_015914,TRACTION,SEC_021,4,4,1.8,1,7,36,60.0,1.7
TDMS_TASK_015915,TRACTION,SEC_044,4,4,3.8,0,7,45,75.0,1.0
TDMS_TASK_015916,TRACTION,SEC_018,4,4,1.8,0,7,44,73.3,1.0
TDMS_TASK_015917,TRACTION,SEC_067,4,4,4.0,0,7,59,210.7,1.0
TDMS_TASK_015918,TRACTION,SEC_023,2,2,2.3,0,7,68,113.3,1.0
TDMS_TASK_015919,TRACTION,SEC_028,4,4,3.7,0,7,59,98.3,1.0
TDMS_TASK_015920,TRACTION,SEC_021,3,3,2.3,0,7,36,60.0,1.0
TDMS_TASK_015921,TRACTION,SEC_022,4,4,3.8,0,7,54,90.0,1.0
TDMS_TASK_015922,TRACTION,SEC_018,3,3,1.9,1,7,44,73.3,1.0
TDMS_TASK_015923,TRACTION,SEC_014,3,3,3.0,0,7,55,91.7,1.0
TDMS_TASK_015924,TRACTION,SEC_032,4,4,3.4,0,7,68,113.3,1.0
TDMS_TASK_015925,TRACTION,SEC_005,4,4,3.4,0,7,72,120.0,1.0
TDMS_TASK_015926,TRACTION,SEC_023,4,4,3.3,0,7,68,113.3,1.0
TDMS_TASK_015927,TRACTION,SEC_004,4,4,3.2,4,7,70,116.7,1.0
TDMS_TASK_015928,TRACTION,SEC_045,4,4,3.1,0,7,43,71.7,1.0
TDMS_TASK_015929,TRACTION,SEC_029,2,2,3.2,0,7,57,95.0,1.0
TDMS_TASK_015930,TRACTION,SEC_005,3,3,4.1,0,7,72,120.0,1.0
TDMS_TASK_015931,TRACTION,SEC_017,4,4,3.2,0,7,64,106.7,1.0
TDMS_TASK_015932,TRACTION,SEC_012,3,3,3.6,0,7,69,115.0,1.0
TDMS_TASK_015933,TRACTION,SEC_059,3,3,3.2,2,7,51,85.0,1.0
TDMS_TASK_015934,TRACTION,SEC_056,3,3,3.5,0,7,71,118.3,1.0
TDMS_TASK_015935,TRACTION,SEC_047,3,3,2.8,0,7,55,91.7,1.0
TDMS_TASK_015936,TRACTION,SEC_033,2,2,4.0,0,7,70,116.7,1.0
TDMS_TASK_015937,TRACTION,SEC_046,4,4,2.0,0,7,75,125.0,1.0
TDMS_TASK_015938,TRACTION,SEC_042,3,3,2.1,0,7,60,100.0,1.0
TDMS_TASK_015939,TRACTION,SEC_030,2,2,1.8,1,7,56,93.3,1.0
TDMS_TASK_015940,TRACTION,SEC_002,3,3,3.8,0,7,70,116.7,1.0
TDMS_TASK_015941,TRACTION,SEC_054,4,4,3.4,0,7,68,113.3,1.0
TDMS_TASK_015942,TRACTION,SEC_051,4,4,3.6,0,7,47,78.3,1.0
TDMS_TASK_015943,TRACTION,SEC_046,4,4,3.9,0,7,75,125.0,1.0
TDMS_TASK_015944,TRACTION,SEC_017,2,2,2.0,0,7,64,106.7,1.0
TDMS_TASK_015945,TRACTION,SEC_001,3,3,2.0,2,7,69,115.0,1.0
TDMS_TASK_015946,TRACTION,SEC_019,4,4,2.9,0,7,76,126.7,1.0
TDMS_TASK_015947,TRACTION,SEC_008,4,4,3.0,0,7,50,83.3,1.0
TDMS_TASK_015948,TRACTION,SEC_052,2,2,2.4,0,7,52,86.7,1.0
TDMS_TASK_015949,TRACTION,SEC_063,3,3,1.9,0,7,59,98.3,1.45
TDMS_TASK_015950,TRACTION,SEC_008,2,2,2.1,0,7,50,83.3,1.0
TDMS_TASK_015951,TRACTION,SEC_001,3,3,1.8,0,7,69,115.0,1.0
TDMS_TASK_015952,TRACTION,SEC_033,3,3,3.4,0,7,70,116.7,1.0
TDMS_TASK_015953,TRACTION,SEC_010,3,3,2.2,0,7,48,80.0,1.3
TDMS_TASK_015954,TRACTION,SEC_039,2,2,2.1,4,7,60,100.0,1.0
TDMS_TASK_015955,TRACTION,SEC_011,3,3,4.2,2,7,73,121.7,1.0
TDMS_TASK_015956,TRACTION,SEC_034,4,4,4.0,0,7,56,93.3,1.0
TDMS_TASK_015957,TRACTION,SEC_020,4,4,3.3,0,7,52,86.7,1.75
TDMS_TASK_015958,TRACTION,SEC_028,3,3,2.7,0,7,59,98.3,1.0
TDMS_TASK_015959,TRACTION,SEC_060,3,3,4.6,0,7,47,78.3,1.75
TDMS_TASK_015960,TRACTION,SEC_018,4,4,3.5,0,7,44,73.3,1.0
TDMS_TASK_015961,TRACTION,SEC_001,4,4,1.7,0,7,69,115.0,1.0
TDMS_TASK_015962,TRACTION,SEC_036,3,3,3.3,0,7,37,61.7,1.0
TDMS_TASK_015963,TRACTION,SEC_011,4,4,3.7,0,7,73,121.7,1.0
TDMS_TASK_015964,TRACTION,SEC_016,3,3,3.2,0,7,72,120.0,1.0
TDMS_TASK_015965,TRACTION,SEC_042,4,4,3.4,0,7,60,100.0,1.0
TDMS_TASK_015966,TRACTION,SEC_034,4,4,3.7,0,7,56,93.3,1.0
TDMS_TASK_015967,TRACTION,SEC_045,3,3,2.3,0,7,43,71.7,1.0
TDMS_TASK_015968,TRACTION,SEC_046,4,4,3.0,0,7,75,125.0,1.0
TDMS_TASK_015969,TRACTION,SEC_016,3,3,3.4,2,7,72,120.0,1.0
TDMS_TASK_015970,TRACTION,SEC_035,3,3,2.3,0,7,68,113.3,1.3
TDMS_TASK_015971,TRACTION,SEC_054,3,3,4.3,0,7,68,113.3,1.0
TDMS_TASK_015972,TRACTION,SEC_013,3,3,2.1,0,7,50,83.3,1.0
TDMS_TASK_015973,TRACTION,SEC_003,4,4,3.9,4,7,60,100.0,1.0
TDMS_TASK_015974,TRACTION,SEC_022,3,3,1.6,0,7,54,90.0,1.0
TDMS_TASK_015975,TRACTION,SEC_042,4,4,3.3,0,7,60,100.0,1.0
TDMS_TASK_015976,TRACTION,SEC_036,3,3,4.1,0,7,37,61.7,1.0
TDMS_TASK_015977,TRACTION,SEC_015,4,4,3.8,0,7,50,83.3,1.0
TDMS_TASK_015978,TRACTION,SEC_006,3,3,4.0,0,7,62,103.3,1.0
TDMS_TASK_015979,TRACTION,SEC_053,2,2,1.8,0,7,57,95.0,1.0
TDMS_TASK_015980,TRACTION,SEC_015,2,2,3.4,1,7,50,83.3,1.0
TDMS_TASK_015981,TRACTION,SEC_046,4,4,3.2,0,7,75,125.0,1.0
TDMS_TASK_015982,TRACTION,SEC_045,3,3,3.9,4,7,43,71.7,1.0
TDMS_TASK_015983,TRACTION,SEC_030,2,2,3.1,0,7,56,93.3,1.3
TDMS_TASK_015984,TRACTION,SEC_045,3,3,3.7,0,7,43,71.7,1.0
TDMS_TASK_015985,TRACTION,SEC_019,4,4,3.2,0,7,76,126.7,1.0
TDMS_TASK_015986,TRACTION,SEC_020,3,3,2.7,0,7,52,86.7,1.0
TDMS_TASK_015987,TRACTION,SEC_025,3,3,4.3,0,7,37,61.7,1.7
TDMS_TASK_015988,TRACTION,SEC_028,2,2,1.7,1,7,59,98.3,1.0
TDMS_TASK_015989,TRACTION,SEC_063,3,3,1.8,0,7,59,98.3,1.0
TDMS_TASK_015990,TRACTION,SEC_054,3,3,3.2,3,7,68,113.3,1.0
TDMS_TASK_015991,TRACTION,SEC_038,3,3,4.0,0,7,48,80.0,1.0
TDMS_TASK_015992,TRACTION,SEC_040,3,3,1.9,0,7,59,98.3,1.0
TDMS_TASK_015993,TRACTION,SEC_055,2,2,1.7,2,7,69,115.0,1.0
TDMS_TASK_015994,TRACTION,SEC_041,3,3,1.9,0,7,37,61.7,1.0
TDMS_TASK_015995,TRACTION,SEC_049,4,4,3.6,0,7,71,118.3,1.0
TDMS_TASK_015996,TRACTION,SEC_053,3,3,3.7,0,7,57,95.0,1.0
TDMS_TASK_015997,TRACTION,SEC_046,4,4,3.2,0,7,75,125.0,1.2
TDMS_TASK_015998,TRACTION,SEC_053,4,4,3.7,0,7,57,95.0,1.0
TDMS_TASK_015999,TRACTION,SEC_054,3,3,3.3,0,7,68,113.3,1.0
TDMS_TASK_016000,TRACTION,SEC_029,3,3,2.9,1,7,57,95.0,1.0
TDMS_TASK_016001,TRACTION,SEC_022,2,2,1.5,0,7,54,90.0,1.0
TDMS_TASK_016002,TRACTION,SEC_025,3,3,2.2,3,7,37,61.7,1.0
TDMS_TASK_016003,TRACTION,SEC_039,3,3,3.6,0,7,60,100.0,1.0
TDMS_TASK_016004,TRACTION,SEC_068,4,4,3.8,1,7,77,275.0,1.0
TDMS_TASK_016005,TRACTION,SEC_033,4,4,2.9,0,7,70,116.7,1.0
TDMS_TASK_016006,TRACTION,SEC_034,4,4,3.8,0,7,56,93.3,1.7
TDMS_TASK_016007,TRACTION,SEC_036,3,3,4.1,0,7,37,61.7,1.0
TDMS_TASK_016008,TRACTION,SEC_021,3,3,2.0,0,7,36,60.0,1.0
TDMS_TASK_016009,TRACTION,SEC_019,4,4,3.3,0,7,76,126.7,1.0
TDMS_TASK_016010,TRACTION,SEC_024,2,2,1.9,3,7,68,113.3,1.0
TDMS_TASK_016011,TRACTION,SEC_023,2,2,3.5,1,7,68,113.3,1.0
TDMS_TASK_016012,TRACTION,SEC_010,4,4,3.5,0,7,48,80.0,1.0
TDMS_TASK_016013,TRACTION,SEC_049,3,3,3.5,0,7,71,118.3,1.0
TDMS_TASK_016014,TRACTION,SEC_004,3,3,4.1,0,7,70,116.7,1.0
TDMS_TASK_016015,TRACTION,SEC_057,3,3,4.0,0,7,64,106.7,1.0
TDMS_TASK_016016,TRACTION,SEC_015,4,4,2.8,0,7,50,83.3,1.0
TDMS_TASK_016017,TRACTION,SEC_038,3,3,2.9,0,7,48,80.0,1.0
TDMS_TASK_016018,TRACTION,SEC_017,3,3,1.9,0,7,64,106.7,1.0
TDMS_TASK_016019,TRACTION,SEC_007,3,3,2.9,0,7,40,66.7,1.85
TDMS_TASK_016020,TRACTION,SEC_023,4,4,3.1,3,7,68,113.3,1.0
TDMS_TASK_016021,TRACTION,SEC_041,4,4,3.8,0,7,37,61.7,1.0
TDMS_TASK_016022,TRACTION,SEC_050,3,3,3.5,3,7,42,70.0,1.0
TDMS_TASK_016023,TRACTION,SEC_044,3,3,2.1,0,7,45,75.0,1.0
TDMS_TASK_016024,TRACTION,SEC_046,3,3,4.2,0,7,75,125.0,1.0
TDMS_TASK_016025,TRACTION,SEC_052,3,3,1.7,0,7,52,86.7,1.0
TDMS_TASK_016026,TRACTION,SEC_033,4,4,3.9,0,7,70,116.7,1.0
TDMS_TASK_016027,TRACTION,SEC_056,2,2,1.9,3,7,71,118.3,1.0
TDMS_TASK_016028,TRACTION,SEC_018,4,4,3.2,0,7,44,73.3,1.0
TDMS_TASK_016029,TRACTION,SEC_004,2,2,1.8,3,7,70,116.7,1.0
TDMS_TASK_016030,TRACTION,SEC_005,3,3,2.1,0,7,72,120.0,1.0
TDMS_TASK_016031,TRACTION,SEC_058,4,4,3.1,0,7,72,120.0,1.0
TDMS_TASK_016032,TRACTION,SEC_032,3,3,2.7,0,7,68,113.3,1.0
TDMS_TASK_016033,TRACTION,SEC_025,2,2,3.7,0,7,37,61.7,1.0
TDMS_TASK_016034,TRACTION,SEC_043,4,4,3.9,0,7,39,65.0,1.0
TDMS_TASK_016035,TRACTION,SEC_006,4,4,3.7,0,7,62,103.3,1.0
TDMS_TASK_016036,TRACTION,SEC_034,2,2,2.0,0,7,56,93.3,1.0
TDMS_TASK_016037,TRACTION,SEC_068,4,4,3.4,0,7,77,275.0,1.0
TDMS_TASK_016038,TRACTION,SEC_062,2,2,1.8,4,7,64,106.7,1.0
TDMS_TASK_016039,TRACTION,SEC_042,4,4,2.3,0,7,60,100.0,1.0
TDMS_TASK_016040,TRACTION,SEC_022,4,4,3.7,0,7,54,90.0,1.0
TDMS_TASK_016041,TRACTION,SEC_023,4,4,3.5,0,7,68,113.3,1.0
TDMS_TASK_016042,TRACTION,SEC_033,3,3,2.1,2,7,70,116.7,1.0
TDMS_TASK_016043,TRACTION,SEC_018,2,2,2.2,0,7,44,73.3,1.0
TDMS_TASK_016044,TRACTION,SEC_008,3,3,3.9,0,7,50,83.3,1.0
TDMS_TASK_016045,TRACTION,SEC_017,4,4,3.4,0,7,64,106.7,1.0
TDMS_TASK_016046,TRACTION,SEC_055,4,4,2.8,0,7,69,115.0,1.0
TDMS_TASK_016047,TRACTION,SEC_011,3,3,2.0,0,7,73,121.7,1.0
TDMS_TASK_016048,TRACTION,SEC_023,3,3,3.9,4,7,68,113.3,1.0
TDMS_TASK_016049,TRACTION,SEC_020,3,3,1.9,0,7,52,86.7,1.0
