event_id,event_type,section_id,detected_at,affected_block_id,impact_description,severity
DIS_023572,Emergency Defect,SEC_001,2024-01-01 19:38:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_001,Medium
DIS_023573,Machine Breakdown,SEC_001,2024-03-07 00:13:00,,Tamping/BCM machine breakdown during block operation in SEC_001,Low
DIS_023574,Emergency Defect,SEC_031,2024-08-04 00:37:00,SLOT_009318,Emergency rail/OHE defect detected requiring urgent track access in SEC_031,Low
DIS_023575,Late Train,SEC_032,2024-06-21 14:27:00,SLOT_038166,Late express train delay cascading in section SEC_032 (Severity Medium),Medium
DIS_023576,Emergency Defect,SEC_016,2024-04-04 00:24:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_016,Low
DIS_023577,Machine Breakdown,SEC_005,2024-07-06 03:37:00,SLOT_041171,Tamping/BCM machine breakdown during block operation in SEC_005,Low
DIS_023578,Emergency Defect,SEC_038,2024-05-16 05:23:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_038,Medium
DIS_023579,Late Train,SEC_008,2024-05-10 22:34:00,SLOT_007596,Late express train delay cascading in section SEC_008 (Severity Medium),Medium
DIS_023580,Emergency Defect,SEC_010,2024-04-27 12:03:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_010,High
DIS_023581,Machine Breakdown,SEC_023,2024-06-22 16:18:00,SLOT_025745,Tamping/BCM machine breakdown during block operation in SEC_023,Medium
DIS_023582,Late Train,SEC_036,2024-06-28 03:23:00,SLOT_047428,Late express train delay cascading in section SEC_036 (Severity Medium),Medium
DIS_023583,Emergency Defect,SEC_049,2024-02-23 15:04:00,SLOT_015531,Emergency rail/OHE defect detected requiring urgent track access in SEC_049,Low
DIS_023584,Emergency Defect,SEC_031,2024-09-06 12:59:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_031,Low
DIS_023585,Emergency Defect,SEC_048,2024-05-03 00:10:00,SLOT_018981,Emergency rail/OHE defect detected requiring urgent track access in SEC_048,Medium
DIS_023586,Late Train,SEC_032,2024-02-06 06:59:00,SLOT_016298,Late express train delay cascading in section SEC_032 (Severity Low),Low
DIS_023587,Late Train,SEC_042,2024-03-14 11:04:00,SLOT_012132,Late express train delay cascading in section SEC_042 (Severity Low),Low
DIS_023588,Emergency Defect,SEC_009,2024-08-27 22:12:00,SLOT_006455,Emergency rail/OHE defect detected requiring urgent track access in SEC_009,Low
DIS_023589,Late Train,SEC_003,2024-07-23 14:35:00,SLOT_007654,Late express train delay cascading in section SEC_003 (Severity Low),Low
DIS_023590,Late Train,SEC_033,2024-04-11 08:48:00,SLOT_032998,Late express train delay cascading in section SEC_033 (Severity Low),Low
DIS_023591,Late Train,SEC_048,2024-07-09 15:15:00,SLOT_019597,Late express train delay cascading in section SEC_048 (Severity Low),Low
DIS_023592,Late Train,SEC_037,2024-10-01 04:56:00,,Late express train delay cascading in section SEC_037 (Severity Medium),Medium
DIS_023593,Emergency Defect,SEC_017,2024-08-30 12:48:00,SLOT_011751,Emergency rail/OHE defect detected requiring urgent track access in SEC_017,Medium
DIS_023594,Machine Breakdown,SEC_024,2024-02-09 10:59:00,,Tamping/BCM machine breakdown during block operation in SEC_024,Medium
DIS_023595,Late Train,SEC_006,2024-09-09 10:25:00,SLOT_014825,Late express train delay cascading in section SEC_006 (Severity Medium),Medium
DIS_023596,Late Train,SEC_017,2024-10-18 15:06:00,SLOT_011199,Late express train delay cascading in section SEC_017 (Severity Medium),Medium
DIS_023597,Late Train,SEC_034,2024-03-26 17:18:00,,Late express train delay cascading in section SEC_034 (Severity Medium),Medium
DIS_023598,Emergency Defect,SEC_009,2024-09-09 05:42:00,SLOT_040907,Emergency rail/OHE defect detected requiring urgent track access in SEC_009,Low
DIS_023599,Late Train,SEC_024,2024-06-30 09:41:00,,Late express train delay cascading in section SEC_024 (Severity High),High
DIS_023600,Machine Breakdown,SEC_015,2024-02-05 15:37:00,,Tamping/BCM machine breakdown during block operation in SEC_015,Low
DIS_023601,Emergency Defect,SEC_025,2024-11-23 04:45:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_025,Medium
DIS_023602,Late Train,SEC_038,2024-11-20 10:15:00,SLOT_003024,Late express train delay cascading in section SEC_038 (Severity Low),Low
DIS_023603,Late Train,SEC_044,2024-10-29 10:14:00,SLOT_010510,Late express train delay cascading in section SEC_044 (Severity Low),Low
DIS_023604,Emergency Defect,SEC_021,2024-01-28 07:09:00,SLOT_049703,Emergency rail/OHE defect detected requiring urgent track access in SEC_021,High
DIS_023605,Late Train,SEC_041,2024-11-23 12:19:00,SLOT_005400,Late express train delay cascading in section SEC_041 (Severity Low),Low
DIS_023606,Late Train,SEC_035,2024-02-20 23:37:00,,Late express train delay cascading in section SEC_035 (Severity Low),Low
DIS_023607,Late Train,SEC_046,2024-06-13 21:52:00,SLOT_042983,Late express train delay cascading in section SEC_046 (Severity Low),Low
DIS_023608,Emergency Defect,SEC_037,2024-03-09 19:17:00,SLOT_005736,Emergency rail/OHE defect detected requiring urgent track access in SEC_037,Low
DIS_023609,Emergency Defect,SEC_027,2024-07-10 17:15:00,SLOT_009633,Emergency rail/OHE defect detected requiring urgent track access in SEC_027,High
DIS_023610,Machine Breakdown,SEC_034,2024-03-10 08:33:00,,Tamping/BCM machine breakdown during block operation in SEC_034,Medium
DIS_023611,Late Train,SEC_016,2024-06-14 18:17:00,SLOT_027365,Late express train delay cascading in section SEC_016 (Severity Medium),Medium
DIS_023612,Machine Breakdown,SEC_034,2024-12-01 17:05:00,SLOT_023218,Tamping/BCM machine breakdown during block operation in SEC_034,Low
DIS_023613,Emergency Defect,SEC_035,2024-08-22 00:45:00,SLOT_020983,Emergency rail/OHE defect detected requiring urgent track access in SEC_035,Low
DIS_023614,Emergency Defect,SEC_030,2024-05-29 13:28:00,SLOT_049535,Emergency rail/OHE defect detected requiring urgent track access in SEC_030,Medium
DIS_023615,Emergency Defect,SEC_006,2024-04-16 19:56:00,SLOT_013542,Emergency rail/OHE defect detected requiring urgent track access in SEC_006,Low
DIS_023616,Machine Breakdown,SEC_026,2024-02-29 04:34:00,SLOT_001432,Tamping/BCM machine breakdown during block operation in SEC_026,Low
DIS_023617,Emergency Defect,SEC_035,2024-12-03 12:23:00,SLOT_028017,Emergency rail/OHE defect detected requiring urgent track access in SEC_035,Low
DIS_023618,Late Train,SEC_010,2024-07-19 18:59:00,,Late express train delay cascading in section SEC_010 (Severity Low),Low
DIS_023619,Late Train,SEC_039,2024-12-11 21:10:00,SLOT_040329,Late express train delay cascading in section SEC_039 (Severity High),High
DIS_023620,Machine Breakdown,SEC_042,2024-09-29 21:51:00,SLOT_047829,Tamping/BCM machine breakdown during block operation in SEC_042,Medium
DIS_023621,Late Train,SEC_027,2024-02-06 23:34:00,SLOT_010266,Late express train delay cascading in section SEC_027 (Severity Low),Low
DIS_023622,Machine Breakdown,SEC_048,2024-12-24 09:49:00,,Tamping/BCM machine breakdown during block operation in SEC_048,Low
DIS_023623,Machine Breakdown,SEC_043,2024-10-01 00:57:00,,Tamping/BCM machine breakdown during block operation in SEC_043,Medium
DIS_023624,Late Train,SEC_023,2024-08-06 03:42:00,SLOT_003625,Late express train delay cascading in section SEC_023 (Severity Low),Low
DIS_023625,Machine Breakdown,SEC_044,2024-07-26 00:52:00,,Tamping/BCM machine breakdown during block operation in SEC_044,High
DIS_023626,Late Train,SEC_046,2024-02-13 20:09:00,,Late express train delay cascading in section SEC_046 (Severity Medium),Medium
DIS_023627,Late Train,SEC_006,2024-08-01 08:48:00,SLOT_027605,Late express train delay cascading in section SEC_006 (Severity Low),Low
DIS_023628,Emergency Defect,SEC_049,2024-02-16 02:51:00,SLOT_021791,Emergency rail/OHE defect detected requiring urgent track access in SEC_049,Medium
DIS_023629,Machine Breakdown,SEC_001,2024-09-11 20:03:00,,Tamping/BCM machine breakdown during block operation in SEC_001,Medium
DIS_023630,Late Train,SEC_024,2024-12-04 22:11:00,SLOT_036307,Late express train delay cascading in section SEC_024 (Severity Low),Low
DIS_023631,Late Train,SEC_046,2024-06-18 23:04:00,,Late express train delay cascading in section SEC_046 (Severity High),High
DIS_023632,Emergency Defect,SEC_036,2024-10-07 01:25:00,SLOT_039706,Emergency rail/OHE defect detected requiring urgent track access in SEC_036,Low
DIS_023633,Emergency Defect,SEC_014,2024-07-14 01:46:00,SLOT_020946,Emergency rail/OHE defect detected requiring urgent track access in SEC_014,Low
DIS_023634,Emergency Defect,SEC_032,2024-02-24 06:54:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_032,High
DIS_023635,Late Train,SEC_011,2024-06-19 14:02:00,,Late express train delay cascading in section SEC_011 (Severity Low),Low
DIS_023636,Late Train,SEC_012,2024-10-16 11:41:00,SLOT_008675,Late express train delay cascading in section SEC_012 (Severity Low),Low
DIS_023637,Emergency Defect,SEC_045,2024-12-17 07:31:00,SLOT_041266,Emergency rail/OHE defect detected requiring urgent track access in SEC_045,Low
DIS_023638,Late Train,SEC_003,2024-02-05 17:21:00,,Late express train delay cascading in section SEC_003 (Severity Medium),Medium
DIS_023639,Machine Breakdown,SEC_048,2024-08-10 00:21:00,SLOT_032909,Tamping/BCM machine breakdown during block operation in SEC_048,Low
DIS_023640,Late Train,SEC_023,2024-05-17 01:57:00,,Late express train delay cascading in section SEC_023 (Severity Medium),Medium
DIS_023641,Late Train,SEC_004,2024-03-05 14:34:00,,Late express train delay cascading in section SEC_004 (Severity Medium),Medium
DIS_023642,Machine Breakdown,SEC_039,2024-01-08 06:10:00,,Tamping/BCM machine breakdown during block operation in SEC_039,Medium
DIS_023643,Emergency Defect,SEC_003,2024-06-17 14:55:00,SLOT_034657,Emergency rail/OHE defect detected requiring urgent track access in SEC_003,High
DIS_023644,Emergency Defect,SEC_016,2024-12-22 14:48:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_016,Medium
DIS_023645,Late Train,SEC_012,2024-12-26 13:22:00,,Late express train delay cascading in section SEC_012 (Severity Low),Low
DIS_023646,Late Train,SEC_039,2024-05-04 00:17:00,SLOT_039825,Late express train delay cascading in section SEC_039 (Severity High),High
DIS_023647,Emergency Defect,SEC_020,2024-11-29 18:07:00,SLOT_042279,Emergency rail/OHE defect detected requiring urgent track access in SEC_020,Low
DIS_023648,Machine Breakdown,SEC_033,2024-02-15 16:28:00,SLOT_005890,Tamping/BCM machine breakdown during block operation in SEC_033,Medium
DIS_023649,Emergency Defect,SEC_004,2024-09-18 06:24:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_004,Medium
DIS_023650,Late Train,SEC_035,2024-10-23 14:36:00,SLOT_021727,Late express train delay cascading in section SEC_035 (Severity Low),Low
DIS_023651,Late Train,SEC_035,2024-06-21 22:04:00,,Late express train delay cascading in section SEC_035 (Severity Medium),Medium
DIS_023652,Machine Breakdown,SEC_015,2024-06-01 09:41:00,,Tamping/BCM machine breakdown during block operation in SEC_015,Medium
DIS_023653,Emergency Defect,SEC_044,2024-04-24 23:18:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_044,High
DIS_023654,Late Train,SEC_024,2024-08-15 15:34:00,SLOT_020477,Late express train delay cascading in section SEC_024 (Severity Low),Low
DIS_023655,Late Train,SEC_033,2024-09-06 02:45:00,,Late express train delay cascading in section SEC_033 (Severity Medium),Medium
DIS_023656,Late Train,SEC_009,2024-11-11 07:58:00,SLOT_023494,Late express train delay cascading in section SEC_009 (Severity Medium),Medium
DIS_023657,Late Train,SEC_046,2024-07-01 18:19:00,,Late express train delay cascading in section SEC_046 (Severity Medium),Medium
DIS_023658,Machine Breakdown,SEC_013,2024-04-05 15:28:00,SLOT_040370,Tamping/BCM machine breakdown during block operation in SEC_013,Low
DIS_023659,Emergency Defect,SEC_031,2024-09-15 03:19:00,SLOT_031123,Emergency rail/OHE defect detected requiring urgent track access in SEC_031,Low
DIS_023660,Late Train,SEC_005,2024-07-16 10:32:00,,Late express train delay cascading in section SEC_005 (Severity Medium),Medium
DIS_023661,Machine Breakdown,SEC_003,2024-09-04 13:11:00,SLOT_009461,Tamping/BCM machine breakdown during block operation in SEC_003,Medium
DIS_023662,Machine Breakdown,SEC_007,2024-03-01 23:43:00,SLOT_023680,Tamping/BCM machine breakdown during block operation in SEC_007,Medium
DIS_023663,Machine Breakdown,SEC_047,2024-06-05 23:04:00,SLOT_043358,Tamping/BCM machine breakdown during block operation in SEC_047,High
DIS_023664,Emergency Defect,SEC_011,2024-11-07 14:28:00,SLOT_038572,Emergency rail/OHE defect detected requiring urgent track access in SEC_011,Medium
DIS_023665,Machine Breakdown,SEC_044,2024-01-12 00:10:00,SLOT_019675,Tamping/BCM machine breakdown during block operation in SEC_044,Medium
DIS_023666,Late Train,SEC_029,2024-04-27 09:57:00,,Late express train delay cascading in section SEC_029 (Severity Medium),Medium
DIS_023667,Machine Breakdown,SEC_005,2024-07-11 14:41:00,SLOT_002283,Tamping/BCM machine breakdown during block operation in SEC_005,Low
DIS_023668,Late Train,SEC_022,2024-06-27 10:40:00,SLOT_033831,Late express train delay cascading in section SEC_022 (Severity Low),Low
DIS_023669,Late Train,SEC_024,2024-07-26 13:58:00,SLOT_030828,Late express train delay cascading in section SEC_024 (Severity High),High
DIS_023670,Late Train,SEC_014,2024-09-22 10:35:00,SLOT_002776,Late express train delay cascading in section SEC_014 (Severity Medium),Medium
DIS_023671,Late Train,SEC_030,2024-08-11 00:44:00,,Late express train delay cascading in section SEC_030 (Severity Low),Low
DIS_023672,Emergency Defect,SEC_043,2024-11-26 17:02:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_043,Low
DIS_023673,Machine Breakdown,SEC_044,2024-08-16 22:08:00,,Tamping/BCM machine breakdown during block operation in SEC_044,Low
DIS_023674,Late Train,SEC_026,2024-05-07 11:57:00,SLOT_005783,Late express train delay cascading in section SEC_026 (Severity Medium),Medium
DIS_023675,Machine Breakdown,SEC_044,2024-08-17 17:21:00,SLOT_045418,Tamping/BCM machine breakdown during block operation in SEC_044,High
DIS_023676,Emergency Defect,SEC_046,2024-02-01 16:46:00,SLOT_043394,Emergency rail/OHE defect detected requiring urgent track access in SEC_046,Medium
DIS_023677,Late Train,SEC_005,2024-10-29 22:51:00,SLOT_007510,Late express train delay cascading in section SEC_005 (Severity Medium),Medium
DIS_023678,Emergency Defect,SEC_032,2024-07-10 22:46:00,SLOT_043804,Emergency rail/OHE defect detected requiring urgent track access in SEC_032,High
DIS_023679,Late Train,SEC_038,2024-07-30 23:03:00,,Late express train delay cascading in section SEC_038 (Severity Low),Low
DIS_023680,Late Train,SEC_001,2024-01-05 19:58:00,,Late express train delay cascading in section SEC_001 (Severity Low),Low
DIS_023681,Emergency Defect,SEC_030,2024-01-17 10:28:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_030,Medium
DIS_023682,Machine Breakdown,SEC_045,2024-05-23 07:03:00,SLOT_003030,Tamping/BCM machine breakdown during block operation in SEC_045,High
DIS_023683,Late Train,SEC_014,2024-02-06 20:07:00,SLOT_005214,Late express train delay cascading in section SEC_014 (Severity Low),Low
DIS_023684,Late Train,SEC_043,2024-05-29 01:09:00,,Late express train delay cascading in section SEC_043 (Severity Medium),Medium
DIS_023685,Emergency Defect,SEC_046,2024-11-20 02:50:00,SLOT_019168,Emergency rail/OHE defect detected requiring urgent track access in SEC_046,High
DIS_023686,Emergency Defect,SEC_032,2024-06-19 00:29:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_032,Low
DIS_023687,Machine Breakdown,SEC_031,2024-09-23 14:25:00,SLOT_000226,Tamping/BCM machine breakdown during block operation in SEC_031,Low
DIS_023688,Late Train,SEC_027,2024-05-29 14:21:00,SLOT_017609,Late express train delay cascading in section SEC_027 (Severity Low),Low
DIS_023689,Machine Breakdown,SEC_021,2024-06-06 14:29:00,SLOT_014972,Tamping/BCM machine breakdown during block operation in SEC_021,Low
DIS_023690,Emergency Defect,SEC_023,2024-09-27 15:09:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_023,Low
DIS_023691,Late Train,SEC_026,2024-11-25 08:20:00,SLOT_003343,Late express train delay cascading in section SEC_026 (Severity Low),Low
