event_id,event_type,section_id,detected_at,affected_block_id,impact_description,severity,latitude,longitude,corridor_id,source_type,source
RB-DIS-019491,Machine Breakdown,SEC_067,2024-11-20 21:32:00,SLOT_006232,Tamping/BCM machine breakdown during block operation in SEC_002,Medium,8.823834,78.038921,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019492,Late Train,SEC_013,2024-03-25 10:54:00,,Late express train delay cascading in section SEC_039 (Severity Medium),Medium,12.886925,80.082473,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019493,Emergency Defect,SEC_062,2024-01-20 10:45:00,SLOT_017711,Emergency rail/OHE defect detected requiring urgent track access in SEC_012,Medium,10.091753,78.104408,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019494,Emergency Defect,SEC_054,2024-05-07 11:59:00,SLOT_033834,Emergency rail/OHE defect detected requiring urgent track access in SEC_033,Medium,10.750455,78.623344,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019495,Late Train,SEC_009,2024-05-22 17:44:00,,Late express train delay cascading in section SEC_049 (Severity High),High,12.943619,80.135279,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019496,Emergency Defect,SEC_063,2024-10-09 15:22:00,SLOT_026679,Emergency rail/OHE defect detected requiring urgent track access in SEC_044,Low,9.924663,78.109269,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019497,Machine Breakdown,SEC_027,2024-04-19 23:15:00,,Tamping/BCM machine breakdown during block operation in SEC_021,Medium,12.10842,79.557065,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019498,Machine Breakdown,SEC_065,2024-01-27 17:37:00,,Tamping/BCM machine breakdown during block operation in SEC_042,Low,9.551716,78.099998,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019499,Late Train,SEC_063,2024-12-23 15:56:00,SLOT_026124,Late express train delay cascading in section SEC_031 (Severity High),High,9.93472,78.107397,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019500,Emergency Defect,SEC_054,2024-07-04 23:04:00,SLOT_014544,Emergency rail/OHE defect detected requiring urgent track access in SEC_007,Medium,10.752967,78.626896,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019501,Late Train,SEC_058,2024-05-18 12:09:00,,Late express train delay cascading in section SEC_012 (Severity Medium),Medium,10.561522,78.342231,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019502,Late Train,SEC_018,2024-01-07 07:34:00,,Late express train delay cascading in section SEC_047 (Severity High),High,12.668818,79.978685,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019503,Late Train,SEC_020,2024-03-30 17:12:00,SLOT_031929,Late express train delay cascading in section SEC_045 (Severity Low),Low,12.509938,79.896786,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019504,Machine Breakdown,SEC_002,2024-09-12 04:57:00,SLOT_017472,Tamping/BCM machine breakdown during block operation in SEC_044,Low,13.026329,80.221719,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019505,Emergency Defect,SEC_028,2024-11-05 23:01:00,SLOT_048431,Emergency rail/OHE defect detected requiring urgent track access in SEC_019,Low,12.052602,79.54388,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019506,Late Train,SEC_058,2024-12-18 20:04:00,,Late express train delay cascading in section SEC_016 (Severity Low),Low,10.547461,78.316156,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019507,Machine Breakdown,SEC_052,2024-08-24 02:48:00,,Tamping/BCM machine breakdown during block operation in SEC_040,Medium,10.811375,78.693145,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019508,Emergency Defect,SEC_022,2024-05-10 03:11:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_001,Low,12.397779,79.807983,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019509,Late Train,SEC_011,2024-05-15 04:39:00,SLOT_011298,Late express train delay cascading in section SEC_044 (Severity Low),Low,12.916036,80.10706,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019510,Emergency Defect,SEC_041,2024-12-03 11:24:00,SLOT_016269,Emergency rail/OHE defect detected requiring urgent track access in SEC_030,Low,11.203389,79.094893,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019511,Emergency Defect,SEC_001,2024-05-14 01:06:00,SLOT_033190,Emergency rail/OHE defect detected requiring urgent track access in SEC_032,Low,13.058988,80.245428,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019512,Late Train,SEC_010,2024-11-19 22:44:00,SLOT_015255,Late express train delay cascading in section SEC_022 (Severity Low),Low,12.932423,80.12551,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019513,Late Train,SEC_052,2024-11-10 05:45:00,,Late express train delay cascading in section SEC_048 (Severity Medium),Medium,10.811471,78.693118,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019514,Late Train,SEC_004,2024-05-07 14:44:00,SLOT_020075,Late express train delay cascading in section SEC_037 (Severity Low),Low,12.993719,80.196473,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019515,Late Train,SEC_003,2024-06-26 14:20:00,,Late express train delay cascading in section SEC_003 (Severity High),High,12.997897,80.202352,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019516,Machine Breakdown,SEC_042,2024-03-17 00:04:00,,Tamping/BCM machine breakdown during block operation in SEC_026,Low,11.111165,79.045922,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019517,Late Train,SEC_035,2024-08-29 15:55:00,SLOT_029204,Late express train delay cascading in section SEC_043 (Severity Low),Low,11.479718,79.276755,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019518,Late Train,SEC_045,2024-04-30 18:02:00,SLOT_023792,Late express train delay cascading in section SEC_004 (Severity Low),Low,10.956848,78.937985,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019519,Machine Breakdown,SEC_049,2024-03-18 00:10:00,,Tamping/BCM machine breakdown during block operation in SEC_037,Low,10.861667,78.712521,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019520,Machine Breakdown,SEC_027,2024-12-01 15:44:00,,Tamping/BCM machine breakdown during block operation in SEC_012,High,12.112199,79.560351,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019521,Emergency Defect,SEC_023,2024-07-27 17:32:00,SLOT_003000,Emergency rail/OHE defect detected requiring urgent track access in SEC_025,Medium,12.356583,79.772366,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019522,Emergency Defect,SEC_015,2024-06-04 20:48:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_044,Low,12.831061,80.046573,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019523,Machine Breakdown,SEC_057,2024-02-20 10:54:00,SLOT_034357,Tamping/BCM machine breakdown during block operation in SEC_025,High,10.589828,78.390211,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019524,Emergency Defect,SEC_048,2024-07-01 01:52:00,SLOT_002994,Emergency rail/OHE defect detected requiring urgent track access in SEC_002,Medium,10.873288,78.772672,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019525,Late Train,SEC_064,2024-01-21 01:12:00,SLOT_020047,Late express train delay cascading in section SEC_002 (Severity Medium),Medium,9.915078,78.105239,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019526,Late Train,SEC_010,2024-02-23 01:07:00,SLOT_014335,Late express train delay cascading in section SEC_037 (Severity Low),Low,12.934375,80.127745,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019527,Late Train,SEC_027,2024-02-08 20:43:00,SLOT_022222,Late express train delay cascading in section SEC_046 (Severity Low),Low,12.118094,79.565476,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019528,Late Train,SEC_003,2024-03-24 12:54:00,SLOT_009413,Late express train delay cascading in section SEC_015 (Severity Low),Low,12.998059,80.202507,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019529,Late Train,SEC_049,2024-12-19 00:08:00,SLOT_034945,Late express train delay cascading in section SEC_046 (Severity Low),Low,10.864014,78.722329,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019530,Late Train,SEC_049,2024-12-05 19:52:00,,Late express train delay cascading in section SEC_023 (Severity High),High,10.859809,78.704762,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019531,Late Train,SEC_033,2024-07-07 03:05:00,,Late express train delay cascading in section SEC_003 (Severity Low),Low,11.685409,79.349937,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019532,Emergency Defect,SEC_007,2024-11-30 12:13:00,SLOT_024012,Emergency rail/OHE defect detected requiring urgent track access in SEC_027,Low,12.968887,80.153451,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019533,Late Train,SEC_062,2024-06-13 04:49:00,SLOT_011747,Late express train delay cascading in section SEC_048 (Severity Medium),Medium,10.250219,78.103583,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019534,Late Train,SEC_040,2024-04-18 16:15:00,,Late express train delay cascading in section SEC_013 (Severity Medium),Medium,11.24074,79.142749,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019535,Emergency Defect,SEC_006,2024-09-02 08:23:00,SLOT_034875,Emergency rail/OHE defect detected requiring urgent track access in SEC_048,Medium,12.983426,80.1723,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019536,Late Train,SEC_028,2024-09-13 16:33:00,SLOT_027634,Late express train delay cascading in section SEC_032 (Severity Low),Low,12.074816,79.547576,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019537,Late Train,SEC_034,2024-05-28 22:52:00,SLOT_010603,Late express train delay cascading in section SEC_020 (Severity Low),Low,11.579468,79.315972,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019538,Late Train,SEC_060,2024-09-08 13:51:00,,Late express train delay cascading in section SEC_034 (Severity Low),Low,10.499164,78.189598,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019539,Emergency Defect,SEC_057,2024-08-07 09:51:00,SLOT_049724,Emergency rail/OHE defect detected requiring urgent track access in SEC_020,Medium,10.594746,78.398046,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019540,Machine Breakdown,SEC_054,2024-06-03 09:25:00,SLOT_022461,Tamping/BCM machine breakdown during block operation in SEC_005,Low,10.775615,78.658919,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019541,Late Train,SEC_066,2024-11-16 11:48:00,SLOT_036684,Late express train delay cascading in section SEC_043 (Severity High),High,9.122844,78.056939,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019542,Machine Breakdown,SEC_012,2024-09-18 06:49:00,SLOT_000819,Tamping/BCM machine breakdown during block operation in SEC_019,Low,12.896998,80.088957,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019543,Machine Breakdown,SEC_036,2024-02-04 12:43:00,SLOT_041683,Tamping/BCM machine breakdown during block operation in SEC_028,High,11.410758,79.229323,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019544,Machine Breakdown,SEC_060,2024-11-23 22:55:00,SLOT_014246,Tamping/BCM machine breakdown during block operation in SEC_037,High,10.509969,78.215203,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019545,Machine Breakdown,SEC_017,2024-12-14 09:49:00,,Tamping/BCM machine breakdown during block operation in SEC_005,Medium,12.722342,79.989064,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019546,Emergency Defect,SEC_061,2024-10-10 21:30:00,SLOT_015811,Emergency rail/OHE defect detected requiring urgent track access in SEC_036,Medium,10.448435,78.115926,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019547,Late Train,SEC_008,2024-06-20 11:36:00,,Late express train delay cascading in section SEC_018 (Severity Low),Low,12.95767,80.145044,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019548,Late Train,SEC_023,2024-07-20 09:54:00,SLOT_009024,Late express train delay cascading in section SEC_027 (Severity Low),Low,12.359913,79.775707,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019549,Late Train,SEC_028,2024-02-22 07:11:00,,Late express train delay cascading in section SEC_023 (Severity Medium),Medium,12.069806,79.546742,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019550,Late Train,SEC_027,2024-08-20 19:22:00,SLOT_028892,Late express train delay cascading in section SEC_039 (Severity Low),Low,12.136909,79.581837,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019551,Machine Breakdown,SEC_057,2024-05-27 23:35:00,,Tamping/BCM machine breakdown during block operation in SEC_010,Medium,10.582527,78.378579,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019552,Late Train,SEC_032,2024-11-02 07:01:00,SLOT_001944,Late express train delay cascading in section SEC_006 (Severity Low),Low,11.872486,79.436261,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019553,Emergency Defect,SEC_006,2024-06-27 20:47:00,SLOT_011717,Emergency rail/OHE defect detected requiring urgent track access in SEC_021,Low,12.981666,80.168438,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019554,Machine Breakdown,SEC_040,2024-10-01 01:43:00,,Tamping/BCM machine breakdown during block operation in SEC_006,Low,11.250307,79.159066,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019555,Late Train,SEC_042,2024-08-02 14:23:00,,Late express train delay cascading in section SEC_012 (Severity High),High,11.102966,79.040988,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019556,Late Train,SEC_055,2024-12-09 22:34:00,SLOT_011875,Late express train delay cascading in section SEC_033 (Severity Medium),Medium,10.722164,78.580422,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019557,Late Train,SEC_015,2024-11-04 09:23:00,,Late express train delay cascading in section SEC_041 (Severity Medium),Medium,12.825076,80.041893,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019558,Late Train,SEC_053,2024-11-03 14:52:00,SLOT_011982,Late express train delay cascading in section SEC_034 (Severity Medium),Medium,10.805259,78.692478,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019559,Late Train,SEC_007,2024-04-09 18:52:00,,Late express train delay cascading in section SEC_016 (Severity Medium),Medium,12.970737,80.155423,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019560,Late Train,SEC_005,2024-01-21 21:03:00,,Late express train delay cascading in section SEC_040 (Severity Low),Low,12.985088,80.175937,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019561,Emergency Defect,SEC_050,2024-07-09 00:44:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_020,High,10.834663,78.701705,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019562,Late Train,SEC_053,2024-09-19 23:01:00,,Late express train delay cascading in section SEC_009 (Severity Low),Low,10.806384,78.693214,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019563,Emergency Defect,SEC_022,2024-09-27 10:10:00,SLOT_048717,Emergency rail/OHE defect detected requiring urgent track access in SEC_038,Medium,12.376668,79.790981,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019564,Late Train,SEC_042,2024-02-19 20:58:00,SLOT_039786,Late express train delay cascading in section SEC_026 (Severity Medium),Medium,11.113585,79.047379,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019565,Late Train,SEC_068,2024-11-14 01:50:00,,Late express train delay cascading in section SEC_019 (Severity High),High,8.809645,78.111698,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019566,Late Train,SEC_065,2024-11-01 05:00:00,SLOT_037980,Late express train delay cascading in section SEC_033 (Severity Medium),Medium,9.856023,78.067607,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019567,Emergency Defect,SEC_001,2024-12-07 14:10:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_036,Medium,13.055216,80.242245,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019568,Emergency Defect,SEC_022,2024-02-06 01:40:00,SLOT_017206,Emergency rail/OHE defect detected requiring urgent track access in SEC_011,Low,12.415334,79.822122,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019569,Late Train,SEC_058,2024-07-16 15:55:00,,Late express train delay cascading in section SEC_006 (Severity Low),Low,10.55892,78.337407,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019570,Emergency Defect,SEC_015,2024-04-15 11:21:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_026,Medium,12.832138,80.047414,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019571,Late Train,SEC_030,2024-09-17 22:28:00,SLOT_046794,Late express train delay cascading in section SEC_003 (Severity Medium),Medium,11.969837,79.505685,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019572,Machine Breakdown,SEC_042,2024-04-25 22:30:00,SLOT_001040,Tamping/BCM machine breakdown during block operation in SEC_032,Low,11.104572,79.041954,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019573,Machine Breakdown,SEC_038,2024-12-22 19:56:00,,Tamping/BCM machine breakdown during block operation in SEC_022,Low,11.33455,79.210231,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019574,Late Train,SEC_022,2024-12-07 05:09:00,,Late express train delay cascading in section SEC_011 (Severity Medium),Medium,12.373512,79.78844,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019575,Late Train,SEC_018,2024-11-22 21:22:00,,Late express train delay cascading in section SEC_030 (Severity Low),Low,12.660103,79.978038,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019576,Late Train,SEC_048,2024-12-27 15:00:00,SLOT_004899,Late express train delay cascading in section SEC_019 (Severity Low),Low,10.874195,78.790826,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019577,Emergency Defect,SEC_055,2024-07-17 05:41:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_020,Medium,10.71046,78.562513,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019578,Late Train,SEC_045,2024-07-16 13:07:00,SLOT_040681,Late express train delay cascading in section SEC_011 (Severity Low),Low,10.960085,78.941921,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
