operational_event_id,event_timestamp,event_type,section_id,latitude,longitude,train_number,delay_minutes,subsequent_block_impact,corridor_id,source_type,source
RB-OPS-017563,2023-07-13 06:00:00,Crew Changeover Delay,SEC_011,12.909687,80.099993,16128,36,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017564,2023-07-14 09:00:00,Locomotive Power Inefficiency,SEC_062,10.038485,78.104686,20605,37,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017565,2023-07-15 12:00:00,Unscheduled Halt at Home Signal,SEC_003,13.004969,80.209084,20605,34,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017566,2023-07-16 15:00:00,Locomotive Power Inefficiency,SEC_002,13.018074,80.217459,20606,34,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017567,2023-07-17 18:00:00,Locomotive Power Inefficiency,SEC_027,12.145912,79.589665,16102,45,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017568,2023-07-18 21:00:00,Precedence Crossing at Loop Line,SEC_030,11.99119,79.510645,20606,14,SEVERE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017569,2023-07-19 00:00:00,Speed Restriction Slowdown,SEC_022,12.421055,79.826729,20606,36,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017570,2023-07-20 03:00:00,Unscheduled Halt at Home Signal,SEC_031,11.918525,79.475811,16102,24,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017571,2023-07-21 06:00:00,Locomotive Power Inefficiency,SEC_037,11.378238,79.219812,16127,53,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017572,2023-07-22 09:00:00,Crew Changeover Delay,SEC_028,12.061623,79.545381,20606,24,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017573,2023-07-23 12:00:00,Speed Restriction Slowdown,SEC_063,9.945153,78.105456,12694,32,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017574,2023-07-24 15:00:00,Precedence Crossing at Loop Line,SEC_035,11.501589,79.292977,16102,23,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017575,2023-07-25 18:00:00,Crew Changeover Delay,SEC_031,11.900859,79.45802,16102,45,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017576,2023-07-26 21:00:00,Crew Changeover Delay,SEC_025,12.266007,79.68528,16102,39,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017577,2023-07-27 00:00:00,Precedence Crossing at Loop Line,SEC_063,9.926724,78.108885,20606,52,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017578,2023-07-28 03:00:00,Locomotive Power Inefficiency,SEC_057,10.603554,78.41208,20606,27,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017579,2023-07-29 06:00:00,Locomotive Power Inefficiency,SEC_035,11.501874,79.293188,12694,42,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017580,2023-07-30 09:00:00,Locomotive Power Inefficiency,SEC_031,11.910908,79.46814,20606,37,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017581,2023-07-31 12:00:00,Crew Changeover Delay,SEC_032,11.890857,79.449919,20605,47,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017582,2023-08-01 15:00:00,Unscheduled Halt at Home Signal,SEC_003,13.007381,80.21138,12694,18,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017583,2023-08-02 18:00:00,Speed Restriction Slowdown,SEC_014,12.847098,80.058863,16128,24,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017584,2023-08-03 21:00:00,Crew Changeover Delay,SEC_038,11.342833,79.212334,16102,8,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017585,2023-08-04 00:00:00,Locomotive Power Inefficiency,SEC_057,10.582122,78.377933,12694,16,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017586,2023-08-05 03:00:00,Precedence Crossing at Loop Line,SEC_054,10.749803,78.622422,16128,19,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017587,2023-08-06 06:00:00,Unscheduled Halt at Home Signal,SEC_068,8.809703,78.111003,16128,38,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017588,2023-08-07 09:00:00,Speed Restriction Slowdown,SEC_057,10.602019,78.409635,20605,9,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017589,2023-08-08 12:00:00,Unscheduled Halt at Home Signal,SEC_019,12.556303,79.928538,20606,29,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017590,2023-08-09 15:00:00,Locomotive Power Inefficiency,SEC_016,12.76554,80.002923,12694,39,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017591,2023-08-10 18:00:00,Crew Changeover Delay,SEC_053,10.805029,78.692328,16127,39,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017592,2023-08-11 21:00:00,Precedence Crossing at Loop Line,SEC_041,11.186216,79.086618,16101,34,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017593,2023-08-12 00:00:00,Crew Changeover Delay,SEC_030,11.965599,79.504701,20605,43,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017594,2023-08-13 03:00:00,Speed Restriction Slowdown,SEC_059,10.540155,78.29901,16127,19,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017595,2023-08-14 06:00:00,Unscheduled Halt at Home Signal,SEC_037,11.381872,79.220018,12693,34,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017596,2023-08-15 09:00:00,Locomotive Power Inefficiency,SEC_012,12.89477,80.087311,16101,21,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017597,2023-08-16 12:00:00,Precedence Crossing at Loop Line,SEC_050,10.856267,78.69632,16127,11,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017598,2023-08-17 15:00:00,Crew Changeover Delay,SEC_049,10.859722,78.704397,16128,41,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017599,2023-08-18 18:00:00,Unscheduled Halt at Home Signal,SEC_022,12.425652,79.830432,20606,5,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017600,2023-08-19 21:00:00,Unscheduled Halt at Home Signal,SEC_058,10.556709,78.333305,16101,23,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017601,2023-08-20 00:00:00,Speed Restriction Slowdown,SEC_035,11.497246,79.289756,20605,20,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017602,2023-08-21 03:00:00,Precedence Crossing at Loop Line,SEC_018,12.689035,79.980187,16102,13,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017603,2023-08-22 06:00:00,Unscheduled Halt at Home Signal,SEC_032,11.847787,79.417898,16128,9,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017604,2023-08-23 09:00:00,Crew Changeover Delay,SEC_005,12.985587,80.177016,12693,39,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017605,2023-08-24 12:00:00,Speed Restriction Slowdown,SEC_024,12.330905,79.746658,12694,12,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017606,2023-08-25 15:00:00,Unscheduled Halt at Home Signal,SEC_001,13.042807,80.231776,16102,25,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017607,2023-08-26 18:00:00,Unscheduled Halt at Home Signal,SEC_008,12.954114,80.142529,20606,42,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017608,2023-08-27 21:00:00,Speed Restriction Slowdown,SEC_054,10.78695,78.674947,12694,18,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017609,2023-08-28 00:00:00,Unscheduled Halt at Home Signal,SEC_004,12.99355,80.196005,16128,17,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017610,2023-08-29 03:00:00,Locomotive Power Inefficiency,SEC_005,12.988272,80.182822,20606,17,SEVERE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017611,2023-08-30 06:00:00,Unscheduled Halt at Home Signal,SEC_019,12.557968,79.92971,16102,45,SEVERE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017612,2023-08-31 09:00:00,Speed Restriction Slowdown,SEC_035,11.490569,79.284804,16102,49,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017613,2023-09-01 12:00:00,Speed Restriction Slowdown,SEC_008,12.964769,80.150066,20605,12,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017614,2023-09-02 15:00:00,Precedence Crossing at Loop Line,SEC_038,11.366039,79.218224,16127,33,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017615,2023-09-03 18:00:00,Locomotive Power Inefficiency,SEC_068,8.810788,78.097993,16102,28,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017616,2023-09-04 21:00:00,Locomotive Power Inefficiency,SEC_019,12.585829,79.949308,16127,46,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017617,2023-09-05 00:00:00,Crew Changeover Delay,SEC_023,12.356341,79.772123,12694,54,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017618,2023-09-06 03:00:00,Precedence Crossing at Loop Line,SEC_057,10.591024,78.392117,12693,42,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017619,2023-09-07 06:00:00,Locomotive Power Inefficiency,SEC_063,9.927493,78.108742,20605,44,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017620,2023-09-08 09:00:00,Locomotive Power Inefficiency,SEC_025,12.266425,79.685663,16101,6,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017621,2023-09-09 12:00:00,Crew Changeover Delay,SEC_046,10.898773,78.859312,12694,52,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017622,2023-09-10 15:00:00,Unscheduled Halt at Home Signal,SEC_033,11.796349,79.394862,16101,43,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017623,2023-09-11 18:00:00,Locomotive Power Inefficiency,SEC_050,10.840042,78.700364,20606,34,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017624,2023-09-12 21:00:00,Precedence Crossing at Loop Line,SEC_029,12.007053,79.518919,16102,42,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017625,2023-09-13 00:00:00,Unscheduled Halt at Home Signal,SEC_017,12.741049,79.994601,12694,23,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017626,2023-09-14 03:00:00,Unscheduled Halt at Home Signal,SEC_040,11.247241,79.153836,16128,40,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017627,2023-09-15 06:00:00,Locomotive Power Inefficiency,SEC_025,12.266122,79.685386,20605,53,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017628,2023-09-16 09:00:00,Unscheduled Halt at Home Signal,SEC_012,12.90025,80.091359,16127,39,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017629,2023-09-17 12:00:00,Locomotive Power Inefficiency,SEC_067,8.822456,78.044435,16102,10,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017630,2023-09-18 15:00:00,Precedence Crossing at Loop Line,SEC_053,10.800576,78.689417,20606,52,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017631,2023-09-19 18:00:00,Precedence Crossing at Loop Line,SEC_033,11.809368,79.400134,20605,14,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017632,2023-09-20 21:00:00,Unscheduled Halt at Home Signal,SEC_027,12.122485,79.569295,12693,24,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017633,2023-09-21 00:00:00,Crew Changeover Delay,SEC_010,12.92795,80.120389,20605,8,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017634,2023-09-22 03:00:00,Crew Changeover Delay,SEC_036,11.457857,79.261289,16102,14,SEVERE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017635,2023-09-23 06:00:00,Precedence Crossing at Loop Line,SEC_038,11.330277,79.209147,20605,18,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017636,2023-09-24 09:00:00,Speed Restriction Slowdown,SEC_044,10.987624,78.96963,20606,18,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017637,2023-09-25 12:00:00,Unscheduled Halt at Home Signal,SEC_023,12.341206,79.756941,16128,39,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017638,2023-09-26 15:00:00,Crew Changeover Delay,SEC_016,12.79325,80.019342,20606,43,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017639,2023-09-27 18:00:00,Crew Changeover Delay,SEC_050,10.854954,78.696647,16127,8,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017640,2023-09-28 21:00:00,Unscheduled Halt at Home Signal,SEC_023,12.359582,79.775375,12693,13,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017641,2023-09-29 00:00:00,Unscheduled Halt at Home Signal,SEC_066,8.967029,78.039122,16101,50,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017642,2023-09-30 03:00:00,Speed Restriction Slowdown,SEC_025,12.25948,79.679301,12693,13,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017643,2023-10-01 06:00:00,Speed Restriction Slowdown,SEC_049,10.859226,78.702324,20605,50,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017644,2023-10-02 09:00:00,Locomotive Power Inefficiency,SEC_035,11.507397,79.297284,12694,45,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017645,2023-10-03 12:00:00,Unscheduled Halt at Home Signal,SEC_018,12.672884,79.978987,16127,9,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017646,2023-10-04 15:00:00,Speed Restriction Slowdown,SEC_027,12.147187,79.590774,20606,16,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017647,2023-10-05 18:00:00,Unscheduled Halt at Home Signal,SEC_011,12.915436,80.106391,16127,6,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017648,2023-10-06 21:00:00,Speed Restriction Slowdown,SEC_027,12.11551,79.56323,16128,43,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017649,2023-10-07 00:00:00,Precedence Crossing at Loop Line,SEC_011,12.922007,80.113706,16101,26,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017650,2023-10-08 03:00:00,Locomotive Power Inefficiency,SEC_043,11.056897,79.019306,20605,35,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017651,2023-10-09 06:00:00,Unscheduled Halt at Home Signal,SEC_061,10.477293,78.148925,16128,27,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017652,2023-10-10 09:00:00,Locomotive Power Inefficiency,SEC_049,10.870748,78.75046,16128,17,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017653,2023-10-11 12:00:00,Crew Changeover Delay,SEC_060,10.500013,78.191609,20606,6,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017654,2023-10-12 15:00:00,Unscheduled Halt at Home Signal,SEC_060,10.488498,78.164323,16127,53,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017655,2023-10-13 18:00:00,Precedence Crossing at Loop Line,SEC_001,13.051431,80.239052,16101,54,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017656,2023-10-14 21:00:00,Locomotive Power Inefficiency,SEC_051,10.828233,78.698887,16128,19,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017657,2023-10-15 00:00:00,Unscheduled Halt at Home Signal,SEC_050,10.852179,78.697339,12694,43,SEVERE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017658,2023-10-16 03:00:00,Crew Changeover Delay,SEC_065,9.636687,78.090953,16128,37,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017659,2023-10-17 06:00:00,Crew Changeover Delay,SEC_001,13.06457,80.250137,20606,49,SEVERE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017660,2023-10-18 09:00:00,Locomotive Power Inefficiency,SEC_028,12.058111,79.544797,20605,49,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017661,2023-10-19 12:00:00,Precedence Crossing at Loop Line,SEC_045,10.96009,78.941927,16102,31,SEVERE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017662,2023-10-20 15:00:00,Locomotive Power Inefficiency,SEC_012,12.897656,80.089442,20606,28,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017663,2023-10-21 18:00:00,Precedence Crossing at Loop Line,SEC_011,12.91031,80.100686,12694,12,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017664,2023-10-22 21:00:00,Precedence Crossing at Loop Line,SEC_035,11.490262,79.284576,20605,52,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017665,2023-10-23 00:00:00,Unscheduled Halt at Home Signal,SEC_007,12.971417,80.156148,16102,24,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017666,2023-10-24 03:00:00,Crew Changeover Delay,SEC_023,12.338701,79.754428,20606,6,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017667,2023-10-25 06:00:00,Crew Changeover Delay,SEC_034,11.543457,79.316402,12693,48,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017668,2023-10-26 09:00:00,Crew Changeover Delay,SEC_001,13.066182,80.251498,12693,54,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017669,2023-10-27 12:00:00,Precedence Crossing at Loop Line,SEC_013,12.875812,80.076535,12693,30,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017670,2023-10-28 15:00:00,Crew Changeover Delay,SEC_009,12.939937,80.132749,16102,11,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017671,2023-10-29 18:00:00,Crew Changeover Delay,SEC_001,13.072815,80.257094,20606,28,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017672,2023-10-30 21:00:00,Locomotive Power Inefficiency,SEC_013,12.875258,80.076239,16102,24,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017673,2023-10-31 00:00:00,Unscheduled Halt at Home Signal,SEC_067,8.820566,78.052005,16101,13,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017674,2023-11-01 03:00:00,Speed Restriction Slowdown,SEC_030,11.968292,79.505326,12693,48,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017675,2023-11-02 06:00:00,Locomotive Power Inefficiency,SEC_021,12.500817,79.890213,20606,20,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017676,2023-11-03 09:00:00,Unscheduled Halt at Home Signal,SEC_046,10.930404,78.904005,16102,13,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017677,2023-11-04 12:00:00,Speed Restriction Slowdown,SEC_040,11.237808,79.137748,20606,42,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017678,2023-11-05 15:00:00,Locomotive Power Inefficiency,SEC_062,10.058531,78.104582,20605,49,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017679,2023-11-06 18:00:00,Unscheduled Halt at Home Signal,SEC_056,10.621794,78.438151,20606,15,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017680,2023-11-07 21:00:00,Locomotive Power Inefficiency,SEC_036,11.420222,79.235746,12693,27,SEVERE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017681,2023-11-08 00:00:00,Crew Changeover Delay,SEC_033,11.727739,79.367079,12694,45,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017682,2023-11-09 03:00:00,Crew Changeover Delay,SEC_065,9.777189,78.075998,16102,7,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017683,2023-11-10 06:00:00,Unscheduled Halt at Home Signal,SEC_035,11.527053,79.311863,16101,46,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017684,2023-11-11 09:00:00,Unscheduled Halt at Home Signal,SEC_058,10.56858,78.355319,16127,34,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017685,2023-11-12 12:00:00,Crew Changeover Delay,SEC_023,12.354394,79.77017,16128,49,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017686,2023-11-13 15:00:00,Crew Changeover Delay,SEC_048,10.872912,78.765149,16102,5,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017687,2023-11-14 18:00:00,Speed Restriction Slowdown,SEC_058,10.56173,78.342617,16127,11,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017688,2023-11-15 21:00:00,Crew Changeover Delay,SEC_042,11.100501,79.039504,12693,16,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
