record_id,task_id,department,section_id,requested_window_minutes,granted_window_minutes,outcome,was_deferred
HIST_040295,TDMS_TASK_007833,S&T,SEC_045,180,120,Partially Completed,True
HIST_040296,SMMS_TASK_008349,Engineering,SEC_043,240,15,Not Completed,True
HIST_040297,SMMS_TASK_023318,Engineering,SEC_037,240,90,Partially Completed,True
HIST_040298,TMS_TASK_003868,S&T,SEC_032,180,105,Partially Completed,True
HIST_040299,TDMS_TASK_019025,TRD,SEC_044,240,150,Partially Completed,False
HIST_040300,TDMS_TASK_018886,S&T,SEC_008,180,180,Fully Completed,False
HIST_040301,TMS_TASK_016821,Engineering,SEC_047,90,90,Fully Completed,False
HIST_040302,SMMS_TASK_008196,S&T,SEC_021,240,165,Partially Completed,False
HIST_040303,TMS_TASK_019098,S&T,SEC_013,90,15,Not Completed,True
HIST_040304,SMMS_TASK_001969,Engineering,SEC_027,180,135,Partially Completed,False
HIST_040305,TMS_TASK_022022,S&T,SEC_044,240,30,Not Completed,True
HIST_040306,TDMS_TASK_013919,S&T,SEC_007,120,15,Not Completed,True
HIST_040307,TDMS_TASK_000581,Engineering,SEC_009,60,30,Partially Completed,True
HIST_040308,TDMS_TASK_012647,Engineering,SEC_032,120,120,Fully Completed,False
HIST_040309,TDMS_TASK_008432,S&T,SEC_033,60,45,Partially Completed,True
HIST_040310,TDMS_TASK_003181,Engineering,SEC_035,120,120,Fully Completed,False
HIST_040311,TMS_TASK_013333,Engineering,SEC_045,90,90,Fully Completed,False
HIST_040312,TDMS_TASK_011349,TRD,SEC_038,180,30,Not Completed,True
HIST_040313,TDMS_TASK_007648,Engineering,SEC_040,180,180,Fully Completed,False
HIST_040314,TMS_TASK_009947,S&T,SEC_006,120,120,Fully Completed,False
HIST_040315,TMS_TASK_007021,S&T,SEC_018,180,90,Partially Completed,False
HIST_040316,TDMS_TASK_005874,TRD,SEC_035,120,45,Partially Completed,True
HIST_040317,SMMS_TASK_001215,TRD,SEC_041,240,180,Partially Completed,False
HIST_040318,TMS_TASK_026243,Engineering,SEC_018,180,30,Not Completed,True
HIST_040319,SMMS_TASK_001723,Engineering,SEC_029,300,90,Partially Completed,False
HIST_040320,TDMS_TASK_014400,TRD,SEC_011,180,30,Not Completed,True
HIST_040321,TMS_TASK_029096,TRD,SEC_043,180,30,Not Completed,True
HIST_040322,TMS_TASK_029619,Engineering,SEC_026,120,45,Partially Completed,True
HIST_040323,SMMS_TASK_001942,Engineering,SEC_005,60,60,Fully Completed,False
HIST_040324,TMS_TASK_004345,Engineering,SEC_029,300,300,Fully Completed,False
HIST_040325,TMS_TASK_002997,Engineering,SEC_013,180,180,Fully Completed,False
HIST_040326,SMMS_TASK_003151,TRD,SEC_023,120,120,Fully Completed,False
HIST_040327,TMS_TASK_001346,TRD,SEC_018,180,120,Partially Completed,False
HIST_040328,TDMS_TASK_005543,Engineering,SEC_042,90,60,Partially Completed,True
HIST_040329,SMMS_TASK_003952,TRD,SEC_042,240,135,Partially Completed,False
HIST_040330,SMMS_TASK_010075,S&T,SEC_008,120,0,Not Completed,True
HIST_040331,TMS_TASK_026886,TRD,SEC_016,300,300,Fully Completed,False
HIST_040332,TDMS_TASK_006091,TRD,SEC_020,180,180,Fully Completed,False
HIST_040333,SMMS_TASK_004201,S&T,SEC_042,180,180,Fully Completed,False
HIST_040334,TMS_TASK_002822,Engineering,SEC_014,60,60,Fully Completed,False
HIST_040335,SMMS_TASK_009065,Engineering,SEC_035,240,120,Partially Completed,True
HIST_040336,TMS_TASK_014174,TRD,SEC_003,120,120,Fully Completed,False
HIST_040337,SMMS_TASK_017602,TRD,SEC_048,60,30,Partially Completed,True
HIST_040338,SMMS_TASK_015089,Engineering,SEC_017,60,60,Fully Completed,False
HIST_040339,SMMS_TASK_007966,TRD,SEC_014,120,120,Fully Completed,False
HIST_040340,SMMS_TASK_000826,Engineering,SEC_036,240,195,Partially Completed,False
HIST_040341,SMMS_TASK_017679,Engineering,SEC_030,120,45,Partially Completed,False
HIST_040342,SMMS_TASK_024415,S&T,SEC_026,120,120,Fully Completed,False
HIST_040343,TDMS_TASK_015286,S&T,SEC_046,120,120,Fully Completed,False
HIST_040344,TDMS_TASK_022005,Engineering,SEC_021,60,30,Partially Completed,False
HIST_040345,TMS_TASK_006652,S&T,SEC_027,120,120,Fully Completed,False
HIST_040346,SMMS_TASK_022789,TRD,SEC_024,120,15,Not Completed,True
HIST_040347,TMS_TASK_006773,S&T,SEC_009,90,60,Partially Completed,True
HIST_040348,SMMS_TASK_003390,TRD,SEC_016,120,75,Partially Completed,False
HIST_040349,TDMS_TASK_004304,S&T,SEC_030,240,240,Fully Completed,False
HIST_040350,SMMS_TASK_013390,S&T,SEC_006,300,120,Partially Completed,True
HIST_040351,TDMS_TASK_009624,TRD,SEC_036,240,150,Partially Completed,False
HIST_040352,TDMS_TASK_018027,S&T,SEC_029,240,150,Partially Completed,True
HIST_040353,TDMS_TASK_022911,TRD,SEC_032,60,30,Partially Completed,False
HIST_040354,SMMS_TASK_023840,S&T,SEC_040,120,0,Not Completed,True
HIST_040355,SMMS_TASK_023873,Engineering,SEC_024,240,240,Fully Completed,False
HIST_040356,TDMS_TASK_009255,TRD,SEC_039,300,30,Not Completed,True
HIST_040357,TMS_TASK_018643,TRD,SEC_037,240,240,Fully Completed,False
HIST_040358,TMS_TASK_024122,S&T,SEC_012,240,165,Partially Completed,True
HIST_040359,TMS_TASK_027302,S&T,SEC_014,300,195,Partially Completed,False
HIST_040360,TDMS_TASK_004546,S&T,SEC_022,90,90,Fully Completed,False
HIST_040361,TMS_TASK_028097,S&T,SEC_005,300,225,Partially Completed,True
HIST_040362,TMS_TASK_011155,Engineering,SEC_028,120,45,Partially Completed,True
HIST_040363,TDMS_TASK_008893,TRD,SEC_045,300,300,Fully Completed,False
HIST_040364,TDMS_TASK_004983,S&T,SEC_040,180,135,Partially Completed,True
HIST_040365,SMMS_TASK_017536,TRD,SEC_036,300,120,Partially Completed,False
HIST_040366,TDMS_TASK_015525,S&T,SEC_010,300,165,Partially Completed,True
HIST_040367,TDMS_TASK_008348,S&T,SEC_040,120,15,Not Completed,True
HIST_040368,TDMS_TASK_017019,Engineering,SEC_007,180,180,Fully Completed,False
HIST_040369,TMS_TASK_020782,Engineering,SEC_021,120,120,Fully Completed,False
HIST_040370,TMS_TASK_009328,S&T,SEC_046,240,120,Partially Completed,False
HIST_040371,TMS_TASK_027324,Engineering,SEC_038,180,120,Partially Completed,True
HIST_040372,TDMS_TASK_011391,Engineering,SEC_008,60,30,Partially Completed,True
HIST_040373,TDMS_TASK_018975,TRD,SEC_026,180,120,Partially Completed,False
HIST_040374,TMS_TASK_008795,Engineering,SEC_049,120,120,Fully Completed,False
HIST_040375,TDMS_TASK_013441,Engineering,SEC_022,300,165,Partially Completed,False
HIST_040376,SMMS_TASK_008272,Engineering,SEC_030,90,90,Fully Completed,False
HIST_040377,TDMS_TASK_010438,TRD,SEC_019,120,45,Partially Completed,False
HIST_040378,SMMS_TASK_024602,Engineering,SEC_025,120,90,Partially Completed,True
HIST_040379,TMS_TASK_004802,TRD,SEC_026,120,120,Fully Completed,False
HIST_040380,SMMS_TASK_008740,Engineering,SEC_010,300,165,Partially Completed,False
HIST_040381,TMS_TASK_007117,Engineering,SEC_047,240,240,Fully Completed,False
HIST_040382,TMS_TASK_027193,Engineering,SEC_043,300,300,Fully Completed,False
HIST_040383,TDMS_TASK_005606,S&T,SEC_005,240,240,Fully Completed,False
HIST_040384,SMMS_TASK_024706,TRD,SEC_009,60,60,Fully Completed,False
HIST_040385,TDMS_TASK_001372,TRD,SEC_032,60,60,Fully Completed,False
HIST_040386,SMMS_TASK_022871,Engineering,SEC_020,120,30,Not Completed,True
HIST_040387,TMS_TASK_001178,TRD,SEC_034,300,300,Fully Completed,False
HIST_040388,SMMS_TASK_016632,S&T,SEC_003,300,150,Partially Completed,True
HIST_040389,SMMS_TASK_008801,Engineering,SEC_037,60,60,Fully Completed,False
HIST_040390,SMMS_TASK_012275,S&T,SEC_002,60,15,Partially Completed,False
HIST_040391,TMS_TASK_017023,S&T,SEC_010,120,0,Not Completed,True
HIST_040392,TDMS_TASK_001460,TRD,SEC_036,60,60,Fully Completed,False
HIST_040393,SMMS_TASK_018604,S&T,SEC_018,60,30,Partially Completed,True
HIST_040394,SMMS_TASK_002243,Engineering,SEC_011,60,45,Partially Completed,False
HIST_040395,TMS_TASK_004526,TRD,SEC_044,120,120,Fully Completed,False
HIST_040396,TMS_TASK_005502,TRD,SEC_030,180,180,Fully Completed,False
HIST_040397,TMS_TASK_028721,S&T,SEC_015,120,120,Fully Completed,False
HIST_040398,SMMS_TASK_012997,Engineering,SEC_036,300,300,Fully Completed,False
HIST_040399,TDMS_TASK_024752,S&T,SEC_007,240,105,Partially Completed,False
HIST_040400,TDMS_TASK_002877,S&T,SEC_025,300,300,Fully Completed,False
HIST_040401,SMMS_TASK_008832,TRD,SEC_010,240,240,Fully Completed,False
HIST_040402,TMS_TASK_023933,TRD,SEC_033,90,30,Partially Completed,False
HIST_040403,TMS_TASK_013489,TRD,SEC_014,300,300,Fully Completed,False
HIST_040404,TMS_TASK_011261,S&T,SEC_012,240,0,Not Completed,True
HIST_040405,TMS_TASK_005752,TRD,SEC_013,300,300,Fully Completed,False
HIST_040406,TDMS_TASK_017948,TRD,SEC_041,60,60,Fully Completed,False
HIST_040407,TMS_TASK_001271,Engineering,SEC_043,240,105,Partially Completed,True
HIST_040408,TDMS_TASK_014100,TRD,SEC_011,180,90,Partially Completed,False
HIST_040409,SMMS_TASK_016681,TRD,SEC_008,60,45,Partially Completed,True
HIST_040410,SMMS_TASK_019475,S&T,SEC_029,300,300,Fully Completed,False
HIST_040411,TDMS_TASK_021693,Engineering,SEC_032,60,60,Fully Completed,False
HIST_040412,TDMS_TASK_007929,Engineering,SEC_041,120,60,Partially Completed,True
HIST_040413,TMS_TASK_011771,Engineering,SEC_041,60,30,Partially Completed,False
HIST_040414,TDMS_TASK_022505,TRD,SEC_039,120,15,Not Completed,True
HIST_040415,TMS_TASK_014087,S&T,SEC_003,120,0,Not Completed,True
HIST_040416,SMMS_TASK_015541,TRD,SEC_003,180,15,Not Completed,True
HIST_040417,SMMS_TASK_021252,S&T,SEC_010,240,90,Partially Completed,True
HIST_040418,TMS_TASK_019535,S&T,SEC_018,300,225,Partially Completed,False
HIST_040419,SMMS_TASK_020422,Engineering,SEC_037,90,60,Partially Completed,False
HIST_040420,SMMS_TASK_021105,Engineering,SEC_042,180,60,Partially Completed,False
HIST_040421,TDMS_TASK_023390,S&T,SEC_036,180,135,Partially Completed,True
HIST_040422,TDMS_TASK_018168,S&T,SEC_042,300,300,Fully Completed,False
HIST_040423,SMMS_TASK_001976,TRD,SEC_019,180,75,Partially Completed,False
HIST_040424,TDMS_TASK_000212,Engineering,SEC_032,180,0,Not Completed,True
HIST_040425,TDMS_TASK_010675,S&T,SEC_007,60,30,Partially Completed,False
HIST_040426,TMS_TASK_002100,S&T,SEC_006,120,120,Fully Completed,False
HIST_040427,SMMS_TASK_024787,TRD,SEC_041,90,30,Partially Completed,False
HIST_040428,TDMS_TASK_018371,TRD,SEC_020,300,150,Partially Completed,False
HIST_040429,TMS_TASK_009620,Engineering,SEC_036,60,45,Partially Completed,True
HIST_040430,TDMS_TASK_005295,Engineering,SEC_048,240,240,Fully Completed,False
HIST_040431,TMS_TASK_004830,TRD,SEC_029,300,105,Partially Completed,True
HIST_040432,SMMS_TASK_002147,TRD,SEC_006,180,180,Fully Completed,False
HIST_040433,TDMS_TASK_010560,Engineering,SEC_033,90,45,Partially Completed,False
HIST_040434,TDMS_TASK_024000,Engineering,SEC_040,60,30,Partially Completed,True
HIST_040435,TDMS_TASK_003222,Engineering,SEC_014,120,0,Not Completed,True
HIST_040436,TDMS_TASK_002735,TRD,SEC_021,60,30,Not Completed,True
HIST_040437,TMS_TASK_020733,Engineering,SEC_031,300,120,Partially Completed,False
HIST_040438,TDMS_TASK_011036,S&T,SEC_037,60,0,Not Completed,True
HIST_040439,SMMS_TASK_022712,TRD,SEC_009,240,105,Partially Completed,True
HIST_040440,TDMS_TASK_020454,S&T,SEC_003,90,90,Fully Completed,False
HIST_040441,SMMS_TASK_018230,S&T,SEC_032,90,75,Partially Completed,False
HIST_040442,TMS_TASK_003167,S&T,SEC_001,90,90,Fully Completed,False
HIST_040443,SMMS_TASK_010877,S&T,SEC_023,120,45,Partially Completed,False
HIST_040444,TDMS_TASK_006954,TRD,SEC_015,180,180,Fully Completed,False
HIST_040445,TDMS_TASK_008036,TRD,SEC_022,300,15,Not Completed,True
HIST_040446,SMMS_TASK_000908,TRD,SEC_043,120,120,Fully Completed,False
HIST_040447,TMS_TASK_013682,S&T,SEC_046,180,180,Fully Completed,False
HIST_040448,TDMS_TASK_014527,S&T,SEC_034,60,60,Fully Completed,False
HIST_040449,TDMS_TASK_010854,TRD,SEC_019,120,45,Partially Completed,True
HIST_040450,TDMS_TASK_015312,S&T,SEC_030,300,195,Partially Completed,True
HIST_040451,SMMS_TASK_023649,TRD,SEC_007,60,15,Partially Completed,True
HIST_040452,TDMS_TASK_011290,Engineering,SEC_049,180,180,Fully Completed,False
HIST_040453,SMMS_TASK_002224,TRD,SEC_043,90,45,Partially Completed,True
HIST_040454,TDMS_TASK_007337,S&T,SEC_018,120,45,Partially Completed,False
HIST_040455,SMMS_TASK_009062,Engineering,SEC_002,120,120,Fully Completed,False
HIST_040456,TDMS_TASK_008543,S&T,SEC_042,120,30,Not Completed,True
HIST_040457,TMS_TASK_011706,Engineering,SEC_002,180,120,Partially Completed,False
HIST_040458,TMS_TASK_023725,Engineering,SEC_006,60,45,Partially Completed,False
HIST_040459,TMS_TASK_017152,S&T,SEC_001,120,120,Fully Completed,False
HIST_040460,SMMS_TASK_002523,Engineering,SEC_009,180,15,Not Completed,True
HIST_040461,TDMS_TASK_010161,Engineering,SEC_045,120,120,Fully Completed,False
HIST_040462,TMS_TASK_009205,Engineering,SEC_024,300,0,Not Completed,True
HIST_040463,TDMS_TASK_003441,TRD,SEC_009,240,240,Fully Completed,False
HIST_040464,TDMS_TASK_011448,S&T,SEC_048,180,15,Not Completed,True
HIST_040465,SMMS_TASK_023690,Engineering,SEC_021,60,15,Not Completed,True
HIST_040466,SMMS_TASK_021681,TRD,SEC_035,60,60,Fully Completed,False
HIST_040467,TMS_TASK_011075,Engineering,SEC_027,180,105,Partially Completed,True
HIST_040468,SMMS_TASK_019018,TRD,SEC_006,180,30,Not Completed,True
HIST_040469,TMS_TASK_018115,TRD,SEC_035,60,15,Partially Completed,True
HIST_040470,TMS_TASK_019687,TRD,SEC_047,60,15,Partially Completed,False
HIST_040471,TDMS_TASK_013919,S&T,SEC_048,300,120,Partially Completed,False
HIST_040472,SMMS_TASK_019203,TRD,SEC_038,300,195,Partially Completed,False
HIST_040473,TDMS_TASK_024475,Engineering,SEC_033,60,45,Partially Completed,False
HIST_040474,SMMS_TASK_006365,S&T,SEC_037,180,180,Fully Completed,False
HIST_040475,TMS_TASK_028622,TRD,SEC_048,180,75,Partially Completed,False
HIST_040476,TDMS_TASK_024622,TRD,SEC_028,240,135,Partially Completed,True
HIST_040477,SMMS_TASK_019801,S&T,SEC_045,90,15,Not Completed,True
HIST_040478,TDMS_TASK_014046,Engineering,SEC_020,300,0,Not Completed,True
HIST_040479,TMS_TASK_003560,S&T,SEC_016,240,240,Fully Completed,False
HIST_040480,SMMS_TASK_012079,S&T,SEC_006,240,240,Fully Completed,False
HIST_040481,TDMS_TASK_010356,S&T,SEC_023,120,120,Fully Completed,False
HIST_040482,TDMS_TASK_009677,TRD,SEC_031,180,135,Partially Completed,False
HIST_040483,TDMS_TASK_002202,Engineering,SEC_020,300,300,Fully Completed,False
HIST_040484,TMS_TASK_013161,S&T,SEC_007,120,75,Partially Completed,False
HIST_040485,SMMS_TASK_013747,S&T,SEC_022,120,90,Partially Completed,True
HIST_040486,TMS_TASK_008113,S&T,SEC_029,300,300,Fully Completed,False
HIST_040487,TDMS_TASK_009155,Engineering,SEC_006,120,45,Partially Completed,False
HIST_040488,SMMS_TASK_020453,S&T,SEC_027,60,45,Partially Completed,False
HIST_040489,TMS_TASK_015507,Engineering,SEC_019,180,120,Partially Completed,True
HIST_040490,TDMS_TASK_003143,TRD,SEC_030,120,90,Partially Completed,False
HIST_040491,TDMS_TASK_002546,S&T,SEC_001,60,60,Fully Completed,False
HIST_040492,TMS_TASK_004245,Engineering,SEC_041,120,120,Fully Completed,False
HIST_040493,TMS_TASK_007137,S&T,SEC_020,180,60,Partially Completed,True
HIST_040494,TMS_TASK_016078,S&T,SEC_021,300,300,Fully Completed,False
HIST_040495,TMS_TASK_005609,TRD,SEC_006,120,45,Partially Completed,False
HIST_040496,SMMS_TASK_012982,TRD,SEC_022,60,45,Partially Completed,False
HIST_040497,TDMS_TASK_015395,S&T,SEC_020,120,120,Fully Completed,False
HIST_040498,TMS_TASK_005026,TRD,SEC_003,240,0,Not Completed,True
HIST_040499,SMMS_TASK_019163,Engineering,SEC_029,180,135,Partially Completed,True
HIST_040500,SMMS_TASK_003925,S&T,SEC_015,240,30,Not Completed,True
HIST_040501,TDMS_TASK_011904,TRD,SEC_018,60,30,Partially Completed,False
HIST_040502,SMMS_TASK_008567,Engineering,SEC_004,300,15,Not Completed,True
HIST_040503,SMMS_TASK_023497,S&T,SEC_032,90,90,Fully Completed,False
HIST_040504,TDMS_TASK_018745,TRD,SEC_007,300,240,Partially Completed,True
HIST_040505,TMS_TASK_010894,TRD,SEC_030,180,105,Partially Completed,True
HIST_040506,TMS_TASK_025255,TRD,SEC_021,120,0,Not Completed,True
HIST_040507,TMS_TASK_021578,TRD,SEC_037,300,105,Partially Completed,True
HIST_040508,TMS_TASK_013494,Engineering,SEC_020,60,15,Not Completed,True
HIST_040509,SMMS_TASK_021833,Engineering,SEC_033,300,300,Fully Completed,False
HIST_040510,TMS_TASK_000601,TRD,SEC_046,300,225,Partially Completed,False
HIST_040511,SMMS_TASK_000878,Engineering,SEC_013,120,45,Partially Completed,False
HIST_040512,TMS_TASK_009729,TRD,SEC_006,90,30,Partially Completed,True
HIST_040513,SMMS_TASK_019220,Engineering,SEC_030,120,120,Fully Completed,False
HIST_040514,TDMS_TASK_005070,S&T,SEC_008,240,240,Fully Completed,False
HIST_040515,SMMS_TASK_007349,TRD,SEC_011,60,45,Partially Completed,False
HIST_040516,SMMS_TASK_005594,Engineering,SEC_037,180,0,Not Completed,True
HIST_040517,SMMS_TASK_005981,S&T,SEC_034,60,60,Fully Completed,False
HIST_040518,TMS_TASK_015899,TRD,SEC_002,60,30,Not Completed,True
HIST_040519,SMMS_TASK_000046,Engineering,SEC_029,120,75,Partially Completed,False
HIST_040520,TDMS_TASK_019643,TRD,SEC_032,60,30,Not Completed,True
HIST_040521,TMS_TASK_003293,TRD,SEC_016,240,135,Partially Completed,True
HIST_040522,TDMS_TASK_008004,TRD,SEC_037,60,60,Fully Completed,False
HIST_040523,TMS_TASK_013179,Engineering,SEC_036,300,105,Partially Completed,False
HIST_040524,TMS_TASK_009150,S&T,SEC_031,90,30,Partially Completed,True
HIST_040525,TMS_TASK_022849,S&T,SEC_013,300,300,Fully Completed,False
HIST_040526,TMS_TASK_021517,S&T,SEC_015,90,75,Partially Completed,False
HIST_040527,TMS_TASK_025296,S&T,SEC_027,120,120,Fully Completed,False
HIST_040528,TDMS_TASK_012956,TRD,SEC_006,90,30,Partially Completed,False
HIST_040529,TDMS_TASK_017373,Engineering,SEC_021,240,0,Not Completed,True
HIST_040530,TDMS_TASK_000395,S&T,SEC_049,300,135,Partially Completed,False
HIST_040531,TMS_TASK_011696,S&T,SEC_032,300,150,Partially Completed,True
HIST_040532,TDMS_TASK_020644,S&T,SEC_043,180,90,Partially Completed,False
HIST_040533,TDMS_TASK_012799,TRD,SEC_016,90,90,Fully Completed,False
HIST_040534,TMS_TASK_006100,S&T,SEC_036,60,45,Partially Completed,False
HIST_040535,SMMS_TASK_000985,TRD,SEC_037,90,60,Partially Completed,False
HIST_040536,TDMS_TASK_007033,TRD,SEC_010,60,45,Partially Completed,False
HIST_040537,TMS_TASK_007134,TRD,SEC_011,120,60,Partially Completed,False
HIST_040538,TMS_TASK_006113,S&T,SEC_022,180,60,Partially Completed,False
HIST_040539,SMMS_TASK_018479,Engineering,SEC_032,240,105,Partially Completed,False
HIST_040540,TMS_TASK_026933,Engineering,SEC_035,240,105,Partially Completed,False
HIST_040541,SMMS_TASK_005331,S&T,SEC_048,90,30,Partially Completed,False
HIST_040542,TDMS_TASK_005054,Engineering,SEC_005,240,30,Not Completed,True
HIST_040543,SMMS_TASK_013588,Engineering,SEC_032,60,30,Partially Completed,False
HIST_040544,TDMS_TASK_001881,S&T,SEC_047,180,60,Partially Completed,False
HIST_040545,TMS_TASK_010085,S&T,SEC_009,300,180,Partially Completed,False
HIST_040546,TMS_TASK_000170,Engineering,SEC_047,180,15,Not Completed,True
HIST_040547,TMS_TASK_020134,S&T,SEC_042,240,30,Not Completed,True
HIST_040548,TMS_TASK_016156,TRD,SEC_008,240,240,Fully Completed,False
HIST_040549,TMS_TASK_025923,Engineering,SEC_011,60,60,Fully Completed,False
HIST_040550,TDMS_TASK_007286,TRD,SEC_010,60,30,Not Completed,True
HIST_040551,TMS_TASK_012159,TRD,SEC_005,240,15,Not Completed,True
HIST_040552,TMS_TASK_010092,TRD,SEC_018,180,90,Partially Completed,False
HIST_040553,TMS_TASK_016060,Engineering,SEC_022,60,30,Partially Completed,True
HIST_040554,TMS_TASK_026111,S&T,SEC_023,90,60,Partially Completed,False
HIST_040555,TMS_TASK_015782,TRD,SEC_041,90,90,Fully Completed,False
HIST_040556,TMS_TASK_014712,Engineering,SEC_022,90,45,Partially Completed,False
HIST_040557,SMMS_TASK_016368,S&T,SEC_010,60,30,Partially Completed,True
HIST_040558,TMS_TASK_008917,TRD,SEC_034,240,180,Partially Completed,False
HIST_040559,TMS_TASK_012317,S&T,SEC_032,120,120,Fully Completed,False
HIST_040560,TDMS_TASK_011931,S&T,SEC_024,300,135,Partially Completed,True
HIST_040561,TMS_TASK_001457,Engineering,SEC_032,90,90,Fully Completed,False
HIST_040562,TMS_TASK_004908,S&T,SEC_010,90,15,Not Completed,True
HIST_040563,TMS_TASK_005556,S&T,SEC_039,180,90,Partially Completed,True
HIST_040564,SMMS_TASK_012884,Engineering,SEC_013,180,180,Fully Completed,False
HIST_040565,TDMS_TASK_000583,Engineering,SEC_003,60,45,Partially Completed,True
HIST_040566,TDMS_TASK_000414,TRD,SEC_021,240,105,Partially Completed,False
HIST_040567,TDMS_TASK_000207,S&T,SEC_012,120,60,Partially Completed,True
HIST_040568,TMS_TASK_004608,TRD,SEC_026,300,300,Fully Completed,False
HIST_040569,TMS_TASK_027564,Engineering,SEC_023,60,30,Not Completed,True
HIST_040570,SMMS_TASK_020675,TRD,SEC_046,180,180,Fully Completed,False
HIST_040571,SMMS_TASK_024565,Engineering,SEC_021,60,60,Fully Completed,False
HIST_040572,TMS_TASK_026726,TRD,SEC_005,240,15,Not Completed,True
HIST_040573,TDMS_TASK_012740,TRD,SEC_026,60,30,Partially Completed,False
HIST_040574,TDMS_TASK_011684,Engineering,SEC_040,90,90,Fully Completed,False
