task_id,department,section_id,location_reference_type,location_reference_id,start_km,end_km,defect_type,severity_class,logged_date,target_completion_date,deferred_count,status,overdue_days,required_resource_type,estimated_duration_minutes,gps_latitude,gps_longitude,mapped_chainage_km,spatial_mapping_method,spatial_mapping_confidence,spatial_mapping_status,spatial_error_estimate_km
TMS_TASK_010440,Engineering,SEC_007,CHAINAGE,TMS_TASK_010440,33.672,34.331,Ballast Issue,B,2024-03-11,2024-03-31,0,Completed,275,Ballast Cleaning Machine,120,28.273207,77.75132,34.002,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010441,Engineering,SEC_025,CHAINAGE,TMS_TASK_010441,100.397,101.288,Deep Screening Overdue,C,2024-07-10,2024-08-12,4,Deferred,141,Ballast Cleaning Machine,240,27.539819,78.796909,100.843,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010442,Engineering,SEC_006,CHAINAGE,TMS_TASK_010442,29.008,29.22,Rail Fracture Risk,A,2024-12-03,2024-12-04,2,Deferred,27,Engineering crew,180,28.325788,77.673825,29.114,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010443,Engineering,SEC_017,CHAINAGE,TMS_TASK_010443,75.457,76.357,Track Parameter Deviation,B,2024-01-19,2024-01-26,0,Completed,340,Tamping Machine,90,27.81293,78.407496,75.907,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010444,Engineering,SEC_028,CHAINAGE,TMS_TASK_010444,131.182,132.341,Deep Screening Overdue,A,2024-05-03,2024-05-10,0,Open,235,Ballast Cleaning Machine,240,27.199957,79.282326,131.762,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010445,Engineering,SEC_043,CHAINAGE,TMS_TASK_010445,170.062,170.778,Deep Screening Overdue,C,2024-05-26,2024-06-26,4,Deferred,188,Ballast Cleaning Machine,240,26.777932,79.887197,170.42,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010446,Engineering,SEC_005,CHAINAGE,TMS_TASK_010446,26.43,26.609,Weld Failure,A,2024-11-05,2024-11-06,0,Completed,55,Engineering crew,120,28.353309,77.634089,26.52,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010447,Engineering,SEC_022,CHAINAGE,TMS_TASK_010447,90.234,90.827,Rail Fracture Risk,B,2024-02-02,2024-02-22,0,Deferred,313,Engineering crew,180,27.651796,78.636823,90.53,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010448,Engineering,SEC_006,CHAINAGE,TMS_TASK_010448,29.556,30.58,Ballast Issue,B,2024-12-25,2025-01-07,0,Open,0,Ballast Cleaning Machine,120,28.315577,77.68873,30.068,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010449,Engineering,SEC_022,CHAINAGE,TMS_TASK_010449,92.375,92.748,Ballast Issue,B,2024-11-29,2024-12-08,0,Deferred,23,Ballast Cleaning Machine,120,27.62984,78.666922,92.561,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010450,Engineering,SEC_024,CHAINAGE,TMS_TASK_010450,94.005,94.614,Ballast Issue,C,2024-05-27,2024-06-13,1,Deferred,201,Ballast Cleaning Machine,120,27.612191,78.695358,94.309,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010451,Engineering,SEC_040,CHAINAGE,TMS_TASK_010451,164.436,164.871,Deep Screening Overdue,B,2024-10-13,2024-10-21,0,Completed,71,Ballast Cleaning Machine,240,26.840781,79.796912,164.654,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010452,Engineering,SEC_022,CHAINAGE,TMS_TASK_010452,93.096,93.158,Ballast Issue,B,2024-12-02,2024-12-10,4,Deferred,21,Ballast Cleaning Machine,120,27.623726,78.675303,93.127,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010453,Engineering,SEC_046,CHAINAGE,TMS_TASK_010453,189.47,190.705,Track Parameter Deviation,B,2024-05-02,2024-05-15,1,Open,230,Tamping Machine,90,26.562649,80.194826,190.088,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010454,Engineering,SEC_007,CHAINAGE,TMS_TASK_010454,33.1,33.957,Deep Screening Overdue,B,2024-10-30,2024-11-15,1,Deferred,46,Ballast Cleaning Machine,240,28.278321,77.743711,33.529,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010455,Engineering,SEC_003,CHAINAGE,TMS_TASK_010455,13.963,14.251,Track Parameter Deviation,B,2024-08-05,2024-08-14,2,Deferred,139,Tamping Machine,90,28.487178,77.440732,14.107,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010456,Engineering,SEC_001,CHAINAGE,TMS_TASK_010456,7.755,8.619,Deep Screening Overdue,A,2024-07-08,2024-07-15,0,Open,169,Ballast Cleaning Machine,240,28.553311,77.348425,8.187,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010457,Engineering,SEC_018,CHAINAGE,TMS_TASK_010457,80.015,80.286,Rail Fracture Risk,A,2024-06-27,2024-06-30,0,Open,184,Engineering crew,180,27.765912,78.473956,80.15,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010458,Engineering,SEC_010,CHAINAGE,TMS_TASK_010458,45.948,45.981,Weld Failure,A,2024-11-06,2024-11-07,0,In-Progress,54,Engineering crew,120,28.138333,77.938588,45.965,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010459,Engineering,SEC_005,CHAINAGE,TMS_TASK_010459,26.517,26.696,Weld Failure,B,2024-02-27,2024-03-08,0,In-Progress,298,Engineering crew,120,28.352485,77.635109,26.607,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010460,Engineering,SEC_012,CHAINAGE,TMS_TASK_010460,61.149,61.542,Track Parameter Deviation,C,2024-07-14,2024-08-05,3,In-Progress,148,Tamping Machine,90,27.971164,78.179345,61.346,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010461,Engineering,SEC_048,CHAINAGE,TMS_TASK_010461,193.68,194.168,Ballast Issue,B,2024-10-28,2024-11-06,0,Open,55,Ballast Cleaning Machine,120,26.521741,80.25373,193.924,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010462,Engineering,SEC_040,CHAINAGE,TMS_TASK_010462,163.956,164.438,Rail Fracture Risk,A,2024-02-18,2024-02-25,0,Deferred,310,Engineering crew,180,26.846203,79.789798,164.197,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010463,Engineering,SEC_001,CHAINAGE,TMS_TASK_010463,6.219,6.71,Deep Screening Overdue,B,2024-09-25,2024-10-15,2,Deferred,77,Ballast Cleaning Machine,240,28.572314,77.321192,6.465,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010464,Engineering,SEC_045,CHAINAGE,TMS_TASK_010464,180.033,181.096,Ballast Issue,C,2024-12-29,2025-01-21,4,Deferred,0,Ballast Cleaning Machine,120,26.6679,80.048032,180.565,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010465,Engineering,SEC_011,CHAINAGE,TMS_TASK_010465,48.963,49.445,Deep Screening Overdue,B,2024-02-20,2024-03-12,0,Open,294,Ballast Cleaning Machine,240,28.103017,77.989697,49.204,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010466,Engineering,SEC_020,CHAINAGE,TMS_TASK_010466,87.937,88.386,Deep Screening Overdue,B,2024-04-05,2024-04-23,2,Deferred,252,Ballast Cleaning Machine,240,27.676938,78.600413,88.161,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010467,Engineering,SEC_017,CHAINAGE,TMS_TASK_010467,74.862,75.44,Rail Fracture Risk,A,2024-08-21,2024-08-22,1,In-Progress,131,Engineering crew,180,27.821411,78.395698,75.151,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010468,Engineering,SEC_020,CHAINAGE,TMS_TASK_010468,88.02,88.39,Deep Screening Overdue,B,2024-10-23,2024-11-10,2,Deferred,51,Ballast Cleaning Machine,240,27.676431,78.60103,88.205,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010469,Engineering,SEC_038,CHAINAGE,TMS_TASK_010469,158.351,158.651,Weld Failure,A,2024-06-02,2024-06-06,0,Completed,208,Engineering crew,120,26.908016,79.699958,158.501,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010470,Engineering,SEC_035,CHAINAGE,TMS_TASK_010470,153.033,154.045,Weld Failure,C,2024-01-07,2024-01-29,4,Deferred,337,Engineering crew,120,26.963206,79.623861,153.539,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010471,Engineering,SEC_030,CHAINAGE,TMS_TASK_010471,136.351,137.16,Ballast Issue,B,2024-04-08,2024-04-18,0,Completed,257,Ballast Cleaning Machine,120,27.146137,79.358952,136.755,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010472,Engineering,SEC_031,CHAINAGE,TMS_TASK_010472,139.231,139.517,Deep Screening Overdue,B,2024-02-09,2024-02-29,1,Deferred,306,Ballast Cleaning Machine,240,27.118301,79.400787,139.374,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010473,Engineering,SEC_036,CHAINAGE,TMS_TASK_010473,154.343,154.781,Ballast Issue,B,2024-11-20,2024-12-08,0,Completed,23,Ballast Cleaning Machine,120,26.951662,79.639554,154.562,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010474,Engineering,SEC_010,CHAINAGE,TMS_TASK_010474,45.952,45.984,Track Parameter Deviation,A,2024-06-14,2024-06-21,0,Open,193,Tamping Machine,90,28.138234,77.938632,45.968,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010475,Engineering,SEC_020,CHAINAGE,TMS_TASK_010475,88.197,88.646,Weld Failure,A,2024-10-19,2024-10-24,0,Open,68,Engineering crew,120,27.673907,78.604101,88.422,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010476,Engineering,SEC_006,CHAINAGE,TMS_TASK_010476,29.326,29.713,Ballast Issue,B,2024-09-10,2024-09-17,3,Deferred,105,Ballast Cleaning Machine,120,28.321448,77.680161,29.52,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010477,Engineering,SEC_035,CHAINAGE,TMS_TASK_010477,153.618,154.068,Deep Screening Overdue,B,2024-11-10,2024-11-22,2,Open,39,Ballast Cleaning Machine,240,26.959814,79.628716,153.843,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010478,Engineering,SEC_022,CHAINAGE,TMS_TASK_010478,92.281,92.407,Ballast Issue,C,2024-06-25,2024-08-01,3,Deferred,152,Ballast Cleaning Machine,120,27.632191,78.663699,92.344,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010479,Engineering,SEC_032,CHAINAGE,TMS_TASK_010479,142.163,143.476,Rail Fracture Risk,A,2024-08-29,2024-08-30,0,Open,123,Engineering crew,180,27.079758,79.454526,142.82,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010480,Engineering,SEC_028,CHAINAGE,TMS_TASK_010480,129.013,129.43,Track Parameter Deviation,B,2024-08-25,2024-09-09,0,Completed,113,Tamping Machine,90,27.227646,79.24195,129.221,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010481,Engineering,SEC_014,CHAINAGE,TMS_TASK_010481,66.435,67.236,Ballast Issue,B,2024-05-12,2024-05-23,0,Completed,222,Ballast Cleaning Machine,120,27.911091,78.265039,66.835,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010482,Engineering,SEC_007,CHAINAGE,TMS_TASK_010482,35.019,35.923,Ballast Issue,C,2024-07-10,2024-08-22,0,In-Progress,131,Ballast Cleaning Machine,120,28.257318,77.774959,35.471,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010483,Engineering,SEC_048,CHAINAGE,TMS_TASK_010483,193.708,193.946,Deep Screening Overdue,B,2024-10-03,2024-10-14,0,In-Progress,78,Ballast Cleaning Machine,240,26.522702,80.252328,193.827,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010484,Engineering,SEC_015,CHAINAGE,TMS_TASK_010484,72.849,74.229,Rail Fracture Risk,B,2024-05-20,2024-05-29,0,Completed,216,Engineering crew,180,27.837927,78.370379,73.539,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010485,Engineering,SEC_006,CHAINAGE,TMS_TASK_010485,30.477,30.743,Track Parameter Deviation,B,2024-12-15,2025-01-01,0,Open,0,Tamping Machine,90,28.309775,77.697198,30.61,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010486,Engineering,SEC_015,CHAINAGE,TMS_TASK_010486,73.139,74.273,Rail Fracture Risk,A,2024-11-05,2024-11-06,0,Open,55,Engineering crew,180,27.836125,78.372938,73.706,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010487,Engineering,SEC_045,CHAINAGE,TMS_TASK_010487,181.441,181.849,Ballast Issue,C,2024-06-15,2024-07-30,0,Open,154,Ballast Cleaning Machine,120,26.655845,80.064841,181.645,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010488,Engineering,SEC_013,CHAINAGE,TMS_TASK_010488,64.371,65.198,Deep Screening Overdue,C,2024-01-14,2024-02-20,4,Open,315,Ballast Cleaning Machine,240,27.933474,78.232519,64.784,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010489,Engineering,SEC_049,CHAINAGE,TMS_TASK_010489,197.134,197.294,Rail Fracture Risk,A,2024-06-05,2024-06-12,0,Completed,202,Engineering crew,180,26.485429,80.305383,197.214,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010490,Engineering,SEC_023,CHAINAGE,TMS_TASK_010490,93.687,93.968,Deep Screening Overdue,B,2024-10-07,2024-10-19,0,Open,73,Ballast Cleaning Machine,240,27.61745,78.687518,93.828,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010491,Engineering,SEC_043,CHAINAGE,TMS_TASK_010491,169.588,170.829,Deep Screening Overdue,A,2024-04-10,2024-04-13,0,Open,262,Ballast Cleaning Machine,240,26.780187,79.883881,170.209,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010492,Engineering,SEC_033,CHAINAGE,TMS_TASK_010492,148.84,149.898,Rail Fracture Risk,A,2024-10-11,2024-10-15,0,Open,77,Engineering crew,180,27.008546,79.557603,149.369,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010493,Engineering,SEC_003,CHAINAGE,TMS_TASK_010493,17.809,18.82,Rail Fracture Risk,B,2024-11-11,2024-11-19,1,Open,42,Engineering crew,180,28.44145,77.507367,18.315,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010494,Engineering,SEC_025,CHAINAGE,TMS_TASK_010494,104.02,104.498,Weld Failure,B,2024-04-12,2024-04-22,3,Deferred,253,Engineering crew,120,27.502615,78.850305,104.259,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010495,Engineering,SEC_021,CHAINAGE,TMS_TASK_010495,88.969,89.167,Rail Fracture Risk,A,2024-01-26,2024-01-28,0,Completed,338,Engineering crew,180,27.6668,78.613781,89.068,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010496,Engineering,SEC_010,CHAINAGE,TMS_TASK_010496,45.945,45.977,Track Parameter Deviation,A,2024-01-17,2024-01-22,0,Open,344,Tamping Machine,90,28.138433,77.938544,45.961,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010497,Engineering,SEC_027,CHAINAGE,TMS_TASK_010497,126.135,126.806,Ballast Issue,C,2024-03-10,2024-04-16,0,Completed,259,Ballast Cleaning Machine,120,27.258294,79.198255,126.471,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010498,Engineering,SEC_006,CHAINAGE,TMS_TASK_010498,27.792,29.012,Rail Fracture Risk,A,2024-04-11,2024-04-15,2,Deferred,260,Engineering crew,180,28.33341,77.662702,28.402,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010499,Engineering,SEC_035,CHAINAGE,TMS_TASK_010499,152.007,153.276,Deep Screening Overdue,C,2024-11-01,2024-12-16,2,Open,15,Ballast Cleaning Machine,240,26.973222,79.60953,152.642,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010500,Engineering,SEC_041,CHAINAGE,TMS_TASK_010500,165.08,165.538,Track Parameter Deviation,B,2024-08-27,2024-09-13,0,Completed,109,Tamping Machine,90,26.833035,79.806555,165.309,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010501,Engineering,SEC_005,CHAINAGE,TMS_TASK_010501,26.536,26.615,Ballast Issue,B,2024-10-11,2024-10-27,0,Open,65,Ballast Cleaning Machine,120,28.352778,77.634745,26.575,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010502,Engineering,SEC_024,CHAINAGE,TMS_TASK_010502,94.032,94.128,Track Parameter Deviation,C,2024-11-17,2024-12-27,3,Open,4,Tamping Machine,90,27.615011,78.691915,94.08,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010503,Engineering,SEC_033,CHAINAGE,TMS_TASK_010503,149.273,150.282,Deep Screening Overdue,B,2024-09-15,2024-09-22,3,Deferred,100,Ballast Cleaning Machine,240,27.003806,79.564203,149.778,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010504,Engineering,SEC_004,CHAINAGE,TMS_TASK_010504,22.089,23.418,Ballast Issue,C,2024-04-04,2024-04-24,2,Deferred,251,Ballast Cleaning Machine,120,28.393585,77.576471,22.753,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010505,Engineering,SEC_020,CHAINAGE,TMS_TASK_010505,87.907,88.356,Rail Fracture Risk,A,2024-02-15,2024-02-18,0,Completed,317,Engineering crew,180,27.677287,78.599987,88.131,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010506,Engineering,SEC_013,CHAINAGE,TMS_TASK_010506,63.141,64.473,Weld Failure,B,2024-01-10,2024-01-30,0,Open,336,Engineering crew,120,27.944026,78.21714,63.807,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010507,Engineering,SEC_002,CHAINAGE,TMS_TASK_010507,11.44,11.765,Weld Failure,A,2024-03-02,2024-03-05,0,Completed,301,Engineering crew,120,28.515192,77.40179,11.602,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010508,Engineering,SEC_040,CHAINAGE,TMS_TASK_010508,164.208,164.69,Rail Fracture Risk,A,2024-05-19,2024-05-24,3,Deferred,221,Engineering crew,180,26.84321,79.793726,164.449,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010509,Engineering,SEC_022,CHAINAGE,TMS_TASK_010509,91.819,92.382,Deep Screening Overdue,B,2024-02-29,2024-03-19,0,Completed,287,Ballast Cleaning Machine,240,27.634823,78.66009,92.101,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010510,Engineering,SEC_037,CHAINAGE,TMS_TASK_010510,155.29,155.994,Rail Fracture Risk,B,2024-11-05,2024-11-13,0,In-Progress,48,Engineering crew,180,26.939537,79.655324,155.642,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010511,Engineering,SEC_029,CHAINAGE,TMS_TASK_010511,135.268,135.371,Weld Failure,B,2024-11-01,2024-11-11,0,Completed,50,Engineering crew,120,27.161253,79.337021,135.32,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010512,Engineering,SEC_043,CHAINAGE,TMS_TASK_010512,167.992,168.911,Rail Fracture Risk,A,2024-02-16,2024-02-20,0,Open,315,Engineering crew,180,26.798919,79.856332,168.452,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010513,Engineering,SEC_049,CHAINAGE,TMS_TASK_010513,196.755,197.461,Deep Screening Overdue,B,2024-02-20,2024-03-09,1,Deferred,297,Ballast Cleaning Machine,240,26.486609,80.303708,197.108,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010514,Engineering,SEC_030,CHAINAGE,TMS_TASK_010514,138.03,138.244,Deep Screening Overdue,A,2024-01-14,2024-01-21,0,Completed,345,Ballast Cleaning Machine,240,27.132409,79.381238,138.137,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010515,Engineering,SEC_018,CHAINAGE,TMS_TASK_010515,78.698,79.995,Track Parameter Deviation,B,2024-07-04,2024-07-19,0,Completed,165,Tamping Machine,90,27.774737,78.46133,79.346,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010516,Engineering,SEC_021,CHAINAGE,TMS_TASK_010516,89.085,89.775,Track Parameter Deviation,B,2024-10-27,2024-11-03,0,Open,58,Tamping Machine,90,27.66315,78.619592,89.43,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010517,Engineering,SEC_041,CHAINAGE,TMS_TASK_010517,165.102,165.56,Track Parameter Deviation,C,2024-07-22,2024-08-25,4,Deferred,128,Tamping Machine,90,26.832775,79.80687,165.331,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010518,Engineering,SEC_021,CHAINAGE,TMS_TASK_010518,89.211,89.582,Rail Fracture Risk,B,2024-10-26,2024-11-05,0,In-Progress,56,Engineering crew,180,27.663487,78.619055,89.397,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010519,Engineering,SEC_026,CHAINAGE,TMS_TASK_010519,111.067,111.294,Weld Failure,B,2024-07-23,2024-08-09,0,Completed,144,Engineering crew,120,27.427187,78.958498,111.18,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010520,Engineering,SEC_010,CHAINAGE,TMS_TASK_010520,45.959,45.992,Ballast Issue,B,2024-04-24,2024-05-06,0,Completed,239,Ballast Cleaning Machine,120,28.13802,77.938726,45.975,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010521,Engineering,SEC_049,CHAINAGE,TMS_TASK_010521,194.344,195.83,Rail Fracture Risk,B,2024-03-31,2024-04-20,0,Completed,255,Engineering crew,180,26.509104,80.271771,195.087,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010522,Engineering,SEC_032,CHAINAGE,TMS_TASK_010522,143.788,144.113,Deep Screening Overdue,B,2024-11-28,2024-12-13,1,Open,18,Ballast Cleaning Machine,240,27.067594,79.47225,143.951,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010523,Engineering,SEC_017,CHAINAGE,TMS_TASK_010523,74.818,75.803,Rail Fracture Risk,B,2024-03-04,2024-03-15,2,Deferred,291,Engineering crew,180,27.819622,78.398187,75.31,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010524,Engineering,SEC_029,CHAINAGE,TMS_TASK_010524,134.786,135.144,Rail Fracture Risk,A,2024-06-04,2024-06-06,2,Deferred,208,Engineering crew,180,27.165101,79.331775,134.965,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010525,Engineering,SEC_020,CHAINAGE,TMS_TASK_010525,88.312,88.434,Weld Failure,C,2024-12-18,2025-01-28,1,Open,0,Engineering crew,120,27.674472,78.603413,88.373,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010526,Engineering,SEC_008,CHAINAGE,TMS_TASK_010526,39.02,39.531,Weld Failure,A,2024-07-08,2024-07-13,0,Open,171,Engineering crew,120,28.214225,77.835884,39.276,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010527,Engineering,SEC_043,CHAINAGE,TMS_TASK_010527,167.461,168.296,Weld Failure,B,2024-07-13,2024-08-02,0,Open,151,Engineering crew,120,26.805028,79.847347,167.879,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010528,Engineering,SEC_044,CHAINAGE,TMS_TASK_010528,176.117,177.282,Ballast Issue,C,2024-12-24,2025-01-09,2,Deferred,0,Ballast Cleaning Machine,120,26.710546,79.987414,176.7,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010529,Engineering,SEC_041,CHAINAGE,TMS_TASK_010529,165.258,165.716,Ballast Issue,C,2024-12-13,2025-01-01,0,Completed,0,Ballast Cleaning Machine,120,26.830937,79.809097,165.487,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
