task_id,department,section_id,location_reference_type,location_reference_id,start_km,end_km,defect_type,severity_class,logged_date,target_completion_date,deferred_count,status,overdue_days,required_resource_type,estimated_duration_minutes
TMS_TASK_015020,Engineering,SEC_029,CHAINAGE,TMS_TASK_015020,135.74,136.139,Deep Screening Overdue,B,2024-02-15,2024-02-29,0,In-Progress,306,Ballast Cleaning Machine,240
TMS_TASK_015021,Engineering,SEC_007,CHAINAGE,TMS_TASK_015021,32.936,34.319,Ballast Issue,C,2024-04-08,2024-05-12,3,Open,233,Ballast Cleaning Machine,120
TMS_TASK_015022,Engineering,SEC_030,CHAINAGE,TMS_TASK_015022,137.54,138.241,Track Parameter Deviation,C,2024-08-17,2024-09-27,0,In-Progress,95,Tamping Machine,90
TMS_TASK_015023,Engineering,SEC_035,CHAINAGE,TMS_TASK_015023,153.099,153.419,Weld Failure,A,2024-12-30,2025-01-01,0,Open,0,Engineering crew,120
TMS_TASK_015024,Engineering,SEC_027,CHAINAGE,TMS_TASK_015024,126.125,126.784,Ballast Issue,B,2024-03-19,2024-04-02,0,Completed,273,Ballast Cleaning Machine,120
TMS_TASK_015025,Engineering,SEC_016,CHAINAGE,TMS_TASK_015025,74.357,74.391,Rail Fracture Risk,C,2024-03-30,2024-05-14,2,Deferred,231,Engineering crew,180
TMS_TASK_015026,Engineering,SEC_003,CHAINAGE,TMS_TASK_015026,16.008,17.251,Track Parameter Deviation,B,2024-03-21,2024-04-04,0,Completed,271,Tamping Machine,90
TMS_TASK_015027,Engineering,SEC_033,CHAINAGE,TMS_TASK_015027,149.787,150.098,Deep Screening Overdue,B,2024-09-06,2024-09-23,3,Deferred,99,Ballast Cleaning Machine,240
TMS_TASK_015028,Engineering,SEC_035,CHAINAGE,TMS_TASK_015028,152.499,153.181,Deep Screening Overdue,B,2024-08-20,2024-08-30,2,Open,123,Ballast Cleaning Machine,240
TMS_TASK_015029,Engineering,SEC_024,CHAINAGE,TMS_TASK_015029,94.532,94.874,Deep Screening Overdue,B,2024-12-04,2024-12-22,0,Completed,9,Ballast Cleaning Machine,240
TMS_TASK_015030,Engineering,SEC_036,CHAINAGE,TMS_TASK_015030,154.456,154.894,Track Parameter Deviation,B,2024-11-26,2024-12-11,1,Deferred,20,Tamping Machine,90
TMS_TASK_015031,Engineering,SEC_039,CHAINAGE,TMS_TASK_015031,161.206,161.472,Ballast Issue,C,2024-09-07,2024-10-10,0,Open,82,Ballast Cleaning Machine,120
TMS_TASK_015032,Engineering,SEC_026,CHAINAGE,TMS_TASK_015032,123.84,124.346,Weld Failure,A,2024-08-20,2024-08-25,0,Completed,128,Engineering crew,120
TMS_TASK_015033,Engineering,SEC_003,CHAINAGE,TMS_TASK_015033,18.321,19.276,Rail Fracture Risk,A,2024-11-22,2024-11-26,3,Open,35,Engineering crew,180
TMS_TASK_015034,Engineering,SEC_043,CHAINAGE,TMS_TASK_015034,169.899,170.415,Deep Screening Overdue,B,2024-11-30,2024-12-17,2,In-Progress,14,Ballast Cleaning Machine,240
TMS_TASK_015035,Engineering,SEC_023,CHAINAGE,TMS_TASK_015035,93.677,93.958,Weld Failure,B,2024-07-26,2024-08-10,3,In-Progress,143,Engineering crew,120
TMS_TASK_015036,Engineering,SEC_033,CHAINAGE,TMS_TASK_015036,150.582,150.983,Track Parameter Deviation,A,2024-12-31,2025-01-06,0,In-Progress,0,Tamping Machine,90
TMS_TASK_015037,Engineering,SEC_045,CHAINAGE,TMS_TASK_015037,181.992,182.998,Track Parameter Deviation,B,2024-09-08,2024-09-29,2,Open,93,Tamping Machine,90
TMS_TASK_015038,Engineering,SEC_018,CHAINAGE,TMS_TASK_015038,79.777,80.096,Weld Failure,B,2024-11-29,2024-12-09,3,Deferred,22,Engineering crew,120
TMS_TASK_015039,Engineering,SEC_031,CHAINAGE,TMS_TASK_015039,139.304,139.59,Ballast Issue,C,2024-11-30,2024-12-25,0,In-Progress,6,Ballast Cleaning Machine,120
TMS_TASK_015040,Engineering,SEC_001,CHAINAGE,TMS_TASK_015040,2.185,3.524,Weld Failure,A,2024-04-11,2024-04-16,0,Completed,259,Engineering crew,120
TMS_TASK_015041,Engineering,SEC_044,CHAINAGE,TMS_TASK_015041,174.216,174.983,Deep Screening Overdue,C,2024-11-24,2025-01-03,0,In-Progress,0,Ballast Cleaning Machine,240
TMS_TASK_015042,Engineering,SEC_003,CHAINAGE,TMS_TASK_015042,14.442,14.878,Rail Fracture Risk,A,2024-01-24,2024-01-31,2,Deferred,335,Engineering crew,180
TMS_TASK_015043,Engineering,SEC_027,CHAINAGE,TMS_TASK_015043,126.738,127.058,Ballast Issue,B,2024-03-02,2024-03-21,0,In-Progress,285,Ballast Cleaning Machine,120
TMS_TASK_015044,Engineering,SEC_018,CHAINAGE,TMS_TASK_015044,77.893,78.555,Ballast Issue,C,2024-09-09,2024-09-26,0,Completed,96,Ballast Cleaning Machine,120
TMS_TASK_015045,Engineering,SEC_002,CHAINAGE,TMS_TASK_015045,11.376,12.118,Rail Fracture Risk,A,2024-12-17,2024-12-19,0,Completed,12,Engineering crew,180
TMS_TASK_015046,Engineering,SEC_023,CHAINAGE,TMS_TASK_015046,93.577,93.858,Deep Screening Overdue,B,2024-08-15,2024-08-31,0,Deferred,122,Ballast Cleaning Machine,240
TMS_TASK_015047,Engineering,SEC_046,CHAINAGE,TMS_TASK_015047,191.452,191.632,Track Parameter Deviation,C,2024-02-16,2024-03-24,0,Completed,282,Tamping Machine,90
TMS_TASK_015048,Engineering,SEC_009,CHAINAGE,TMS_TASK_015048,42.164,42.553,Rail Fracture Risk,A,2024-01-30,2024-02-01,0,Deferred,334,Engineering crew,180
TMS_TASK_015049,Engineering,SEC_015,CHAINAGE,TMS_TASK_015049,72.529,73.821,Deep Screening Overdue,C,2024-07-31,2024-09-11,1,Open,111,Ballast Cleaning Machine,240
TMS_TASK_015050,Engineering,SEC_010,CHAINAGE,TMS_TASK_015050,45.954,45.987,Deep Screening Overdue,B,2024-08-23,2024-09-08,0,Open,114,Ballast Cleaning Machine,240
TMS_TASK_015051,Engineering,SEC_007,CHAINAGE,TMS_TASK_015051,31.776,33.228,Ballast Issue,B,2024-05-28,2024-06-05,0,Open,209,Ballast Cleaning Machine,120
TMS_TASK_015052,Engineering,SEC_012,CHAINAGE,TMS_TASK_015052,61.14,62.637,Deep Screening Overdue,B,2024-03-06,2024-03-18,3,Deferred,288,Ballast Cleaning Machine,240
TMS_TASK_015053,Engineering,SEC_029,CHAINAGE,TMS_TASK_015053,134.32,134.576,Deep Screening Overdue,B,2024-10-01,2024-10-19,0,In-Progress,73,Ballast Cleaning Machine,240
TMS_TASK_015054,Engineering,SEC_039,CHAINAGE,TMS_TASK_015054,162.596,163.601,Deep Screening Overdue,C,2024-08-14,2024-08-29,4,In-Progress,124,Ballast Cleaning Machine,240
TMS_TASK_015055,Engineering,SEC_034,CHAINAGE,TMS_TASK_015055,151.256,151.559,Deep Screening Overdue,C,2024-11-12,2024-11-28,0,Open,33,Ballast Cleaning Machine,240
TMS_TASK_015056,Engineering,SEC_038,CHAINAGE,TMS_TASK_015056,159.159,159.383,Track Parameter Deviation,B,2024-04-16,2024-04-24,2,In-Progress,251,Tamping Machine,90
TMS_TASK_015057,Engineering,SEC_036,CHAINAGE,TMS_TASK_015057,154.289,154.727,Deep Screening Overdue,B,2024-11-14,2024-11-26,0,Deferred,35,Ballast Cleaning Machine,240
TMS_TASK_015058,Engineering,SEC_019,CHAINAGE,TMS_TASK_015058,87.597,87.768,Rail Fracture Risk,A,2024-11-23,2024-11-30,0,Completed,31,Engineering crew,180
TMS_TASK_015059,Engineering,SEC_045,CHAINAGE,TMS_TASK_015059,182.708,183.53,Deep Screening Overdue,C,2024-11-20,2024-12-12,2,In-Progress,19,Ballast Cleaning Machine,240
TMS_TASK_015060,Engineering,SEC_009,CHAINAGE,TMS_TASK_015060,40.796,41.824,Weld Failure,A,2024-03-17,2024-03-18,0,Completed,288,Engineering crew,120
TMS_TASK_015061,Engineering,SEC_035,CHAINAGE,TMS_TASK_015061,151.824,153.092,Track Parameter Deviation,B,2024-08-10,2024-08-27,0,Open,126,Tamping Machine,90
TMS_TASK_015062,Engineering,SEC_006,CHAINAGE,TMS_TASK_015062,28.398,29.616,Deep Screening Overdue,B,2024-06-07,2024-06-15,1,Deferred,199,Ballast Cleaning Machine,240
TMS_TASK_015063,Engineering,SEC_038,CHAINAGE,TMS_TASK_015063,157.502,157.656,Rail Fracture Risk,A,2024-10-12,2024-10-15,0,Open,77,Engineering crew,180
TMS_TASK_015064,Engineering,SEC_005,CHAINAGE,TMS_TASK_015064,26.405,26.576,Deep Screening Overdue,B,2024-01-18,2024-02-02,0,Completed,333,Ballast Cleaning Machine,240
TMS_TASK_015065,Engineering,SEC_011,CHAINAGE,TMS_TASK_015065,49.141,50.474,Weld Failure,B,2024-07-22,2024-08-10,2,Deferred,143,Engineering crew,120
TMS_TASK_015066,Engineering,SEC_020,CHAINAGE,TMS_TASK_015066,87.988,88.437,Deep Screening Overdue,C,2024-09-26,2024-10-17,0,Completed,75,Ballast Cleaning Machine,240
TMS_TASK_015067,Engineering,SEC_035,CHAINAGE,TMS_TASK_015067,152.458,152.863,Deep Screening Overdue,A,2024-09-14,2024-09-16,0,Completed,106,Ballast Cleaning Machine,240
TMS_TASK_015068,Engineering,SEC_003,CHAINAGE,TMS_TASK_015068,14.606,16.03,Rail Fracture Risk,A,2024-11-27,2024-12-01,0,Open,30,Engineering crew,180
TMS_TASK_015069,Engineering,SEC_013,CHAINAGE,TMS_TASK_015069,63.468,64.47,Weld Failure,A,2024-05-19,2024-05-26,0,In-Progress,219,Engineering crew,120
TMS_TASK_015070,Engineering,SEC_017,CHAINAGE,TMS_TASK_015070,76.107,76.364,Ballast Issue,C,2024-12-04,2025-01-07,3,Deferred,0,Ballast Cleaning Machine,120
TMS_TASK_015071,Engineering,SEC_036,CHAINAGE,TMS_TASK_015071,154.626,155.064,Weld Failure,A,2024-06-26,2024-06-29,0,Open,185,Engineering crew,120
TMS_TASK_015072,Engineering,SEC_048,CHAINAGE,TMS_TASK_015072,193.476,193.963,Track Parameter Deviation,C,2024-03-14,2024-04-28,0,Deferred,247,Tamping Machine,90
TMS_TASK_015073,Engineering,SEC_031,CHAINAGE,TMS_TASK_015073,139.231,139.518,Rail Fracture Risk,A,2024-07-03,2024-07-05,0,In-Progress,179,Engineering crew,180
TMS_TASK_015074,Engineering,SEC_025,CHAINAGE,TMS_TASK_015074,104.829,106.162,Deep Screening Overdue,C,2024-08-19,2024-09-09,2,Deferred,113,Ballast Cleaning Machine,240
TMS_TASK_015075,Engineering,SEC_017,CHAINAGE,TMS_TASK_015075,74.619,74.795,Rail Fracture Risk,A,2024-04-04,2024-04-11,0,In-Progress,264,Engineering crew,180
TMS_TASK_015076,Engineering,SEC_041,CHAINAGE,TMS_TASK_015076,165.234,165.509,Weld Failure,B,2024-10-03,2024-10-19,0,Deferred,73,Engineering crew,120
TMS_TASK_015077,Engineering,SEC_006,CHAINAGE,TMS_TASK_015077,27.876,28.169,Track Parameter Deviation,B,2024-04-03,2024-04-15,0,Open,260,Tamping Machine,90
TMS_TASK_015078,Engineering,SEC_007,CHAINAGE,TMS_TASK_015078,35.031,35.847,Deep Screening Overdue,B,2024-05-26,2024-06-06,0,Open,208,Ballast Cleaning Machine,240
TMS_TASK_015079,Engineering,SEC_010,CHAINAGE,TMS_TASK_015079,45.942,45.975,Track Parameter Deviation,C,2024-08-26,2024-10-05,0,In-Progress,87,Tamping Machine,90
TMS_TASK_015080,Engineering,SEC_014,CHAINAGE,TMS_TASK_015080,65.871,67.049,Ballast Issue,B,2024-06-07,2024-06-15,2,Deferred,199,Ballast Cleaning Machine,120
TMS_TASK_015081,Engineering,SEC_023,CHAINAGE,TMS_TASK_015081,93.531,93.812,Track Parameter Deviation,B,2024-02-27,2024-03-09,4,Deferred,297,Tamping Machine,90
TMS_TASK_015082,Engineering,SEC_047,CHAINAGE,TMS_TASK_015082,192.794,193.11,Weld Failure,B,2024-04-26,2024-05-15,0,Open,230,Engineering crew,120
TMS_TASK_015083,Engineering,SEC_032,CHAINAGE,TMS_TASK_015083,146.672,147.725,Rail Fracture Risk,A,2024-05-22,2024-05-23,2,Deferred,222,Engineering crew,180
TMS_TASK_015084,Engineering,SEC_019,CHAINAGE,TMS_TASK_015084,87.686,87.857,Deep Screening Overdue,B,2024-08-11,2024-08-26,0,Completed,127,Ballast Cleaning Machine,240
TMS_TASK_015085,Engineering,SEC_011,CHAINAGE,TMS_TASK_015085,56.705,58.011,Track Parameter Deviation,C,2024-01-03,2024-02-01,0,In-Progress,334,Tamping Machine,90
TMS_TASK_015086,Engineering,SEC_032,CHAINAGE,TMS_TASK_015086,145.072,145.744,Deep Screening Overdue,B,2024-01-06,2024-01-19,0,Open,347,Ballast Cleaning Machine,240
TMS_TASK_015087,Engineering,SEC_013,CHAINAGE,TMS_TASK_015087,64.157,64.481,Weld Failure,B,2024-05-15,2024-06-05,0,Open,209,Engineering crew,120
TMS_TASK_015088,Engineering,SEC_048,CHAINAGE,TMS_TASK_015088,193.265,193.753,Weld Failure,B,2024-10-13,2024-10-24,2,Open,68,Engineering crew,120
TMS_TASK_015089,Engineering,SEC_024,CHAINAGE,TMS_TASK_015089,94.521,95.13,Track Parameter Deviation,C,2024-01-22,2024-02-11,0,Open,324,Tamping Machine,90
TMS_TASK_015090,Engineering,SEC_027,CHAINAGE,TMS_TASK_015090,126.287,127.495,Weld Failure,B,2024-12-11,2024-12-20,0,Open,11,Engineering crew,120
TMS_TASK_015091,Engineering,SEC_045,CHAINAGE,TMS_TASK_015091,182.728,182.806,Ballast Issue,A,2024-07-23,2024-07-29,0,Open,155,Ballast Cleaning Machine,120
TMS_TASK_015092,Engineering,SEC_015,CHAINAGE,TMS_TASK_015092,72.901,73.344,Deep Screening Overdue,C,2024-11-03,2024-11-24,0,In-Progress,37,Ballast Cleaning Machine,240
TMS_TASK_015093,Engineering,SEC_024,CHAINAGE,TMS_TASK_015093,94.324,94.933,Ballast Issue,C,2024-06-09,2024-06-25,0,Deferred,189,Ballast Cleaning Machine,120
TMS_TASK_015094,Engineering,SEC_027,CHAINAGE,TMS_TASK_015094,126.087,126.856,Weld Failure,B,2024-11-08,2024-11-19,0,Completed,42,Engineering crew,120
TMS_TASK_015095,Engineering,SEC_014,CHAINAGE,TMS_TASK_015095,70.35,70.787,Rail Fracture Risk,B,2024-09-17,2024-10-07,2,Deferred,85,Engineering crew,180
TMS_TASK_015096,Engineering,SEC_003,CHAINAGE,TMS_TASK_015096,15.33,15.993,Rail Fracture Risk,A,2024-12-20,2024-12-22,0,Completed,9,Engineering crew,180
TMS_TASK_015097,Engineering,SEC_014,CHAINAGE,TMS_TASK_015097,67.591,67.676,Ballast Issue,B,2024-01-29,2024-02-09,0,Completed,326,Ballast Cleaning Machine,120
TMS_TASK_015098,Engineering,SEC_006,CHAINAGE,TMS_TASK_015098,29.043,29.415,Ballast Issue,B,2024-04-14,2024-04-21,0,Open,254,Ballast Cleaning Machine,120
TMS_TASK_015099,Engineering,SEC_034,CHAINAGE,TMS_TASK_015099,151.12,151.422,Deep Screening Overdue,B,2024-06-03,2024-06-18,1,In-Progress,196,Ballast Cleaning Machine,240
TMS_TASK_015100,Engineering,SEC_001,CHAINAGE,TMS_TASK_015100,0.194,1.276,Track Parameter Deviation,B,2024-06-15,2024-07-05,0,In-Progress,179,Tamping Machine,90
TMS_TASK_015101,Engineering,SEC_016,CHAINAGE,TMS_TASK_015101,74.356,74.39,Weld Failure,A,2024-12-27,2025-01-02,0,In-Progress,0,Engineering crew,120
TMS_TASK_015102,Engineering,SEC_044,CHAINAGE,TMS_TASK_015102,171.774,172.329,Deep Screening Overdue,B,2024-05-09,2024-05-23,0,Completed,222,Ballast Cleaning Machine,240
TMS_TASK_015103,Engineering,SEC_028,CHAINAGE,TMS_TASK_015103,131.877,132.731,Track Parameter Deviation,B,2024-06-16,2024-07-02,0,Completed,182,Tamping Machine,90
TMS_TASK_015104,Engineering,SEC_033,CHAINAGE,TMS_TASK_015104,150.067,150.929,Deep Screening Overdue,B,2024-07-15,2024-07-25,0,Completed,159,Ballast Cleaning Machine,240
TMS_TASK_015105,Engineering,SEC_033,CHAINAGE,TMS_TASK_015105,149.371,149.467,Rail Fracture Risk,A,2024-12-24,2024-12-27,0,Completed,4,Engineering crew,180
TMS_TASK_015106,Engineering,SEC_015,CHAINAGE,TMS_TASK_015106,72.011,72.612,Track Parameter Deviation,A,2024-11-17,2024-11-24,0,Completed,37,Tamping Machine,90
TMS_TASK_015107,Engineering,SEC_031,CHAINAGE,TMS_TASK_015107,139.243,139.529,Deep Screening Overdue,B,2024-08-01,2024-08-12,1,Deferred,141,Ballast Cleaning Machine,240
TMS_TASK_015108,Engineering,SEC_011,CHAINAGE,TMS_TASK_015108,48.352,48.684,Deep Screening Overdue,B,2024-06-25,2024-07-09,4,In-Progress,175,Ballast Cleaning Machine,240
TMS_TASK_015109,Engineering,SEC_032,CHAINAGE,TMS_TASK_015109,142.196,142.452,Rail Fracture Risk,A,2024-11-21,2024-11-26,0,In-Progress,35,Engineering crew,180
TMS_TASK_015110,Engineering,SEC_034,CHAINAGE,TMS_TASK_015110,151.257,151.559,Rail Fracture Risk,A,2024-07-06,2024-07-08,0,Completed,176,Engineering crew,180
TMS_TASK_015111,Engineering,SEC_043,CHAINAGE,TMS_TASK_015111,170.348,170.815,Ballast Issue,C,2024-01-30,2024-03-15,1,Open,291,Ballast Cleaning Machine,120
TMS_TASK_015112,Engineering,SEC_046,CHAINAGE,TMS_TASK_015112,186.413,187.382,Weld Failure,A,2024-11-28,2024-12-02,0,In-Progress,29,Engineering crew,120
TMS_TASK_015113,Engineering,SEC_002,CHAINAGE,TMS_TASK_015113,10.578,10.695,Track Parameter Deviation,B,2024-03-25,2024-04-15,4,Deferred,260,Tamping Machine,90
TMS_TASK_015114,Engineering,SEC_015,CHAINAGE,TMS_TASK_015114,71.69,72.448,Deep Screening Overdue,C,2024-07-02,2024-07-24,0,Open,160,Ballast Cleaning Machine,240
TMS_TASK_015115,Engineering,SEC_027,CHAINAGE,TMS_TASK_015115,127.944,128.463,Track Parameter Deviation,B,2024-05-13,2024-05-20,4,Deferred,225,Tamping Machine,90
TMS_TASK_015116,Engineering,SEC_016,CHAINAGE,TMS_TASK_015116,74.368,74.402,Ballast Issue,B,2024-01-08,2024-01-25,0,Completed,341,Ballast Cleaning Machine,120
TMS_TASK_015117,Engineering,SEC_031,CHAINAGE,TMS_TASK_015117,139.159,139.446,Ballast Issue,C,2024-01-18,2024-03-02,2,Deferred,304,Ballast Cleaning Machine,120
TMS_TASK_015118,Engineering,SEC_042,CHAINAGE,TMS_TASK_015118,165.824,165.866,Weld Failure,A,2024-10-26,2024-10-27,0,Completed,65,Engineering crew,120
TMS_TASK_015119,Engineering,SEC_013,CHAINAGE,TMS_TASK_015119,63.739,64.997,Rail Fracture Risk,C,2024-01-02,2024-01-17,3,Deferred,349,Engineering crew,180
TMS_TASK_015120,Engineering,SEC_044,CHAINAGE,TMS_TASK_015120,171.041,172.292,Ballast Issue,B,2024-06-03,2024-06-22,3,Deferred,192,Ballast Cleaning Machine,120
TMS_TASK_015121,Engineering,SEC_044,CHAINAGE,TMS_TASK_015121,175.789,176.398,Deep Screening Overdue,C,2024-03-02,2024-04-04,0,In-Progress,271,Ballast Cleaning Machine,240
TMS_TASK_015122,Engineering,SEC_045,CHAINAGE,TMS_TASK_015122,178.963,179.603,Deep Screening Overdue,C,2024-09-21,2024-10-10,0,Completed,82,Ballast Cleaning Machine,240
TMS_TASK_015123,Engineering,SEC_004,CHAINAGE,TMS_TASK_015123,23.033,24.205,Track Parameter Deviation,C,2024-03-01,2024-04-04,3,Open,271,Tamping Machine,90
TMS_TASK_015124,Engineering,SEC_015,CHAINAGE,TMS_TASK_015124,71.991,72.801,Track Parameter Deviation,B,2024-10-02,2024-10-09,0,Deferred,83,Tamping Machine,90
TMS_TASK_015125,Engineering,SEC_007,CHAINAGE,TMS_TASK_015125,37.4,37.591,Rail Fracture Risk,A,2024-08-27,2024-08-29,0,Deferred,124,Engineering crew,180
TMS_TASK_015126,Engineering,SEC_006,CHAINAGE,TMS_TASK_015126,29.569,29.91,Track Parameter Deviation,B,2024-04-30,2024-05-20,0,Completed,225,Tamping Machine,90
TMS_TASK_015127,Engineering,SEC_003,CHAINAGE,TMS_TASK_015127,14.909,15.385,Track Parameter Deviation,B,2024-08-17,2024-08-29,0,Deferred,124,Tamping Machine,90
TMS_TASK_015128,Engineering,SEC_022,CHAINAGE,TMS_TASK_015128,92.034,92.732,Rail Fracture Risk,B,2024-11-30,2024-12-20,4,Deferred,11,Engineering crew,180
TMS_TASK_015129,Engineering,SEC_005,CHAINAGE,TMS_TASK_015129,26.383,26.562,Deep Screening Overdue,B,2024-03-14,2024-04-01,4,Deferred,274,Ballast Cleaning Machine,240
TMS_TASK_015130,Engineering,SEC_015,CHAINAGE,TMS_TASK_015130,72.512,73.266,Deep Screening Overdue,B,2024-09-10,2024-09-22,4,Deferred,100,Ballast Cleaning Machine,240
TMS_TASK_015131,Engineering,SEC_049,CHAINAGE,TMS_TASK_015131,196.349,197.351,Ballast Issue,C,2024-11-12,2024-12-11,0,Deferred,20,Ballast Cleaning Machine,120
TMS_TASK_015132,Engineering,SEC_044,CHAINAGE,TMS_TASK_015132,171.952,172.564,Rail Fracture Risk,A,2024-03-05,2024-03-10,0,Completed,296,Engineering crew,180
TMS_TASK_015133,Engineering,SEC_046,CHAINAGE,TMS_TASK_015133,186.383,186.868,Weld Failure,B,2024-05-18,2024-05-28,0,Completed,217,Engineering crew,120
TMS_TASK_015134,Engineering,SEC_002,CHAINAGE,TMS_TASK_015134,13.226,13.468,Track Parameter Deviation,A,2024-01-29,2024-02-05,0,Open,330,Tamping Machine,90
TMS_TASK_015135,Engineering,SEC_033,CHAINAGE,TMS_TASK_015135,149.791,150.107,Ballast Issue,C,2024-01-19,2024-02-26,0,Open,309,Ballast Cleaning Machine,120
TMS_TASK_015136,Engineering,SEC_032,CHAINAGE,TMS_TASK_015136,144.133,144.767,Weld Failure,A,2024-03-07,2024-03-08,0,In-Progress,298,Engineering crew,120
TMS_TASK_015137,Engineering,SEC_007,CHAINAGE,TMS_TASK_015137,34.705,35.603,Ballast Issue,C,2024-12-09,2025-01-09,1,Open,0,Ballast Cleaning Machine,120
TMS_TASK_015138,Engineering,SEC_045,CHAINAGE,TMS_TASK_015138,179.927,180.456,Ballast Issue,B,2024-08-05,2024-08-15,3,Deferred,138,Ballast Cleaning Machine,120
TMS_TASK_015139,Engineering,SEC_020,CHAINAGE,TMS_TASK_015139,88.146,88.443,Rail Fracture Risk,A,2024-06-12,2024-06-13,3,Open,201,Engineering crew,180
TMS_TASK_015140,Engineering,SEC_048,CHAINAGE,TMS_TASK_015140,193.682,194.169,Weld Failure,B,2024-02-27,2024-03-12,1,Deferred,294,Engineering crew,120
TMS_TASK_015141,Engineering,SEC_006,CHAINAGE,TMS_TASK_015141,29.404,29.59,Weld Failure,A,2024-09-04,2024-09-06,1,In-Progress,116,Engineering crew,120
TMS_TASK_015142,Engineering,SEC_032,CHAINAGE,TMS_TASK_015142,146.449,147.934,Track Parameter Deviation,B,2024-06-11,2024-07-02,0,Completed,182,Tamping Machine,90
TMS_TASK_015143,Engineering,SEC_007,CHAINAGE,TMS_TASK_015143,33.895,34.951,Ballast Issue,C,2024-04-10,2024-04-30,0,In-Progress,245,Ballast Cleaning Machine,120
TMS_TASK_015144,Engineering,SEC_047,CHAINAGE,TMS_TASK_015144,192.862,193.178,Weld Failure,A,2024-03-14,2024-03-19,0,Open,287,Engineering crew,120
TMS_TASK_015145,Engineering,SEC_030,CHAINAGE,TMS_TASK_015145,136.93,137.766,Deep Screening Overdue,B,2024-07-31,2024-08-10,4,Open,143,Ballast Cleaning Machine,240
TMS_TASK_015146,Engineering,SEC_004,CHAINAGE,TMS_TASK_015146,23.013,23.082,Rail Fracture Risk,A,2024-01-09,2024-01-16,0,Deferred,350,Engineering crew,180
TMS_TASK_015147,Engineering,SEC_011,CHAINAGE,TMS_TASK_015147,49.788,49.973,Track Parameter Deviation,B,2024-09-17,2024-10-06,0,Open,86,Tamping Machine,90
TMS_TASK_015148,Engineering,SEC_018,CHAINAGE,TMS_TASK_015148,80.188,81.141,Weld Failure,B,2024-05-27,2024-06-08,1,Deferred,206,Engineering crew,120
TMS_TASK_015149,Engineering,SEC_001,CHAINAGE,TMS_TASK_015149,5.475,5.849,Ballast Issue,C,2024-02-17,2024-03-03,0,In-Progress,303,Ballast Cleaning Machine,120
TMS_TASK_015150,Engineering,SEC_001,CHAINAGE,TMS_TASK_015150,8.836,8.992,Deep Screening Overdue,B,2024-03-27,2024-04-06,0,Open,269,Ballast Cleaning Machine,240
TMS_TASK_015151,Engineering,SEC_046,CHAINAGE,TMS_TASK_015151,191.02,192.496,Weld Failure,A,2024-01-18,2024-01-19,0,Open,347,Engineering crew,120
TMS_TASK_015152,Engineering,SEC_049,CHAINAGE,TMS_TASK_015152,194.186,194.246,Deep Screening Overdue,B,2024-06-10,2024-06-21,4,Deferred,193,Ballast Cleaning Machine,240
TMS_TASK_015153,Engineering,SEC_027,CHAINAGE,TMS_TASK_015153,128.102,128.302,Weld Failure,A,2024-06-11,2024-06-14,0,Completed,200,Engineering crew,120
TMS_TASK_015154,Engineering,SEC_045,CHAINAGE,TMS_TASK_015154,177.933,179.244,Track Parameter Deviation,B,2024-07-18,2024-07-28,3,Open,156,Tamping Machine,90
TMS_TASK_015155,Engineering,SEC_033,CHAINAGE,TMS_TASK_015155,149.217,149.371,Track Parameter Deviation,C,2024-12-25,2025-01-31,0,In-Progress,0,Tamping Machine,90
TMS_TASK_015156,Engineering,SEC_002,CHAINAGE,TMS_TASK_015156,9.678,10.133,Ballast Issue,C,2024-05-31,2024-06-27,2,Deferred,187,Ballast Cleaning Machine,120
TMS_TASK_015157,Engineering,SEC_036,CHAINAGE,TMS_TASK_015157,154.724,154.892,Weld Failure,A,2024-12-03,2024-12-08,0,Deferred,23,Engineering crew,120
TMS_TASK_015158,Engineering,SEC_001,CHAINAGE,TMS_TASK_015158,3.102,4.009,Rail Fracture Risk,B,2024-05-07,2024-05-15,0,Open,230,Engineering crew,180
TMS_TASK_015159,Engineering,SEC_041,CHAINAGE,TMS_TASK_015159,165.113,165.519,Rail Fracture Risk,A,2024-01-18,2024-01-21,0,In-Progress,345,Engineering crew,180
