train_number,train_type,section_id,scheduled_departure,scheduled_arrival,priority_class,day_of_week
22373,Passenger,SEC_012,06:03:24,06:21:24,Mail Passenger,Tuesday
12208,Passenger,SEC_001,17:06:25,17:17:25,Mail Passenger,Sunday
22231,Passenger,SEC_008,17:08:41,17:26:41,Mail Passenger,Wednesday
22055,Express,SEC_030,19:22:19,19:30:19,Superfast,Wednesday
12216,Passenger,SEC_040,17:51:11,18:01:11,Mail Passenger,Monday
22071,Express,SEC_030,20:47:20,20:55:20,Superfast,Saturday
12078,Passenger,SEC_049,10:35:29,10:45:29,Mail Passenger,Sunday
12184,Passenger,SEC_031,07:00:50,07:19:50,Mail Passenger,Friday
22317,Express,SEC_044,15:38:03,15:45:03,Superfast,Sunday
22021,Express,SEC_014,19:18:18,19:23:18,Superfast,Wednesday
12056,Express,SEC_016,18:08:13,18:19:13,Superfast,Friday
22299,Freight,SEC_040,11:33:52,11:50:52,Goods,Sunday
22307,Freight,SEC_033,03:38:24,03:53:24,Goods,Saturday
22093,Express,SEC_024,08:30:33,08:41:33,Rajdhani,Tuesday
22029,Express,SEC_047,02:12:51,02:23:51,Superfast,Sunday
22363,Freight,SEC_038,03:23:31,03:38:31,Goods,Monday
22481,Passenger,SEC_015,04:21:31,04:40:31,Mail Passenger,Monday
22323,Passenger,SEC_030,19:57:47,20:15:47,Mail Passenger,Tuesday
12120,Freight,SEC_020,13:01:41,13:18:41,Goods,Saturday
22235,Freight,SEC_021,01:24:42,01:44:42,Goods,Sunday
12436,Passenger,SEC_040,10:34:36,10:44:36,Mail Passenger,Thursday
22101,Express,SEC_034,19:24:31,19:35:31,Superfast,Wednesday
22035,Passenger,SEC_001,11:16:17,11:28:17,Mail Passenger,Thursday
22387,Express,SEC_029,18:38:56,18:44:56,Superfast,Friday
22327,Passenger,SEC_032,08:20:10,08:38:10,Mail Passenger,Tuesday
12496,Passenger,SEC_026,08:57:50,09:16:50,Mail Passenger,Tuesday
12246,Express,SEC_015,14:49:35,14:58:35,Rajdhani,Wednesday
22355,Freight,SEC_032,02:36:13,02:54:13,Goods,Thursday
22227,Express,SEC_047,09:37:29,09:43:29,Superfast,Saturday
12362,Freight,SEC_005,11:21:10,11:37:10,Goods,Thursday
22337,Freight,SEC_030,11:13:55,11:42:55,Goods,Monday
12098,Express,SEC_045,21:40:21,21:47:21,Superfast,Tuesday
12418,Freight,SEC_020,23:27:41,23:55:41,Goods,Monday
22201,Freight,SEC_017,14:56:57,15:21:57,Goods,Wednesday
22237,Passenger,SEC_013,18:30:27,18:47:27,Mail Passenger,Thursday
22041,Passenger,SEC_012,19:21:57,19:32:57,Mail Passenger,Tuesday
22135,Passenger,SEC_020,21:56:07,22:07:07,Mail Passenger,Monday
22041,Express,SEC_038,16:48:27,16:54:27,Superfast,Monday
22469,Passenger,SEC_009,20:00:14,20:18:14,Mail Passenger,Friday
22223,Express,SEC_012,18:51:46,19:02:46,Superfast,Thursday
22069,Express,SEC_049,08:56:34,09:04:34,Superfast,Sunday
22125,Express,SEC_049,23:22:42,23:27:42,Superfast,Thursday
12330,Express,SEC_012,19:40:49,19:47:49,Rajdhani,Wednesday
12322,Express,SEC_021,16:09:09,16:20:09,Superfast,Monday
12304,Express,SEC_020,10:10:08,10:21:08,Superfast,Saturday
12466,Passenger,SEC_015,17:34:16,17:51:16,Mail Passenger,Wednesday
22483,Express,SEC_008,23:51:37,23:56:37,Superfast,Friday
12214,Passenger,SEC_004,16:11:56,16:25:56,Mail Passenger,Thursday
12350,Passenger,SEC_031,10:54:47,11:12:47,Mail Passenger,Monday
22063,Passenger,SEC_003,05:53:12,06:07:12,Mail Passenger,Sunday
22041,Express,SEC_031,18:51:18,19:01:18,Superfast,Monday
22103,Passenger,SEC_005,19:09:44,19:26:44,Mail Passenger,Friday
22195,Passenger,SEC_008,12:36:45,12:46:45,Mail Passenger,Tuesday
12228,Express,SEC_001,17:57:50,18:05:50,Superfast,Sunday
22485,Passenger,SEC_020,18:24:15,18:38:15,Mail Passenger,Tuesday
22231,Passenger,SEC_017,14:28:47,14:45:47,Mail Passenger,Thursday
22235,Express,SEC_017,13:51:15,14:00:15,Rajdhani,Monday
12272,Express,SEC_016,19:12:41,19:18:41,Rajdhani,Saturday
12048,Freight,SEC_046,12:47:01,13:02:01,Goods,Tuesday
12450,Express,SEC_022,11:59:15,12:06:15,Superfast,Monday
22125,Express,SEC_040,08:22:34,08:32:34,Superfast,Tuesday
22455,Passenger,SEC_012,16:28:49,16:38:49,Mail Passenger,Thursday
12374,Express,SEC_024,03:53:16,03:59:16,Superfast,Wednesday
12320,Express,SEC_004,18:07:55,18:15:55,Superfast,Wednesday
22443,Passenger,SEC_013,16:25:09,16:37:09,Mail Passenger,Monday
22077,Freight,SEC_004,12:36:55,13:04:55,Goods,Saturday
22361,Freight,SEC_002,01:56:06,02:17:06,Goods,Wednesday
22083,Freight,SEC_009,01:45:52,02:06:52,Goods,Sunday
12498,Express,SEC_008,00:30:33,00:37:33,Superfast,Wednesday
22149,Express,SEC_016,18:08:30,18:17:30,Superfast,Friday
12174,Express,SEC_037,07:59:16,08:07:16,Superfast,Wednesday
12362,Freight,SEC_008,00:08:56,00:31:56,Goods,Monday
22203,Express,SEC_030,19:51:19,20:02:19,Superfast,Friday
12420,Freight,SEC_018,11:07:24,11:32:24,Goods,Friday
12198,Passenger,SEC_020,01:18:52,01:30:52,Mail Passenger,Sunday
22327,Passenger,SEC_046,17:10:28,17:29:28,Mail Passenger,Saturday
22095,Passenger,SEC_023,02:39:57,02:50:57,Mail Passenger,Friday
12422,Passenger,SEC_013,20:32:35,20:51:35,Mail Passenger,Monday
12012,Express,SEC_012,09:49:45,09:56:45,Superfast,Saturday
22119,Express,SEC_009,07:24:43,07:29:43,Superfast,Tuesday
22393,Express,SEC_040,08:52:34,08:59:34,Superfast,Saturday
12340,Express,SEC_033,19:16:30,19:27:30,Superfast,Friday
12088,Passenger,SEC_014,17:26:51,17:36:51,Mail Passenger,Saturday
12136,Freight,SEC_025,04:59:30,05:24:30,Goods,Wednesday
22143,Freight,SEC_025,01:01:49,01:18:49,Goods,Thursday
22327,Passenger,SEC_003,09:18:26,09:29:26,Mail Passenger,Monday
12170,Express,SEC_045,12:51:35,12:57:35,Superfast,Wednesday
12014,Freight,SEC_039,23:48:54,00:12:54,Goods,Sunday
12194,Passenger,SEC_027,08:14:30,08:29:30,Mail Passenger,Tuesday
12304,Express,SEC_036,08:31:54,08:39:54,Superfast,Sunday
12196,Freight,SEC_006,23:29:12,23:58:12,Goods,Monday
22445,Passenger,SEC_048,18:09:29,18:28:29,Mail Passenger,Wednesday
12326,Passenger,SEC_032,20:47:43,21:02:43,Mail Passenger,Wednesday
12130,Express,SEC_046,10:54:12,11:01:12,Superfast,Sunday
12324,Freight,SEC_043,11:04:54,11:22:54,Goods,Thursday
12432,Freight,SEC_029,23:50:10,00:17:10,Goods,Saturday
12482,Express,SEC_015,20:58:28,21:07:28,Superfast,Saturday
22027,Express,SEC_034,02:34:43,02:40:43,Superfast,Thursday
12136,Express,SEC_026,17:22:18,17:27:18,Rajdhani,Saturday
22327,Express,SEC_021,21:10:30,21:19:30,Rajdhani,Saturday
12008,Freight,SEC_035,13:34:43,13:54:43,Goods,Thursday
22209,Passenger,SEC_044,06:56:56,07:11:56,Mail Passenger,Sunday
12296,Express,SEC_009,18:25:52,18:34:52,Superfast,Thursday
22013,Passenger,SEC_028,07:24:15,07:34:15,Mail Passenger,Saturday
12058,Express,SEC_039,10:48:13,10:56:13,Superfast,Wednesday
12320,Express,SEC_016,09:30:05,09:40:05,Superfast,Wednesday
22235,Passenger,SEC_017,01:21:52,01:34:52,Mail Passenger,Wednesday
22079,Passenger,SEC_001,03:14:20,03:30:20,Mail Passenger,Tuesday
12010,Express,SEC_016,12:08:19,12:14:19,Superfast,Saturday
12248,Passenger,SEC_029,18:46:24,19:01:24,Mail Passenger,Thursday
12460,Passenger,SEC_048,19:55:01,20:14:01,Mail Passenger,Friday
22123,Passenger,SEC_026,08:11:51,08:23:51,Mail Passenger,Tuesday
22209,Express,SEC_015,17:40:26,17:48:26,Superfast,Friday
12062,Express,SEC_040,21:58:01,22:05:01,Superfast,Monday
22189,Freight,SEC_010,04:06:01,04:30:01,Goods,Friday
22055,Express,SEC_010,19:41:28,19:48:28,Superfast,Thursday
22115,Express,SEC_026,05:01:44,05:08:44,Superfast,Monday
12314,Freight,SEC_040,13:42:45,14:04:45,Goods,Wednesday
12236,Express,SEC_011,09:09:34,09:15:34,Superfast,Monday
12098,Express,SEC_001,01:20:32,01:28:32,Superfast,Monday
22069,Express,SEC_036,14:08:11,14:13:11,Superfast,Saturday
12154,Express,SEC_029,12:19:22,12:25:22,Superfast,Sunday
12412,Passenger,SEC_034,07:03:10,07:14:10,Mail Passenger,Saturday
12100,Express,SEC_020,08:10:08,08:21:08,Superfast,Monday
12162,Express,SEC_006,17:27:26,17:37:26,Superfast,Friday
22063,Freight,SEC_017,14:30:52,14:54:52,Goods,Friday
22307,Express,SEC_024,18:10:59,18:18:59,Rajdhani,Wednesday
22001,Passenger,SEC_022,04:00:12,04:16:12,Mail Passenger,Thursday
22099,Express,SEC_044,16:06:51,16:15:51,Superfast,Tuesday
12240,Passenger,SEC_011,17:09:18,17:23:18,Mail Passenger,Sunday
22333,Passenger,SEC_016,20:08:55,20:21:55,Mail Passenger,Tuesday
12384,Passenger,SEC_009,18:59:25,19:14:25,Mail Passenger,Tuesday
22371,Freight,SEC_028,11:02:52,11:18:52,Goods,Saturday
12034,Express,SEC_040,20:41:25,20:51:25,Rajdhani,Tuesday
22293,Passenger,SEC_044,19:06:00,19:20:00,Mail Passenger,Sunday
12086,Express,SEC_012,09:06:20,09:16:20,Superfast,Friday
12296,Express,SEC_022,07:15:38,07:21:38,Rajdhani,Sunday
12444,Freight,SEC_037,11:46:23,12:07:23,Goods,Thursday
12012,Express,SEC_003,08:27:08,08:33:08,Superfast,Sunday
12456,Passenger,SEC_035,20:41:12,20:51:12,Mail Passenger,Saturday
22463,Passenger,SEC_007,08:22:39,08:38:39,Mail Passenger,Saturday
12480,Express,SEC_002,09:26:16,09:35:16,Superfast,Tuesday
12016,Passenger,SEC_006,08:15:46,08:25:46,Mail Passenger,Saturday
12314,Freight,SEC_044,01:21:54,01:50:54,Goods,Wednesday
22131,Freight,SEC_034,14:06:30,14:23:30,Goods,Saturday
22007,Express,SEC_039,18:59:09,19:04:09,Superfast,Monday
22031,Passenger,SEC_034,21:53:17,22:05:17,Mail Passenger,Monday
22063,Freight,SEC_040,23:06:01,23:23:01,Goods,Saturday
12206,Passenger,SEC_025,19:37:36,19:48:36,Mail Passenger,Monday
22109,Express,SEC_040,17:14:46,17:22:46,Rajdhani,Wednesday
22039,Express,SEC_003,15:53:29,16:04:29,Superfast,Thursday
12176,Express,SEC_029,20:10:12,20:21:12,Superfast,Tuesday
22241,Express,SEC_037,07:45:47,07:54:47,Superfast,Saturday
22175,Passenger,SEC_049,07:48:32,08:00:32,Mail Passenger,Friday
12312,Passenger,SEC_018,16:29:12,16:43:12,Mail Passenger,Friday
12088,Freight,SEC_009,04:19:43,04:37:43,Goods,Tuesday
12162,Express,SEC_036,00:41:19,00:47:19,Superfast,Monday
12088,Freight,SEC_004,23:54:47,00:14:47,Goods,Monday
12112,Freight,SEC_039,03:53:35,04:11:35,Goods,Tuesday
22477,Freight,SEC_035,03:50:37,04:06:37,Goods,Tuesday
12322,Express,SEC_034,20:17:57,20:27:57,Superfast,Friday
22045,Passenger,SEC_015,18:27:04,18:42:04,Mail Passenger,Saturday
22083,Freight,SEC_006,12:29:30,12:57:30,Goods,Tuesday
22009,Express,SEC_030,22:41:30,22:46:30,Rajdhani,Friday
22425,Passenger,SEC_018,21:11:23,21:29:23,Mail Passenger,Sunday
12012,Express,SEC_020,20:27:26,20:36:26,Superfast,Thursday
12038,Freight,SEC_010,00:27:12,00:46:12,Goods,Tuesday
22279,Express,SEC_017,08:30:55,08:36:55,Superfast,Thursday
22231,Express,SEC_041,21:40:02,21:49:02,Superfast,Monday
12110,Express,SEC_044,10:18:05,10:29:05,Superfast,Sunday
12232,Passenger,SEC_018,05:20:36,05:38:36,Mail Passenger,Sunday
12240,Passenger,SEC_007,16:20:08,16:34:08,Mail Passenger,Monday
22067,Passenger,SEC_002,16:44:44,16:59:44,Mail Passenger,Tuesday
12232,Express,SEC_010,08:51:54,08:57:54,Superfast,Tuesday
12404,Express,SEC_001,07:49:39,07:57:39,Superfast,Sunday
22451,Passenger,SEC_033,19:53:13,20:04:13,Mail Passenger,Sunday
22309,Freight,SEC_032,23:52:52,00:16:52,Goods,Wednesday
12080,Express,SEC_039,09:20:47,09:28:47,Rajdhani,Thursday
12394,Express,SEC_017,10:44:23,10:49:23,Rajdhani,Friday
22155,Passenger,SEC_041,19:14:01,19:32:01,Mail Passenger,Sunday
12078,Express,SEC_009,17:03:42,17:11:42,Superfast,Saturday
22339,Express,SEC_012,22:34:51,22:44:51,Superfast,Friday
22091,Freight,SEC_045,04:59:25,05:25:25,Goods,Thursday
12264,Freight,SEC_044,12:28:49,12:47:49,Goods,Saturday
12252,Passenger,SEC_030,19:50:26,20:07:26,Mail Passenger,Friday
22291,Express,SEC_030,18:48:36,18:59:36,Superfast,Friday
12176,Express,SEC_035,18:01:33,18:10:33,Superfast,Tuesday
22233,Express,SEC_041,10:37:44,10:47:44,Superfast,Monday
12062,Express,SEC_012,08:10:08,08:16:08,Superfast,Thursday
12410,Freight,SEC_004,01:41:15,02:07:15,Goods,Sunday
12334,Express,SEC_010,20:05:51,20:16:51,Superfast,Sunday
12060,Express,SEC_018,10:20:08,10:31:08,Superfast,Thursday
12410,Express,SEC_012,10:01:28,10:11:28,Superfast,Sunday
12476,Express,SEC_026,19:31:56,19:39:56,Superfast,Monday
22385,Express,SEC_007,09:07:59,09:15:59,Superfast,Saturday
12090,Express,SEC_029,19:59:31,20:10:31,Superfast,Tuesday
12338,Freight,SEC_035,04:00:14,04:20:14,Goods,Wednesday
22093,Freight,SEC_005,00:01:23,00:25:23,Goods,Wednesday
12396,Express,SEC_015,17:20:57,17:29:57,Rajdhani,Tuesday
22115,Freight,SEC_027,04:27:24,04:55:24,Goods,Wednesday
22459,Express,SEC_004,18:55:07,19:03:07,Rajdhani,Thursday
12370,Freight,SEC_033,14:56:33,15:11:33,Goods,Monday
22411,Express,SEC_037,18:37:20,18:43:20,Superfast,Tuesday
22299,Express,SEC_018,03:14:41,03:19:41,Superfast,Tuesday
22053,Express,SEC_001,06:28:04,06:35:04,Superfast,Monday
22051,Passenger,SEC_025,20:14:00,20:31:00,Mail Passenger,Sunday
12404,Freight,SEC_043,23:24:45,23:41:45,Goods,Thursday
12436,Express,SEC_015,20:42:51,20:53:51,Superfast,Friday
12190,Passenger,SEC_042,20:00:11,20:15:11,Mail Passenger,Friday
12494,Freight,SEC_043,01:01:39,01:18:39,Goods,Wednesday
22143,Passenger,SEC_014,08:19:13,08:30:13,Mail Passenger,Tuesday
12248,Express,SEC_030,19:19:49,19:25:49,Superfast,Monday
22217,Freight,SEC_003,13:04:49,13:25:49,Goods,Saturday
22011,Freight,SEC_028,01:39:42,02:04:42,Goods,Saturday
12136,Express,SEC_044,03:39:02,03:45:02,Superfast,Friday
12256,Passenger,SEC_047,08:53:05,09:09:05,Mail Passenger,Saturday
22011,Express,SEC_010,18:42:19,18:47:19,Superfast,Saturday
22289,Passenger,SEC_033,12:02:21,12:15:21,Mail Passenger,Monday
12256,Passenger,SEC_004,13:18:09,13:32:09,Mail Passenger,Friday
12098,Passenger,SEC_014,08:38:51,08:55:51,Mail Passenger,Sunday
12266,Express,SEC_041,19:02:22,19:08:22,Superfast,Saturday
22017,Express,SEC_032,09:16:51,09:25:51,Rajdhani,Tuesday
12324,Express,SEC_020,01:37:07,01:45:07,Superfast,Friday
22243,Passenger,SEC_048,09:12:33,09:31:33,Mail Passenger,Tuesday
22183,Express,SEC_038,17:10:12,17:16:12,Rajdhani,Monday
12436,Express,SEC_002,20:47:23,20:55:23,Rajdhani,Wednesday
12416,Passenger,SEC_004,17:58:31,18:11:31,Mail Passenger,Wednesday
12124,Passenger,SEC_031,20:30:48,20:42:48,Mail Passenger,Sunday
22271,Freight,SEC_043,02:19:14,02:35:14,Goods,Thursday
12184,Express,SEC_008,14:30:41,14:35:41,Superfast,Saturday
12434,Express,SEC_027,15:15:56,15:26:56,Superfast,Sunday
12452,Express,SEC_041,23:54:23,00:02:23,Superfast,Friday
12416,Express,SEC_043,07:51:30,08:02:30,Rajdhani,Thursday
12304,Freight,SEC_032,23:09:35,23:37:35,Goods,Thursday
22491,Express,SEC_049,17:06:42,17:17:42,Superfast,Saturday
12284,Express,SEC_046,09:42:07,09:48:07,Superfast,Wednesday
12318,Freight,SEC_041,01:18:21,01:33:21,Goods,Thursday
12164,Express,SEC_033,07:00:08,07:08:08,Superfast,Wednesday
22359,Passenger,SEC_049,17:22:28,17:36:28,Mail Passenger,Tuesday
22481,Freight,SEC_001,23:18:51,23:34:51,Goods,Wednesday
12276,Express,SEC_005,15:42:43,15:51:43,Superfast,Monday
22349,Express,SEC_026,10:50:23,10:56:23,Superfast,Sunday
22139,Freight,SEC_033,23:23:37,23:52:37,Goods,Sunday
22051,Express,SEC_045,14:39:33,14:49:33,Superfast,Friday
22187,Freight,SEC_034,12:54:15,13:20:15,Goods,Saturday
22023,Freight,SEC_012,14:07:00,14:30:00,Goods,Wednesday
22499,Express,SEC_045,19:18:21,19:28:21,Superfast,Thursday
12308,Passenger,SEC_005,09:55:31,10:11:31,Mail Passenger,Sunday
22371,Freight,SEC_005,22:25:27,22:46:27,Goods,Monday
12134,Passenger,SEC_036,07:44:48,07:54:48,Mail Passenger,Tuesday
12300,Passenger,SEC_048,20:32:50,20:47:50,Mail Passenger,Saturday
12054,Express,SEC_025,17:16:14,17:26:14,Superfast,Monday
12462,Express,SEC_007,11:29:48,11:37:48,Superfast,Saturday
22365,Express,SEC_003,09:37:41,09:43:41,Rajdhani,Wednesday
12146,Express,SEC_048,19:30:01,19:39:01,Superfast,Friday
12432,Freight,SEC_014,14:46:05,15:15:05,Goods,Sunday
12272,Freight,SEC_032,00:52:38,01:07:38,Goods,Friday
12224,Freight,SEC_017,11:59:01,12:18:01,Goods,Monday
22259,Passenger,SEC_011,18:13:25,18:27:25,Mail Passenger,Thursday
22151,Freight,SEC_033,00:29:12,00:48:12,Goods,Monday
12202,Freight,SEC_037,13:47:17,14:13:17,Goods,Sunday
12068,Express,SEC_024,19:05:29,19:12:29,Superfast,Wednesday
22043,Passenger,SEC_025,20:10:38,20:27:38,Mail Passenger,Sunday
12338,Express,SEC_024,07:30:10,07:38:10,Superfast,Sunday
12314,Passenger,SEC_029,07:57:24,08:08:24,Mail Passenger,Wednesday
12006,Freight,SEC_040,12:14:27,12:32:27,Goods,Wednesday
12186,Express,SEC_035,20:49:54,21:00:54,Superfast,Sunday
12340,Freight,SEC_014,14:28:09,14:57:09,Goods,Friday
22071,Express,SEC_013,22:58:46,23:05:46,Superfast,Thursday
12478,Express,SEC_033,10:48:21,10:59:21,Superfast,Sunday
22161,Freight,SEC_032,00:13:31,00:42:31,Goods,Tuesday
12194,Passenger,SEC_019,18:19:38,18:30:38,Mail Passenger,Friday
22303,Express,SEC_042,03:44:21,03:50:21,Rajdhani,Wednesday
22363,Express,SEC_021,17:30:41,17:41:41,Superfast,Monday
12172,Freight,SEC_017,11:46:32,12:10:32,Goods,Wednesday
12028,Express,SEC_028,07:48:38,07:57:38,Rajdhani,Tuesday
22259,Freight,SEC_010,01:51:20,02:19:20,Goods,Sunday
12170,Freight,SEC_035,11:25:52,11:46:52,Goods,Tuesday
12118,Freight,SEC_044,04:44:36,04:59:36,Goods,Sunday
12228,Freight,SEC_047,01:29:00,01:54:00,Goods,Saturday
22079,Freight,SEC_022,12:10:21,12:30:21,Goods,Wednesday
12322,Freight,SEC_014,01:44:28,02:10:28,Goods,Saturday
12336,Freight,SEC_024,02:54:22,03:17:22,Goods,Monday
22149,Passenger,SEC_006,18:14:58,18:31:58,Mail Passenger,Tuesday
22207,Express,SEC_033,08:01:17,08:08:17,Superfast,Saturday
22323,Freight,SEC_022,23:23:58,23:41:58,Goods,Wednesday
22427,Express,SEC_006,21:19:36,21:26:36,Superfast,Tuesday
22361,Passenger,SEC_027,21:17:20,21:35:20,Mail Passenger,Monday
22445,Passenger,SEC_036,10:46:58,10:56:58,Mail Passenger,Saturday
22077,Express,SEC_012,12:43:19,12:51:19,Superfast,Thursday
12152,Passenger,SEC_020,07:44:58,08:02:58,Mail Passenger,Thursday
22421,Passenger,SEC_044,04:59:54,05:13:54,Mail Passenger,Wednesday
22101,Express,SEC_035,09:05:30,09:13:30,Superfast,Monday
12342,Freight,SEC_040,11:43:30,12:04:30,Goods,Sunday
12036,Passenger,SEC_023,09:29:23,09:46:23,Mail Passenger,Tuesday
22495,Passenger,SEC_025,08:05:29,08:21:29,Mail Passenger,Wednesday
22151,Passenger,SEC_025,22:28:37,22:42:37,Mail Passenger,Saturday
12388,Freight,SEC_023,12:59:16,13:15:16,Goods,Monday
22397,Passenger,SEC_008,21:12:28,21:27:28,Mail Passenger,Friday
12380,Freight,SEC_002,13:36:47,14:01:47,Goods,Thursday
22133,Express,SEC_041,19:33:14,19:39:14,Superfast,Saturday
22009,Freight,SEC_027,13:11:25,13:29:25,Goods,Sunday
12496,Express,SEC_027,22:02:26,22:10:26,Superfast,Monday
22211,Express,SEC_030,08:50:53,08:57:53,Superfast,Wednesday
12344,Passenger,SEC_021,10:55:58,11:12:58,Mail Passenger,Wednesday
12154,Freight,SEC_044,14:22:05,14:42:05,Goods,Saturday
22493,Express,SEC_024,07:28:55,07:35:55,Superfast,Thursday
12386,Passenger,SEC_025,18:08:53,18:26:53,Mail Passenger,Wednesday
12328,Passenger,SEC_027,18:43:55,18:53:55,Mail Passenger,Tuesday
22329,Freight,SEC_008,11:39:32,12:06:32,Goods,Thursday
22033,Freight,SEC_009,22:20:54,22:40:54,Goods,Friday
22255,Passenger,SEC_009,08:39:50,08:49:50,Mail Passenger,Thursday
12136,Express,SEC_013,04:10:37,04:19:37,Superfast,Friday
22181,Freight,SEC_008,02:50:27,03:13:27,Goods,Sunday
12272,Passenger,SEC_011,08:41:47,09:00:47,Mail Passenger,Sunday
12050,Express,SEC_046,16:38:58,16:45:58,Superfast,Thursday
22389,Express,SEC_018,21:06:36,21:14:36,Rajdhani,Sunday
12156,Passenger,SEC_039,01:22:35,01:35:35,Mail Passenger,Wednesday
22229,Passenger,SEC_020,21:38:20,21:54:20,Mail Passenger,Monday
22301,Freight,SEC_041,03:51:27,04:15:27,Goods,Saturday
22049,Passenger,SEC_037,17:25:45,17:44:45,Mail Passenger,Saturday
22147,Passenger,SEC_042,04:12:14,04:22:14,Mail Passenger,Monday
12112,Express,SEC_015,21:05:24,21:11:24,Rajdhani,Wednesday
22057,Express,SEC_005,01:53:52,02:04:52,Superfast,Tuesday
22349,Passenger,SEC_016,16:42:37,16:56:37,Mail Passenger,Thursday
22007,Passenger,SEC_035,09:35:39,09:49:39,Mail Passenger,Wednesday
22075,Express,SEC_033,02:42:36,02:49:36,Superfast,Saturday
12454,Express,SEC_035,10:53:28,11:03:28,Superfast,Thursday
22319,Express,SEC_049,05:42:10,05:52:10,Superfast,Sunday
22111,Freight,SEC_012,03:45:18,04:01:18,Goods,Saturday
22377,Express,SEC_022,05:56:07,06:01:07,Rajdhani,Wednesday
12466,Express,SEC_025,12:50:16,13:01:16,Superfast,Thursday
12192,Freight,SEC_008,00:19:49,00:43:49,Goods,Friday
22011,Passenger,SEC_033,10:07:26,10:25:26,Mail Passenger,Thursday
12250,Express,SEC_003,17:18:36,17:25:36,Superfast,Sunday
22213,Express,SEC_044,07:58:34,08:07:34,Superfast,Monday
22115,Express,SEC_005,18:30:42,18:37:42,Superfast,Sunday
22247,Express,SEC_006,07:50:54,07:55:54,Superfast,Sunday
12180,Freight,SEC_009,02:15:42,02:34:42,Goods,Wednesday
22197,Express,SEC_044,08:28:50,08:37:50,Superfast,Wednesday
12142,Passenger,SEC_043,10:13:01,10:29:01,Mail Passenger,Monday
12048,Freight,SEC_046,00:51:07,01:08:07,Goods,Monday
22173,Freight,SEC_041,12:47:21,13:05:21,Goods,Tuesday
12438,Freight,SEC_046,00:14:52,00:34:52,Goods,Saturday
12450,Passenger,SEC_024,01:14:28,01:33:28,Mail Passenger,Saturday
22459,Express,SEC_001,09:25:31,09:33:31,Superfast,Sunday
22125,Passenger,SEC_022,17:33:46,17:49:46,Mail Passenger,Wednesday
22377,Passenger,SEC_011,07:12:21,07:29:21,Mail Passenger,Wednesday
12008,Freight,SEC_012,11:47:57,12:16:57,Goods,Saturday
12054,Express,SEC_034,13:03:18,13:13:18,Superfast,Thursday
22399,Passenger,SEC_009,05:29:56,05:48:56,Mail Passenger,Monday
22125,Passenger,SEC_016,22:43:09,23:00:09,Mail Passenger,Saturday
22427,Freight,SEC_020,03:05:14,03:29:14,Goods,Monday
22147,Express,SEC_003,16:44:11,16:49:11,Rajdhani,Monday
12316,Express,SEC_035,06:45:16,06:55:16,Superfast,Sunday
12472,Express,SEC_038,07:58:05,08:08:05,Superfast,Sunday
22273,Express,SEC_028,10:04:34,10:12:34,Superfast,Friday
22399,Passenger,SEC_002,15:55:27,16:09:27,Mail Passenger,Wednesday
22481,Passenger,SEC_039,20:55:46,21:06:46,Mail Passenger,Tuesday
12218,Express,SEC_022,09:34:26,09:40:26,Superfast,Thursday
12242,Freight,SEC_014,11:03:42,11:30:42,Goods,Thursday
12252,Passenger,SEC_047,08:50:33,09:02:33,Mail Passenger,Monday
12342,Freight,SEC_043,03:06:57,03:30:57,Goods,Friday
12398,Freight,SEC_022,00:21:23,00:38:23,Goods,Monday
12108,Express,SEC_022,08:34:29,08:39:29,Superfast,Thursday
22031,Freight,SEC_045,14:48:44,15:06:44,Goods,Monday
22211,Passenger,SEC_010,11:11:01,11:30:01,Mail Passenger,Monday
12196,Freight,SEC_021,13:33:25,14:02:25,Goods,Wednesday
12274,Freight,SEC_028,12:13:44,12:31:44,Goods,Friday
22025,Express,SEC_017,12:32:26,12:41:26,Superfast,Sunday
12082,Passenger,SEC_016,20:12:33,20:31:33,Mail Passenger,Monday
12456,Express,SEC_006,08:58:20,09:09:20,Superfast,Thursday
