section_id,forecast_date,expected_rakes,commodity_type,seasonal_factor
SEC_002,2024-11-23,17,Steel,1.28
SEC_014,2024-07-07,2,Foodgrain,0.73
SEC_012,2024-08-21,6,Steel,0.83
SEC_033,2024-12-30,13,Foodgrain,1.05
SEC_037,2024-04-20,19,Foodgrain,1.37
SEC_008,2024-06-24,4,Other,0.89
SEC_010,2024-09-07,9,Other,1.0
SEC_025,2024-02-25,8,Cement,1.2
SEC_048,2024-05-27,8,Other,0.97
SEC_001,2024-07-22,4,Steel,0.88
SEC_044,2024-04-21,8,Cement,1.05
SEC_010,2024-03-21,11,Foodgrain,1.43
SEC_014,2024-06-09,3,Foodgrain,0.83
SEC_031,2024-11-17,7,Cement,1.39
SEC_036,2024-06-01,6,Steel,0.77
SEC_043,2024-11-01,8,Steel,1.18
SEC_001,2024-09-04,5,Foodgrain,1.03
SEC_003,2024-02-17,10,Coal,1.15
SEC_024,2024-11-30,13,Foodgrain,1.34
SEC_028,2024-08-03,5,Cement,0.82
SEC_013,2024-07-27,2,Coal,0.74
SEC_032,2024-09-11,15,Foodgrain,1.06
SEC_013,2024-01-16,9,Steel,1.1
SEC_046,2024-04-02,3,Coal,0.98
SEC_009,2024-10-17,2,Coal,1.19
SEC_033,2024-08-17,8,Foodgrain,0.7
SEC_026,2024-05-22,14,Foodgrain,0.99
SEC_006,2024-06-18,5,Foodgrain,0.71
SEC_030,2024-08-14,4,Coal,0.75
SEC_008,2024-06-25,10,Coal,0.87
SEC_027,2024-06-16,10,Coal,0.79
SEC_032,2024-07-20,10,Cement,0.87
SEC_004,2024-04-13,2,Cement,0.96
SEC_011,2024-07-27,10,Foodgrain,0.87
SEC_015,2024-09-10,3,Coal,1.06
SEC_046,2024-09-16,7,Coal,1.03
SEC_011,2024-08-15,5,Steel,0.73
SEC_046,2024-06-14,9,Other,0.84
SEC_027,2024-08-27,7,Coal,0.82
SEC_047,2024-09-21,12,Foodgrain,0.96
SEC_041,2024-04-23,6,Foodgrain,1.41
SEC_015,2024-06-26,5,Other,0.82
SEC_028,2024-09-05,8,Steel,0.95
SEC_036,2024-08-30,4,Steel,0.72
SEC_004,2024-06-30,10,Cement,0.79
SEC_033,2024-04-06,18,Foodgrain,1.31
SEC_023,2024-11-29,12,Coal,1.38
SEC_002,2024-07-17,10,Cement,0.88
SEC_043,2024-07-16,5,Other,0.86
SEC_014,2024-06-20,6,Other,0.79
SEC_043,2024-10-05,15,Coal,1.15
SEC_011,2024-04-20,8,Cement,1.03
SEC_027,2024-12-09,11,Cement,1.2
SEC_019,2024-01-23,10,Cement,1.11
SEC_044,2024-01-05,10,Foodgrain,1.1
SEC_047,2024-07-05,10,Cement,0.8
SEC_038,2024-11-10,4,Foodgrain,1.18
SEC_042,2024-01-04,14,Coal,1.13
SEC_038,2024-09-05,6,Coal,0.99
SEC_015,2024-05-22,3,Cement,0.98
SEC_046,2024-01-08,7,Foodgrain,1.06
SEC_026,2024-05-15,11,Foodgrain,1.04
SEC_017,2024-08-24,10,Other,0.89
SEC_010,2024-08-19,3,Steel,0.76
SEC_035,2024-11-06,10,Other,1.31
SEC_014,2024-12-27,10,Steel,1.16
SEC_032,2024-01-20,10,Foodgrain,1.07
SEC_004,2024-11-10,3,Steel,1.33
SEC_032,2024-01-04,8,Cement,1.19
SEC_032,2024-12-22,2,Coal,1.22
SEC_026,2024-10-10,3,Steel,1.34
SEC_033,2024-12-14,5,Steel,1.16
SEC_049,2024-01-25,8,Cement,1.1
SEC_042,2024-01-28,13,Coal,1.08
SEC_022,2024-12-26,17,Cement,1.22
SEC_043,2024-04-13,10,Cement,0.98
SEC_047,2024-05-19,12,Cement,1.08
SEC_008,2024-04-18,17,Foodgrain,1.43
SEC_018,2024-02-27,3,Cement,1.15
SEC_037,2024-01-26,12,Coal,1.18
SEC_026,2024-02-19,15,Foodgrain,1.07
SEC_007,2024-11-05,10,Cement,1.38
SEC_024,2024-01-10,13,Steel,1.2
SEC_019,2024-11-23,4,Coal,1.36
SEC_037,2024-03-21,3,Steel,0.96
SEC_026,2024-08-09,8,Foodgrain,0.77
SEC_007,2024-04-04,6,Coal,0.99
SEC_003,2024-11-22,9,Other,1.17
SEC_015,2024-01-15,7,Cement,1.24
SEC_008,2024-09-18,14,Cement,0.98
SEC_043,2024-12-08,14,Other,1.24
SEC_014,2024-06-10,10,Foodgrain,0.72
SEC_032,2024-06-13,9,Cement,0.7
SEC_007,2024-02-24,9,Foodgrain,1.12
SEC_022,2024-11-17,9,Cement,1.27
SEC_046,2024-12-16,10,Coal,1.2
SEC_032,2024-06-30,2,Other,0.83
SEC_015,2024-09-10,8,Foodgrain,1.03
SEC_037,2024-10-04,19,Foodgrain,1.38
SEC_025,2024-05-09,5,Steel,0.98
SEC_012,2024-01-02,4,Foodgrain,1.11
SEC_049,2024-02-17,13,Foodgrain,1.11
SEC_046,2024-11-24,18,Steel,1.31
SEC_028,2024-10-19,8,Other,1.25
SEC_002,2024-02-04,17,Foodgrain,1.2
SEC_021,2024-10-20,5,Cement,1.3
SEC_026,2024-11-19,5,Other,1.29
SEC_046,2024-07-17,11,Cement,0.88
SEC_036,2024-06-14,5,Steel,0.73
SEC_011,2024-12-31,5,Cement,1.08
SEC_025,2024-11-15,15,Coal,1.4
SEC_009,2024-05-21,10,Cement,1.09
SEC_024,2024-06-23,8,Coal,0.89
SEC_027,2024-12-10,14,Foodgrain,1.1
SEC_025,2024-12-03,10,Steel,1.15
SEC_021,2024-08-18,4,Other,0.79
SEC_022,2024-08-25,5,Cement,0.79
SEC_040,2024-09-26,14,Cement,1.05
SEC_025,2024-04-15,7,Cement,1.06
SEC_003,2024-12-01,13,Cement,1.16
SEC_037,2024-04-17,6,Coal,1.0
SEC_031,2024-10-31,15,Coal,1.24
SEC_035,2024-10-27,5,Other,1.28
SEC_035,2024-04-15,4,Foodgrain,1.42
SEC_009,2024-10-22,13,Cement,1.27
SEC_048,2024-11-13,16,Steel,1.23
SEC_049,2024-06-30,2,Other,0.76
SEC_008,2024-07-16,2,Coal,0.8
SEC_011,2024-07-05,3,Foodgrain,0.85
SEC_013,2024-01-17,11,Cement,1.07
SEC_048,2024-07-16,9,Foodgrain,0.76
SEC_046,2024-09-03,6,Other,1.04
SEC_013,2024-07-24,9,Coal,0.86
SEC_031,2024-07-01,10,Cement,0.75
SEC_012,2024-07-02,5,Other,0.74
SEC_002,2024-07-15,6,Coal,0.84
SEC_012,2024-12-06,11,Cement,1.19
SEC_004,2024-05-30,12,Coal,1.0
SEC_042,2024-03-23,5,Cement,1.08
SEC_039,2024-01-24,10,Steel,1.05
SEC_010,2024-11-14,8,Other,1.39
SEC_028,2024-03-06,5,Steel,0.96
SEC_011,2024-06-01,6,Steel,0.79
SEC_028,2024-10-03,10,Coal,1.27
SEC_044,2024-03-06,6,Cement,1.07
SEC_044,2024-03-26,3,Coal,1.07
SEC_041,2024-08-20,2,Cement,0.8
SEC_012,2024-08-17,3,Steel,0.9
SEC_010,2024-03-30,5,Other,1.08
SEC_008,2024-07-17,5,Coal,0.8
SEC_007,2024-09-14,8,Cement,0.99
SEC_031,2024-03-22,8,Coal,0.99
SEC_033,2024-06-11,5,Coal,0.77
SEC_044,2024-04-12,5,Other,1.02
SEC_005,2024-12-10,3,Other,1.06
SEC_013,2024-05-20,8,Other,0.98
SEC_036,2024-11-09,14,Coal,1.19
SEC_034,2024-11-18,8,Other,1.33
SEC_021,2024-03-02,8,Foodgrain,1.37
SEC_008,2024-12-10,14,Steel,1.25
SEC_024,2024-01-18,5,Steel,1.24
SEC_009,2024-05-21,4,Coal,1.09
SEC_027,2024-02-28,2,Cement,1.22
SEC_045,2024-01-17,2,Foodgrain,1.24
SEC_010,2024-07-21,12,Coal,0.89
SEC_006,2024-08-07,9,Cement,0.82
SEC_037,2024-08-01,5,Foodgrain,0.9
SEC_002,2024-06-01,3,Cement,0.85
SEC_049,2024-10-14,18,Coal,1.38
SEC_038,2024-06-29,6,Other,0.76
SEC_020,2024-07-14,9,Steel,0.79
SEC_018,2024-06-10,12,Foodgrain,0.85
SEC_019,2024-03-16,11,Coal,1.03
SEC_020,2024-08-27,3,Other,0.84
SEC_042,2024-10-30,6,Foodgrain,1.22
SEC_040,2024-04-21,14,Cement,1.03
SEC_011,2024-06-18,7,Cement,0.82
SEC_009,2024-11-22,19,Coal,1.34
SEC_027,2024-03-16,9,Cement,1.02
SEC_032,2024-06-03,8,Steel,0.88
SEC_036,2024-04-08,10,Foodgrain,1.49
SEC_016,2024-05-05,8,Foodgrain,1.0
SEC_024,2024-06-17,2,Cement,0.86
SEC_006,2024-12-03,5,Steel,1.13
SEC_023,2024-01-05,5,Other,1.05
SEC_034,2024-05-11,12,Foodgrain,0.96
SEC_015,2024-11-12,12,Cement,1.29
SEC_016,2024-01-31,16,Cement,1.12
SEC_023,2024-07-04,11,Foodgrain,0.86
SEC_043,2024-02-26,3,Foodgrain,1.08
SEC_030,2024-07-23,8,Cement,0.75
SEC_046,2024-09-18,12,Other,1.04
SEC_004,2024-08-20,12,Steel,0.87
SEC_042,2024-07-24,4,Steel,0.73
SEC_003,2024-09-28,8,Other,1.03
SEC_016,2024-07-14,2,Other,0.8
SEC_021,2024-08-12,7,Steel,0.89
SEC_012,2024-01-31,12,Steel,1.15
SEC_049,2024-01-08,5,Cement,1.09
SEC_044,2024-03-01,7,Other,1.03
SEC_028,2024-07-16,10,Other,0.8
SEC_023,2024-05-25,10,Steel,1.09
SEC_038,2024-05-13,11,Steel,0.98
SEC_035,2024-06-12,5,Foodgrain,0.73
SEC_024,2024-12-28,10,Coal,1.13
SEC_041,2024-05-17,3,Other,1.0
SEC_010,2024-06-11,5,Steel,0.78
SEC_014,2024-07-03,10,Steel,0.88
SEC_001,2024-10-10,15,Other,1.28
SEC_006,2024-09-25,12,Other,1.01
SEC_010,2024-12-24,13,Other,1.11
SEC_031,2024-08-20,2,Foodgrain,0.78
SEC_042,2024-12-15,2,Cement,1.2
SEC_029,2024-08-11,7,Foodgrain,0.74
SEC_022,2024-07-15,2,Coal,0.85
SEC_014,2024-07-23,2,Cement,0.73
SEC_005,2024-06-24,9,Coal,0.74
SEC_029,2024-03-14,10,Coal,0.99
SEC_007,2024-05-14,15,Steel,1.08
SEC_039,2024-08-09,3,Cement,0.89
SEC_021,2024-08-09,1,Cement,0.7
SEC_018,2024-02-27,14,Coal,1.08
SEC_002,2024-10-21,8,Cement,1.16
SEC_012,2024-09-17,5,Cement,1.0
SEC_001,2024-07-11,3,Foodgrain,0.85
SEC_036,2024-06-14,10,Cement,0.78
SEC_025,2024-07-23,9,Foodgrain,0.75
SEC_039,2024-07-31,4,Coal,0.88
SEC_028,2024-06-05,6,Coal,0.71
SEC_047,2024-11-11,8,Coal,1.21
SEC_039,2024-02-27,13,Foodgrain,1.12
SEC_008,2024-05-16,5,Cement,1.07
SEC_006,2024-05-25,7,Coal,0.99
SEC_044,2024-02-06,15,Coal,1.19
SEC_014,2024-02-02,16,Cement,1.11
SEC_038,2024-11-22,2,Cement,1.19
SEC_031,2024-10-10,5,Other,1.28
SEC_035,2024-05-13,12,Other,1.01
SEC_014,2024-04-07,8,Other,1.01
SEC_016,2024-05-28,13,Coal,1.01
SEC_028,2024-09-14,9,Steel,0.98
SEC_002,2024-04-18,6,Foodgrain,1.47
SEC_016,2024-01-25,13,Cement,1.15
SEC_025,2024-06-02,10,Other,0.81
SEC_011,2024-08-07,1,Other,0.74
SEC_015,2024-07-09,4,Other,0.73
SEC_049,2024-03-04,6,Coal,0.97
SEC_015,2024-11-04,12,Coal,1.35
SEC_045,2024-08-19,10,Foodgrain,0.84
SEC_046,2024-09-20,14,Other,1.09
SEC_034,2024-12-16,16,Steel,1.24
SEC_008,2024-07-06,10,Steel,0.8
SEC_011,2024-07-30,4,Steel,0.77
SEC_046,2024-10-06,4,Cement,1.38
SEC_001,2024-10-10,9,Cement,1.22
SEC_025,2024-11-06,5,Steel,1.17
SEC_030,2024-09-14,11,Coal,0.99
SEC_042,2024-01-22,16,Steel,1.24
SEC_044,2024-05-08,8,Steel,0.99
SEC_014,2024-08-04,10,Foodgrain,0.82
SEC_025,2024-06-11,8,Steel,0.76
SEC_032,2024-01-16,6,Coal,1.13
SEC_048,2024-04-07,4,Other,0.97
SEC_028,2024-04-22,13,Foodgrain,1.31
SEC_006,2024-01-14,15,Steel,1.23
SEC_046,2024-10-06,14,Steel,1.24
SEC_026,2024-05-18,6,Cement,1.02
SEC_009,2024-10-16,10,Other,1.39
SEC_010,2024-11-14,9,Foodgrain,1.27
SEC_011,2024-11-19,19,Foodgrain,1.35
SEC_036,2024-11-28,9,Steel,1.34
SEC_047,2024-07-01,9,Cement,0.84
SEC_022,2024-03-29,8,Cement,1.01
SEC_005,2024-01-31,3,Coal,1.15
SEC_044,2024-08-16,5,Foodgrain,0.86
SEC_032,2024-02-16,3,Other,1.14
SEC_028,2024-03-29,9,Steel,0.99
SEC_003,2024-03-30,9,Foodgrain,1.34
SEC_048,2024-04-10,3,Cement,1.05
SEC_004,2024-05-16,10,Coal,1.01
SEC_030,2024-05-01,14,Foodgrain,0.99
SEC_030,2024-07-11,4,Cement,0.74
SEC_026,2024-12-16,11,Foodgrain,1.24
SEC_028,2024-08-24,3,Steel,0.79
SEC_020,2024-09-04,2,Other,1.03
SEC_029,2024-02-29,12,Steel,1.2
SEC_018,2024-02-11,2,Foodgrain,1.13
SEC_024,2024-03-10,9,Steel,1.09
SEC_034,2024-11-06,13,Other,1.18
SEC_037,2024-03-04,9,Foodgrain,1.34
SEC_008,2024-12-26,7,Steel,1.06
SEC_049,2024-10-03,5,Steel,1.21
SEC_005,2024-10-30,6,Foodgrain,1.29
SEC_014,2024-04-20,12,Cement,1.09
SEC_017,2024-02-27,2,Cement,1.24
SEC_016,2024-03-02,13,Coal,1.03
SEC_018,2024-11-09,9,Coal,1.26
SEC_016,2024-06-06,6,Coal,0.89
SEC_022,2024-05-29,8,Other,1.04
SEC_038,2024-03-31,11,Coal,0.96
SEC_041,2024-05-10,15,Coal,1.1
SEC_018,2024-05-15,8,Foodgrain,1.04
SEC_013,2024-10-01,12,Coal,1.35
SEC_034,2024-10-28,3,Coal,1.15
SEC_003,2024-06-19,8,Coal,0.89
SEC_022,2024-05-02,4,Coal,0.97
SEC_011,2024-06-14,2,Foodgrain,0.89
SEC_030,2024-03-04,6,Steel,1.08
SEC_004,2024-01-26,16,Steel,1.24
SEC_041,2024-03-26,4,Other,0.96
SEC_014,2024-01-09,11,Other,1.06
SEC_026,2024-01-13,5,Coal,1.09
SEC_029,2024-03-28,11,Other,1.09
SEC_024,2024-11-25,18,Coal,1.26
SEC_022,2024-03-08,11,Foodgrain,1.37
SEC_014,2024-09-12,8,Foodgrain,1.08
SEC_038,2024-02-23,4,Cement,1.08
SEC_026,2024-06-18,2,Foodgrain,0.76
SEC_011,2024-08-10,6,Cement,0.82
SEC_013,2024-07-24,10,Coal,0.9
SEC_022,2024-10-19,7,Foodgrain,1.16
SEC_042,2024-04-02,6,Other,1.0
SEC_048,2024-09-28,9,Foodgrain,0.96
SEC_020,2024-05-27,12,Cement,1.01
SEC_020,2024-06-11,6,Coal,0.82
SEC_007,2024-04-27,10,Foodgrain,1.37
SEC_027,2024-12-30,9,Coal,1.08
SEC_012,2024-10-28,15,Foodgrain,1.18
SEC_041,2024-06-18,7,Steel,0.82
SEC_027,2024-09-29,14,Cement,0.99
SEC_011,2024-12-01,12,Cement,1.15
SEC_045,2024-04-13,11,Coal,0.99
SEC_040,2024-04-29,3,Steel,0.98
SEC_015,2024-10-05,3,Other,1.16
SEC_006,2024-04-13,2,Coal,0.99
SEC_013,2024-02-04,11,Coal,1.07
SEC_019,2024-08-05,10,Other,0.85
SEC_020,2024-03-15,10,Foodgrain,1.41
SEC_041,2024-08-02,9,Cement,0.76
SEC_048,2024-02-08,12,Steel,1.2
SEC_037,2024-06-24,4,Foodgrain,0.72
SEC_042,2024-03-28,14,Cement,1.04
SEC_007,2024-07-12,12,Steel,0.83
SEC_008,2024-03-23,8,Other,0.96
SEC_045,2024-04-01,10,Other,1.02
SEC_031,2024-11-25,5,Cement,1.28
SEC_012,2024-12-25,16,Steel,1.23
SEC_039,2024-04-29,8,Steel,0.98
SEC_009,2024-08-24,10,Coal,0.8
SEC_038,2024-05-10,7,Cement,1.09
SEC_044,2024-03-03,5,Other,1.01
SEC_024,2024-02-06,14,Other,1.15
SEC_033,2024-11-21,17,Other,1.21
SEC_036,2024-01-25,10,Coal,1.05
SEC_044,2024-06-29,9,Cement,0.86
SEC_029,2024-03-21,13,Steel,1.03
SEC_015,2024-10-05,4,Coal,1.21
SEC_010,2024-02-19,5,Foodgrain,1.19
SEC_018,2024-07-30,8,Cement,0.74
SEC_003,2024-05-06,9,Cement,1.08
SEC_035,2024-07-09,3,Foodgrain,0.85
SEC_019,2024-03-09,2,Coal,1.06
SEC_035,2024-02-12,15,Coal,1.05
SEC_004,2024-03-06,6,Coal,1.01
SEC_016,2024-07-29,9,Cement,0.79
SEC_020,2024-08-24,9,Foodgrain,0.9
SEC_005,2024-11-27,6,Steel,1.19
SEC_041,2024-12-10,11,Cement,1.09
SEC_030,2024-10-02,4,Steel,1.23
SEC_042,2024-01-05,13,Steel,1.06
SEC_040,2024-09-14,4,Other,0.95
SEC_002,2024-09-15,6,Foodgrain,1.02
SEC_043,2024-09-15,12,Cement,1.01
SEC_004,2024-08-29,8,Other,0.85
SEC_043,2024-09-08,10,Steel,1.05
SEC_033,2024-08-02,9,Coal,0.8
SEC_041,2024-08-14,2,Cement,0.79
SEC_025,2024-09-10,3,Steel,1.1
SEC_008,2024-01-16,14,Other,1.18
SEC_008,2024-07-05,3,Steel,0.84
SEC_006,2024-02-16,7,Cement,1.16
SEC_040,2024-12-05,8,Cement,1.17
SEC_027,2024-12-28,13,Cement,1.09
SEC_011,2024-02-27,16,Cement,1.14
SEC_007,2024-11-22,8,Coal,1.29
SEC_004,2024-06-22,3,Other,0.88
SEC_013,2024-09-03,5,Steel,1.05
SEC_037,2024-08-27,2,Foodgrain,0.79
SEC_044,2024-02-13,3,Steel,1.1
SEC_030,2024-11-28,10,Steel,1.25
SEC_049,2024-08-22,8,Steel,0.86
SEC_020,2024-06-27,7,Foodgrain,0.79
SEC_017,2024-08-13,10,Other,0.73
SEC_034,2024-12-23,16,Steel,1.11
SEC_007,2024-08-24,6,Other,0.71
SEC_045,2024-08-28,4,Cement,0.74
SEC_039,2024-11-16,16,Cement,1.24
SEC_002,2024-09-12,12,Other,1.01
SEC_010,2024-02-22,16,Other,1.14
SEC_031,2024-10-26,15,Foodgrain,1.28
SEC_037,2024-11-25,16,Steel,1.33
SEC_011,2024-09-25,8,Cement,1.0
SEC_037,2024-02-25,14,Steel,1.15
SEC_024,2024-07-10,10,Coal,0.72
SEC_034,2024-01-20,5,Steel,1.23
SEC_021,2024-10-09,14,Foodgrain,1.39
SEC_023,2024-12-16,6,Other,1.1
SEC_020,2024-01-14,6,Cement,1.07
SEC_008,2024-02-09,3,Steel,1.06
SEC_010,2024-12-07,9,Cement,1.07
SEC_009,2024-10-19,3,Foodgrain,1.3
SEC_040,2024-10-28,13,Other,1.39
SEC_021,2024-03-17,11,Cement,1.09
SEC_019,2024-08-21,4,Other,0.88
SEC_042,2024-10-30,5,Cement,1.16
SEC_044,2024-01-26,13,Foodgrain,1.17
SEC_012,2024-04-13,6,Cement,1.0
SEC_018,2024-04-17,12,Other,1.0
SEC_021,2024-07-17,9,Steel,0.81
SEC_042,2024-04-02,10,Cement,0.99
SEC_033,2024-05-05,6,Other,0.97
SEC_027,2024-04-04,15,Foodgrain,1.34
SEC_012,2024-01-24,10,Foodgrain,1.09
SEC_019,2024-09-02,4,Coal,1.06
SEC_002,2024-08-21,8,Cement,0.76
SEC_035,2024-11-16,14,Other,1.29
SEC_046,2024-07-29,7,Cement,0.8
SEC_039,2024-09-06,14,Other,1.04
SEC_016,2024-05-11,3,Coal,0.99
SEC_024,2024-05-22,14,Foodgrain,1.0
SEC_047,2024-05-30,11,Cement,1.02
SEC_021,2024-12-20,7,Steel,1.2
SEC_042,2024-06-21,9,Other,0.79
SEC_029,2024-11-11,8,Coal,1.31
SEC_025,2024-04-27,9,Other,1.02
SEC_029,2024-09-07,2,Coal,1.05
SEC_011,2024-04-10,2,Coal,0.97
SEC_021,2024-05-25,15,Other,1.06
SEC_015,2024-11-10,7,Other,1.24
SEC_038,2024-09-07,2,Foodgrain,1.0
SEC_031,2024-06-26,2,Steel,0.83
SEC_020,2024-05-29,14,Foodgrain,1.06
SEC_041,2024-10-19,12,Steel,1.34
SEC_023,2024-02-26,3,Steel,1.1
SEC_047,2024-11-06,18,Coal,1.35
SEC_030,2024-08-14,5,Cement,0.87
SEC_044,2024-04-30,7,Coal,0.96
SEC_049,2024-09-12,10,Cement,1.03
SEC_017,2024-12-28,8,Steel,1.21
SEC_013,2024-05-07,4,Other,0.98
SEC_041,2024-05-23,8,Cement,1.02
SEC_012,2024-12-06,10,Foodgrain,1.08
SEC_037,2024-05-06,15,Foodgrain,1.09
SEC_009,2024-11-08,14,Steel,1.18
SEC_043,2024-11-25,18,Coal,1.36
SEC_034,2024-08-01,10,Coal,0.75
SEC_026,2024-01-31,2,Foodgrain,1.22
SEC_023,2024-01-23,11,Other,1.21
SEC_032,2024-04-12,7,Cement,1.04
SEC_020,2024-01-07,6,Other,1.19
SEC_020,2024-10-06,15,Cement,1.32
SEC_011,2024-08-22,9,Steel,0.85
SEC_008,2024-06-15,2,Other,0.83
SEC_044,2024-10-24,9,Steel,1.23
SEC_037,2024-02-18,14,Steel,1.23
SEC_022,2024-07-02,10,Cement,0.87
SEC_041,2024-05-03,10,Coal,0.96
SEC_030,2024-01-09,8,Cement,1.12
SEC_030,2024-06-24,4,Steel,0.88
SEC_006,2024-02-23,7,Cement,1.24
SEC_027,2024-01-17,4,Cement,1.21
SEC_006,2024-03-18,13,Coal,0.97
SEC_034,2024-03-12,15,Steel,1.1
SEC_004,2024-08-17,4,Other,0.72
SEC_026,2024-10-17,9,Other,1.31
SEC_018,2024-06-26,11,Foodgrain,0.85
SEC_007,2024-08-22,12,Foodgrain,0.84
SEC_024,2024-02-07,17,Cement,1.24
SEC_010,2024-10-14,19,Cement,1.36
SEC_012,2024-07-02,9,Coal,0.77
SEC_044,2024-06-05,3,Steel,0.79
SEC_018,2024-11-14,10,Coal,1.27
SEC_020,2024-04-24,20,Foodgrain,1.46
SEC_001,2024-06-09,10,Coal,0.74
SEC_015,2024-12-04,15,Other,1.21
SEC_018,2024-02-24,11,Steel,1.2
SEC_036,2024-07-10,7,Other,0.8
SEC_006,2024-07-30,9,Other,0.83
SEC_046,2024-09-13,5,Steel,1.05
SEC_007,2024-12-06,15,Cement,1.06
SEC_032,2024-05-05,6,Coal,0.99
SEC_001,2024-02-12,11,Other,1.13
SEC_041,2024-05-26,6,Cement,1.02
SEC_035,2024-02-27,8,Cement,1.21
SEC_042,2024-09-23,6,Foodgrain,0.96
SEC_046,2024-07-26,6,Coal,0.83
SEC_041,2024-10-04,11,Steel,1.25
SEC_031,2024-05-04,2,Cement,1.09
SEC_042,2024-12-15,16,Steel,1.13
SEC_005,2024-11-23,19,Cement,1.38
SEC_032,2024-12-01,3,Other,1.08
SEC_049,2024-09-17,10,Other,0.99
SEC_019,2024-03-09,6,Coal,0.98
SEC_048,2024-02-23,10,Foodgrain,1.16
SEC_025,2024-12-16,11,Coal,1.23
SEC_023,2024-11-14,13,Steel,1.33
SEC_015,2024-11-18,4,Other,1.35
SEC_006,2024-08-23,2,Cement,0.77
SEC_043,2024-11-09,12,Cement,1.3
SEC_036,2024-06-29,10,Cement,0.86
SEC_020,2024-02-29,15,Coal,1.22
SEC_048,2024-04-03,13,Foodgrain,1.33
SEC_010,2024-11-07,17,Steel,1.22
SEC_039,2024-08-25,7,Coal,0.83
SEC_023,2024-12-31,5,Other,1.05
SEC_031,2024-11-24,11,Foodgrain,1.39
SEC_002,2024-10-04,8,Steel,1.16
SEC_030,2024-01-15,7,Other,1.17
SEC_034,2024-03-08,11,Cement,1.09
SEC_048,2024-05-17,2,Steel,1.08
SEC_017,2024-01-14,6,Other,1.11
SEC_004,2024-12-08,6,Cement,1.1
SEC_004,2024-03-24,10,Steel,1.08
SEC_008,2024-05-20,4,Steel,0.96
SEC_015,2024-09-03,6,Coal,1.07
SEC_041,2024-01-14,14,Steel,1.1
SEC_010,2024-08-20,4,Steel,0.89
SEC_008,2024-02-07,15,Steel,1.07
SEC_002,2024-11-26,11,Steel,1.19
SEC_019,2024-09-09,6,Coal,1.05
SEC_030,2024-05-02,6,Cement,0.95
SEC_014,2024-09-13,10,Steel,1.08
SEC_025,2024-04-24,6,Coal,1.02
SEC_012,2024-02-12,3,Cement,1.09
SEC_040,2024-01-04,12,Steel,1.17
SEC_002,2024-03-21,13,Foodgrain,1.33
SEC_010,2024-09-16,15,Other,1.04
SEC_028,2024-07-25,4,Steel,0.72
SEC_042,2024-04-09,9,Coal,1.03
SEC_020,2024-09-08,10,Cement,0.99
SEC_004,2024-05-22,12,Coal,1.07
SEC_028,2024-02-27,2,Foodgrain,1.1
SEC_014,2024-09-05,5,Other,1.02
SEC_015,2024-06-16,7,Foodgrain,0.82
SEC_046,2024-08-31,5,Coal,0.76
SEC_047,2024-07-24,4,Cement,0.89
SEC_013,2024-02-07,6,Cement,1.07
SEC_029,2024-01-19,2,Steel,1.16
SEC_027,2024-02-06,15,Coal,1.08
SEC_048,2024-03-22,14,Foodgrain,1.43
SEC_047,2024-03-23,2,Cement,1.03
SEC_018,2024-12-02,7,Coal,1.19
SEC_002,2024-10-13,4,Foodgrain,1.3
SEC_001,2024-11-18,6,Steel,1.18
SEC_001,2024-06-22,7,Steel,0.73
SEC_039,2024-04-28,9,Steel,1.02
SEC_037,2024-05-27,8,Cement,1.05
SEC_041,2024-11-13,3,Other,1.39
SEC_007,2024-05-10,10,Coal,1.03
SEC_003,2024-08-19,3,Coal,0.74
SEC_009,2024-02-22,14,Steel,1.23
SEC_031,2024-12-25,3,Cement,1.07
SEC_001,2024-08-22,12,Coal,0.86
SEC_033,2024-12-19,16,Cement,1.14
SEC_044,2024-04-17,4,Cement,0.96
SEC_008,2024-08-13,8,Steel,0.75
SEC_037,2024-04-10,3,Steel,1.09
SEC_028,2024-06-20,11,Steel,0.88
SEC_047,2024-04-28,2,Cement,0.95
SEC_012,2024-02-22,17,Coal,1.19
SEC_012,2024-06-10,4,Steel,0.71
SEC_001,2024-07-13,10,Steel,0.88
SEC_035,2024-02-27,7,Steel,1.12
SEC_043,2024-05-25,10,Other,1.0
SEC_001,2024-02-04,2,Coal,1.18
SEC_025,2024-08-24,6,Coal,0.73
SEC_036,2024-04-24,18,Foodgrain,1.3
SEC_039,2024-02-02,12,Foodgrain,1.09
SEC_046,2024-07-06,2,Other,0.78
SEC_036,2024-11-01,18,Steel,1.36
SEC_046,2024-12-28,17,Foodgrain,1.18
SEC_049,2024-12-19,5,Cement,1.07
SEC_046,2024-03-04,12,Cement,0.98
SEC_022,2024-03-17,15,Steel,1.04
SEC_020,2024-11-22,12,Other,1.25
SEC_021,2024-08-19,11,Steel,0.81
SEC_047,2024-07-17,7,Foodgrain,0.78
SEC_014,2024-10-20,4,Coal,1.17
SEC_037,2024-01-24,15,Other,1.18
SEC_031,2024-07-21,1,Other,0.72
SEC_004,2024-07-28,4,Steel,0.89
SEC_024,2024-12-08,11,Foodgrain,1.23
SEC_010,2024-06-20,7,Other,0.73
SEC_036,2024-07-06,12,Coal,0.84
SEC_022,2024-10-20,9,Cement,1.23
SEC_018,2024-04-09,13,Cement,0.97
SEC_004,2024-01-26,14,Cement,1.23
