task_id,section_id,start_km,end_km,defect_type,severity_class,logged_date,target_completion_date,deferred_count,status
TMS_TASK_026946,SEC_003,16.514,16.976,Ballast Issue,C,2024-07-30,2024-09-04,0,Deferred
TMS_TASK_026947,SEC_046,187.808,188.456,Ballast Issue,B,2024-01-03,2024-01-14,0,Open
TMS_TASK_026948,SEC_007,33.743,34.1,Rail Fracture Risk,B,2024-02-01,2024-02-15,0,Completed
TMS_TASK_026949,SEC_013,63.781,64.314,Deep Screening Overdue,B,2024-10-28,2024-11-11,0,In-Progress
TMS_TASK_026950,SEC_022,91.831,93.177,Weld Failure,B,2024-04-20,2024-05-05,0,In-Progress
TMS_TASK_026951,SEC_015,72.718,74.177,Deep Screening Overdue,B,2024-07-25,2024-08-06,0,In-Progress
TMS_TASK_026952,SEC_030,137.093,137.975,Track Parameter Deviation,C,2024-04-24,2024-05-20,0,In-Progress
TMS_TASK_026953,SEC_003,17.76,18.118,Ballast Issue,C,2024-05-11,2024-06-23,1,Deferred
TMS_TASK_026954,SEC_023,93.525,93.805,Ballast Issue,C,2024-06-13,2024-07-26,1,In-Progress
TMS_TASK_026955,SEC_018,77.962,79.452,Rail Fracture Risk,A,2024-08-29,2024-09-04,0,In-Progress
TMS_TASK_026956,SEC_032,141.357,142.38,Rail Fracture Risk,A,2024-05-27,2024-05-30,4,Deferred
TMS_TASK_026957,SEC_026,119.646,120.905,Rail Fracture Risk,A,2024-08-20,2024-08-26,0,Completed
TMS_TASK_026958,SEC_038,157.312,158.442,Deep Screening Overdue,B,2024-06-02,2024-06-21,0,Open
TMS_TASK_026959,SEC_009,43.059,43.951,Weld Failure,A,2024-05-26,2024-05-30,0,Completed
TMS_TASK_026960,SEC_047,192.78,193.095,Deep Screening Overdue,B,2024-09-09,2024-09-25,0,In-Progress
TMS_TASK_026961,SEC_020,88.214,88.641,Weld Failure,B,2024-03-26,2024-04-13,0,Completed
TMS_TASK_026962,SEC_018,85.961,87.298,Weld Failure,A,2024-10-17,2024-10-22,0,Open
TMS_TASK_026963,SEC_027,126.822,127.4,Deep Screening Overdue,C,2024-08-14,2024-08-28,1,Deferred
TMS_TASK_026964,SEC_008,38.913,39.425,Deep Screening Overdue,B,2024-05-18,2024-05-31,0,Completed
TMS_TASK_026965,SEC_040,163.929,164.411,Track Parameter Deviation,B,2024-04-20,2024-05-03,4,In-Progress
TMS_TASK_026966,SEC_013,64.211,65.332,Track Parameter Deviation,B,2024-12-02,2024-12-19,0,Completed
TMS_TASK_026967,SEC_046,184.792,185.844,Deep Screening Overdue,C,2024-12-05,2025-01-10,4,Deferred
TMS_TASK_026968,SEC_008,38.711,38.973,Rail Fracture Risk,A,2024-07-27,2024-08-03,0,In-Progress
TMS_TASK_026969,SEC_043,169.741,170.384,Track Parameter Deviation,B,2024-06-16,2024-06-28,0,Completed
TMS_TASK_026970,SEC_020,88.1,88.549,Weld Failure,B,2024-01-31,2024-02-19,0,Completed
TMS_TASK_026971,SEC_030,137.773,138.717,Rail Fracture Risk,B,2024-06-10,2024-06-27,4,Deferred
TMS_TASK_026972,SEC_043,168.792,169.931,Weld Failure,C,2024-03-17,2024-04-29,3,Open
TMS_TASK_026973,SEC_007,36.562,36.755,Rail Fracture Risk,A,2024-09-24,2024-09-27,0,Open
TMS_TASK_026974,SEC_018,78.041,79.388,Weld Failure,B,2024-11-26,2024-12-12,4,Open
TMS_TASK_026975,SEC_047,192.858,193.174,Rail Fracture Risk,C,2024-05-05,2024-05-23,3,In-Progress
TMS_TASK_026976,SEC_008,38.706,39.217,Deep Screening Overdue,B,2024-09-22,2024-09-30,4,Deferred
TMS_TASK_026977,SEC_006,28.767,29.679,Weld Failure,B,2024-01-31,2024-02-14,0,Completed
TMS_TASK_026978,SEC_026,111.205,112.455,Deep Screening Overdue,B,2024-08-27,2024-09-17,2,Deferred
TMS_TASK_026979,SEC_002,10.84,11.888,Deep Screening Overdue,B,2024-09-02,2024-09-09,0,Open
TMS_TASK_026980,SEC_049,196.697,197.406,Ballast Issue,B,2024-03-26,2024-04-12,0,Deferred
TMS_TASK_026981,SEC_045,180.906,182.116,Rail Fracture Risk,A,2024-09-22,2024-09-26,0,Completed
TMS_TASK_026982,SEC_010,45.938,45.971,Track Parameter Deviation,B,2024-05-02,2024-05-10,0,Open
TMS_TASK_026983,SEC_009,41.565,42.833,Track Parameter Deviation,C,2024-06-24,2024-07-22,1,Open
TMS_TASK_026984,SEC_039,161.879,162.989,Weld Failure,A,2024-08-08,2024-08-11,0,Open
TMS_TASK_026985,SEC_026,113.583,114.049,Ballast Issue,A,2024-07-01,2024-07-02,0,Completed
TMS_TASK_026986,SEC_041,165.109,165.567,Rail Fracture Risk,A,2024-09-28,2024-10-02,0,Open
TMS_TASK_026987,SEC_048,193.551,194.039,Weld Failure,B,2024-09-08,2024-09-21,0,Completed
TMS_TASK_026988,SEC_020,88.346,88.795,Deep Screening Overdue,B,2024-10-28,2024-11-14,0,Completed
TMS_TASK_026989,SEC_013,63.447,64.779,Weld Failure,B,2024-10-16,2024-10-25,2,Open
TMS_TASK_026990,SEC_031,139.204,139.491,Rail Fracture Risk,A,2024-12-23,2024-12-30,0,Completed
TMS_TASK_026991,SEC_032,144.784,145.037,Rail Fracture Risk,A,2024-04-04,2024-04-08,0,Open
TMS_TASK_026992,SEC_022,90.532,91.933,Weld Failure,B,2024-02-29,2024-03-17,0,Open
TMS_TASK_026993,SEC_015,72.451,73.536,Weld Failure,B,2024-10-09,2024-10-19,1,Deferred
TMS_TASK_026994,SEC_013,64.038,64.333,Deep Screening Overdue,B,2024-04-07,2024-04-27,0,In-Progress
TMS_TASK_026995,SEC_026,115.0,116.474,Rail Fracture Risk,B,2024-03-13,2024-04-01,1,Open
TMS_TASK_026996,SEC_021,89.141,89.831,Deep Screening Overdue,B,2024-10-19,2024-10-29,0,Open
TMS_TASK_026997,SEC_023,93.679,93.959,Weld Failure,B,2024-01-24,2024-02-08,0,In-Progress
TMS_TASK_026998,SEC_005,26.497,26.676,Rail Fracture Risk,A,2024-10-11,2024-10-13,0,Open
TMS_TASK_026999,SEC_044,174.322,175.323,Rail Fracture Risk,C,2024-09-25,2024-10-16,0,Completed
TMS_TASK_027000,SEC_035,152.937,153.326,Deep Screening Overdue,B,2024-09-07,2024-09-23,0,Completed
TMS_TASK_027001,SEC_046,190.306,190.505,Deep Screening Overdue,B,2024-02-01,2024-02-08,3,Deferred
TMS_TASK_027002,SEC_041,165.007,165.465,Rail Fracture Risk,B,2024-01-17,2024-02-06,0,In-Progress
TMS_TASK_027003,SEC_031,139.161,139.447,Weld Failure,A,2024-05-15,2024-05-16,0,Open
TMS_TASK_027004,SEC_016,74.363,74.397,Deep Screening Overdue,B,2024-03-02,2024-03-14,1,Open
TMS_TASK_027005,SEC_033,148.491,149.81,Ballast Issue,B,2024-11-09,2024-11-22,3,Deferred
TMS_TASK_027006,SEC_028,131.64,132.677,Deep Screening Overdue,B,2024-04-01,2024-04-10,0,Open
TMS_TASK_027007,SEC_046,188.621,188.905,Deep Screening Overdue,B,2024-08-11,2024-08-18,0,Completed
TMS_TASK_027008,SEC_012,58.986,59.51,Deep Screening Overdue,B,2024-12-29,2025-01-11,0,Completed
TMS_TASK_027009,SEC_002,10.172,10.769,Weld Failure,A,2024-04-03,2024-04-04,0,Deferred
TMS_TASK_027010,SEC_007,31.637,32.807,Rail Fracture Risk,A,2024-05-08,2024-05-14,0,Completed
TMS_TASK_027011,SEC_009,39.949,41.106,Track Parameter Deviation,A,2024-01-31,2024-02-07,0,In-Progress
TMS_TASK_027012,SEC_033,148.972,149.664,Track Parameter Deviation,B,2024-09-01,2024-09-10,0,Deferred
TMS_TASK_027013,SEC_008,39.008,39.52,Ballast Issue,C,2024-06-01,2024-06-20,0,Open
TMS_TASK_027014,SEC_007,35.849,36.193,Weld Failure,A,2024-04-14,2024-04-20,1,In-Progress
TMS_TASK_027015,SEC_020,88.248,88.697,Ballast Issue,C,2024-11-11,2024-12-23,0,Deferred
TMS_TASK_027016,SEC_039,161.622,162.47,Track Parameter Deviation,B,2024-10-08,2024-10-29,0,Completed
TMS_TASK_027017,SEC_021,89.455,90.145,Track Parameter Deviation,B,2024-01-08,2024-01-15,1,Deferred
TMS_TASK_027018,SEC_014,65.973,67.4,Ballast Issue,B,2024-11-13,2024-11-28,0,Open
TMS_TASK_027019,SEC_014,68.258,69.63,Track Parameter Deviation,A,2024-11-17,2024-11-20,0,In-Progress
TMS_TASK_027020,SEC_041,165.198,165.656,Rail Fracture Risk,C,2024-08-17,2024-09-15,0,Open
TMS_TASK_027021,SEC_022,92.335,92.67,Weld Failure,B,2024-06-16,2024-06-24,0,Open
TMS_TASK_027022,SEC_019,87.638,87.809,Track Parameter Deviation,B,2024-11-26,2024-12-08,2,Deferred
TMS_TASK_027023,SEC_038,159.07,159.356,Weld Failure,C,2024-09-26,2024-11-06,0,Open
TMS_TASK_027024,SEC_019,87.726,87.897,Rail Fracture Risk,A,2024-08-07,2024-08-12,1,Deferred
TMS_TASK_027025,SEC_018,85.99,87.077,Weld Failure,B,2024-11-08,2024-11-24,0,Completed
TMS_TASK_027026,SEC_037,155.757,156.518,Track Parameter Deviation,B,2024-06-25,2024-07-13,2,Deferred
TMS_TASK_027027,SEC_017,75.818,76.816,Rail Fracture Risk,A,2024-11-08,2024-11-15,0,In-Progress
TMS_TASK_027028,SEC_026,114.663,115.471,Track Parameter Deviation,B,2024-11-06,2024-11-18,1,Deferred
TMS_TASK_027029,SEC_033,148.905,150.06,Deep Screening Overdue,B,2024-03-02,2024-03-11,4,Deferred
TMS_TASK_027030,SEC_010,45.951,45.983,Track Parameter Deviation,C,2024-01-08,2024-02-16,0,Deferred
TMS_TASK_027031,SEC_007,36.502,37.35,Deep Screening Overdue,B,2024-10-14,2024-10-23,4,Deferred
TMS_TASK_027032,SEC_042,165.812,165.854,Deep Screening Overdue,B,2024-12-08,2024-12-26,0,Completed
TMS_TASK_027033,SEC_015,73.157,73.578,Track Parameter Deviation,B,2024-04-01,2024-04-11,0,Completed
TMS_TASK_027034,SEC_017,74.468,75.242,Ballast Issue,C,2024-09-30,2024-11-10,0,Completed
TMS_TASK_027035,SEC_029,133.858,135.049,Deep Screening Overdue,B,2024-10-03,2024-10-12,0,Deferred
TMS_TASK_027036,SEC_006,30.127,30.542,Ballast Issue,B,2024-11-20,2024-12-06,0,Open
TMS_TASK_027037,SEC_003,15.503,15.879,Deep Screening Overdue,B,2024-04-12,2024-04-29,2,In-Progress
TMS_TASK_027038,SEC_021,88.956,89.43,Ballast Issue,B,2024-04-11,2024-04-24,0,In-Progress
TMS_TASK_027039,SEC_048,193.337,193.794,Track Parameter Deviation,C,2024-05-19,2024-06-14,1,Open
TMS_TASK_027040,SEC_029,134.361,135.671,Rail Fracture Risk,A,2024-08-23,2024-08-27,4,Deferred
TMS_TASK_027041,SEC_029,135.577,135.826,Rail Fracture Risk,B,2024-04-02,2024-04-17,0,In-Progress
TMS_TASK_027042,SEC_030,137.525,138.288,Ballast Issue,B,2024-08-08,2024-08-20,4,Deferred
TMS_TASK_027043,SEC_043,168.486,168.956,Deep Screening Overdue,C,2024-10-22,2024-12-06,3,Deferred
TMS_TASK_027044,SEC_041,165.029,165.487,Weld Failure,C,2024-12-15,2025-01-17,0,Completed
TMS_TASK_027045,SEC_002,11.826,13.123,Track Parameter Deviation,B,2024-08-25,2024-09-06,0,Open
TMS_TASK_027046,SEC_027,126.268,127.399,Rail Fracture Risk,B,2024-01-03,2024-01-11,0,Completed
TMS_TASK_027047,SEC_027,126.106,126.68,Ballast Issue,B,2024-07-05,2024-07-16,0,Deferred
TMS_TASK_027048,SEC_011,50.5,51.123,Track Parameter Deviation,A,2024-09-17,2024-09-21,0,Completed
TMS_TASK_027049,SEC_048,193.588,193.89,Weld Failure,B,2024-11-29,2024-12-18,0,Completed
TMS_TASK_027050,SEC_013,65.017,65.481,Weld Failure,A,2024-03-11,2024-03-17,0,Completed
TMS_TASK_027051,SEC_041,165.023,165.481,Rail Fracture Risk,B,2024-04-14,2024-04-26,0,Open
TMS_TASK_027052,SEC_005,26.498,26.677,Deep Screening Overdue,B,2024-10-11,2024-10-28,0,Open
TMS_TASK_027053,SEC_030,136.749,137.664,Weld Failure,A,2024-05-05,2024-05-09,4,Deferred
TMS_TASK_027054,SEC_037,155.325,155.832,Rail Fracture Risk,A,2024-06-11,2024-06-14,1,Deferred
TMS_TASK_027055,SEC_025,99.076,99.404,Ballast Issue,C,2024-01-19,2024-02-08,3,Deferred
TMS_TASK_027056,SEC_006,26.784,28.103,Track Parameter Deviation,C,2024-03-31,2024-04-21,0,Open
TMS_TASK_027057,SEC_007,32.465,32.705,Rail Fracture Risk,B,2024-10-06,2024-10-26,0,Completed
TMS_TASK_027058,SEC_030,137.891,138.86,Weld Failure,B,2024-06-06,2024-06-13,3,Deferred
TMS_TASK_027059,SEC_043,167.766,168.247,Track Parameter Deviation,C,2024-09-24,2024-10-19,0,Completed
TMS_TASK_027060,SEC_030,136.813,137.107,Weld Failure,A,2024-04-20,2024-04-25,0,Open
TMS_TASK_027061,SEC_005,26.523,26.702,Ballast Issue,C,2024-09-16,2024-10-30,4,In-Progress
TMS_TASK_027062,SEC_039,161.779,162.997,Ballast Issue,B,2024-10-06,2024-10-22,0,In-Progress
TMS_TASK_027063,SEC_023,93.593,93.873,Ballast Issue,C,2024-08-02,2024-08-28,3,In-Progress
TMS_TASK_027064,SEC_004,21.974,22.618,Track Parameter Deviation,C,2024-08-11,2024-09-11,0,In-Progress
TMS_TASK_027065,SEC_019,87.566,87.737,Ballast Issue,C,2024-09-28,2024-10-15,0,In-Progress
TMS_TASK_027066,SEC_010,45.947,45.979,Weld Failure,B,2024-03-09,2024-03-19,0,Deferred
TMS_TASK_027067,SEC_049,196.268,197.139,Track Parameter Deviation,B,2024-03-18,2024-04-05,0,In-Progress
TMS_TASK_027068,SEC_045,178.319,179.634,Deep Screening Overdue,B,2024-01-08,2024-01-27,0,Completed
TMS_TASK_027069,SEC_006,28.018,28.839,Track Parameter Deviation,A,2024-08-10,2024-08-11,0,Open
TMS_TASK_027070,SEC_029,135.477,135.854,Ballast Issue,C,2024-10-16,2024-11-01,0,Completed
TMS_TASK_027071,SEC_001,5.793,6.935,Rail Fracture Risk,A,2024-06-04,2024-06-07,0,Completed
TMS_TASK_027072,SEC_023,93.611,93.892,Track Parameter Deviation,B,2024-09-08,2024-09-29,0,Completed
TMS_TASK_027073,SEC_008,38.838,39.349,Ballast Issue,A,2024-05-10,2024-05-12,0,Completed
TMS_TASK_027074,SEC_037,155.336,156.097,Rail Fracture Risk,A,2024-11-15,2024-11-19,0,Completed
TMS_TASK_027075,SEC_004,22.105,22.751,Weld Failure,A,2024-04-19,2024-04-22,0,In-Progress
TMS_TASK_027076,SEC_045,182.618,183.411,Ballast Issue,B,2024-05-03,2024-05-24,4,Open
TMS_TASK_027077,SEC_012,61.862,62.619,Deep Screening Overdue,C,2024-03-26,2024-04-22,0,Deferred
TMS_TASK_027078,SEC_013,64.449,65.148,Weld Failure,A,2024-09-24,2024-09-27,2,Deferred
TMS_TASK_027079,SEC_044,174.578,175.248,Weld Failure,C,2024-03-27,2024-05-06,1,Deferred
TMS_TASK_027080,SEC_045,183.693,184.183,Weld Failure,B,2024-09-07,2024-09-23,3,Open
TMS_TASK_027081,SEC_005,26.41,26.589,Deep Screening Overdue,B,2024-05-04,2024-05-19,4,In-Progress
TMS_TASK_027082,SEC_006,29.377,30.258,Rail Fracture Risk,A,2024-06-25,2024-06-26,0,Deferred
TMS_TASK_027083,SEC_042,165.791,165.833,Weld Failure,A,2024-08-03,2024-08-07,0,Completed
TMS_TASK_027084,SEC_048,193.388,193.65,Rail Fracture Risk,B,2024-06-09,2024-06-20,0,Open
TMS_TASK_027085,SEC_024,94.211,94.82,Deep Screening Overdue,A,2024-11-23,2024-11-27,1,Deferred
TMS_TASK_027086,SEC_009,44.095,45.576,Ballast Issue,C,2024-02-14,2024-03-25,0,In-Progress
TMS_TASK_027087,SEC_008,38.543,38.777,Rail Fracture Risk,B,2024-12-21,2025-01-01,3,Open
TMS_TASK_027088,SEC_014,68.904,70.103,Ballast Issue,B,2024-01-04,2024-01-20,3,Deferred
TMS_TASK_027089,SEC_034,151.342,151.644,Ballast Issue,B,2024-10-28,2024-11-04,2,Deferred
TMS_TASK_027090,SEC_005,26.443,26.622,Track Parameter Deviation,B,2024-11-10,2024-11-27,1,In-Progress
TMS_TASK_027091,SEC_032,147.33,147.864,Rail Fracture Risk,B,2024-01-09,2024-01-29,0,In-Progress
TMS_TASK_027092,SEC_040,163.949,164.431,Deep Screening Overdue,C,2024-06-21,2024-07-15,0,Open
TMS_TASK_027093,SEC_008,38.517,39.028,Track Parameter Deviation,C,2024-09-24,2024-11-02,2,In-Progress
TMS_TASK_027094,SEC_049,197.913,198.428,Ballast Issue,B,2024-04-09,2024-04-16,1,Deferred
TMS_TASK_027095,SEC_049,194.801,195.219,Weld Failure,B,2024-08-07,2024-08-26,0,Open
TMS_TASK_027096,SEC_015,71.565,71.834,Track Parameter Deviation,B,2024-09-19,2024-10-05,2,In-Progress
TMS_TASK_027097,SEC_006,29.357,29.86,Ballast Issue,C,2024-05-08,2024-05-27,0,In-Progress
TMS_TASK_027098,SEC_016,74.378,74.411,Deep Screening Overdue,B,2024-12-13,2024-12-21,4,Deferred
TMS_TASK_027099,SEC_013,65.113,65.218,Deep Screening Overdue,B,2024-12-18,2024-12-29,4,In-Progress
TMS_TASK_027100,SEC_014,67.3,68.642,Ballast Issue,B,2024-05-11,2024-05-26,0,Open
TMS_TASK_027101,SEC_046,187.234,187.873,Track Parameter Deviation,C,2024-10-21,2024-11-09,0,Open
TMS_TASK_027102,SEC_008,38.645,39.156,Rail Fracture Risk,A,2024-08-19,2024-08-25,0,Completed
TMS_TASK_027103,SEC_016,74.378,74.411,Ballast Issue,B,2024-09-18,2024-09-30,2,Deferred
TMS_TASK_027104,SEC_039,161.876,162.241,Rail Fracture Risk,B,2024-03-14,2024-03-31,2,Deferred
TMS_TASK_027105,SEC_003,15.477,16.724,Track Parameter Deviation,B,2024-12-22,2025-01-11,3,Open
TMS_TASK_027106,SEC_003,17.054,17.683,Deep Screening Overdue,B,2024-01-06,2024-01-17,3,Deferred
TMS_TASK_027107,SEC_015,73.121,73.745,Deep Screening Overdue,B,2024-01-27,2024-02-13,0,In-Progress
TMS_TASK_027108,SEC_048,193.317,193.804,Deep Screening Overdue,B,2024-06-28,2024-07-08,3,Deferred
TMS_TASK_027109,SEC_042,165.798,165.84,Track Parameter Deviation,B,2024-09-27,2024-10-11,0,Deferred
TMS_TASK_027110,SEC_046,190.384,191.203,Rail Fracture Risk,A,2024-03-10,2024-03-16,2,In-Progress
TMS_TASK_027111,SEC_043,168.056,169.419,Rail Fracture Risk,C,2024-05-24,2024-06-28,0,Completed
TMS_TASK_027112,SEC_006,29.582,29.783,Weld Failure,A,2024-07-30,2024-08-02,0,Completed
TMS_TASK_027113,SEC_020,88.273,88.722,Ballast Issue,B,2024-01-28,2024-02-04,0,In-Progress
TMS_TASK_027114,SEC_026,118.871,118.939,Deep Screening Overdue,B,2024-05-25,2024-06-10,0,Completed
TMS_TASK_027115,SEC_009,43.898,44.582,Track Parameter Deviation,A,2024-04-22,2024-04-24,0,Deferred
TMS_TASK_027116,SEC_049,199.314,199.742,Track Parameter Deviation,C,2024-02-19,2024-03-18,2,Deferred
TMS_TASK_027117,SEC_030,136.763,137.567,Weld Failure,B,2024-07-25,2024-08-05,0,In-Progress
TMS_TASK_027118,SEC_042,165.811,165.852,Ballast Issue,C,2024-09-22,2024-11-01,1,Deferred
TMS_TASK_027119,SEC_013,63.524,64.0,Track Parameter Deviation,B,2024-10-07,2024-10-21,2,Deferred
TMS_TASK_027120,SEC_036,154.353,154.792,Ballast Issue,B,2024-11-16,2024-11-23,4,Deferred
TMS_TASK_027121,SEC_006,27.477,27.67,Rail Fracture Risk,A,2024-11-14,2024-11-17,0,Open
TMS_TASK_027122,SEC_002,11.363,12.592,Track Parameter Deviation,B,2024-05-25,2024-06-05,0,Open
TMS_TASK_027123,SEC_032,147.065,148.399,Deep Screening Overdue,B,2024-07-28,2024-08-04,0,In-Progress
TMS_TASK_027124,SEC_004,21.91,23.056,Deep Screening Overdue,A,2024-10-24,2024-10-29,0,Open
TMS_TASK_027125,SEC_014,66.52,67.18,Rail Fracture Risk,B,2024-11-01,2024-11-17,1,Open
TMS_TASK_027126,SEC_039,160.364,161.469,Deep Screening Overdue,C,2024-10-21,2024-11-28,0,Open
TMS_TASK_027127,SEC_025,109.15,110.631,Ballast Issue,C,2024-09-28,2024-11-02,3,Deferred
TMS_TASK_027128,SEC_019,87.655,87.826,Rail Fracture Risk,A,2024-10-02,2024-10-07,0,Open
TMS_TASK_027129,SEC_015,72.653,73.113,Weld Failure,A,2024-09-15,2024-09-22,1,Open
TMS_TASK_027130,SEC_033,148.52,149.193,Track Parameter Deviation,C,2024-07-11,2024-08-22,0,Completed
TMS_TASK_027131,SEC_047,192.595,192.911,Weld Failure,A,2024-02-09,2024-02-11,0,Open
TMS_TASK_027132,SEC_037,155.601,155.896,Track Parameter Deviation,B,2024-08-03,2024-08-15,0,Open
TMS_TASK_027133,SEC_018,86.134,87.357,Ballast Issue,C,2024-02-15,2024-03-22,4,Deferred
TMS_TASK_027134,SEC_021,89.276,89.966,Ballast Issue,A,2024-12-02,2024-12-03,0,In-Progress
TMS_TASK_027135,SEC_006,26.825,27.317,Deep Screening Overdue,B,2024-10-04,2024-10-17,0,Completed
TMS_TASK_027136,SEC_008,39.001,39.512,Ballast Issue,A,2024-03-20,2024-03-27,0,Completed
TMS_TASK_027137,SEC_014,70.488,70.955,Ballast Issue,B,2024-06-11,2024-06-24,3,Deferred
TMS_TASK_027138,SEC_019,87.562,87.733,Rail Fracture Risk,A,2024-08-16,2024-08-17,0,Completed
TMS_TASK_027139,SEC_049,196.167,197.339,Weld Failure,B,2024-10-11,2024-10-29,3,In-Progress
TMS_TASK_027140,SEC_043,170.522,170.687,Ballast Issue,B,2024-12-22,2025-01-06,0,Completed
TMS_TASK_027141,SEC_006,29.794,31.107,Track Parameter Deviation,B,2024-03-19,2024-04-07,0,In-Progress
TMS_TASK_027142,SEC_017,75.818,76.991,Deep Screening Overdue,A,2024-04-14,2024-04-15,4,Deferred
TMS_TASK_027143,SEC_003,17.308,18.341,Track Parameter Deviation,B,2024-06-16,2024-06-25,0,Deferred
TMS_TASK_027144,SEC_004,23.631,24.368,Rail Fracture Risk,A,2024-05-09,2024-05-13,0,Deferred
TMS_TASK_027145,SEC_019,87.559,87.73,Track Parameter Deviation,B,2024-03-08,2024-03-24,3,Deferred
TMS_TASK_027146,SEC_047,192.762,193.078,Weld Failure,B,2024-11-08,2024-11-16,3,Open
TMS_TASK_027147,SEC_010,45.958,45.991,Deep Screening Overdue,C,2024-12-11,2025-01-02,0,Completed
TMS_TASK_027148,SEC_034,151.163,151.465,Ballast Issue,B,2024-04-28,2024-05-07,4,Deferred
TMS_TASK_027149,SEC_020,88.232,88.454,Rail Fracture Risk,A,2024-06-07,2024-06-11,0,In-Progress
TMS_TASK_027150,SEC_027,126.38,127.111,Weld Failure,B,2024-12-09,2024-12-20,1,Deferred
TMS_TASK_027151,SEC_043,170.549,170.955,Weld Failure,B,2024-09-06,2024-09-27,0,Completed
TMS_TASK_027152,SEC_041,165.548,165.764,Deep Screening Overdue,B,2024-11-25,2024-12-14,0,Completed
TMS_TASK_027153,SEC_041,165.324,165.582,Weld Failure,C,2024-02-22,2024-03-22,0,Open
TMS_TASK_027154,SEC_021,88.808,89.498,Track Parameter Deviation,B,2024-01-02,2024-01-13,3,Deferred
TMS_TASK_027155,SEC_003,16.252,17.149,Ballast Issue,C,2024-05-29,2024-06-14,0,In-Progress
TMS_TASK_027156,SEC_049,196.478,197.788,Track Parameter Deviation,C,2024-06-14,2024-07-07,1,Deferred
TMS_TASK_027157,SEC_049,195.471,196.131,Rail Fracture Risk,B,2024-02-06,2024-02-21,0,Open
TMS_TASK_027158,SEC_043,167.733,167.836,Track Parameter Deviation,A,2024-04-19,2024-04-26,0,In-Progress
TMS_TASK_027159,SEC_024,94.433,94.989,Ballast Issue,B,2024-05-22,2024-06-06,0,Open
TMS_TASK_027160,SEC_014,65.535,66.08,Track Parameter Deviation,B,2024-03-29,2024-04-13,4,Open
TMS_TASK_027161,SEC_009,42.589,43.337,Ballast Issue,C,2024-02-03,2024-03-03,0,In-Progress
TMS_TASK_027162,SEC_019,87.58,87.751,Ballast Issue,B,2024-04-09,2024-04-24,0,Completed
TMS_TASK_027163,SEC_017,74.542,75.298,Weld Failure,A,2024-11-22,2024-11-24,3,Deferred
TMS_TASK_027164,SEC_014,68.359,69.314,Track Parameter Deviation,B,2024-06-04,2024-06-24,0,In-Progress
TMS_TASK_027165,SEC_047,192.658,192.973,Rail Fracture Risk,A,2024-03-26,2024-04-02,0,Open
TMS_TASK_027166,SEC_033,148.721,149.207,Rail Fracture Risk,B,2024-04-06,2024-04-22,3,Open
TMS_TASK_027167,SEC_011,47.637,48.448,Weld Failure,C,2024-08-23,2024-09-20,2,Deferred
TMS_TASK_027168,SEC_032,141.049,142.085,Track Parameter Deviation,B,2024-04-21,2024-05-03,0,In-Progress
TMS_TASK_027169,SEC_035,151.718,152.987,Weld Failure,A,2024-06-03,2024-06-05,0,Completed
TMS_TASK_027170,SEC_026,112.321,112.518,Deep Screening Overdue,C,2024-10-21,2024-11-24,3,Open
TMS_TASK_027171,SEC_047,192.6,192.916,Rail Fracture Risk,A,2024-08-12,2024-08-13,0,Completed
TMS_TASK_027172,SEC_048,193.39,193.877,Track Parameter Deviation,B,2024-09-22,2024-10-11,0,Open
TMS_TASK_027173,SEC_022,90.688,91.465,Ballast Issue,B,2024-07-20,2024-08-06,0,In-Progress
TMS_TASK_027174,SEC_024,94.491,95.1,Deep Screening Overdue,B,2024-01-10,2024-01-29,0,Completed
TMS_TASK_027175,SEC_011,50.194,50.342,Weld Failure,A,2024-01-27,2024-01-29,0,Completed
TMS_TASK_027176,SEC_039,162.723,162.838,Weld Failure,B,2024-06-04,2024-06-21,0,Open
TMS_TASK_027177,SEC_046,184.583,184.744,Ballast Issue,C,2024-02-11,2024-03-07,4,In-Progress
TMS_TASK_027178,SEC_033,148.577,149.218,Track Parameter Deviation,C,2024-05-19,2024-06-28,4,Open
TMS_TASK_027179,SEC_010,45.943,45.975,Ballast Issue,C,2024-04-12,2024-05-01,4,In-Progress
TMS_TASK_027180,SEC_026,123.337,123.962,Ballast Issue,B,2024-05-27,2024-06-11,4,Open
TMS_TASK_027181,SEC_039,162.364,162.781,Track Parameter Deviation,C,2024-12-14,2025-01-15,0,Open
TMS_TASK_027182,SEC_003,15.69,16.08,Track Parameter Deviation,B,2024-03-13,2024-03-30,1,Deferred
TMS_TASK_027183,SEC_029,134.618,135.465,Weld Failure,B,2024-05-14,2024-06-01,0,Completed
TMS_TASK_027184,SEC_033,150.041,150.823,Deep Screening Overdue,B,2024-11-22,2024-11-30,0,Deferred
TMS_TASK_027185,SEC_027,126.925,127.731,Deep Screening Overdue,C,2024-04-21,2024-05-29,0,Open
TMS_TASK_027186,SEC_032,144.253,145.294,Deep Screening Overdue,C,2024-12-09,2025-01-08,1,Deferred
