train_number,train_name,from_station_code,from_station_name,to_station_code,to_station_name,depart_from,arrive_at,from_seq,to_seq,from_distance_km,to_distance_km,section_distance_km,source
18496.0,Bbs-Rmm Week,BAM,Berhampur,VZM,Vizianagaram,14:15:00,17:35:00,3.0,4.0,165.0,381.0,216.0,derived_from_OGD_timetable
18496.0,Bbs-Rmm Week,VZM,Vizianagaram,VSKP,Visakhapatna,17:40:00,18:45:00,4.0,5.0,381.0,442.0,61.0,derived_from_OGD_timetable
18496.0,Bbs-Rmm Week,VSKP,Visakhapatna,DVD,Duvvada,19:05:00,19:35:00,5.0,6.0,442.0,460.0,18.0,derived_from_OGD_timetable
18496.0,Bbs-Rmm Week,DVD,Duvvada,BZA,Vijaywada Jn,19:37:00,01:10:00,6.0,7.0,460.0,792.0,332.0,derived_from_OGD_timetable
18496.0,Bbs-Rmm Week,BZA,Vijaywada Jn,NLR,Nellore,01:20:00,04:29:00,7.0,8.0,792.0,1047.0,255.0,derived_from_OGD_timetable
18496.0,Bbs-Rmm Week,NLR,Nellore,GDR,Gudur Jn.,04:30:00,05:50:00,8.0,9.0,1047.0,1085.0,38.0,derived_from_OGD_timetable
18496.0,Bbs-Rmm Week,GDR,Gudur Jn.,MS,Chennai Egmo,05:55:00,08:35:00,9.0,10.0,1085.0,1227.0,142.0,derived_from_OGD_timetable
18496.0,Bbs-Rmm Week,MS,Chennai Egmo,VM,Villupuram J,08:50:00,11:10:00,10.0,11.0,1227.0,1385.0,158.0,derived_from_OGD_timetable
18496.0,Bbs-Rmm Week,VM,Villupuram J,TDPR,Tiruppadirip,11:20:00,11:58:00,11.0,12.0,1385.0,1428.0,43.0,derived_from_OGD_timetable
18496.0,Bbs-Rmm Week,TDPR,Tiruppadirip,SY,Sirkazhi,12:00:00,13:04:00,12.0,13.0,1428.0,1487.0,59.0,derived_from_OGD_timetable
18496.0,Bbs-Rmm Week,SY,Sirkazhi,MV,Mayiladutura,13:05:00,13:28:00,13.0,14.0,1487.0,1507.0,20.0,derived_from_OGD_timetable
18496.0,Bbs-Rmm Week,MV,Mayiladutura,KMU,Kumbakonam,13:30:00,14:08:00,14.0,15.0,1507.0,1538.0,31.0,derived_from_OGD_timetable
18496.0,Bbs-Rmm Week,KMU,Kumbakonam,TJ,Thanjavur Jn,14:10:00,14:43:00,15.0,16.0,1538.0,1577.0,39.0,derived_from_OGD_timetable
18496.0,Bbs-Rmm Week,TJ,Thanjavur Jn,TPJ,Tiruchirappa,14:45:00,16:25:00,16.0,17.0,1577.0,1627.0,50.0,derived_from_OGD_timetable
18496.0,Bbs-Rmm Week,TPJ,Tiruchirappa,PDKT,Pudukkottai,16:30:00,17:04:00,17.0,18.0,1627.0,1680.0,53.0,derived_from_OGD_timetable
18496.0,Bbs-Rmm Week,PDKT,Pudukkottai,KKDI,Karaikkudi,17:05:00,18:08:00,18.0,19.0,1680.0,1716.0,36.0,derived_from_OGD_timetable
18496.0,Bbs-Rmm Week,KKDI,Karaikkudi,DKO,Devakottai R,18:10:00,18:15:00,19.0,20.0,1716.0,1721.0,5.0,derived_from_OGD_timetable
18496.0,Bbs-Rmm Week,DKO,Devakottai R,SVGA,Sivaganga,18:16:00,18:48:00,20.0,21.0,1721.0,1757.0,36.0,derived_from_OGD_timetable
18496.0,Bbs-Rmm Week,SVGA,Sivaganga,MNM,Manamadurai,18:50:00,19:30:00,21.0,22.0,1757.0,1778.0,21.0,derived_from_OGD_timetable
18496.0,Bbs-Rmm Week,MNM,Manamadurai,PMK,Paramakkudi,19:35:00,19:54:00,22.0,23.0,1778.0,1802.0,24.0,derived_from_OGD_timetable
18496.0,Bbs-Rmm Week,PMK,Paramakkudi,RMD,Ramanathapur,19:55:00,20:24:00,23.0,24.0,1802.0,1837.0,35.0,derived_from_OGD_timetable
18496.0,Bbs-Rmm Week,RMD,Ramanathapur,RMM,Rameswaram,20:25:00,23:00:00,24.0,25.0,1837.0,1884.0,47.0,derived_from_OGD_timetable
20601.0,Mas-Mdu Week,MAS,Chennai Cent,KPD,Katpadi Jn,22:30:00,00:03:00,1.0,2.0,0.0,135.0,135.0,derived_from_OGD_timetable
20601.0,Mas-Mdu Week,KPD,Katpadi Jn,SA,Salem Jn.,00:05:00,02:55:00,2.0,3.0,135.0,338.0,203.0,derived_from_OGD_timetable
20601.0,Mas-Mdu Week,SA,Salem Jn.,KRR,Karur Jn.,03:05:00,04:38:00,3.0,4.0,338.0,422.0,84.0,derived_from_OGD_timetable
20601.0,Mas-Mdu Week,KRR,Karur Jn.,DG,Dindigul Jn,04:40:00,06:03:00,4.0,5.0,422.0,496.0,74.0,derived_from_OGD_timetable
20601.0,Mas-Mdu Week,DG,Dindigul Jn,MDU,Madurai Jn,06:05:00,07:20:00,5.0,6.0,496.0,558.0,62.0,derived_from_OGD_timetable
20602.0,Mdu-Mas Week,MDU,Madurai Jn,DG,Dindigul Jn,22:45:00,23:43:00,1.0,2.0,0.0,62.0,62.0,derived_from_OGD_timetable
20602.0,Mdu-Mas Week,DG,Dindigul Jn,KRR,Karur Jn.,23:45:00,00:45:00,2.0,3.0,62.0,136.0,74.0,derived_from_OGD_timetable
20602.0,Mdu-Mas Week,KRR,Karur Jn.,SA,Salem Jn.,00:50:00,02:20:00,3.0,4.0,136.0,220.0,84.0,derived_from_OGD_timetable
20602.0,Mdu-Mas Week,SA,Salem Jn.,KPD,Katpadi Jn,02:30:00,05:13:00,4.0,5.0,220.0,425.0,205.0,derived_from_OGD_timetable
20602.0,Mdu-Mas Week,KPD,Katpadi Jn,PER,Perambur,05:15:00,07:03:00,5.0,6.0,425.0,548.0,123.0,derived_from_OGD_timetable
20602.0,Mdu-Mas Week,PER,Perambur,MAS,Chennai Cent,07:05:00,07:40:00,6.0,7.0,548.0,554.0,6.0,derived_from_OGD_timetable
22205.0,Mas-Mdu Dura,MAS,Chennai Cent,SA,Salem Jn.,22:30:00,02:55:00,1.0,2.0,0.0,331.0,331.0,derived_from_OGD_timetable
22205.0,Mas-Mdu Dura,SA,Salem Jn.,MDU,Madurai Jn,03:05:00,07:10:00,2.0,3.0,331.0,553.0,222.0,derived_from_OGD_timetable
22206.0,Mdu-Mas  Dur,MDU,Madurai Jn,SA,Salem Jn.,22:45:00,02:20:00,1.0,2.0,0.0,221.0,221.0,derived_from_OGD_timetable
22206.0,Mdu-Mas  Dur,SA,Salem Jn.,MAS,Chennai Cent,02:30:00,07:20:00,2.0,3.0,221.0,555.0,334.0,derived_from_OGD_timetable
22623.0,Ms Mdu Super,MS,Chennai Egmo,CGL,Chengalpattu,22:40:00,23:33:00,1.0,2.0,0.0,55.0,55.0,derived_from_OGD_timetable
22623.0,Ms Mdu Super,CGL,Chengalpattu,VM,Villupuram J,23:35:00,01:05:00,2.0,3.0,55.0,158.0,103.0,derived_from_OGD_timetable
22623.0,Ms Mdu Super,VM,Villupuram J,TDPR,Tiruppadirip,01:15:00,02:09:00,3.0,4.0,158.0,200.0,42.0,derived_from_OGD_timetable
22623.0,Ms Mdu Super,TDPR,Tiruppadirip,CDM,Chidambaram,02:10:00,02:58:00,4.0,5.0,200.0,243.0,43.0,derived_from_OGD_timetable
22623.0,Ms Mdu Super,CDM,Chidambaram,MV,Mayiladutura,03:00:00,03:45:00,5.0,6.0,243.0,280.0,37.0,derived_from_OGD_timetable
22623.0,Ms Mdu Super,MV,Mayiladutura,KMU,Kumbakonam,03:47:00,04:15:00,6.0,7.0,280.0,311.0,31.0,derived_from_OGD_timetable
22623.0,Ms Mdu Super,KMU,Kumbakonam,TJ,Thanjavur Jn,04:17:00,04:50:00,7.0,8.0,311.0,350.0,39.0,derived_from_OGD_timetable
22623.0,Ms Mdu Super,TJ,Thanjavur Jn,TPJ,Tiruchirappa,04:52:00,06:00:00,8.0,9.0,350.0,400.0,50.0,derived_from_OGD_timetable
22623.0,Ms Mdu Super,TPJ,Tiruchirappa,DG,Dindigul Jn,06:05:00,07:20:00,9.0,10.0,400.0,494.0,94.0,derived_from_OGD_timetable
22623.0,Ms Mdu Super,DG,Dindigul Jn,MDU,Madurai Jn,07:25:00,08:40:00,10.0,11.0,494.0,556.0,62.0,derived_from_OGD_timetable
22624.0,Mdu Ms Super,MDU,Madurai Jn,DG,Dindigul Jn,21:15:00,22:10:00,1.0,2.0,0.0,62.0,62.0,derived_from_OGD_timetable
22624.0,Mdu Ms Super,DG,Dindigul Jn,TPJ,Tiruchirappa,22:12:00,23:40:00,2.0,3.0,62.0,156.0,94.0,derived_from_OGD_timetable
22624.0,Mdu Ms Super,TPJ,Tiruchirappa,TJ,Thanjavur Jn,23:45:00,00:38:00,3.0,4.0,156.0,206.0,50.0,derived_from_OGD_timetable
22624.0,Mdu Ms Super,TJ,Thanjavur Jn,KMU,Kumbakonam,00:40:00,01:13:00,4.0,5.0,206.0,245.0,39.0,derived_from_OGD_timetable
22624.0,Mdu Ms Super,KMU,Kumbakonam,MV,Mayiladutura,01:15:00,01:43:00,5.0,6.0,245.0,276.0,31.0,derived_from_OGD_timetable
22624.0,Mdu Ms Super,MV,Mayiladutura,CDM,Chidambaram,01:45:00,02:28:00,6.0,7.0,276.0,313.0,37.0,derived_from_OGD_timetable
22624.0,Mdu Ms Super,CDM,Chidambaram,TDPR,Tiruppadirip,02:30:00,03:13:00,7.0,8.0,313.0,356.0,43.0,derived_from_OGD_timetable
22624.0,Mdu Ms Super,TDPR,Tiruppadirip,VM,Villupuram J,03:15:00,04:15:00,8.0,9.0,356.0,398.0,42.0,derived_from_OGD_timetable
22624.0,Mdu Ms Super,VM,Villupuram J,CGL,Chengalpattu,04:20:00,05:58:00,9.0,10.0,398.0,501.0,103.0,derived_from_OGD_timetable
22624.0,Mdu Ms Super,CGL,Chengalpattu,MS,Chennai Egmo,06:00:00,07:20:00,10.0,11.0,501.0,557.0,56.0,derived_from_OGD_timetable
22661.0,Ms-Rmm Super,MS,Chennai Egmo,TBM,Tambaram,17:50:00,18:18:00,1.0,2.0,0.0,24.0,24.0,derived_from_OGD_timetable
22661.0,Ms-Rmm Super,TBM,Tambaram,CGL,Chengalpattu,18:20:00,18:48:00,2.0,3.0,24.0,55.0,31.0,derived_from_OGD_timetable
22661.0,Ms-Rmm Super,CGL,Chengalpattu,MLMR,Melmaruvathu,18:50:00,19:13:00,3.0,4.0,55.0,91.0,36.0,derived_from_OGD_timetable
22661.0,Ms-Rmm Super,MLMR,Melmaruvathu,TMV,Tindivanam,19:15:00,19:38:00,4.0,5.0,91.0,121.0,30.0,derived_from_OGD_timetable
22661.0,Ms-Rmm Super,TMV,Tindivanam,VM,Villupuram J,19:40:00,20:25:00,5.0,6.0,121.0,158.0,37.0,derived_from_OGD_timetable
22661.0,Ms-Rmm Super,VM,Villupuram J,VRI,Vridha Chala,20:30:00,21:08:00,6.0,7.0,158.0,212.0,54.0,derived_from_OGD_timetable
22661.0,Ms-Rmm Super,VRI,Vridha Chala,ALU,Ariyalur,21:10:00,21:49:00,7.0,8.0,212.0,266.0,54.0,derived_from_OGD_timetable
22661.0,Ms-Rmm Super,ALU,Ariyalur,SRGM,Srirangam,21:50:00,22:29:00,8.0,9.0,266.0,324.0,58.0,derived_from_OGD_timetable
22661.0,Ms-Rmm Super,SRGM,Srirangam,TPJ,Tiruchirappa,22:30:00,22:50:00,9.0,10.0,324.0,335.0,11.0,derived_from_OGD_timetable
22661.0,Ms-Rmm Super,TPJ,Tiruchirappa,PDKT,Pudukkottai,23:00:00,23:48:00,10.0,11.0,335.0,388.0,53.0,derived_from_OGD_timetable
22661.0,Ms-Rmm Super,PDKT,Pudukkottai,KKDI,Karaikkudi,23:50:00,00:30:00,11.0,12.0,388.0,425.0,37.0,derived_from_OGD_timetable
22661.0,Ms-Rmm Super,KKDI,Karaikkudi,DKO,Devakottai R,00:35:00,00:40:00,12.0,13.0,425.0,430.0,5.0,derived_from_OGD_timetable
22661.0,Ms-Rmm Super,DKO,Devakottai R,SVGA,Sivaganga,00:41:00,01:13:00,13.0,14.0,430.0,465.0,35.0,derived_from_OGD_timetable
22661.0,Ms-Rmm Super,SVGA,Sivaganga,MNM,Manamadurai,01:15:00,01:48:00,14.0,15.0,465.0,486.0,21.0,derived_from_OGD_timetable
22661.0,Ms-Rmm Super,MNM,Manamadurai,PMK,Paramakkudi,01:50:00,02:13:00,15.0,16.0,486.0,510.0,24.0,derived_from_OGD_timetable
22661.0,Ms-Rmm Super,PMK,Paramakkudi,RMD,Ramanathapur,02:15:00,02:43:00,16.0,17.0,510.0,546.0,36.0,derived_from_OGD_timetable
22661.0,Ms-Rmm Super,RMD,Ramanathapur,MMM,Mandapam,02:45:00,03:18:00,17.0,18.0,546.0,582.0,36.0,derived_from_OGD_timetable
22661.0,Ms-Rmm Super,MMM,Mandapam,RMM,Rameswaram,03:20:00,04:35:00,18.0,19.0,582.0,592.0,10.0,derived_from_OGD_timetable
22662.0,Rmm-Ms Super,RMM,Rameswaram,MMM,Mandapam,20:15:00,20:43:00,1.0,2.0,0.0,9.0,9.0,derived_from_OGD_timetable
22662.0,Rmm-Ms Super,MMM,Mandapam,RMD,Ramanathapur,20:45:00,21:18:00,2.0,3.0,9.0,46.0,37.0,derived_from_OGD_timetable
22662.0,Rmm-Ms Super,RMD,Ramanathapur,PMK,Paramakkudi,21:20:00,21:48:00,3.0,4.0,46.0,82.0,36.0,derived_from_OGD_timetable
22662.0,Rmm-Ms Super,PMK,Paramakkudi,MNM,Manamadurai,21:50:00,22:10:00,4.0,5.0,82.0,106.0,24.0,derived_from_OGD_timetable
22662.0,Rmm-Ms Super,MNM,Manamadurai,SVGA,Sivaganga,22:12:00,22:38:00,5.0,6.0,106.0,126.0,20.0,derived_from_OGD_timetable
22662.0,Rmm-Ms Super,SVGA,Sivaganga,DKO,Devakottai R,22:40:00,23:14:00,6.0,7.0,126.0,162.0,36.0,derived_from_OGD_timetable
22662.0,Rmm-Ms Super,DKO,Devakottai R,KKDI,Karaikkudi,23:15:00,23:28:00,7.0,8.0,162.0,167.0,5.0,derived_from_OGD_timetable
22662.0,Rmm-Ms Super,KKDI,Karaikkudi,PDKT,Pudukkottai,23:30:00,00:01:00,8.0,9.0,167.0,203.0,36.0,derived_from_OGD_timetable
22662.0,Rmm-Ms Super,PDKT,Pudukkottai,TPJ,Tiruchirappa,00:02:00,01:05:00,9.0,10.0,203.0,256.0,53.0,derived_from_OGD_timetable
22662.0,Rmm-Ms Super,TPJ,Tiruchirappa,SRGM,Srirangam,01:15:00,01:33:00,10.0,11.0,256.0,268.0,12.0,derived_from_OGD_timetable
22662.0,Rmm-Ms Super,SRGM,Srirangam,ALU,Ariyalur,01:35:00,02:23:00,11.0,12.0,268.0,326.0,58.0,derived_from_OGD_timetable
22662.0,Rmm-Ms Super,ALU,Ariyalur,VRI,Vridha Chala,02:25:00,02:55:00,12.0,13.0,326.0,379.0,53.0,derived_from_OGD_timetable
22662.0,Rmm-Ms Super,VRI,Vridha Chala,VM,Villupuram J,02:57:00,04:00:00,13.0,14.0,379.0,434.0,55.0,derived_from_OGD_timetable
22662.0,Rmm-Ms Super,VM,Villupuram J,TMV,Tindivanam,04:05:00,04:38:00,14.0,15.0,434.0,471.0,37.0,derived_from_OGD_timetable
22662.0,Rmm-Ms Super,TMV,Tindivanam,MLMR,Melmaruvathu,04:40:00,05:03:00,15.0,16.0,471.0,501.0,30.0,derived_from_OGD_timetable
22662.0,Rmm-Ms Super,MLMR,Melmaruvathu,CGL,Chengalpattu,05:05:00,05:38:00,16.0,17.0,501.0,537.0,36.0,derived_from_OGD_timetable
22662.0,Rmm-Ms Super,CGL,Chengalpattu,TBM,Tambaram,05:40:00,06:08:00,17.0,18.0,537.0,567.0,30.0,derived_from_OGD_timetable
22662.0,Rmm-Ms Super,TBM,Tambaram,MBM,Mambalam,06:10:00,06:28:00,18.0,19.0,567.0,585.0,18.0,derived_from_OGD_timetable
22662.0,Rmm-Ms Super,MBM,Mambalam,MS,Chennai Egmo,06:30:00,07:05:00,19.0,20.0,585.0,592.0,7.0,derived_from_OGD_timetable
82601.0,Ms Ten Suvid,MS,Chennai Egmo,TBM,Tambaram,21:50:00,22:18:00,1.0,2.0,0.0,24.0,24.0,derived_from_OGD_timetable
82601.0,Ms Ten Suvid,TBM,Tambaram,CGL,Chengalpattu,22:20:00,22:48:00,2.0,3.0,24.0,55.0,31.0,derived_from_OGD_timetable
82601.0,Ms Ten Suvid,CGL,Chengalpattu,VM,Villupuram J,22:50:00,00:25:00,3.0,4.0,55.0,158.0,103.0,derived_from_OGD_timetable
82601.0,Ms Ten Suvid,VM,Villupuram J,TPJ,Tiruchirappa,00:30:00,04:00:00,4.0,5.0,158.0,335.0,177.0,derived_from_OGD_timetable
82601.0,Ms Ten Suvid,TPJ,Tiruchirappa,DG,Dindigul Jn,04:10:00,05:45:00,5.0,6.0,335.0,429.0,94.0,derived_from_OGD_timetable
82601.0,Ms Ten Suvid,DG,Dindigul Jn,MDU,Madurai Jn,05:50:00,07:00:00,6.0,7.0,429.0,492.0,63.0,derived_from_OGD_timetable
82601.0,Ms Ten Suvid,MDU,Madurai Jn,VPT,Virudunagar,07:05:00,07:50:00,7.0,8.0,492.0,535.0,43.0,derived_from_OGD_timetable
82601.0,Ms Ten Suvid,VPT,Virudunagar,SRT,Satur,07:52:00,08:15:00,8.0,9.0,535.0,562.0,27.0,derived_from_OGD_timetable
82601.0,Ms Ten Suvid,SRT,Satur,CVP,Kovilpatti,08:17:00,08:35:00,9.0,10.0,562.0,584.0,22.0,derived_from_OGD_timetable
82601.0,Ms Ten Suvid,CVP,Kovilpatti,TEN,Tirunelveli,08:37:00,10:45:00,10.0,11.0,584.0,649.0,65.0,derived_from_OGD_timetable
82606.0,Ten-Ms Suvd,TEN,Tirunelveli,MEJ,Vanchi Maniy,15:30:00,16:02:00,1.0,2.0,0.0,28.0,28.0,derived_from_OGD_timetable
82606.0,Ten-Ms Suvd,MEJ,Vanchi Maniy,CVP,Kovilpatti,16:04:00,16:35:00,2.0,3.0,28.0,65.0,37.0,derived_from_OGD_timetable
82606.0,Ten-Ms Suvd,CVP,Kovilpatti,SRT,Satur,16:37:00,16:59:00,3.0,4.0,65.0,86.0,21.0,derived_from_OGD_timetable
82606.0,Ten-Ms Suvd,SRT,Satur,VPT,Virudunagar,17:01:00,17:38:00,4.0,5.0,86.0,113.0,27.0,derived_from_OGD_timetable
82606.0,Ten-Ms Suvd,VPT,Virudunagar,MDU,Madurai Jn,17:40:00,18:25:00,5.0,6.0,113.0,156.0,43.0,derived_from_OGD_timetable
82606.0,Ten-Ms Suvd,MDU,Madurai Jn,KQN,Kodaikkanal,18:35:00,19:00:00,6.0,7.0,156.0,196.0,40.0,derived_from_OGD_timetable
82606.0,Ten-Ms Suvd,KQN,Kodaikkanal,DG,Dindigul Jn,19:02:00,19:30:00,7.0,8.0,196.0,218.0,22.0,derived_from_OGD_timetable
82606.0,Ten-Ms Suvd,DG,Dindigul Jn,TPJ,Tiruchirappa,19:35:00,20:40:00,8.0,9.0,218.0,313.0,95.0,derived_from_OGD_timetable
82606.0,Ten-Ms Suvd,TPJ,Tiruchirappa,VRI,Vridha Chala,20:50:00,22:33:00,9.0,10.0,313.0,436.0,123.0,derived_from_OGD_timetable
82606.0,Ten-Ms Suvd,VRI,Vridha Chala,VM,Villupuram J,22:35:00,23:40:00,10.0,11.0,436.0,490.0,54.0,derived_from_OGD_timetable
82606.0,Ten-Ms Suvd,VM,Villupuram J,CGL,Chengalpattu,23:45:00,01:55:00,11.0,12.0,490.0,593.0,103.0,derived_from_OGD_timetable
82606.0,Ten-Ms Suvd,CGL,Chengalpattu,TBM,Tambaram,02:00:00,02:30:00,12.0,13.0,593.0,624.0,31.0,derived_from_OGD_timetable
82606.0,Ten-Ms Suvd,TBM,Tambaram,MBM,Mambalam,02:32:00,02:53:00,13.0,14.0,624.0,642.0,18.0,derived_from_OGD_timetable
82606.0,Ten-Ms Suvd,MBM,Mambalam,MS,Chennai Egmo,03:00:00,03:30:00,14.0,15.0,642.0,649.0,7.0,derived_from_OGD_timetable
